date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200227,0,Anhui,73.125,0.5974999999999999,0.6549999999999999,17.125,16.9375,64.5625,85.375,71.25,78.25,75.8125,60.125,52.125,45.5625,6.0,6.5
20200227,0,Beijing,58.0,0.56,0.55,27.0,22.0,41.0,96.0,60.0,79.0,53.0,47.0,41.0,37.0,5.0,5.0
20200227,0,Chongqing,68.0,0.94,1.03,28.0,31.0,16.0,30.0,19.0,23.0,63.0,58.0,49.0,44.0,6.0,7.0
20200227,0,Fujian,45.625,0.53375,0.6362500000000001,16.75,21.75,64.25,118.5,76.375,100.625,39.0,47.875,31.0,37.125,5.75,6.125
20200227,0,Gansu,86.41666666666667,0.7399999999999999,0.8166666666666665,23.0,26.416666666666668,74.5,110.16666666666667,85.58333333333333,100.0,105.58333333333333,99.33333333333333,54.5,49.166666666666664,12.083333333333334,19.583333333333332
20200227,0,Guangdong,41.142857142857146,0.6176190476190478,0.6071428571428571,28.095238095238095,21.238095238095237,37.714285714285715,108.61904761904762,59.95238095238095,89.19047619047619,35.666666666666664,35.285714285714285,27.761904761904763,22.857142857142858,6.619047619047619,7.142857142857143
20200227,0,Guangxi,63.76923076923077,0.7400000000000001,0.7061538461538462,26.615384615384617,21.846153846153847,31.76923076923077,93.3076923076923,56.0,80.92307692307692,66.92307692307692,61.84615384615385,46.15384615384615,41.53846153846154,8.076923076923077,8.76923076923077
20200227,0,Guizhou,85.4,0.654,0.666,9.2,12.8,78.8,107.8,83.6,92.4,76.4,71.8,63.2,55.0,10.0,12.2
20200227,0,Hainan,20.5,0.4,0.385,4.5,5.0,61.0,70.5,59.5,64.0,19.0,23.0,11.0,11.0,3.5,4.0
20200227,0,Hebei,55.81818181818182,0.6781818181818182,0.6981818181818182,32.18181818181818,25.545454545454547,41.63636363636363,75.72727272727273,53.81818181818182,67.9090909090909,58.72727272727273,57.54545454545455,37.0,34.54545454545455,9.545454545454545,10.272727272727273
20200227,0,Heilongjiang,55.416666666666664,0.7583333333333333,0.6691666666666666,19.583333333333332,16.166666666666668,59.666666666666664,87.5,66.83333333333333,80.75,44.75,41.083333333333336,39.916666666666664,32.583333333333336,10.333333333333334,11.166666666666666
