date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200131,0,Anhui,139.5625,1.0781249999999998,1.055625,31.375,19.5625,54.75,113.3125,80.625,105.1875,112.8125,114.75,106.1875,106.5625,7.1875,9.75
20200131,0,Beijing,73.0,0.87,0.81,29.0,27.0,42.0,96.0,65.0,81.0,54.0,48.0,53.0,46.0,3.0,5.0
20200131,0,Chongqing,80.0,1.05,0.95,33.0,27.0,26.0,58.0,36.0,47.0,70.0,67.0,59.0,54.0,8.0,10.0
20200131,0,Fujian,49.125,0.5025,0.47125,9.625,7.0,66.875,102.25,82.375,96.25,36.625,30.25,34.0,25.125,4.75,5.125
20200131,0,Gansu,59.5,0.9541666666666666,0.9066666666666666,26.416666666666668,21.333333333333332,48.916666666666664,101.58333333333333,72.0,91.08333333333333,56.0,51.416666666666664,41.25,36.0,13.0,18.166666666666668
20200131,0,Guangdong,46.95238095238095,0.6323809523809525,0.6138095238095238,16.333333333333332,10.095238095238095,61.04761904761905,101.80952380952381,78.28571428571429,95.9047619047619,38.523809523809526,33.0,32.80952380952381,28.142857142857142,6.523809523809524,7.190476190476191
20200131,0,Guangxi,88.53846153846153,0.8746153846153847,0.7553846153846154,27.0,15.538461538461538,44.53846153846154,109.0,72.76923076923077,98.76923076923077,80.84615384615384,57.23076923076923,65.76923076923077,48.76923076923077,7.461538461538462,8.23076923076923
20200131,0,Guizhou,44.0,0.602,0.6739999999999999,10.0,11.4,60.8,80.6,64.6,73.6,36.6,39.8,31.0,32.6,20.2,21.6
20200131,0,Hainan,32.0,0.44,0.575,5.0,6.0,97.5,105.5,97.0,98.0,27.0,30.0,21.0,25.0,4.5,4.0
20200131,0,Hebei,98.9090909090909,1.3709090909090909,1.3190909090909093,29.363636363636363,25.272727272727273,52.72727272727273,98.63636363636364,70.27272727272727,88.0,93.0,88.36363636363636,73.27272727272727,67.9090909090909,16.454545454545453,15.181818181818182
20200131,0,Heilongjiang,94.08333333333333,1.0941666666666667,0.7558333333333334,29.333333333333332,21.333333333333332,39.166666666666664,71.33333333333333,45.416666666666664,64.58333333333333,84.0,49.583333333333336,70.33333333333333,38.75,16.333333333333332,18.166666666666668
20200131,0,Henan,144.8235294117647,1.1794117647058824,1.3423529411764705,20.0,21.529411764705884,74.3529411764706,119.29411764705883,89.88235294117646,106.94117647058823,118.70588235294117,124.11764705882354,109.88235294117646,114.58823529411765,9.0,10.352941176470589
20200131,0,Hubei,92.81818181818181,1.0563636363636364,0.9618181818181818,21.727272727272727,16.363636363636363,60.72727272727273,111.54545454545455,82.9090909090909,100.18181818181819,76.27272727272727,62.90909090909091,69.18181818181819,54.36363636363637,8.0,8.545454545454545
20200131,0,Hunan,81.76923076923077,0.9092307692307693,0.8607692307692308,23.923076923076923,15.923076923076923,38.15384615384615,99.38461538461539,66.6923076923077,88.61538461538461,68.23076923076923,55.76923076923077,60.38461538461539,49.46153846153846,5.461538461538462,6.0
20200131,0,Jiangsu,115.6,1.054,1.047,23.5,15.5,68.3,106.8,85.7,99.1,96.4,93.9,86.8,84.3,8.6,9.3
20200131,0,Jiangxi,77.9,0.899,0.7729999999999999,20.4,13.0,42.4,108.4,74.1,97.7,67.4,54.6,57.2,45.1,6.7,7.3
20200131,0,Jilin,146.25,1.37375,1.07375,35.625,24.125,51.875,99.5,71.25,89.125,133.5,89.25,111.75,72.5,13.5,22.25
20200131,0,Liaoning,92.07142857142857,0.9042857142857145,0.6978571428571428,23.142857142857142,14.928571428571429,54.642857142857146,84.71428571428571,66.57142857142857,78.85714285714286,75.57142857142857,53.357142857142854,68.35714285714286,42.214285714285715,25.642857142857142,17.142857142857142
20200131,0,Neimenggu,104.0,1.4900000000000004,1.0836363636363637,34.0,24.454545454545453,46.81818181818182,84.72727272727273,60.09090909090909,75.54545454545455,96.72727272727273,78.18181818181819,78.63636363636364,61.0,17.636363636363637,20.09090909090909
20200131,0,Ningxia,76.6,1.19,1.01,42.2,27.2,48.2,104.4,75.4,92.6,70.0,67.0,55.8,50.4,22.2,20.8
20200131,0,Qinghai,56.0,1.2,2.03,25.0,30.0,85.0,123.0,83.0,105.0,50.0,40.0,40.0,29.0,18.0,25.0
20200131,0,Shandong,55.1875,0.7812500000000001,0.895,22.8125,18.25,55.625,93.1875,69.3125,87.1875,52.9375,79.25,37.8125,60.4375,15.625,12.9375
20200131,0,Shanghai,98.0,1.33,1.08,29.0,22.0,80.0,104.0,89.0,98.0,64.0,59.0,73.0,71.0,10.0,9.0
