date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200323,0,Anhui,54.0,0.501875,0.6681250000000001,25.9375,23.125,63.8125,119.0,80.8125,104.4375,59.5,76.6875,24.1875,38.375,8.3125,8.0
20200323,0,Beijing,69.0,0.49,0.39,47.0,26.0,44.0,128.0,94.0,113.0,87.0,74.0,45.0,30.0,4.0,4.0
20200323,0,Chongqing,66.0,1.01,0.66,65.0,37.0,41.0,150.0,89.0,130.0,81.0,62.0,40.0,37.0,9.0,10.0
20200323,0,Fujian,44.25,0.64625,0.7962500000000001,30.5,29.875,53.875,115.25,65.75,95.875,43.125,68.25,24.375,40.625,7.875,9.125
20200323,0,Gansu,71.0909090909091,0.5618181818181818,0.5775,26.0,27.16666666666667,88.54545454545455,122.83333333333331,102.25,113.66666666666669,86.36363636363636,90.33333333333331,34.54545454545455,31.08333333333333,10.454545454545457,15.916666666666664
20200323,0,Guangdong,43.952380952380956,0.7214285714285714,0.6752380952380953,30.04761904761905,22.476190476190478,26.523809523809533,95.33333333333331,51.14285714285714,79.90476190476191,45.23809523809525,42.285714285714285,27.190476190476193,25.190476190476193,7.571428571428571,7.6190476190476195
20200323,0,Guangxi,56.92307692307693,0.8530769230769231,0.75,27.538461538461537,20.384615384615387,28.76923076923077,87.23076923076924,50.153846153846146,74.30769230769229,65.0,45.92307692307693,35.153846153846146,25.07692307692308,11.230769230769232,8.846153846153848
20200323,0,Guizhou,62.4,0.5640000000000001,0.644,13.8,19.4,102.0,180.4,128.2,164.4,63.6,81.2,44.2,53.4,10.2,13.6
20200323,0,Hainan,24.5,0.5,0.44,11.5,10.0,40.0,76.0,50.0,63.5,24.5,23.5,11.0,11.0,2.5,3.0
20200323,0,Hebei,70.9090909090909,0.73,0.6400000000000001,43.27272727272727,31.181818181818183,57.18181818181818,122.54545454545456,88.36363636363636,111.9090909090909,89.63636363636364,65.63636363636364,42.90909090909091,27.63636363636364,14.272727272727273,11.636363636363635
