date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200108,0,Anhui,60.375,0.9525,1.398125,24.625,39.5,43.9375,50.125,35.5625,36.5,43.1875,26.4375,43.6875,22.875,7.1875,7.0625
20200108,0,Beijing,18.0,0.32,0.37,18.0,22.0,57.0,65.0,51.0,59.0,18.0,19.0,10.0,12.0,3.0,4.0
20200108,0,Chongqing,63.0,1.12,0.99,62.0,42.0,22.0,77.0,39.0,57.0,65.0,55.0,45.0,39.0,9.0,7.0
20200108,0,Fujian,62.875,0.79125,0.7775,43.625,37.875,25.625,79.875,40.5,64.375,63.625,61.25,37.625,38.75,7.125,8.375
20200108,0,Gansu,81.9090909090909,1.1254545454545455,1.0041666666666667,45.63636363636363,36.0,29.545454545454547,79.75,44.166666666666664,66.5,93.0,75.25,58.90909090909091,49.0,17.181818181818183,21.166666666666668
20200108,0,Guangdong,58.523809523809526,0.9257142857142856,0.7952380952380954,57.523809523809526,38.142857142857146,22.80952380952381,117.47619047619048,52.333333333333336,93.61904761904762,68.0,56.333333333333336,35.38095238095238,31.0,8.904761904761905,9.19047619047619
20200108,0,Guangxi,80.6923076923077,0.9846153846153847,0.7361538461538462,43.46153846153846,27.307692307692307,22.0,90.0,43.46153846153846,75.3076923076923,95.07692307692308,61.84615384615385,53.46153846153846,32.0,11.23076923076923,9.923076923076923
20200108,0,Guizhou,52.8,0.812,0.8119999999999999,26.4,23.2,40.6,85.0,56.2,71.8,55.4,38.6,34.2,26.0,21.4,18.8
20200108,0,Hainan,28.0,0.54,0.55,17.0,12.5,43.5,77.5,53.0,68.0,28.0,30.0,12.5,10.0,3.0,4.0
20200108,0,Hebei,56.63636363636363,1.0045454545454544,1.0854545454545454,41.54545454545455,38.09090909090909,29.545454545454547,56.27272727272727,31.454545454545453,48.18181818181818,54.63636363636363,61.45454545454545,40.09090909090909,47.27272727272727,14.363636363636363,16.727272727272727
20200108,0,Heilongjiang,64.91666666666667,0.8066666666666666,0.8933333333333332,29.083333333333332,33.5,38.166666666666664,57.0,34.583333333333336,48.75,66.33333333333333,75.58333333333333,46.25,59.75,22.166666666666668,25.25
20200108,0,Henan,87.11764705882354,1.3617647058823528,1.4952941176470589,39.411764705882355,34.294117647058826,21.823529411764707,56.294117647058826,31.352941176470587,46.35294117647059,62.1764705882353,55.588235294117645,64.58823529411765,58.470588235294116,8.705882352941176,8.294117647058824
20200108,0,Hubei,62.36363636363637,1.3545454545454545,1.4072727272727272,38.18181818181818,32.72727272727273,24.454545454545453,61.0,30.90909090909091,49.81818181818182,60.45454545454545,34.54545454545455,44.81818181818182,24.545454545454547,6.7272727272727275,6.818181818181818
20200108,0,Hunan,51.23076923076923,1.3276923076923075,1.277692307692308,34.69230769230769,25.76923076923077,32.69230769230769,70.07692307692308,44.61538461538461,58.15384615384615,43.69230769230769,27.384615384615383,36.38461538461539,21.0,7.076923076923077,5.923076923076923
20200108,0,Jiangsu,43.4,1.0150000000000001,1.1279999999999997,27.6,34.2,29.0,34.2,18.5,22.8,32.4,29.7,30.2,23.4,5.7,5.8
20200108,0,Jiangxi,38.7,1.235,1.1580000000000001,25.4,27.8,45.1,66.6,48.5,54.0,35.6,40.0,24.5,21.7,9.6,10.2
20200108,0,Jilin,115.25,1.0675,1.47375,22.375,35.25,58.0,70.75,57.375,62.25,101.625,122.875,87.125,104.75,17.5,24.25
20200108,0,Liaoning,84.28571428571429,0.7578571428571428,0.8907142857142858,19.071428571428573,26.642857142857142,66.21428571428571,74.21428571428571,64.07142857142857,68.21428571428571,72.71428571428571,78.78571428571429,61.0,66.71428571428571,15.214285714285714,19.5
