date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190213,0,Alashanmeng,Neimenggu,72.0,0.667,0.5670000000000001,16.0,9.0,71.0,93.0,74.0,89.0,91.0,117.0,46.0,39.0,12.0,11.0
20190213,0,Ankang,Shanxi,80.0,1.0,1.067,18.0,20.0,36.0,79.0,48.0,67.0,68.0,67.0,58.0,55.0,10.0,13.0
20190213,0,Anqing,Anhui,33.0,0.84,0.72,21.0,19.0,35.0,63.0,33.0,42.0,31.0,34.0,23.0,30.0,7.0,7.0
20190213,0,Anshan,Liaoning,64.0,0.833,1.071,32.0,30.0,38.0,71.0,47.0,64.0,70.0,67.0,45.0,42.0,15.0,23.0
20190213,0,Anshun,Guizhou,15.0,0.775,0.725,6.0,8.0,36.0,53.0,29.0,39.0,7.0,17.0,5.0,18.0,10.0,13.0
20190213,0,Anyang,Henan,240.0,2.28,2.26,52.0,44.0,9.0,71.0,34.0,57.0,215.0,231.0,189.0,216.0,22.0,27.0
20190213,0,Baicheng,Jilin,70.0,0.55,0.5,14.0,16.0,53.0,73.0,48.0,65.0,69.0,62.0,50.0,47.0,12.0,12.0
20190213,0,Baise,Guangxi,99.0,1.3,1.05,30.0,19.0,8.0,30.0,16.0,23.0,96.0,68.0,74.0,51.0,18.0,20.0
20190213,0,Baishan,Jilin,75.0,1.25,1.1,16.0,12.0,31.0,81.0,48.0,72.0,73.0,55.0,54.0,34.0,23.0,22.0
20190213,0,Baiyin,Gansu,67.0,0.7,0.65,22.0,18.0,61.0,104.0,74.0,90.0,82.0,85.0,34.0,30.0,136.0,19.0
20190213,0,Baoding,Hebei,53.0,0.733,1.2830000000000001,20.0,37.0,43.0,45.0,37.0,38.0,54.0,112.0,34.0,77.0,8.0,12.0
20190213,0,Baoji,Shanxi,217.0,1.8330000000000002,1.662,44.0,35.0,32.0,105.0,68.0,91.0,180.0,180.0,166.0,160.0,7.0,8.0
20190213,0,Baoshan,Yunnan,45.0,0.5,0.6,8.0,11.0,82.0,107.0,88.0,100.0,28.0,39.0,19.0,24.0,5.0,6.0
20190213,0,Baotou,Neimenggu,32.0,0.6,0.75,16.0,18.0,57.0,81.0,63.0,72.0,28.0,45.0,12.0,23.0,13.0,15.0
20190213,0,Bayannur,Neimenggu,50.0,0.6,0.833,14.0,17.0,51.0,75.0,58.0,71.0,49.0,61.0,28.0,39.0,17.0,18.0
20190213,0,Bazhong,Sichuan,56.0,1.0,0.95,27.0,21.0,28.0,79.0,41.0,64.0,55.0,51.0,39.0,39.0,3.0,3.0
20190213,0,Beihai,Guangxi,43.0,0.9,1.125,11.0,13.0,67.0,86.0,77.0,80.0,40.0,46.0,30.0,35.0,5.0,6.0
20190213,0,Beijing,Beijing,61.0,0.9670000000000001,0.775,34.0,24.0,18.0,59.0,27.0,51.0,69.0,53.0,43.0,30.0,4.0,7.0
20190213,0,Bengbu,Anhui,96.0,0.733,0.883,18.0,27.0,42.0,60.0,39.0,48.0,84.0,85.0,71.0,72.0,5.0,10.0
20190213,0,Benxi,Liaoning,64.0,0.917,0.8170000000000001,29.0,26.0,31.0,65.0,37.0,59.0,68.0,58.0,45.0,32.0,14.0,18.0
20190213,0,Bijie,Guizhou,20.0,1.0,0.95,8.0,9.0,47.0,47.0,39.0,39.0,8.0,20.0,6.0,15.0,5.0,7.0
20190213,0,Binzhou,Shandong,74.0,0.867,1.3330000000000002,23.0,31.0,52.0,105.0,54.0,75.0,72.0,144.0,53.0,127.0,10.0,15.0
20190213,0,Bozhou,Anhui,171.0,1.15,0.85,26.0,21.0,51.0,71.0,56.0,63.0,155.0,102.0,129.0,82.0,4.0,4.0
20190213,0,Cangzhou,Hebei,43.0,0.633,1.0,12.0,27.0,50.0,57.0,52.0,54.0,42.0,104.0,26.0,74.0,12.0,16.0
20190213,0,Changchun,Jilin,258.0,1.65,0.92,60.0,35.0,28.0,80.0,38.0,69.0,131.0,76.0,207.0,81.0,26.0,24.0
20190213,0,Changde,Hunan,60.0,1.15,1.12,19.0,13.0,31.0,50.0,43.0,44.0,40.0,42.0,42.0,38.0,3.0,3.0
20190213,0,Changsha,Hunan,35.0,0.9890000000000001,1.07,18.0,22.0,19.0,26.0,19.0,19.0,,15.0,24.0,28.0,3.0,3.0
20190213,0,Changzhi,Shanxi,225.0,2.1,2.36,31.0,39.0,40.0,114.0,63.0,98.0,224.0,198.0,174.0,154.0,11.0,12.0
20190213,0,Changzhou,Jiangsu,42.0,0.9670000000000001,1.044,37.0,39.0,40.0,53.0,40.0,41.0,38.0,65.0,29.0,48.0,12.0,11.0
20190213,0,Chaoyang,Liaoning,65.0,1.4,0.975,36.0,19.0,15.0,72.0,38.0,67.0,69.0,50.0,46.0,30.0,32.0,34.0
20190213,0,Chaozhou,Guangdong,43.0,0.767,0.733,16.0,8.0,62.0,107.0,84.0,95.0,37.0,41.0,30.0,27.0,9.0,8.0
20190213,0,Chengde,Hebei,60.0,1.18,0.78,42.0,24.0,10.0,67.0,30.0,62.0,65.0,44.0,42.0,26.0,5.0,9.0
20190213,0,Chengdu,Sichuan,67.0,1.033,0.922,45.0,25.0,37.0,89.0,59.0,79.0,70.0,56.0,48.0,37.0,3.0,4.0
20190213,0,Chenzhou,Hunan,45.0,1.12,1.18,17.0,16.0,14.0,32.0,16.0,23.0,44.0,52.0,20.0,34.0,4.0,8.0
20190213,0,Chifeng,Neimenggu,38.0,0.675,0.775,17.0,24.0,45.0,58.0,38.0,49.0,37.0,43.0,23.0,28.0,18.0,34.0
20190213,0,Chizhou,Anhui,59.0,0.9670000000000001,0.733,47.0,38.0,19.0,35.0,20.0,28.0,44.0,42.0,41.0,32.0,4.0,5.0
20190213,0,Chongqing,Chongqing,75.0,1.112,0.9620000000000001,45.0,31.0,16.0,61.0,27.0,47.0,76.0,62.0,54.0,46.0,7.0,7.0
20190213,0,Chongzuo,Guangxi,88.0,1.45,1.0,32.0,18.0,9.0,62.0,39.0,50.0,82.0,51.0,65.0,34.0,3.0,3.0
20190213,0,Chuzhou,Anhui,36.0,0.433,0.9,21.0,42.0,44.0,51.0,39.0,40.0,,77.0,25.0,64.0,9.0,9.0
20190213,0,Dalian,Liaoning,65.0,1.18,0.87,31.0,26.0,38.0,69.0,39.0,65.0,64.0,56.0,46.0,37.0,23.0,20.0
20190213,0,Dandong,Liaoning,43.0,1.1,1.025,20.0,22.0,46.0,64.0,46.0,57.0,42.0,51.0,25.0,34.0,23.0,27.0
20190213,0,Daqing,Heilongjiang,55.0,0.425,0.32,26.0,19.0,58.0,80.0,62.0,72.0,57.0,32.0,37.0,18.0,11.0,16.0
20190213,0,Datong,Shanxi,32.0,0.6829999999999999,1.383,9.0,18.0,62.0,76.0,63.0,68.0,27.0,48.0,17.0,26.0,15.0,22.0
20190213,0,Dazhou,Sichuan,93.0,1.12,1.1,42.0,37.0,28.0,74.0,45.0,57.0,96.0,78.0,69.0,56.0,6.0,14.0
20190213,0,Deyang,Sichuan,67.0,1.1,1.0,40.0,22.0,32.0,88.0,57.0,79.0,71.0,56.0,48.0,37.0,2.0,2.0
20190213,0,Dezhou,Shandong,59.0,0.767,1.4,15.0,32.0,43.0,54.0,42.0,46.0,66.0,180.0,32.0,132.0,12.0,27.0
20190213,0,Dingxi,Gansu,88.0,1.25,1.05,36.0,21.0,34.0,92.0,60.0,87.0,114.0,93.0,65.0,41.0,20.0,21.0
20190213,0,Dongguan,Guangdong,49.0,0.625,0.6,47.0,23.0,24.0,85.0,46.0,67.0,36.0,25.0,34.0,21.0,7.0,7.0
20190213,0,Dongying,Shandong,78.0,0.6,0.9,16.0,19.0,59.0,88.0,65.0,77.0,76.0,134.0,57.0,105.0,4.0,11.0
20190213,0,Ezhou,Hubei,29.0,0.833,0.9,14.0,20.0,25.0,40.0,32.0,35.0,28.0,49.0,20.0,33.0,3.0,4.0
