date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180222,0,Alashanmeng,Neimenggu,62.0,0.833,0.6,16.0,8.0,87.0,109.0,99.0,105.0,71.0,50.0,43.0,28.0,12.0,10.0
20180222,0,Ankang,Shanxi,39.0,0.667,0.7,11.0,10.0,45.0,94.0,57.0,80.0,38.0,41.0,23.0,33.0,11.0,6.0
20180222,0,Anqing,Anhui,77.0,0.65,0.675,18.0,17.0,70.0,91.0,71.0,85.0,72.0,59.0,56.0,54.0,8.0,12.0
20180222,0,Anshan,Liaoning,62.0,1.357,1.757,29.0,44.0,74.0,92.0,65.0,84.0,71.0,110.0,43.0,83.0,34.0,50.0
20180222,0,Anshun,Guizhou,27.0,0.925,1.05,7.0,11.0,50.0,78.0,52.0,66.0,19.0,32.0,14.0,25.0,16.0,15.0
20180222,0,Anyang,Henan,67.0,1.32,1.98,34.0,31.0,58.0,132.0,79.0,115.0,82.0,146.0,47.0,124.0,27.0,35.0
20180222,0,Baicheng,Jilin,40.0,0.7,0.6,18.0,15.0,71.0,91.0,78.0,87.0,39.0,37.0,23.0,22.0,10.0,10.0
20180222,0,Baise,Guangxi,37.0,1.25,1.25,11.0,16.0,40.0,64.0,40.0,40.0,36.0,52.0,23.0,35.0,7.0,14.0
20180222,0,Baishan,Jilin,66.0,1.25,1.1,39.0,25.0,35.0,94.0,55.0,83.0,64.0,64.0,47.0,41.0,55.0,49.0
20180222,0,Baiyin,Gansu,37.0,1.15,1.15,25.0,18.0,41.0,85.0,57.0,77.0,36.0,42.0,20.0,20.0,8.0,14.0
20180222,0,Baoding,Hebei,121.0,1.55,1.367,42.0,31.0,62.0,111.0,75.0,103.0,128.0,112.0,91.0,80.0,40.0,23.0
20180222,0,Baoji,Shanxi,78.0,0.871,0.563,34.0,19.0,46.0,113.0,73.0,102.0,57.0,39.0,57.0,31.0,9.0,8.0
20180222,0,Baoshan,Yunnan,67.0,0.65,0.75,4.0,7.0,99.0,134.0,119.0,127.0,42.0,58.0,27.0,34.0,7.0,10.0
20180222,0,Baotou,Neimenggu,66.0,1.317,1.983,41.0,41.0,48.0,125.0,60.0,94.0,80.0,81.0,47.0,40.0,20.0,40.0
20180222,0,Bayannur,Neimenggu,54.0,0.433,0.3670000000000001,13.0,11.0,76.0,96.0,83.0,93.0,56.0,41.0,19.0,15.0,7.0,8.0
20180222,0,Bazhong,Sichuan,30.0,0.575,0.775,12.0,18.0,57.0,77.0,58.0,69.0,20.0,28.0,11.0,18.0,4.0,5.0
20180222,0,Beihai,Guangxi,64.0,1.15,0.925,16.0,15.0,16.0,51.0,21.0,38.0,35.0,54.0,45.0,45.0,6.0,6.0
20180222,0,Beijing,Beijing,36.0,0.3670000000000001,0.617,22.0,27.0,61.0,110.0,71.0,87.0,28.0,41.0,9.0,31.0,2.0,7.0
20180222,0,Bengbu,Anhui,125.0,1.183,0.9,29.0,28.0,33.0,84.0,52.0,68.0,104.0,98.0,94.0,88.0,8.0,10.0
20180222,0,Benxi,Liaoning,62.0,2.0,2.317,42.0,39.0,41.0,90.0,62.0,81.0,72.0,87.0,43.0,53.0,42.0,45.0
20180222,0,Bijie,Guizhou,29.0,0.9,0.85,7.0,10.0,56.0,111.0,56.0,103.0,2.0,56.0,1.0,38.0,3.0,5.0
20180222,0,Binzhou,Shandong,154.0,1.6,1.233,36.0,34.0,46.0,160.0,71.0,114.0,139.0,106.0,117.0,86.0,31.0,29.0
20180222,0,Bozhou,Anhui,172.0,1.4,1.45,23.0,23.0,51.0,60.0,53.0,54.0,153.0,182.0,130.0,156.0,7.0,10.0
20180222,0,Cangzhou,Hebei,208.0,1.3,1.233,30.0,32.0,61.0,123.0,92.0,115.0,200.0,131.0,157.0,94.0,23.0,40.0
20180222,0,Changchun,Jilin,69.0,0.98,0.81,21.0,19.0,61.0,86.0,71.0,80.0,78.0,51.0,49.0,26.0,31.0,34.0
20180222,0,Changde,Hunan,86.0,1.1,0.82,13.0,11.0,45.0,53.0,44.0,49.0,63.0,41.0,63.0,35.0,5.0,4.0
20180222,0,Changsha,Hunan,69.0,0.89,0.85,16.0,16.0,35.0,46.0,37.0,38.0,,38.0,49.0,29.0,4.0,4.0
20180222,0,Changzhi,Shanxi,60.0,1.14,1.98,32.0,29.0,62.0,134.0,85.0,111.0,67.0,191.0,42.0,154.0,46.0,34.0
20180222,0,Changzhou,Jiangsu,71.0,1.1,1.033,40.0,36.0,32.0,61.0,38.0,49.0,65.0,67.0,51.0,50.0,12.0,13.0
20180222,0,Chaoyang,Liaoning,96.0,1.65,1.375,40.0,28.0,30.0,113.0,57.0,98.0,99.0,75.0,71.0,51.0,48.0,44.0
20180222,0,Chaozhou,Guangdong,36.0,0.767,0.8,14.0,13.0,66.0,72.0,64.0,66.0,32.0,41.0,25.0,32.0,9.0,9.0
20180222,0,Chengde,Hebei,62.0,0.62,0.88,21.0,26.0,63.0,96.0,64.0,86.0,71.0,61.0,19.0,24.0,7.0,18.0
20180222,0,Chengdu,Sichuan,58.0,0.7440000000000001,0.7,26.0,19.0,55.0,92.0,72.0,85.0,60.0,51.0,40.0,32.0,5.0,7.0
20180222,0,Chenzhou,Hunan,23.0,1.06,1.08,15.0,15.0,28.0,42.0,27.0,37.0,22.0,26.0,9.0,14.0,3.0,4.0
20180222,0,Chifeng,Neimenggu,66.0,0.975,1.125,10.0,17.0,64.0,76.0,63.0,71.0,79.0,75.0,18.0,38.0,25.0,30.0
20180222,0,Chizhou,Anhui,82.0,0.6,0.7,21.0,22.0,56.0,83.0,53.0,71.0,67.0,54.0,60.0,47.0,14.0,13.0
20180222,0,Chongqing,Chongqing,28.0,1.129,1.194,30.0,26.0,18.0,38.0,18.0,30.0,27.0,26.0,18.0,19.0,6.0,5.0
20180222,0,Chongzuo,Guangxi,59.0,1.1,1.0,15.0,15.0,34.0,56.0,35.0,43.0,56.0,61.0,41.0,51.0,6.0,6.0
20180222,0,Chuzhou,Anhui,126.0,1.0,0.6,57.0,33.0,15.0,87.0,41.0,72.0,115.0,73.0,95.0,53.0,10.0,9.0
20180222,0,Dalian,Liaoning,80.0,1.28,1.12,31.0,37.0,94.0,122.0,95.0,107.0,80.0,82.0,58.0,59.0,27.0,27.0
20180222,0,Dandong,Liaoning,77.0,1.6,1.3,41.0,25.0,39.0,111.0,69.0,97.0,80.0,63.0,56.0,44.0,24.0,37.0
