date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180126,0,Alashanmeng,Neimenggu,80.0,0.967,0.867,23.0,22.0,60.0,81.0,55.0,70.0,98.0,114.0,58.0,51.0,18.0,19.0
20180126,0,Ankang,Shanxi,61.0,0.733,1.0,11.0,17.0,82.0,89.0,82.0,84.0,46.0,57.0,43.0,55.0,10.0,10.0
20180126,0,Anqing,Anhui,41.0,0.2,0.4,14.0,23.0,85.0,91.0,80.0,80.0,,28.0,23.0,27.0,8.0,8.0
20180126,0,Anshan,Liaoning,93.0,1.6,1.3430000000000002,47.0,36.0,22.0,70.0,39.0,65.0,95.0,69.0,69.0,37.0,44.0,39.0
20180126,0,Anshun,Guizhou,17.0,1.1,0.875,16.0,17.0,27.0,70.0,33.0,65.0,8.0,47.0,4.0,32.0,9.0,15.0
20180126,0,Anyang,Henan,114.0,1.44,1.36,52.0,42.0,25.0,73.0,43.0,65.0,103.0,99.0,85.0,78.0,57.0,38.0
20180126,0,Baicheng,Jilin,106.0,1.25,0.65,39.0,26.0,35.0,71.0,45.0,66.0,91.0,41.0,79.0,32.0,23.0,20.0
20180126,0,Baise,Guangxi,56.0,1.1,1.2,18.0,23.0,60.0,101.0,76.0,88.0,59.0,70.0,33.0,40.0,22.0,29.0
20180126,0,Baishan,Jilin,36.0,0.6,0.85,7.0,22.0,67.0,76.0,69.0,71.0,34.0,63.0,25.0,42.0,9.0,40.0
20180126,0,Baiyin,Gansu,90.0,1.1,1.1,26.0,30.0,35.0,63.0,34.0,50.0,128.0,127.0,55.0,61.0,20.0,83.0
20180126,0,Baoding,Hebei,77.0,1.567,1.85,79.0,66.0,13.0,82.0,28.0,56.0,94.0,107.0,56.0,79.0,105.0,56.0
20180126,0,Baoji,Shanxi,225.0,1.357,1.588,31.0,37.0,52.0,82.0,62.0,69.0,163.0,138.0,174.0,141.0,11.0,19.0
