date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180221,0,Alashanmeng,Neimenggu,50.0,0.633,0.5329999999999999,9.0,7.0,89.0,114.0,91.0,100.0,33.0,32.0,35.0,22.0,10.0,10.0
20180221,0,Ankang,Shanxi,82.0,1.35,0.833,17.0,11.0,54.0,84.0,63.0,74.0,92.0,51.0,60.0,41.0,10.0,9.0
20180221,0,Anqing,Anhui,88.0,0.875,0.775,19.0,19.0,86.0,95.0,86.0,86.0,93.0,39.0,65.0,38.0,7.0,11.0
20180221,0,Anshan,Liaoning,137.0,1.8,1.457,53.0,37.0,41.0,99.0,63.0,87.0,145.0,88.0,104.0,62.0,45.0,41.0
20180221,0,Anshun,Guizhou,94.0,1.25,1.15,21.0,15.0,40.0,83.0,60.0,73.0,95.0,58.0,70.0,42.0,26.0,19.0
20180221,0,Anyang,Henan,160.0,2.14,2.2,36.0,33.0,58.0,76.0,67.0,68.0,157.0,200.0,121.0,172.0,40.0,28.0
20180221,0,Baicheng,Jilin,40.0,0.65,0.7,15.0,16.0,75.0,90.0,79.0,88.0,37.0,37.0,13.0,20.0,16.0,13.0
20180221,0,Baise,Guangxi,40.0,1.0,1.05,14.0,16.0,68.0,119.0,75.0,93.0,34.0,57.0,28.0,41.0,25.0,21.0
20180221,0,Baishan,Jilin,56.0,1.05,1.0,35.0,23.0,38.0,88.0,60.0,84.0,50.0,53.0,39.0,37.0,46.0,48.0
20180221,0,Baiyin,Gansu,40.0,0.95,1.0,10.0,10.0,70.0,90.0,78.0,83.0,25.0,64.0,18.0,21.0,6.0,42.0
20180221,0,Baoding,Hebei,171.0,1.817,1.683,46.0,36.0,48.0,103.0,79.0,94.0,165.0,148.0,129.0,113.0,33.0,17.0
20180221,0,Baoji,Shanxi,43.0,0.588,0.688,20.0,22.0,61.0,84.0,70.0,77.0,38.0,54.0,30.0,36.0,7.0,9.0
20180221,0,Baoshan,Yunnan,58.0,0.7,0.7,5.0,6.0,99.0,140.0,108.0,122.0,36.0,51.0,28.0,34.0,8.0,9.0
20180221,0,Baotou,Neimenggu,75.0,1.4169999999999998,0.833,45.0,20.0,44.0,98.0,65.0,93.0,72.0,39.0,54.0,21.0,21.0,17.0
20180221,0,Bayannur,Neimenggu,46.0,0.5,0.5329999999999999,17.0,19.0,64.0,85.0,69.0,78.0,45.0,38.0,24.0,21.0,12.0,21.0
20180221,0,Bazhong,Sichuan,56.0,1.2,1.0,26.0,22.0,16.0,53.0,29.0,44.0,58.0,47.0,39.0,34.0,5.0,4.0
20180221,0,Beihai,Guangxi,58.0,0.625,0.75,13.0,10.0,58.0,79.0,67.0,73.0,50.0,44.0,40.0,32.0,6.0,6.0
20180221,0,Beijing,Beijing,66.0,0.7,0.6829999999999999,37.0,21.0,45.0,98.0,68.0,92.0,53.0,41.0,47.0,42.0,9.0,6.0
20180221,0,Bengbu,Anhui,81.0,0.633,0.7,27.0,24.0,78.0,104.0,92.0,97.0,76.0,75.0,59.0,60.0,14.0,13.0
20180221,0,Benxi,Liaoning,64.0,1.267,1.083,37.0,26.0,37.0,98.0,56.0,85.0,66.0,52.0,45.0,33.0,38.0,32.0
20180221,0,Bijie,Guizhou,56.0,0.7,0.85,8.0,14.0,90.0,115.0,94.0,105.0,59.0,67.0,38.0,42.0,6.0,12.0
20180221,0,Binzhou,Shandong,143.0,1.267,1.067,38.0,31.0,54.0,89.0,56.0,74.0,144.0,119.0,109.0,96.0,26.0,19.0
20180221,0,Bozhou,Anhui,250.0,1.6,0.95,29.0,19.0,22.0,80.0,54.0,70.0,241.0,121.0,199.0,96.0,7.0,10.0
20180221,0,Cangzhou,Hebei,89.0,1.167,1.1,33.0,33.0,67.0,98.0,75.0,87.0,93.0,109.0,66.0,78.0,43.0,32.0
