date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180312,0,Alashanmeng,Neimenggu,60.0,0.5670000000000001,0.633,10.0,14.0,101.0,141.0,102.0,128.0,67.0,71.0,37.0,40.0,11.0,14.0
20180312,0,Ankang,Shanxi,65.0,0.9,0.9,33.0,25.0,53.0,150.0,92.0,141.0,78.0,74.0,35.0,40.0,17.0,16.0
20180312,0,Anqing,Anhui,92.0,0.6,0.675,38.0,51.0,76.0,144.0,97.0,124.0,83.0,78.0,68.0,52.0,11.0,10.0
20180312,0,Anshan,Liaoning,56.0,0.857,1.257,21.0,41.0,89.0,97.0,64.0,83.0,59.0,77.0,38.0,46.0,17.0,26.0
20180312,0,Anshun,Guizhou,94.0,0.825,0.675,18.0,13.0,106.0,145.0,124.0,137.0,100.0,79.0,70.0,51.0,27.0,19.0
20180312,0,Anyang,Henan,303.0,2.28,2.28,70.0,50.0,44.0,143.0,104.0,128.0,287.0,252.0,252.0,210.0,18.0,23.0
20180312,0,Baicheng,Jilin,76.0,0.55,0.7,17.0,27.0,69.0,101.0,75.0,97.0,69.0,78.0,55.0,62.0,11.0,14.0
20180312,0,Baise,Guangxi,63.0,1.5,1.4,18.0,27.0,98.0,145.0,114.0,134.0,63.0,85.0,44.0,56.0,44.0,32.0
20180312,0,Baishan,Jilin,69.0,1.5,1.35,41.0,30.0,46.0,104.0,63.0,100.0,77.0,64.0,49.0,45.0,50.0,30.0
20180312,0,Baiyin,Gansu,97.0,1.1,1.4,53.0,35.0,43.0,136.0,87.0,119.0,142.0,103.0,45.0,43.0,60.0,50.0
20180312,0,Baoding,Hebei,117.0,1.633,1.017,67.0,47.0,34.0,82.0,50.0,73.0,141.0,90.0,88.0,55.0,26.0,17.0
20180312,0,Baoji,Shanxi,205.0,1.338,1.187,84.0,53.0,27.0,155.0,87.0,136.0,241.0,154.0,154.0,99.0,10.0,15.0
20180312,0,Baoshan,Yunnan,74.0,0.7,0.7,11.0,16.0,110.0,157.0,127.0,148.0,67.0,82.0,49.0,53.0,6.0,9.0
20180312,0,Baotou,Neimenggu,167.0,3.067,2.283,113.0,77.0,8.0,132.0,48.0,110.0,248.0,154.0,126.0,80.0,43.0,45.0
20180312,0,Bayannur,Neimenggu,186.0,1.233,1.367,77.0,54.0,18.0,187.0,73.0,142.0,257.0,153.0,140.0,78.0,30.0,28.0
20180312,0,Bazhong,Sichuan,62.0,0.75,0.75,38.0,29.0,33.0,108.0,57.0,93.0,71.0,58.0,39.0,30.0,4.0,4.0
20180312,0,Beihai,Guangxi,62.0,0.825,0.85,12.0,14.0,91.0,139.0,113.0,132.0,44.0,56.0,34.0,35.0,7.0,9.0
20180312,0,Beijing,Beijing,122.0,1.825,1.375,79.0,49.0,16.0,77.0,39.0,65.0,93.0,78.0,92.0,63.0,16.0,17.0
20180312,0,Bengbu,Anhui,122.0,1.05,0.883,53.0,51.0,89.0,144.0,94.0,125.0,135.0,92.0,92.0,59.0,20.0,19.0
20180312,0,Benxi,Liaoning,53.0,1.2,1.983,29.0,43.0,80.0,91.0,74.0,78.0,54.0,71.0,30.0,41.0,27.0,41.0
20180312,0,Bijie,Guizhou,131.0,1.2,1.0,46.0,23.0,38.0,133.0,77.0,119.0,148.0,119.0,99.0,82.0,6.0,8.0
20180312,0,Binzhou,Shandong,241.0,1.6669999999999998,1.5,96.0,67.0,5.0,105.0,40.0,77.0,234.0,180.0,190.0,156.0,82.0,41.0
20180312,0,Bozhou,Anhui,83.0,0.75,0.75,45.0,42.0,60.0,142.0,85.0,127.0,114.0,113.0,61.0,63.0,16.0,27.0
20180312,0,Cangzhou,Hebei,142.0,1.1,0.833,82.0,52.0,15.0,110.0,46.0,93.0,155.0,115.0,108.0,75.0,21.0,24.0
20180312,0,Changchun,Jilin,49.0,0.92,1.18,36.0,50.0,73.0,115.0,79.0,101.0,48.0,70.0,33.0,56.0,22.0,24.0
20180312,0,Changde,Hunan,48.0,0.9,1.0,48.0,37.0,25.0,96.0,54.0,75.0,43.0,77.0,33.0,45.0,8.0,16.0
20180312,0,Changsha,Hunan,91.0,1.18,0.85,80.0,59.0,8.0,83.0,19.0,71.0,102.0,84.0,67.0,49.0,15.0,26.0
