date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180208,0,Alashanmeng,Neimenggu,79.0,1.2329999999999999,0.8,32.0,20.0,70.0,103.0,75.0,98.0,106.0,72.0,57.0,30.0,24.0,22.0
20180208,0,Ankang,Shanxi,100.0,1.3,1.3,43.0,40.0,33.0,104.0,52.0,80.0,109.0,118.0,75.0,84.0,14.0,19.0
20180208,0,Anqing,Anhui,141.0,1.15,1.05,108.0,76.0,23.0,107.0,46.0,75.0,143.0,143.0,107.0,105.0,13.0,17.0
20180208,0,Anshan,Liaoning,108.0,1.443,1.714,53.0,52.0,31.0,65.0,39.0,53.0,119.0,99.0,80.0,65.0,39.0,55.0
20180208,0,Anshun,Guizhou,125.0,0.85,0.85,17.0,22.0,66.0,84.0,66.0,71.0,138.0,121.0,94.0,79.0,38.0,45.0
20180208,0,Anyang,Henan,97.0,1.64,2.16,52.0,51.0,37.0,84.0,57.0,77.0,142.0,161.0,71.0,94.0,28.0,34.0
20180208,0,Baicheng,Jilin,38.0,0.3,0.55,14.0,27.0,65.0,74.0,63.0,70.0,37.0,63.0,20.0,42.0,9.0,14.0
20180208,0,Baise,Guangxi,133.0,1.4,1.15,43.0,39.0,7.0,54.0,16.0,39.0,138.0,107.0,101.0,73.0,14.0,17.0
20180208,0,Baishan,Jilin,94.0,1.35,1.15,45.0,33.0,28.0,84.0,47.0,71.0,94.0,74.0,70.0,55.0,84.0,66.0
20180208,0,Baiyin,Gansu,154.0,1.25,1.1,73.0,37.0,3.0,89.0,42.0,75.0,255.0,146.0,71.0,50.0,39.0,52.0
20180208,0,Baoding,Hebei,93.0,1.4,1.35,76.0,45.0,16.0,99.0,50.0,95.0,105.0,100.0,69.0,66.0,46.0,43.0
20180208,0,Baoji,Shanxi,133.0,1.275,1.125,63.0,50.0,13.0,94.0,43.0,77.0,175.0,134.0,101.0,73.0,13.0,18.0
20180208,0,Baoshan,Yunnan,60.0,0.7,0.65,8.0,10.0,87.0,116.0,108.0,114.0,51.0,71.0,42.0,47.0,10.0,11.0
20180208,0,Baotou,Neimenggu,97.0,2.75,1.0170000000000001,80.0,30.0,14.0,98.0,39.0,87.0,141.0,99.0,72.0,21.0,39.0,19.0
20180208,0,Bayannur,Neimenggu,34.0,0.467,0.467,30.0,18.0,59.0,82.0,67.0,76.0,28.0,35.0,13.0,15.0,14.0,16.0
20180208,0,Bazhong,Sichuan,98.0,1.0,0.975,42.0,38.0,16.0,77.0,35.0,49.0,107.0,102.0,73.0,71.0,4.0,5.0
20180208,0,Beihai,Guangxi,164.0,1.05,0.975,30.0,28.0,64.0,89.0,74.0,81.0,132.0,113.0,124.0,98.0,20.0,19.0
20180208,0,Beijing,Beijing,37.0,0.342,0.667,24.0,33.0,61.0,86.0,73.0,83.0,15.0,47.0,9.0,30.0,3.0,8.0
20180208,0,Bengbu,Anhui,92.0,0.85,1.0170000000000001,53.0,47.0,37.0,93.0,53.0,76.0,127.0,122.0,68.0,76.0,23.0,23.0
20180208,0,Benxi,Liaoning,76.0,1.4,1.2329999999999999,48.0,39.0,24.0,78.0,37.0,61.0,79.0,73.0,55.0,45.0,39.0,41.0
20180208,0,Bijie,Guizhou,88.0,1.05,1.1,17.0,18.0,72.0,77.0,64.0,64.0,85.0,83.0,65.0,59.0,9.0,10.0
20180208,0,Binzhou,Shandong,71.0,1.3,1.767,42.0,53.0,23.0,60.0,36.0,49.0,64.0,118.0,51.0,76.0,12.0,37.0
20180208,0,Bozhou,Anhui,84.0,0.85,1.0,28.0,37.0,56.0,86.0,66.0,80.0,116.0,132.0,46.0,80.0,23.0,20.0
20180208,0,Cangzhou,Hebei,103.0,1.4669999999999999,1.1,53.0,49.0,18.0,88.0,32.0,78.0,99.0,104.0,76.0,60.0,34.0,38.0
20180208,0,Changchun,Jilin,113.0,1.43,1.67,52.0,57.0,33.0,73.0,36.0,58.0,104.0,103.0,84.0,86.0,35.0,41.0
20180208,0,Changde,Hunan,104.0,1.14,0.86,47.0,37.0,59.0,132.0,96.0,119.0,111.0,89.0,77.0,62.0,19.0,14.0
20180208,0,Changsha,Hunan,89.0,0.8,0.89,61.0,56.0,57.0,111.0,84.0,99.0,84.0,87.0,66.0,64.0,11.0,12.0
20180208,0,Changzhi,Shanxi,92.0,2.06,1.3,36.0,38.0,42.0,92.0,58.0,83.0,131.0,81.0,44.0,45.0,45.0,51.0
20180208,0,Changzhou,Jiangsu,113.0,1.3,1.133,69.0,60.0,16.0,61.0,16.0,44.0,113.0,85.0,84.0,57.0,20.0,17.0
20180208,0,Chaoyang,Liaoning,136.0,2.025,1.35,52.0,36.0,16.0,83.0,37.0,73.0,147.0,93.0,103.0,78.0,64.0,103.0
20180208,0,Chaozhou,Guangdong,83.0,1.033,0.9329999999999999,41.0,31.0,26.0,97.0,49.0,86.0,101.0,69.0,61.0,45.0,14.0,12.0
20180208,0,Chengde,Hebei,36.0,0.78,1.02,27.0,30.0,45.0,94.0,71.0,87.0,35.0,62.0,23.0,31.0,9.0,14.0
20180208,0,Chengdu,Sichuan,144.0,1.078,1.189,64.0,56.0,27.0,74.0,43.0,57.0,149.0,149.0,110.0,113.0,7.0,8.0
20180208,0,Chenzhou,Hunan,105.0,1.96,1.6,57.0,50.0,22.0,78.0,44.0,62.0,126.0,96.0,78.0,58.0,20.0,24.0
20180208,0,Chifeng,Neimenggu,40.0,1.325,1.15,14.0,15.0,47.0,62.0,47.0,56.0,35.0,40.0,28.0,22.0,25.0,19.0
20180208,0,Chizhou,Anhui,94.0,1.2,1.3,87.0,68.0,13.0,86.0,28.0,57.0,131.0,123.0,70.0,85.0,10.0,18.0
20180208,0,Chongqing,Chongqing,157.0,1.147,1.182,59.0,61.0,19.0,58.0,31.0,41.0,158.0,150.0,119.0,105.0,12.0,14.0
20180208,0,Chongzuo,Guangxi,59.0,0.7,0.7,24.0,28.0,69.0,106.0,89.0,97.0,56.0,61.0,41.0,48.0,10.0,15.0
20180208,0,Chuzhou,Anhui,116.0,0.833,1.033,43.0,67.0,51.0,110.0,65.0,84.0,140.0,108.0,87.0,66.0,15.0,17.0
20180208,0,Dalian,Liaoning,83.0,1.57,1.23,58.0,42.0,23.0,61.0,25.0,52.0,85.0,53.0,61.0,35.0,38.0,24.0
20180208,0,Dandong,Liaoning,88.0,1.7,1.125,35.0,31.0,32.0,79.0,35.0,66.0,82.0,53.0,65.0,41.0,25.0,45.0
20180208,0,Daqing,Heilongjiang,69.0,0.8,0.84,28.0,34.0,48.0,79.0,54.0,70.0,61.0,64.0,49.0,49.0,34.0,21.0
20180208,0,Datong,Shanxi,77.0,1.683,0.9670000000000001,43.0,18.0,18.0,85.0,37.0,76.0,81.0,34.0,56.0,16.0,73.0,28.0
20180208,0,Dazhou,Sichuan,139.0,2.0,1.84,63.0,59.0,36.0,102.0,51.0,70.0,166.0,147.0,106.0,105.0,7.0,14.0
20180208,0,Deyang,Sichuan,213.0,1.35,1.2,80.0,49.0,5.0,69.0,32.0,50.0,210.0,181.0,162.0,134.0,7.0,6.0
20180208,0,Dezhou,Shandong,69.0,1.5330000000000001,1.4,47.0,39.0,24.0,98.0,57.0,86.0,85.0,106.0,40.0,40.0,25.0,20.0
20180208,0,Dingxi,Gansu,82.0,0.95,1.25,38.0,42.0,61.0,104.0,70.0,84.0,107.0,118.0,60.0,68.0,22.0,56.0
20180208,0,Dongguan,Guangdong,76.0,0.94,0.9,60.0,58.0,29.0,76.0,50.0,69.0,66.0,62.0,55.0,48.0,13.0,14.0
20180208,0,Dongying,Shandong,66.0,0.875,1.3,36.0,44.0,23.0,48.0,36.0,41.0,74.0,123.0,47.0,67.0,12.0,35.0
20180208,0,Ezhou,Hubei,135.0,1.6,1.4,102.0,65.0,6.0,67.0,22.0,52.0,145.0,113.0,102.0,81.0,17.0,22.0
20180208,0,Fangchenggang,Guangxi,105.0,0.767,0.833,33.0,26.0,66.0,103.0,83.0,95.0,116.0,87.0,78.0,64.0,13.0,14.0
20180208,0,Foshan,Guangdong,72.0,0.687,0.7120000000000001,59.0,67.0,28.0,66.0,40.0,55.0,70.0,76.0,52.0,52.0,14.0,12.0
20180208,0,Fushun,Liaoning,130.0,1.4,0.95,59.0,41.0,27.0,92.0,50.0,81.0,128.0,85.0,98.0,63.0,28.0,27.0
20180208,0,Fuxin,Liaoning,153.0,1.34,0.84,48.0,31.0,30.0,89.0,46.0,80.0,153.0,70.0,116.0,62.0,76.0,80.0
20180208,0,Fuyang,Anhui,100.0,1.3,0.9670000000000001,47.0,36.0,33.0,99.0,50.0,83.0,125.0,119.0,75.0,87.0,19.0,14.0
20180208,0,Fuzhou,Jiangxi,97.0,0.92,0.96,35.0,35.0,65.0,112.0,88.0,103.0,99.0,88.0,72.0,58.0,16.0,23.0
20180208,0,Ganzhou,Jiangxi,82.0,1.72,1.28,79.0,50.0,27.0,108.0,64.0,83.0,92.0,89.0,60.0,54.0,25.0,25.0
20180208,0,Guang'an,Sichuan,142.0,1.44,1.183,63.0,44.0,17.0,73.0,40.0,56.0,159.0,117.0,108.0,81.0,9.0,13.0
20180208,0,Guangyuan,Sichuan,88.0,1.05,1.175,44.0,54.0,38.0,66.0,39.0,46.0,97.0,93.0,65.0,64.0,12.0,18.0
20180208,0,Guangzhou,Guangdong,67.0,0.755,0.691,63.0,63.0,29.0,74.0,40.0,61.0,66.0,57.0,48.0,41.0,16.0,12.0
20180208,0,Guigang,Guangxi,199.0,1.125,1.15,39.0,43.0,60.0,78.0,60.0,67.0,169.0,156.0,149.0,140.0,28.0,27.0
20180208,0,Guilin,Guangxi,93.0,0.625,0.575,25.0,30.0,87.0,105.0,85.0,95.0,76.0,70.0,69.0,61.0,19.0,22.0
20180208,0,Guiyang,Guizhou,110.0,0.74,0.8,28.0,32.0,54.0,78.0,67.0,71.0,116.0,128.0,82.0,88.0,39.0,39.0
20180208,0,Guyuan,Ningxia,86.0,0.633,0.767,20.0,31.0,72.0,106.0,82.0,97.0,119.0,127.0,50.0,45.0,12.0,11.0
20180208,0,Haikou,Hainan,50.0,0.56,0.6,15.0,20.0,76.0,91.0,76.0,81.0,46.0,56.0,35.0,40.0,9.0,8.0
20180208,0,Handan,Hebei,73.0,0.9,1.8,41.0,48.0,50.0,96.0,62.0,86.0,94.0,165.0,29.0,91.0,57.0,50.0
20180208,0,Hangzhou,Zhejiang,106.0,1.182,1.0270000000000001,75.0,62.0,9.0,72.0,21.0,55.0,123.0,105.0,79.0,69.0,10.0,11.0
20180208,0,Hanzhong,Shanxi,178.0,1.95,1.7,51.0,45.0,28.0,102.0,56.0,74.0,180.0,130.0,134.0,106.0,11.0,14.0
20180208,0,Harbin,Heilongjiang,82.0,1.018,1.855,35.0,59.0,67.0,88.0,61.0,72.0,74.0,127.0,60.0,112.0,45.0,57.0
20180208,0,Hebi,Henan,103.0,1.6669999999999998,1.7,85.0,60.0,12.0,77.0,39.0,66.0,153.0,125.0,62.0,58.0,13.0,20.0
20180208,0,Hechi,Guangxi,109.0,1.2329999999999999,1.133,44.0,41.0,13.0,58.0,31.0,45.0,166.0,140.0,76.0,75.0,9.0,13.0
20180208,0,Hefei,Anhui,110.0,0.86,1.14,48.0,65.0,42.0,104.0,50.0,75.0,109.0,106.0,82.0,82.0,14.0,16.0
