date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180305,0,Alashanmeng,Neimenggu,72.0,0.867,0.5670000000000001,15.0,7.0,89.0,113.0,99.0,110.0,92.0,112.0,44.0,38.0,15.0,10.0
20180305,0,Ankang,Shanxi,28.0,0.667,1.0,15.0,26.0,53.0,67.0,54.0,54.0,17.0,53.0,15.0,35.0,5.0,10.0
20180305,0,Anqing,Anhui,24.0,0.55,0.975,16.0,33.0,69.0,89.0,46.0,76.0,,54.0,9.0,41.0,17.0,12.0
20180305,0,Anshan,Liaoning,57.0,1.586,1.2,52.0,35.0,32.0,73.0,41.0,68.0,61.0,53.0,39.0,27.0,48.0,28.0
20180305,0,Anshun,Guizhou,179.0,0.875,0.55,10.0,11.0,119.0,159.0,139.0,149.0,203.0,72.0,135.0,42.0,14.0,13.0
20180305,0,Anyang,Henan,82.0,1.28,1.68,36.0,33.0,24.0,54.0,40.0,45.0,112.0,159.0,43.0,132.0,14.0,15.0
20180305,0,Baicheng,Jilin,46.0,0.2,0.2,5.0,9.0,93.0,99.0,90.0,95.0,33.0,35.0,15.0,19.0,14.0,13.0
20180305,0,Baise,Guangxi,79.0,1.5,1.25,42.0,27.0,15.0,131.0,54.0,107.0,105.0,79.0,53.0,47.0,13.0,25.0
20180305,0,Baishan,Jilin,44.0,0.6,0.6,9.0,14.0,90.0,93.0,87.0,87.0,37.0,48.0,24.0,28.0,13.0,18.0
20180305,0,Baiyin,Gansu,74.0,1.15,0.9,45.0,18.0,32.0,100.0,69.0,92.0,95.0,76.0,30.0,23.0,46.0,20.0
20180305,0,Baoding,Hebei,52.0,0.5329999999999999,1.05,37.0,41.0,52.0,76.0,66.0,71.0,52.0,181.0,31.0,87.0,13.0,15.0
20180305,0,Baoji,Shanxi,59.0,0.617,0.513,36.0,24.0,25.0,99.0,39.0,92.0,64.0,105.0,41.0,22.0,6.0,5.0
20180305,0,Baoshan,Yunnan,72.0,0.55,0.65,10.0,12.0,102.0,120.0,111.0,118.0,91.0,66.0,41.0,35.0,6.0,8.0
20180305,0,Baotou,Neimenggu,47.0,0.7,0.767,19.0,25.0,64.0,106.0,80.0,98.0,46.0,119.0,15.0,24.0,10.0,13.0
20180305,0,Bayannur,Neimenggu,57.0,0.5329999999999999,0.467,25.0,20.0,52.0,92.0,58.0,86.0,61.0,248.0,28.0,49.0,21.0,9.0
20180305,0,Bazhong,Sichuan,31.0,0.525,0.675,20.0,20.0,45.0,75.0,60.0,70.0,14.0,39.0,7.0,21.0,4.0,5.0
20180305,0,Beihai,Guangxi,34.0,0.575,0.65,14.0,13.0,39.0,80.0,50.0,70.0,33.0,47.0,22.0,27.0,7.0,8.0
20180305,0,Beijing,Beijing,97.0,0.8170000000000001,0.867,43.0,37.0,21.0,70.0,33.0,51.0,142.0,204.0,41.0,56.0,6.0,7.0
20180305,0,Bengbu,Anhui,38.0,0.7170000000000001,1.1,27.0,44.0,59.0,77.0,63.0,66.0,27.0,62.0,26.0,51.0,7.0,13.0
20180305,0,Benxi,Liaoning,41.0,0.767,0.75,11.0,12.0,78.0,96.0,80.0,90.0,32.0,40.0,21.0,19.0,11.0,12.0
20180305,0,Bijie,Guizhou,124.0,0.85,0.8,10.0,20.0,117.0,152.0,136.0,142.0,149.0,124.0,93.0,62.0,4.0,9.0
20180305,0,Binzhou,Shandong,38.0,0.5329999999999999,0.8,15.0,22.0,66.0,74.0,67.0,71.0,37.0,79.0,21.0,65.0,11.0,11.0
20180305,0,Bozhou,Anhui,57.0,0.55,1.05,12.0,22.0,62.0,62.0,54.0,54.0,62.0,81.0,36.0,52.0,6.0,7.0
20180305,0,Cangzhou,Hebei,59.0,0.5,0.467,31.0,21.0,46.0,85.0,69.0,82.0,66.0,124.0,35.0,58.0,24.0,20.0
20180305,0,Changchun,Jilin,77.0,1.56,0.81,75.0,34.0,19.0,94.0,45.0,86.0,59.0,38.0,56.0,26.0,20.0,22.0
20180305,0,Changde,Hunan,70.0,1.14,1.38,14.0,24.0,68.0,68.0,48.0,48.0,59.0,64.0,50.0,45.0,4.0,8.0
20180305,0,Changsha,Hunan,46.0,1.16,0.82,24.0,27.0,31.0,100.0,35.0,80.0,26.0,51.0,32.0,34.0,4.0,12.0
20180305,0,Changzhi,Shanxi,88.0,1.94,1.34,53.0,25.0,16.0,92.0,51.0,81.0,120.0,144.0,65.0,92.0,16.0,7.0
20180305,0,Changzhou,Jiangsu,33.0,0.9,1.189,32.0,48.0,43.0,96.0,25.0,59.0,32.0,79.0,17.0,55.0,10.0,15.0
20180305,0,Chaoyang,Liaoning,53.0,1.075,0.9,21.0,14.0,68.0,96.0,77.0,93.0,47.0,56.0,36.0,17.0,33.0,43.0
