date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180304,0,Alashanmeng,Neimenggu,142.0,0.5329999999999999,0.5329999999999999,6.0,7.0,106.0,113.0,107.0,110.0,232.0,132.0,67.0,44.0,9.0,10.0
20180304,0,Ankang,Shanxi,66.0,1.433,1.3330000000000002,31.0,26.0,51.0,125.0,72.0,106.0,74.0,61.0,47.0,38.0,12.0,12.0
20180304,0,Anqing,Anhui,70.0,1.05,1.0,62.0,31.0,23.0,113.0,58.0,96.0,77.0,63.0,50.0,56.0,9.0,14.0
20180304,0,Anshan,Liaoning,83.0,1.529,0.971,36.0,26.0,32.0,87.0,47.0,82.0,89.0,48.0,61.0,29.0,19.0,24.0
20180304,0,Anshun,Guizhou,89.0,0.675,0.625,7.0,8.0,122.0,143.0,131.0,135.0,101.0,72.0,66.0,47.0,7.0,8.0
20180304,0,Anyang,Henan,163.0,1.58,1.26,31.0,24.0,20.0,79.0,38.0,64.0,125.0,134.0,123.0,119.0,20.0,13.0
20180304,0,Baicheng,Jilin,50.0,0.2,0.4,7.0,14.0,88.0,113.0,90.0,102.0,49.0,112.0,18.0,54.0,11.0,19.0
20180304,0,Baise,Guangxi,88.0,1.1,1.15,20.0,25.0,97.0,133.0,98.0,115.0,83.0,98.0,65.0,59.0,26.0,25.0
20180304,0,Baishan,Jilin,42.0,1.05,1.1,17.0,25.0,67.0,103.0,83.0,98.0,,61.0,17.0,36.0,7.0,18.0
20180304,0,Baiyin,Gansu,74.0,0.8,1.05,6.0,16.0,88.0,97.0,91.0,95.0,95.0,141.0,22.0,31.0,5.0,48.0
20180304,0,Baoding,Hebei,298.0,1.967,1.883,60.0,61.0,38.0,77.0,43.0,55.0,330.0,283.0,247.0,209.0,20.0,35.0
20180304,0,Baoji,Shanxi,171.0,0.514,1.271,36.0,55.0,65.0,156.0,66.0,116.0,289.0,217.0,29.0,125.0,9.0,22.0
20180304,0,Baoshan,Yunnan,42.0,0.5,0.65,6.0,12.0,81.0,118.0,83.0,99.0,31.0,61.0,21.0,34.0,8.0,8.0
20180304,0,Baotou,Neimenggu,92.0,0.9,1.433,35.0,38.0,51.0,98.0,76.0,94.0,131.0,319.0,31.0,98.0,14.0,26.0
20180304,0,Bayannur,Neimenggu,500.0,0.7,0.667,20.0,21.0,66.0,90.0,75.0,81.0,771.0,308.0,156.0,67.0,5.0,12.0
20180304,0,Bazhong,Sichuan,59.0,1.025,0.9,33.0,26.0,38.0,97.0,53.0,83.0,65.0,53.0,40.0,33.0,6.0,5.0
20180304,0,Beihai,Guangxi,70.0,0.7,0.6,15.0,11.0,27.0,85.0,53.0,72.0,67.0,46.0,50.0,29.0,7.0,7.0
20180304,0,Beijing,Beijing,212.0,1.717,1.95,72.0,76.0,21.0,75.0,24.0,58.0,145.0,191.0,161.0,168.0,10.0,18.0
20180304,0,Bengbu,Anhui,103.0,1.15,0.833,47.0,28.0,37.0,93.0,57.0,80.0,92.0,82.0,76.0,68.0,17.0,10.0
20180304,0,Benxi,Liaoning,60.0,1.433,1.133,31.0,21.0,42.0,95.0,55.0,91.0,58.0,34.0,42.0,19.0,19.0,20.0
20180304,0,Bijie,Guizhou,75.0,0.65,1.0,27.0,23.0,87.0,129.0,86.0,119.0,98.0,111.0,33.0,57.0,8.0,10.0
20180304,0,Binzhou,Shandong,185.0,1.233,1.267,49.0,43.0,19.0,128.0,50.0,101.0,150.0,122.0,139.0,105.0,27.0,27.0
20180304,0,Bozhou,Anhui,127.0,1.0,0.95,31.0,26.0,32.0,69.0,41.0,57.0,107.0,110.0,96.0,91.0,11.0,9.0
20180304,0,Cangzhou,Hebei,256.0,1.3330000000000002,0.867,50.0,26.0,4.0,67.0,23.0,57.0,274.0,159.0,205.0,122.0,24.0,23.0
20180304,0,Changchun,Jilin,44.0,0.67,0.84,17.0,27.0,90.0,96.0,82.0,85.0,43.0,66.0,24.0,43.0,16.0,22.0
20180304,0,Changde,Hunan,78.0,2.06,1.22,49.0,24.0,23.0,114.0,75.0,94.0,82.0,54.0,57.0,39.0,9.0,11.0
20180304,0,Changsha,Hunan,85.0,1.24,1.17,43.0,36.0,53.0,121.0,63.0,92.0,83.0,92.0,62.0,69.0,12.0,17.0
20180304,0,Changzhi,Shanxi,181.0,1.66,1.56,21.0,29.0,75.0,132.0,99.0,120.0,180.0,94.0,136.0,61.0,11.0,18.0
20180304,0,Changzhou,Jiangsu,96.0,1.3330000000000002,1.256,83.0,59.0,8.0,51.0,16.0,37.0,93.0,84.0,71.0,60.0,14.0,14.0
20180304,0,Chaoyang,Liaoning,116.0,0.875,1.525,13.0,28.0,77.0,84.0,61.0,77.0,180.0,162.0,27.0,101.0,29.0,30.0
20180304,0,Chaozhou,Guangdong,65.0,0.9,1.067,14.0,21.0,38.0,182.0,63.0,120.0,47.0,94.0,46.0,75.0,9.0,17.0
20180304,0,Chengde,Hebei,109.0,0.8,2.0,29.0,59.0,57.0,92.0,49.0,64.0,165.0,215.0,28.0,105.0,8.0,35.0
20180304,0,Chengdu,Sichuan,142.0,1.167,1.222,65.0,57.0,55.0,142.0,91.0,112.0,149.0,132.0,108.0,92.0,25.0,19.0
20180304,0,Chenzhou,Hunan,48.0,0.82,1.02,11.0,21.0,54.0,82.0,64.0,74.0,47.0,88.0,32.0,61.0,8.0,15.0
20180304,0,Chifeng,Neimenggu,407.0,1.1,1.175,20.0,23.0,45.0,85.0,58.0,79.0,506.0,261.0,50.0,73.0,57.0,27.0
20180304,0,Chizhou,Anhui,60.0,1.567,1.133,43.0,37.0,13.0,100.0,45.0,84.0,66.0,56.0,42.0,47.0,11.0,13.0
20180304,0,Chongqing,Chongqing,58.0,1.159,0.988,57.0,37.0,31.0,95.0,58.0,77.0,63.0,44.0,38.0,26.0,11.0,10.0
20180304,0,Chongzuo,Guangxi,83.0,0.85,0.7,39.0,14.0,29.0,129.0,83.0,115.0,73.0,55.0,61.0,46.0,8.0,9.0
20180304,0,Chuzhou,Anhui,131.0,1.9,1.133,96.0,53.0,12.0,96.0,39.0,72.0,129.0,86.0,99.0,65.0,11.0,9.0
20180304,0,Dalian,Liaoning,56.0,0.89,0.76,47.0,34.0,31.0,95.0,36.0,87.0,59.0,59.0,37.0,34.0,10.0,9.0
20180304,0,Dandong,Liaoning,54.0,1.2,0.85,21.0,18.0,51.0,91.0,52.0,86.0,49.0,57.0,37.0,29.0,11.0,16.0
20180304,0,Daqing,Heilongjiang,46.0,0.56,0.78,22.0,24.0,77.0,101.0,84.0,93.0,43.0,84.0,32.0,56.0,18.0,21.0
20180304,0,Datong,Shanxi,69.0,0.667,1.1,11.0,27.0,67.0,94.0,74.0,83.0,86.0,143.0,21.0,64.0,15.0,43.0
20180304,0,Dazhou,Sichuan,97.0,1.38,1.26,53.0,41.0,34.0,69.0,42.0,53.0,114.0,78.0,72.0,50.0,13.0,13.0
20180304,0,Deyang,Sichuan,135.0,1.025,1.0,34.0,34.0,71.0,138.0,83.0,107.0,147.0,117.0,102.0,77.0,10.0,11.0
20180304,0,Dezhou,Shandong,122.0,1.633,1.567,42.0,20.0,14.0,77.0,34.0,68.0,121.0,111.0,92.0,89.0,12.0,8.0
20180304,0,Dingxi,Gansu,74.0,0.4,0.85,8.0,23.0,106.0,106.0,98.0,98.0,95.0,101.0,35.0,47.0,5.0,20.0
20180304,0,Dongguan,Guangdong,48.0,0.75,0.8,50.0,42.0,3.0,75.0,15.0,55.0,36.0,46.0,33.0,35.0,9.0,10.0
20180304,0,Dongying,Shandong,148.0,1.2,1.175,23.0,31.0,59.0,160.0,84.0,125.0,155.0,142.0,113.0,102.0,17.0,31.0
20180304,0,Ezhou,Hubei,78.0,1.967,1.6,48.0,42.0,47.0,97.0,69.0,80.0,66.0,75.0,57.0,57.0,39.0,18.0
20180304,0,Fangchenggang,Guangxi,24.0,0.667,0.867,10.0,22.0,37.0,48.0,35.0,42.0,23.0,46.0,15.0,27.0,9.0,13.0
20180304,0,Foshan,Guangdong,42.0,0.75,0.775,29.0,31.0,15.0,65.0,23.0,45.0,41.0,52.0,29.0,30.0,7.0,9.0
20180304,0,Fushun,Liaoning,79.0,0.6,0.7829999999999999,11.0,24.0,90.0,105.0,59.0,100.0,106.0,47.0,37.0,33.0,12.0,21.0
20180304,0,Fuxin,Liaoning,77.0,0.36,0.66,14.0,21.0,80.0,83.0,55.0,75.0,102.0,112.0,22.0,87.0,43.0,19.0
