date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180302,0,Alashanmeng,Neimenggu,58.0,0.9,0.667,16.0,12.0,85.0,112.0,96.0,105.0,63.0,72.0,25.0,23.0,13.0,12.0
20180302,0,Ankang,Shanxi,39.0,1.0,0.933,13.0,19.0,82.0,90.0,77.0,78.0,18.0,45.0,16.0,28.0,8.0,12.0
20180302,0,Anqing,Anhui,137.0,0.95,0.875,18.0,36.0,91.0,117.0,94.0,98.0,107.0,72.0,104.0,69.0,7.0,10.0
20180302,0,Anshan,Liaoning,71.0,0.917,1.057,22.0,25.0,60.0,93.0,59.0,85.0,90.0,78.0,23.0,36.0,14.0,19.0
20180302,0,Anshun,Guizhou,99.0,0.825,0.7,17.0,11.0,94.0,134.0,112.0,124.0,102.0,67.0,74.0,48.0,25.0,16.0
20180302,0,Anyang,Henan,79.0,1.0,1.46,28.0,28.0,52.0,96.0,71.0,89.0,105.0,150.0,34.0,92.0,12.0,14.0
20180302,0,Baicheng,Jilin,40.0,0.25,0.3,7.0,9.0,76.0,96.0,79.0,92.0,35.0,49.0,21.0,32.0,11.0,13.0
20180302,0,Baise,Guangxi,50.0,1.05,1.2,15.0,22.0,81.0,114.0,86.0,96.0,43.0,73.0,35.0,44.0,19.0,27.0
20180302,0,Baishan,Jilin,63.0,1.1,1.0,21.0,14.0,72.0,99.0,88.0,96.0,74.0,51.0,41.0,37.0,32.0,16.0
20180302,0,Baiyin,Gansu,72.0,1.3,1.05,23.0,22.0,50.0,104.0,73.0,98.0,91.0,75.0,22.0,22.0,17.0,55.0
20180302,0,Baoding,Hebei,85.0,1.017,0.55,47.0,28.0,46.0,104.0,70.0,95.0,105.0,75.0,62.0,30.0,20.0,14.0
20180302,0,Baoji,Shanxi,165.0,1.143,0.871,52.0,44.0,57.0,126.0,86.0,113.0,260.0,152.0,125.0,58.0,14.0,18.0
20180302,0,Baoshan,Yunnan,52.0,0.45,0.55,8.0,11.0,85.0,111.0,101.0,105.0,49.0,49.0,34.0,27.0,7.0,10.0
20180302,0,Baotou,Neimenggu,133.0,2.75,1.267,86.0,36.0,8.0,95.0,46.0,82.0,141.0,53.0,101.0,28.0,50.0,30.0
20180302,0,Bayannur,Neimenggu,61.0,0.5329999999999999,0.5670000000000001,18.0,20.0,72.0,95.0,73.0,85.0,69.0,59.0,33.0,18.0,8.0,14.0
20180302,0,Bazhong,Sichuan,42.0,0.7,0.85,23.0,27.0,49.0,102.0,71.0,86.0,41.0,60.0,24.0,37.0,6.0,5.0
20180302,0,Beihai,Guangxi,58.0,0.7,0.725,11.0,15.0,53.0,94.0,70.0,82.0,64.0,45.0,36.0,34.0,8.0,7.0
20180302,0,Beijing,Beijing,74.0,0.708,0.4,41.0,17.0,35.0,92.0,61.0,87.0,88.0,49.0,53.0,17.0,11.0,4.0
20180302,0,Bengbu,Anhui,93.0,0.933,0.9,36.0,34.0,51.0,94.0,58.0,79.0,81.0,105.0,69.0,77.0,12.0,11.0
20180302,0,Benxi,Liaoning,64.0,1.0,0.8,39.0,23.0,33.0,97.0,53.0,90.0,75.0,87.0,29.0,34.0,17.0,20.0
20180302,0,Bijie,Guizhou,127.0,1.4,1.15,53.0,32.0,35.0,145.0,72.0,136.0,196.0,122.0,96.0,70.0,12.0,9.0
20180302,0,Binzhou,Shandong,54.0,0.967,0.667,41.0,22.0,45.0,95.0,64.0,90.0,56.0,68.0,35.0,30.0,28.0,14.0
20180302,0,Bozhou,Anhui,54.0,0.7,1.0,20.0,21.0,59.0,66.0,58.0,59.0,48.0,112.0,37.0,87.0,10.0,9.0
20180302,0,Cangzhou,Hebei,72.0,0.633,0.4,28.0,19.0,51.0,94.0,65.0,90.0,79.0,75.0,52.0,28.0,38.0,22.0
20180302,0,Changchun,Jilin,94.0,0.65,0.77,23.0,26.0,66.0,104.0,61.0,93.0,136.0,75.0,24.0,35.0,21.0,22.0
20180302,0,Changde,Hunan,32.0,1.2,1.04,15.0,21.0,43.0,79.0,43.0,55.0,,39.0,22.0,27.0,3.0,8.0
20180302,0,Changsha,Hunan,67.0,0.87,0.94,18.0,39.0,35.0,100.0,55.0,84.0,,52.0,48.0,41.0,4.0,12.0
20180302,0,Changzhi,Shanxi,73.0,0.96,1.24,17.0,21.0,79.0,116.0,94.0,107.0,94.0,178.0,39.0,83.0,20.0,17.0
20180302,0,Changzhou,Jiangsu,50.0,0.978,1.244,40.0,46.0,51.0,78.0,51.0,64.0,49.0,81.0,32.0,59.0,12.0,15.0
20180302,0,Chaoyang,Liaoning,65.0,1.025,0.825,23.0,14.0,63.0,112.0,68.0,97.0,77.0,75.0,33.0,23.0,30.0,23.0
20180302,0,Chaozhou,Guangdong,48.0,1.033,0.833,24.0,15.0,73.0,155.0,95.0,125.0,46.0,39.0,29.0,22.0,16.0,11.0
20180302,0,Chengde,Hebei,52.0,0.94,0.6,42.0,20.0,37.0,101.0,52.0,98.0,51.0,47.0,26.0,17.0,13.0,10.0
20180302,0,Chengdu,Sichuan,108.0,1.933,1.167,107.0,54.0,41.0,180.0,93.0,154.0,129.0,112.0,80.0,82.0,12.0,11.0
20180302,0,Chenzhou,Hunan,56.0,1.22,1.28,38.0,20.0,55.0,89.0,74.0,85.0,59.0,48.0,37.0,25.0,10.0,11.0
20180302,0,Chifeng,Neimenggu,79.0,1.8,1.2,48.0,18.0,16.0,77.0,40.0,73.0,106.0,40.0,54.0,19.0,62.0,21.0
20180302,0,Chizhou,Anhui,120.0,0.767,0.867,17.0,36.0,86.0,104.0,77.0,86.0,118.0,79.0,90.0,66.0,10.0,12.0
20180302,0,Chongqing,Chongqing,89.0,1.165,1.018,65.0,46.0,51.0,143.0,87.0,122.0,102.0,73.0,66.0,47.0,13.0,9.0
20180302,0,Chongzuo,Guangxi,56.0,0.75,0.7,25.0,13.0,32.0,99.0,75.0,88.0,50.0,40.0,39.0,31.0,6.0,7.0
20180302,0,Chuzhou,Anhui,58.0,0.467,0.767,26.0,36.0,75.0,103.0,88.0,96.0,64.0,100.0,34.0,71.0,8.0,8.0
20180302,0,Dalian,Liaoning,38.0,0.75,0.69,35.0,20.0,59.0,103.0,67.0,98.0,37.0,41.0,19.0,22.0,23.0,13.0
20180302,0,Dandong,Liaoning,84.0,1.025,0.775,22.0,18.0,56.0,103.0,66.0,98.0,115.0,72.0,38.0,43.0,10.0,12.0
20180302,0,Daqing,Heilongjiang,64.0,0.66,0.6,27.0,22.0,69.0,99.0,74.0,95.0,55.0,41.0,45.0,26.0,11.0,9.0
20180302,0,Datong,Shanxi,96.0,2.033,0.983,49.0,23.0,17.0,89.0,49.0,82.0,106.0,53.0,71.0,24.0,71.0,37.0
20180302,0,Dazhou,Sichuan,53.0,0.78,0.9,40.0,39.0,33.0,94.0,57.0,76.0,54.0,67.0,34.0,47.0,12.0,13.0
20180302,0,Deyang,Sichuan,88.0,0.875,1.075,50.0,41.0,64.0,145.0,94.0,133.0,106.0,125.0,65.0,84.0,8.0,9.0
20180302,0,Dezhou,Shandong,77.0,1.567,1.167,40.0,22.0,53.0,105.0,75.0,96.0,102.0,97.0,52.0,30.0,44.0,12.0
