date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180209,0,Alashanmeng,Neimenggu,164.0,0.5,0.6,7.0,13.0,103.0,108.0,102.0,103.0,276.0,165.0,66.0,45.0,9.0,15.0
20180209,0,Ankang,Shanxi,128.0,1.6,1.233,49.0,39.0,33.0,93.0,51.0,72.0,150.0,111.0,97.0,73.0,16.0,15.0
20180209,0,Anqing,Anhui,163.0,0.95,0.85,57.0,53.0,74.0,132.0,85.0,111.0,152.0,126.0,123.0,87.0,15.0,20.0
20180209,0,Anshan,Liaoning,71.0,1.0,1.086,17.0,32.0,82.0,83.0,70.0,74.0,90.0,101.0,41.0,44.0,21.0,31.0
20180209,0,Anshun,Guizhou,93.0,0.8,0.875,23.0,24.0,76.0,95.0,79.0,89.0,115.0,131.0,69.0,91.0,42.0,45.0
20180209,0,Anyang,Henan,119.0,1.46,1.12,61.0,38.0,28.0,89.0,57.0,85.0,153.0,142.0,89.0,48.0,26.0,18.0
20180209,0,Baicheng,Jilin,93.0,1.05,0.5,23.0,18.0,57.0,85.0,65.0,77.0,133.0,100.0,52.0,28.0,14.0,11.0
20180209,0,Baise,Guangxi,93.0,1.2,1.0,34.0,27.0,56.0,120.0,90.0,110.0,99.0,92.0,69.0,61.0,47.0,21.0
20180209,0,Baishan,Jilin,75.0,1.55,1.35,37.0,32.0,43.0,93.0,62.0,80.0,92.0,79.0,54.0,54.0,42.0,69.0
20180209,0,Baiyin,Gansu,332.0,0.65,1.05,12.0,32.0,76.0,77.0,67.0,69.0,444.0,164.0,65.0,51.0,11.0,41.0
20180209,0,Baoding,Hebei,179.0,2.767,1.467,100.0,55.0,13.0,89.0,23.0,72.0,224.0,126.0,135.0,70.0,54.0,33.0
20180209,0,Baoji,Shanxi,219.0,1.85,1.3130000000000002,81.0,62.0,11.0,80.0,26.0,60.0,243.0,173.0,168.0,102.0,22.0,20.0
20180209,0,Baoshan,Yunnan,50.0,0.65,0.65,5.0,8.0,93.0,111.0,98.0,105.0,34.0,61.0,31.0,34.0,14.0,11.0
20180209,0,Baotou,Neimenggu,500.0,0.7,1.817,10.0,52.0,98.0,99.0,72.0,72.0,936.0,244.0,126.0,60.0,5.0,42.0
20180209,0,Bayannur,Neimenggu,500.0,0.3,0.433,10.0,18.0,83.0,97.0,87.0,90.0,920.0,330.0,191.0,63.0,5.0,11.0
20180209,0,Bazhong,Sichuan,108.0,1.05,1.0,40.0,36.0,38.0,83.0,47.0,64.0,116.0,109.0,80.0,77.0,5.0,5.0
20180209,0,Beihai,Guangxi,131.0,0.725,0.95,27.0,27.0,74.0,144.0,113.0,133.0,96.0,119.0,99.0,111.0,8.0,14.0
20180209,0,Beijing,Beijing,119.0,1.783,1.017,81.0,57.0,9.0,70.0,24.0,52.0,121.0,80.0,89.0,51.0,21.0,12.0
20180209,0,Bengbu,Anhui,115.0,1.367,0.933,53.0,39.0,49.0,95.0,62.0,83.0,138.0,108.0,86.0,58.0,20.0,21.0
20180209,0,Benxi,Liaoning,58.0,1.317,1.617,28.0,37.0,64.0,83.0,66.0,74.0,63.0,85.0,35.0,45.0,51.0,45.0
20180209,0,Bijie,Guizhou,96.0,1.25,1.25,18.0,27.0,53.0,67.0,57.0,58.0,95.0,103.0,71.0,78.0,9.0,18.0
20180209,0,Binzhou,Shandong,126.0,1.8,1.633,69.0,51.0,22.0,82.0,37.0,66.0,141.0,99.0,95.0,71.0,50.0,33.0
20180209,0,Bozhou,Anhui,146.0,1.0,0.8,40.0,33.0,47.0,82.0,57.0,72.0,130.0,126.0,111.0,60.0,15.0,21.0
20180209,0,Cangzhou,Hebei,103.0,1.4,1.233,52.0,50.0,42.0,78.0,43.0,68.0,142.0,106.0,76.0,61.0,46.0,38.0
20180209,0,Changchun,Jilin,56.0,0.89,1.07,24.0,33.0,67.0,89.0,60.0,79.0,60.0,85.0,27.0,42.0,33.0,42.0
20180209,0,Changde,Hunan,122.0,0.96,1.04,45.0,42.0,74.0,128.0,98.0,115.0,126.0,114.0,92.0,85.0,21.0,17.0
20180209,0,Changsha,Hunan,70.0,0.77,0.94,36.0,55.0,88.0,127.0,82.0,106.0,70.0,86.0,50.0,64.0,12.0,13.0
20180209,0,Changzhi,Shanxi,88.0,1.2,1.12,36.0,31.0,71.0,102.0,81.0,97.0,112.0,130.0,65.0,58.0,67.0,45.0
20180209,0,Changzhou,Jiangsu,109.0,1.722,1.4,85.0,62.0,9.0,66.0,20.0,52.0,114.0,106.0,81.0,73.0,22.0,20.0
20180209,0,Chaoyang,Liaoning,72.0,1.875,1.65,40.0,33.0,52.0,88.0,68.0,81.0,92.0,117.0,38.0,55.0,32.0,45.0
20180209,0,Chaozhou,Guangdong,56.0,0.7,0.7,19.0,19.0,94.0,109.0,101.0,105.0,56.0,54.0,39.0,34.0,14.0,11.0
20180209,0,Chengde,Hebei,90.0,1.62,1.1,64.0,40.0,14.0,73.0,39.0,61.0,127.0,72.0,65.0,31.0,24.0,23.0
20180209,0,Chengdu,Sichuan,143.0,1.033,0.989,50.0,47.0,34.0,91.0,47.0,66.0,133.0,131.0,109.0,105.0,7.0,8.0
20180209,0,Chenzhou,Hunan,108.0,1.8,1.72,64.0,47.0,36.0,117.0,63.0,103.0,131.0,112.0,80.0,70.0,19.0,22.0
20180209,0,Chifeng,Neimenggu,67.0,1.175,1.025,21.0,19.0,48.0,66.0,50.0,60.0,81.0,66.0,43.0,31.0,17.0,26.0
20180209,0,Chizhou,Anhui,154.0,0.9,1.067,34.0,57.0,69.0,108.0,76.0,86.0,159.0,136.0,117.0,94.0,13.0,19.0
20180209,0,Chongqing,Chongqing,128.0,1.012,1.071,66.0,58.0,43.0,79.0,44.0,60.0,128.0,131.0,97.0,94.0,16.0,12.0
20180209,0,Chongzuo,Guangxi,121.0,1.05,0.8,49.0,30.0,31.0,134.0,83.0,123.0,95.0,67.0,91.0,58.0,7.0,10.0
20180209,0,Chuzhou,Anhui,131.0,1.133,1.067,115.0,70.0,19.0,91.0,37.0,76.0,158.0,138.0,99.0,80.0,11.0,16.0
20180209,0,Dalian,Liaoning,53.0,0.97,1.1,18.0,36.0,86.0,98.0,85.0,88.0,51.0,54.0,36.0,38.0,23.0,31.0
20180209,0,Dandong,Liaoning,54.0,1.075,1.45,13.0,28.0,79.0,86.0,71.0,78.0,54.0,68.0,37.0,49.0,16.0,44.0
20180209,0,Daqing,Heilongjiang,165.0,1.1,0.84,26.0,24.0,50.0,78.0,53.0,71.0,277.0,135.0,67.0,38.0,16.0,20.0
20180209,0,Datong,Shanxi,85.0,1.3,2.75,46.0,41.0,30.0,75.0,40.0,61.0,118.0,88.0,61.0,48.0,54.0,70.0
20180209,0,Dazhou,Sichuan,139.0,1.58,1.56,77.0,51.0,32.0,121.0,55.0,94.0,162.0,133.0,106.0,94.0,8.0,10.0
