date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200201,0,Alashanmeng,Neimenggu,33.0,0.45,0.3,7.0,7.0,89.0,99.0,92.0,93.0,30.0,26.0,23.0,18.0,12.0,9.0
20200201,0,Ankang,Shanxi,75.0,0.85,0.7,12.0,12.0,37.0,93.0,49.0,72.0,64.0,51.0,55.0,47.0,5.0,6.0
20200201,0,Anqing,Anhui,84.0,0.38,0.63,19.0,16.0,78.0,131.0,102.0,122.0,64.0,74.0,62.0,75.0,7.0,7.0
20200201,0,Anshan,Liaoning,277.0,4.17,4.27,86.0,75.0,14.0,55.0,23.0,37.0,304.0,226.0,227.0,177.0,26.0,43.0
20200201,0,Anshun,Guizhou,54.0,0.47,0.53,8.0,7.0,84.0,87.0,81.0,81.0,42.0,35.0,38.0,31.0,22.0,19.0
20200201,0,Anyang,Henan,215.0,1.8,1.3,36.0,21.0,51.0,122.0,90.0,112.0,173.0,133.0,165.0,124.0,17.0,14.0
20200201,0,Baicheng,Jilin,37.0,0.7,0.85,7.0,16.0,72.0,93.0,79.0,90.0,37.0,68.0,22.0,49.0,8.0,10.0
20200201,0,Baise,Guangxi,110.0,1.05,0.9,26.0,18.0,51.0,122.0,101.0,117.0,100.0,80.0,83.0,67.0,14.0,17.0
20200201,0,Baishan,Jilin,73.0,2.2,1.5,35.0,24.0,29.0,76.0,38.0,69.0,84.0,67.0,53.0,42.0,24.0,26.0
20200201,0,Baiyin,Gansu,45.0,0.75,0.8,16.0,17.0,67.0,81.0,71.0,75.0,45.0,45.0,31.0,32.0,10.0,54.0
20200201,0,Baoding,Hebei,210.0,1.73,1.7,57.0,34.0,41.0,114.0,72.0,100.0,190.0,147.0,160.0,121.0,14.0,17.0
20200201,0,Baoji,Shanxi,157.0,1.1,0.87,28.0,23.0,53.0,109.0,81.0,98.0,121.0,93.0,120.0,87.0,10.0,14.0
20200201,0,Baoshan,Yunnan,56.0,0.65,0.6,7.0,6.0,66.0,101.0,72.0,94.0,26.0,27.0,40.0,36.0,4.0,5.0
20200201,0,Baotou,Neimenggu,277.0,4.08,3.46,88.0,65.0,19.0,108.0,61.0,82.0,274.0,245.0,227.0,192.0,60.0,66.0
20200201,0,Bayannur,Neimenggu,215.0,2.1,2.1,33.0,33.0,77.0,96.0,82.0,84.0,236.0,217.0,165.0,151.0,28.0,36.0
20200201,0,Bazhong,Sichuan,69.0,0.83,1.0,13.0,19.0,18.0,23.0,14.0,19.0,55.0,66.0,50.0,59.0,4.0,4.0
20200201,0,Beihai,Guangxi,63.0,0.3,0.47,11.0,12.0,100.0,127.0,112.0,119.0,49.0,61.0,45.0,55.0,7.0,8.0
20200201,0,Beijing,Beijing,22.0,0.26,0.77,9.0,27.0,70.0,89.0,76.0,80.0,14.0,47.0,5.0,44.0,2.0,4.0
20200201,0,Bengbu,Anhui,101.0,0.65,0.8,20.0,22.0,83.0,119.0,95.0,111.0,86.0,101.0,76.0,85.0,11.0,10.0
