date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200316,0,Alashanmeng,Neimenggu,26.0,0.55,0.45,8.0,7.0,82.0,106.0,84.0,100.0,21.0,19.0,16.0,13.0,8.0,8.0
20200316,0,Ankang,Shanxi,79.0,0.55,0.4,42.0,28.0,11.0,74.0,29.0,62.0,108.0,87.0,42.0,35.0,5.0,7.0
20200316,0,Anqing,Anhui,77.0,0.77,0.57,90.0,48.0,20.0,165.0,75.0,133.0,104.0,89.0,50.0,41.0,5.0,6.0
20200316,0,Anshan,Liaoning,78.0,0.5,0.78,25.0,16.0,43.0,81.0,60.0,78.0,105.0,63.0,28.0,15.0,29.0,15.0
20200316,0,Anshun,Guizhou,25.0,0.63,0.63,9.0,14.0,65.0,86.0,72.0,80.0,25.0,61.0,17.0,41.0,10.0,18.0
20200316,0,Anyang,Henan,69.0,0.93,0.97,82.0,43.0,11.0,111.0,57.0,104.0,87.0,63.0,36.0,22.0,14.0,19.0
20200316,0,Baicheng,Jilin,44.0,0.7,0.55,11.0,8.0,52.0,74.0,51.0,72.0,42.0,28.0,31.0,17.0,12.0,11.0
20200316,0,Baise,Guangxi,124.0,1.05,0.9,14.0,15.0,61.0,88.0,71.0,78.0,99.0,73.0,94.0,53.0,9.0,18.0
20200316,0,Baishan,Jilin,45.0,0.6,0.6,10.0,10.0,58.0,76.0,69.0,73.0,45.0,48.0,21.0,17.0,10.0,9.0
20200316,0,Baiyin,Gansu,39.0,0.75,1.05,15.0,23.0,63.0,88.0,70.0,79.0,38.0,100.0,27.0,38.0,12.0,81.0
20200316,0,Baoding,Hebei,53.0,0.4,0.28,31.0,25.0,43.0,98.0,66.0,89.0,56.0,37.0,36.0,17.0,12.0,8.0
20200316,0,Baoji,Shanxi,101.0,0.64,0.51,61.0,39.0,20.0,98.0,47.0,86.0,137.0,119.0,76.0,56.0,9.0,9.0
20200316,0,Baoshan,Yunnan,39.0,0.55,0.6,6.0,14.0,113.0,136.0,121.0,129.0,27.0,43.0,27.0,26.0,5.0,6.0
20200316,0,Baotou,Neimenggu,68.0,1.4,1.18,74.0,44.0,10.0,96.0,43.0,84.0,85.0,52.0,38.0,27.0,12.0,26.0
20200316,0,Bayannur,Neimenggu,48.0,0.7,0.65,27.0,16.0,46.0,99.0,70.0,93.0,48.0,37.0,26.0,19.0,10.0,11.0
