date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200127,0,Alashanmeng,Neimenggu,76.0,0.6,0.5,12.0,10.0,83.0,108.0,96.0,104.0,64.0,52.0,56.0,46.0,10.0,10.0
20200127,0,Ankang,Shanxi,56.0,0.45,0.65,8.0,7.0,74.0,76.0,74.0,75.0,28.0,30.0,40.0,33.0,4.0,4.0
20200127,0,Anqing,Anhui,22.0,0.73,0.43,9.0,10.0,69.0,77.0,61.0,70.0,12.0,11.0,15.0,9.0,12.0,12.0
20200127,0,Anshan,Liaoning,240.0,2.05,2.15,60.0,54.0,29.0,86.0,44.0,67.0,224.0,296.0,190.0,245.0,28.0,38.0
20200127,0,Anshun,Guizhou,51.0,0.7,0.63,9.0,7.0,52.0,81.0,65.0,75.0,37.0,23.0,36.0,23.0,25.0,21.0
20200127,0,Anyang,Henan,247.0,1.4,1.3,25.0,25.0,70.0,97.0,85.0,92.0,206.0,168.0,197.0,157.0,22.0,26.0
20200127,0,Baicheng,Jilin,56.0,0.8,0.8,10.0,9.0,76.0,93.0,85.0,89.0,61.0,63.0,31.0,38.0,8.0,11.0
20200127,0,Baise,Guangxi,37.0,0.85,0.8,11.0,8.0,27.0,72.0,51.0,66.0,36.0,21.0,26.0,15.0,7.0,8.0
20200127,0,Baishan,Jilin,71.0,1.75,1.65,27.0,30.0,40.0,80.0,37.0,61.0,84.0,85.0,52.0,50.0,28.0,33.0
20200127,0,Baiyin,Gansu,73.0,1.1,1.0,14.0,20.0,36.0,70.0,48.0,64.0,61.0,62.0,53.0,53.0,100.0,51.0
20200127,0,Baoding,Hebei,276.0,1.5,1.42,52.0,42.0,36.0,90.0,54.0,78.0,278.0,284.0,226.0,233.0,20.0,20.0
20200127,0,Baoji,Shanxi,146.0,1.23,1.54,13.0,16.0,53.0,63.0,56.0,59.0,113.0,169.0,112.0,163.0,6.0,6.0
20200127,0,Baoshan,Yunnan,43.0,0.5,0.5,6.0,7.0,81.0,104.0,84.0,93.0,18.0,20.0,30.0,27.0,6.0,7.0
20200127,0,Baotou,Neimenggu,216.0,3.3,3.42,78.0,64.0,19.0,97.0,46.0,76.0,176.0,254.0,166.0,225.0,29.0,42.0
20200127,0,Bayannur,Neimenggu,187.0,2.1,1.75,35.0,28.0,68.0,99.0,87.0,90.0,191.0,215.0,141.0,157.0,48.0,37.0
20200127,0,Bazhong,Sichuan,55.0,0.93,0.8,17.0,13.0,20.0,81.0,42.0,68.0,51.0,34.0,39.0,26.0,5.0,5.0
20200127,0,Beihai,Guangxi,27.0,1.13,1.07,7.0,6.0,47.0,65.0,56.0,60.0,17.0,15.0,19.0,10.0,7.0,6.0
20200127,0,Beijing,Beijing,256.0,2.36,1.67,48.0,38.0,38.0,88.0,56.0,75.0,185.0,147.0,206.0,152.0,11.0,11.0
20200127,0,Bengbu,Anhui,76.0,0.87,0.77,9.0,11.0,59.0,81.0,62.0,66.0,57.0,66.0,56.0,58.0,7.0,7.0
20200127,0,Benxi,Liaoning,108.0,1.45,1.7,30.0,37.0,44.0,92.0,64.0,75.0,95.0,117.0,81.0,99.0,17.0,24.0
20200127,0,Bijie,Guizhou,60.0,0.65,0.55,16.0,10.0,48.0,92.0,69.0,86.0,43.0,25.0,43.0,24.0,25.0,12.0
20200127,0,Binzhou,Shandong,78.0,0.63,0.97,15.0,24.0,65.0,84.0,73.0,77.0,64.0,95.0,57.0,79.0,9.0,14.0
20200127,0,Bozhou,Anhui,81.0,0.7,0.8,7.0,10.0,63.0,93.0,64.0,79.0,69.0,141.0,60.0,117.0,5.0,9.0
20200127,0,Cangzhou,Hebei,171.0,0.97,1.43,20.0,34.0,64.0,95.0,69.0,78.0,154.0,191.0,130.0,152.0,16.0,17.0
20200127,0,Changchun,Jilin,197.0,1.5,1.66,33.0,35.0,74.0,106.0,78.0,91.0,146.0,206.0,148.0,211.0,18.0,21.0
20200127,0,Changde,Hunan,108.0,0.8,0.75,3.0,3.0,55.0,68.0,61.0,66.0,66.0,58.0,81.0,70.0,3.0,2.0
20200127,0,Changsha,Hunan,50.0,0.67,0.73,7.0,7.0,72.0,72.0,60.0,60.0,26.0,39.0,35.0,51.0,3.0,3.0
20200127,0,Changzhi,Shanxi,59.0,0.68,1.62,12.0,22.0,96.0,111.0,102.0,107.0,54.0,115.0,42.0,100.0,10.0,27.0
20200127,0,Changzhou,Jiangsu,27.0,0.48,0.47,11.0,13.0,86.0,86.0,80.0,80.0,20.0,21.0,14.0,14.0,6.0,7.0
20200127,0,Chaoyang,Liaoning,179.0,2.3,2.17,40.0,32.0,23.0,82.0,39.0,63.0,143.0,184.0,135.0,166.0,28.0,34.0
20200127,0,Chaozhou,Guangdong,10.0,0.55,0.65,7.0,6.0,32.0,50.0,38.0,42.0,5.0,4.0,2.0,3.0,6.0,5.0
20200127,0,Chengde,Hebei,100.0,1.95,1.9,42.0,40.0,16.0,66.0,23.0,51.0,91.0,100.0,75.0,77.0,20.0,35.0
20200127,0,Chengdu,Sichuan,71.0,0.84,0.8,14.0,15.0,38.0,65.0,45.0,58.0,60.0,45.0,52.0,40.0,6.0,6.0
20200127,0,Chenzhou,Hunan,65.0,0.6,0.88,5.0,7.0,54.0,54.0,48.0,48.0,51.0,19.0,47.0,15.0,4.0,4.0
20200127,0,Chifeng,Neimenggu,133.0,1.88,1.38,40.0,33.0,20.0,73.0,35.0,59.0,142.0,96.0,101.0,61.0,35.0,34.0
20200127,0,Chizhou,Anhui,30.0,0.85,0.6,10.0,12.0,46.0,57.0,43.0,51.0,22.0,18.0,21.0,16.0,10.0,12.0
20200127,0,Chongqing,Chongqing,53.0,0.83,0.77,18.0,17.0,30.0,43.0,32.0,36.0,46.0,47.0,37.0,38.0,7.0,6.0
20200127,0,Chongzuo,Guangxi,19.0,0.55,0.5,5.0,6.0,61.0,72.0,64.0,67.0,14.0,11.0,11.0,7.0,5.0,5.0
20200127,0,Chuzhou,Anhui,43.0,1.0,0.88,16.0,19.0,70.0,88.0,61.0,75.0,38.0,40.0,30.0,37.0,6.0,6.0
20200127,0,Dalian,Liaoning,252.0,2.06,1.65,51.0,42.0,40.0,80.0,41.0,65.0,226.0,143.0,202.0,124.0,34.0,32.0
20200127,0,Dandong,Liaoning,47.0,0.8,1.07,14.0,18.0,64.0,89.0,68.0,82.0,45.0,57.0,33.0,42.0,17.0,25.0
20200127,0,Daqing,Heilongjiang,106.0,0.82,0.9,15.0,18.0,79.0,101.0,86.0,94.0,102.0,142.0,80.0,115.0,12.0,20.0
20200127,0,Datong,Shanxi,119.0,3.95,3.4,46.0,43.0,29.0,85.0,44.0,72.0,139.0,135.0,90.0,89.0,36.0,42.0
20200127,0,Dazhou,Sichuan,58.0,0.75,0.75,29.0,21.0,28.0,79.0,42.0,66.0,57.0,39.0,41.0,29.0,11.0,9.0
20200127,0,Deyang,Sichuan,74.0,0.83,0.75,11.0,14.0,46.0,61.0,42.0,52.0,55.0,45.0,54.0,40.0,6.0,5.0
20200127,0,Dezhou,Shandong,160.0,1.37,1.33,20.0,25.0,61.0,83.0,68.0,75.0,150.0,179.0,122.0,138.0,22.0,33.0
20200127,0,Dingxi,Gansu,74.0,1.2,0.75,15.0,7.0,44.0,79.0,60.0,75.0,77.0,56.0,54.0,49.0,7.0,5.0
20200127,0,Dongguan,Guangdong,16.0,0.62,0.86,6.0,9.0,50.0,50.0,39.0,39.0,4.0,8.0,3.0,5.0,7.0,6.0
20200127,0,Dongying,Shandong,73.0,0.42,0.67,5.0,8.0,72.0,89.0,78.0,83.0,70.0,87.0,53.0,69.0,7.0,8.0
20200127,0,Ezhou,Hubei,59.0,0.97,0.7,11.0,10.0,73.0,73.0,64.0,64.0,51.0,32.0,42.0,19.0,6.0,6.0
20200127,0,Fangchenggang,Guangxi,24.0,0.93,0.8,9.0,7.0,60.0,62.0,59.0,59.0,21.0,13.0,17.0,6.0,7.0,6.0
20200127,0,Foshan,Guangdong,11.0,1.05,1.1,12.0,11.0,32.0,47.0,37.0,40.0,8.0,6.0,4.0,4.0,5.0,5.0
20200127,0,Fushun,Liaoning,141.0,1.36,1.18,34.0,27.0,34.0,94.0,55.0,81.0,142.0,119.0,108.0,103.0,19.0,22.0
20200127,0,Fuxin,Liaoning,119.0,1.28,0.92,22.0,17.0,37.0,86.0,50.0,75.0,98.0,78.0,90.0,68.0,41.0,54.0
20200127,0,Fuyang,Anhui,79.0,0.73,0.8,14.0,17.0,69.0,83.0,73.0,74.0,59.0,70.0,58.0,68.0,6.0,8.0
20200127,0,Fuzhou,Jiangxi,22.0,0.7,0.72,10.0,10.0,38.0,55.0,47.0,51.0,22.0,16.0,11.0,8.0,6.0,5.0
20200127,0,Ganzhou,Jiangxi,14.0,1.03,1.05,6.0,7.0,45.0,52.0,43.0,48.0,13.0,11.0,8.0,6.0,3.0,5.0
20200127,0,Guang'an,Sichuan,63.0,0.85,0.82,17.0,14.0,23.0,49.0,28.0,46.0,71.0,68.0,45.0,51.0,3.0,4.0
20200127,0,Guangyuan,Sichuan,50.0,0.77,0.77,13.0,17.0,67.0,74.0,60.0,69.0,42.0,36.0,35.0,30.0,5.0,6.0
20200127,0,Guangzhou,Guangdong,13.0,1.02,1.01,14.0,15.0,32.0,39.0,33.0,34.0,12.0,9.0,9.0,7.0,5.0,4.0
20200127,0,Guigang,Guangxi,17.0,0.87,1.0,7.0,8.0,53.0,61.0,57.0,58.0,15.0,11.0,12.0,9.0,5.0,6.0
20200127,0,Guilin,Guangxi,36.0,0.97,1.33,9.0,11.0,65.0,71.0,60.0,66.0,28.0,12.0,25.0,10.0,5.0,5.0
20200127,0,Guiyang,Guizhou,54.0,0.66,0.7,8.0,9.0,57.0,60.0,55.0,55.0,41.0,38.0,38.0,30.0,11.0,13.0
20200127,0,Guyuan,Ningxia,59.0,1.25,1.05,14.0,11.0,72.0,93.0,75.0,85.0,36.0,40.0,42.0,43.0,10.0,8.0
