date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200113,0,Alashanmeng,Neimenggu,36.0,0.35,0.35,12.0,11.0,74.0,87.0,79.0,84.0,36.0,42.0,25.0,34.0,8.0,8.0
20200113,0,Ankang,Shanxi,75.0,1.3,1.1,33.0,25.0,6.0,47.0,20.0,40.0,86.0,64.0,55.0,50.0,7.0,6.0
20200113,0,Anqing,Anhui,115.0,0.75,0.7,38.0,32.0,56.0,92.0,62.0,83.0,73.0,47.0,87.0,53.0,5.0,6.0
20200113,0,Anshan,Liaoning,52.0,0.88,1.5,42.0,44.0,21.0,62.0,31.0,49.0,54.0,96.0,30.0,70.0,15.0,24.0
20200113,0,Anshun,Guizhou,50.0,0.93,0.97,21.0,21.0,53.0,100.0,69.0,85.0,41.0,41.0,35.0,35.0,36.0,29.0
20200113,0,Anyang,Henan,213.0,1.77,1.7,72.0,63.0,8.0,46.0,18.0,36.0,184.0,157.0,163.0,144.0,15.0,20.0
20200113,0,Baicheng,Jilin,57.0,0.9,0.75,23.0,20.0,33.0,80.0,37.0,71.0,64.0,51.0,39.0,30.0,15.0,14.0
20200113,0,Baise,Guangxi,46.0,1.1,1.1,26.0,23.0,32.0,87.0,53.0,76.0,46.0,44.0,26.0,24.0,8.0,8.0
20200113,0,Baishan,Jilin,54.0,1.15,1.4,28.0,28.0,41.0,71.0,49.0,60.0,57.0,71.0,31.0,41.0,12.0,26.0
20200113,0,Baiyin,Gansu,29.0,0.65,1.15,16.0,34.0,71.0,76.0,64.0,64.0,29.0,61.0,19.0,43.0,8.0,98.0
20200113,0,Baoding,Hebei,116.0,1.4,1.18,86.0,71.0,4.0,34.0,10.0,23.0,133.0,91.0,88.0,60.0,17.0,17.0
20200113,0,Baoji,Shanxi,215.0,1.49,1.23,43.0,48.0,9.0,42.0,13.0,34.0,176.0,151.0,165.0,141.0,7.0,9.0
20200113,0,Baoshan,Yunnan,43.0,0.6,0.55,12.0,14.0,50.0,104.0,68.0,84.0,12.0,24.0,30.0,27.0,6.0,6.0
20200113,0,Baotou,Neimenggu,31.0,0.82,2.68,25.0,72.0,56.0,72.0,45.0,56.0,29.0,178.0,22.0,153.0,13.0,39.0
20200113,0,Bayannur,Neimenggu,66.0,1.0,2.0,31.0,51.0,56.0,81.0,68.0,72.0,71.0,235.0,48.0,142.0,17.0,38.0
20200113,0,Bazhong,Sichuan,88.0,1.1,1.07,36.0,30.0,3.0,65.0,16.0,44.0,95.0,65.0,65.0,45.0,4.0,5.0
20200113,0,Beihai,Guangxi,51.0,0.97,0.9,25.0,18.0,13.0,34.0,22.0,31.0,50.0,31.0,36.0,23.0,10.0,9.0
20200113,0,Beijing,Beijing,20.0,0.43,0.49,22.0,33.0,46.0,57.0,40.0,50.0,19.0,26.0,14.0,19.0,5.0,7.0
20200113,0,Bengbu,Anhui,151.0,1.93,1.8,44.0,51.0,30.0,57.0,27.0,38.0,203.0,228.0,116.0,176.0,8.0,10.0
20200113,0,Benxi,Liaoning,73.0,1.28,1.4,51.0,45.0,9.0,49.0,20.0,39.0,84.0,100.0,53.0,65.0,14.0,22.0
20200113,0,Bijie,Guizhou,109.0,1.05,1.05,27.0,34.0,42.0,93.0,51.0,76.0,102.0,77.0,82.0,63.0,13.0,21.0
