date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200223,0,Alashanmeng,Neimenggu,53.0,0.4,0.45,5.0,6.0,89.0,96.0,91.0,92.0,56.0,53.0,28.0,21.0,9.0,8.0
20200223,0,Ankang,Shanxi,69.0,0.55,0.5,14.0,14.0,34.0,91.0,48.0,75.0,88.0,85.0,46.0,42.0,5.0,5.0
20200223,0,Anqing,Anhui,71.0,0.7,0.53,17.0,19.0,97.0,127.0,107.0,115.0,92.0,66.0,41.0,46.0,9.0,7.0
20200223,0,Anshan,Liaoning,58.0,1.55,1.23,46.0,27.0,28.0,87.0,40.0,82.0,66.0,46.0,38.0,28.0,25.0,17.0
20200223,0,Anshun,Guizhou,66.0,0.6,0.57,8.0,12.0,35.0,57.0,46.0,52.0,54.0,36.0,48.0,35.0,16.0,21.0
20200223,0,Anyang,Henan,78.0,0.53,0.73,33.0,23.0,52.0,96.0,72.0,90.0,105.0,86.0,42.0,23.0,8.0,13.0
20200223,0,Baicheng,Jilin,36.0,0.9,0.9,8.0,14.0,74.0,97.0,75.0,93.0,36.0,40.0,20.0,30.0,10.0,12.0
20200223,0,Baise,Guangxi,83.0,1.05,0.85,21.0,13.0,11.0,67.0,35.0,53.0,83.0,50.0,61.0,36.0,6.0,7.0
20200223,0,Baishan,Jilin,53.0,1.65,1.5,14.0,12.0,64.0,80.0,67.0,74.0,55.0,50.0,26.0,24.0,18.0,14.0
20200223,0,Baiyin,Gansu,96.0,1.15,0.9,24.0,21.0,44.0,96.0,61.0,83.0,142.0,113.0,46.0,36.0,58.0,20.0
20200223,0,Baoding,Hebei,61.0,0.63,0.23,43.0,18.0,34.0,91.0,59.0,87.0,66.0,29.0,44.0,17.0,13.0,7.0
20200223,0,Baoji,Shanxi,101.0,0.73,0.6,33.0,24.0,37.0,100.0,65.0,86.0,140.0,123.0,76.0,50.0,8.0,13.0
20200223,0,Baoshan,Yunnan,56.0,0.6,0.65,8.0,14.0,116.0,148.0,133.0,141.0,51.0,47.0,40.0,35.0,5.0,6.0
20200223,0,Baotou,Neimenggu,62.0,1.52,0.94,55.0,28.0,23.0,84.0,47.0,73.0,74.0,36.0,40.0,18.0,75.0,21.0
20200223,0,Bayannur,Neimenggu,63.0,1.6,0.75,42.0,17.0,33.0,100.0,71.0,89.0,71.0,59.0,45.0,32.0,43.0,21.0
20200223,0,Bazhong,Sichuan,93.0,0.87,0.77,30.0,23.0,6.0,66.0,26.0,43.0,88.0,74.0,69.0,60.0,4.0,4.0
20200223,0,Beihai,Guangxi,64.0,0.8,0.8,18.0,14.0,57.0,124.0,95.0,114.0,52.0,68.0,46.0,57.0,7.0,9.0
20200223,0,Beijing,Beijing,24.0,0.34,0.24,21.0,11.0,50.0,83.0,64.0,79.0,21.0,16.0,17.0,8.0,3.0,3.0
20200223,0,Bengbu,Anhui,84.0,0.52,0.52,47.0,26.0,54.0,101.0,68.0,93.0,116.0,114.0,62.0,46.0,15.0,12.0
20200223,0,Benxi,Liaoning,54.0,1.25,0.67,40.0,19.0,25.0,84.0,45.0,79.0,57.0,41.0,29.0,19.0,17.0,15.0
20200223,0,Bijie,Guizhou,10.0,0.75,0.65,15.0,16.0,32.0,56.0,34.0,54.0,8.0,61.0,6.0,53.0,6.0,11.0
20200223,0,Binzhou,Shandong,49.0,0.7,0.6,57.0,22.0,25.0,89.0,55.0,83.0,48.0,57.0,34.0,25.0,18.0,9.0
20200223,0,Bozhou,Anhui,82.0,0.45,0.4,17.0,13.0,71.0,100.0,76.0,93.0,113.0,104.0,56.0,38.0,7.0,6.0
20200223,0,Cangzhou,Hebei,51.0,0.77,0.47,31.0,19.0,48.0,97.0,61.0,90.0,52.0,40.0,36.0,20.0,23.0,10.0
20200223,0,Changchun,Jilin,44.0,0.54,0.49,34.0,18.0,37.0,71.0,49.0,65.0,37.0,46.0,31.0,31.0,9.0,9.0
20200223,0,Changde,Hunan,83.0,0.9,0.77,37.0,16.0,13.0,66.0,37.0,52.0,66.0,51.0,61.0,47.0,4.0,6.0
20200223,0,Changsha,Hunan,71.0,0.8,0.76,36.0,23.0,31.0,76.0,46.0,66.0,46.0,42.0,52.0,51.0,4.0,4.0
20200223,0,Changzhi,Shanxi,73.0,0.68,0.74,18.0,24.0,79.0,99.0,84.0,92.0,96.0,74.0,30.0,24.0,17.0,17.0
20200223,0,Changzhou,Jiangsu,83.0,0.8,0.77,35.0,31.0,62.0,124.0,80.0,110.0,115.0,97.0,61.0,62.0,10.0,10.0
20200223,0,Chaoyang,Liaoning,39.0,0.85,0.63,27.0,13.0,40.0,88.0,48.0,86.0,39.0,38.0,25.0,15.0,10.0,10.0
20200223,0,Chaozhou,Guangdong,54.0,0.75,0.7,16.0,12.0,72.0,129.0,95.0,114.0,51.0,47.0,38.0,34.0,8.0,8.0
20200223,0,Chengde,Hebei,29.0,0.72,0.45,39.0,15.0,23.0,95.0,49.0,91.0,29.0,20.0,19.0,13.0,9.0,8.0
20200223,0,Chengdu,Sichuan,110.0,0.73,0.69,47.0,31.0,15.0,60.0,36.0,50.0,114.0,88.0,83.0,61.0,9.0,6.0
20200223,0,Chenzhou,Hunan,73.0,0.8,0.73,14.0,10.0,42.0,76.0,60.0,70.0,57.0,43.0,53.0,39.0,7.0,6.0
20200223,0,Chifeng,Neimenggu,18.0,0.95,0.68,14.0,6.0,58.0,84.0,73.0,83.0,16.0,13.0,9.0,8.0,15.0,9.0
20200223,0,Chizhou,Anhui,77.0,0.55,0.7,16.0,14.0,70.0,89.0,72.0,79.0,103.0,62.0,48.0,39.0,5.0,10.0
20200223,0,Chongqing,Chongqing,90.0,0.96,0.84,37.0,28.0,16.0,48.0,26.0,41.0,83.0,82.0,67.0,67.0,7.0,7.0
20200223,0,Chongzuo,Guangxi,118.0,0.75,0.7,24.0,17.0,45.0,130.0,90.0,117.0,113.0,85.0,89.0,66.0,6.0,6.0
20200223,0,Chuzhou,Anhui,104.0,0.82,0.75,44.0,23.0,50.0,105.0,74.0,97.0,119.0,109.0,78.0,56.0,7.0,8.0
20200223,0,Dalian,Liaoning,25.0,0.5,0.66,33.0,24.0,45.0,88.0,56.0,84.0,25.0,46.0,14.0,30.0,13.0,13.0
