date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200315,0,Alashanmeng,Neimenggu,22.0,0.55,0.4,8.0,6.0,70.0,94.0,84.0,92.0,18.0,20.0,11.0,11.0,8.0,7.0
20200315,0,Ankang,Shanxi,69.0,0.3,0.35,27.0,24.0,38.0,106.0,56.0,89.0,87.0,90.0,35.0,35.0,6.0,7.0
20200315,0,Anqing,Anhui,68.0,0.57,0.45,73.0,25.0,30.0,127.0,83.0,112.0,85.0,55.0,39.0,28.0,4.0,6.0
20200315,0,Anshan,Liaoning,46.0,1.72,1.23,30.0,29.0,49.0,94.0,59.0,83.0,46.0,66.0,21.0,33.0,23.0,23.0
20200315,0,Anshun,Guizhou,73.0,0.67,0.53,20.0,16.0,66.0,104.0,87.0,97.0,65.0,48.0,53.0,39.0,37.0,22.0
20200315,0,Anyang,Henan,67.0,2.3,0.73,61.0,36.0,26.0,101.0,57.0,95.0,84.0,64.0,27.0,22.0,24.0,16.0
20200315,0,Baicheng,Jilin,23.0,0.45,0.5,5.0,7.0,70.0,81.0,72.0,79.0,19.0,23.0,16.0,15.0,9.0,10.0
20200315,0,Baise,Guangxi,74.0,0.9,0.7,38.0,15.0,42.0,94.0,70.0,88.0,97.0,56.0,38.0,31.0,24.0,8.0
20200315,0,Baishan,Jilin,44.0,0.6,0.85,8.0,17.0,65.0,89.0,72.0,83.0,44.0,54.0,18.0,20.0,9.0,20.0
20200315,0,Baiyin,Gansu,91.0,1.7,0.85,29.0,22.0,54.0,94.0,79.0,88.0,131.0,126.0,46.0,37.0,186.0,36.0
20200315,0,Baoding,Hebei,29.0,0.3,0.33,17.0,22.0,72.0,97.0,78.0,92.0,29.0,46.0,12.0,19.0,6.0,9.0
20200315,0,Baoji,Shanxi,99.0,0.53,0.43,47.0,30.0,31.0,105.0,63.0,94.0,145.0,130.0,74.0,48.0,9.0,8.0
20200315,0,Baoshan,Yunnan,50.0,0.6,0.5,8.0,14.0,109.0,131.0,120.0,124.0,45.0,36.0,35.0,23.0,5.0,6.0
20200315,0,Baotou,Neimenggu,42.0,0.94,0.98,34.0,30.0,46.0,86.0,59.0,83.0,42.0,54.0,21.0,20.0,11.0,25.0
20200315,0,Bayannur,Neimenggu,60.0,0.7,0.6,25.0,13.0,52.0,93.0,66.0,89.0,70.0,35.0,34.0,15.0,12.0,10.0
20200315,0,Bazhong,Sichuan,79.0,0.67,0.57,55.0,38.0,9.0,104.0,39.0,79.0,107.0,80.0,47.0,36.0,5.0,4.0
20200315,0,Beihai,Guangxi,75.0,0.87,0.83,20.0,14.0,68.0,99.0,87.0,92.0,70.0,53.0,55.0,34.0,11.0,9.0
20200315,0,Beijing,Beijing,37.0,0.2,0.26,10.0,12.0,71.0,89.0,81.0,86.0,37.0,37.0,5.0,8.0,2.0,2.0
20200315,0,Bengbu,Anhui,93.0,0.6,0.53,59.0,34.0,31.0,98.0,57.0,85.0,135.0,69.0,54.0,38.0,18.0,14.0
20200315,0,Benxi,Liaoning,40.0,0.54,1.08,7.0,26.0,74.0,90.0,77.0,82.0,40.0,62.0,7.0,26.0,8.0,23.0
20200315,0,Bijie,Guizhou,66.0,0.55,0.45,21.0,22.0,39.0,96.0,39.0,88.0,60.0,64.0,48.0,51.0,12.0,11.0
20200315,0,Binzhou,Shandong,79.0,0.93,0.87,71.0,39.0,8.0,91.0,47.0,83.0,108.0,76.0,41.0,35.0,22.0,15.0
20200315,0,Bozhou,Anhui,77.0,0.3,0.35,26.0,20.0,61.0,103.0,64.0,96.0,104.0,77.0,31.0,38.0,7.0,5.0
20200315,0,Cangzhou,Hebei,56.0,0.9,0.7,88.0,31.0,5.0,100.0,52.0,94.0,62.0,53.0,34.0,24.0,17.0,12.0
20200315,0,Changchun,Jilin,30.0,0.56,0.61,23.0,19.0,47.0,78.0,60.0,73.0,30.0,51.0,16.0,22.0,6.0,8.0
20200315,0,Changde,Hunan,83.0,0.58,0.55,60.0,25.0,33.0,124.0,76.0,113.0,115.0,93.0,49.0,44.0,12.0,9.0
20200315,0,Changsha,Hunan,84.0,0.72,0.77,74.0,25.0,23.0,129.0,82.0,117.0,118.0,90.0,38.0,59.0,7.0,6.0
20200315,0,Changzhi,Shanxi,53.0,0.5,0.46,44.0,29.0,45.0,98.0,67.0,93.0,55.0,51.0,28.0,18.0,12.0,11.0
20200315,0,Changzhou,Jiangsu,70.0,0.68,0.53,65.0,30.0,30.0,107.0,70.0,92.0,90.0,52.0,47.0,26.0,9.0,8.0
20200315,0,Chaoyang,Liaoning,22.0,0.53,0.78,8.0,19.0,70.0,85.0,76.0,82.0,18.0,51.0,6.0,18.0,9.0,10.0
20200315,0,Chaozhou,Guangdong,51.0,0.75,0.9,9.0,13.0,84.0,87.0,76.0,76.0,35.0,26.0,36.0,29.0,7.0,7.0
20200315,0,Chengde,Hebei,52.0,0.72,0.6,25.0,22.0,40.0,93.0,73.0,90.0,54.0,47.0,15.0,13.0,8.0,9.0
