date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200106,0,Alashanmeng,Neimenggu,78.0,0.5,1.25,14.0,27.0,83.0,83.0,66.0,66.0,77.0,159.0,57.0,104.0,12.0,14.0
20200106,0,Ankang,Shanxi,56.0,1.45,1.3,40.0,45.0,4.0,28.0,6.0,19.0,56.0,71.0,40.0,54.0,9.0,7.0
20200106,0,Anqing,Anhui,86.0,1.05,1.02,47.0,42.0,15.0,22.0,15.0,19.0,68.0,73.0,64.0,60.0,4.0,6.0
20200106,0,Anshan,Liaoning,73.0,1.92,1.93,62.0,59.0,15.0,68.0,24.0,48.0,82.0,100.0,53.0,74.0,16.0,23.0
20200106,0,Anshun,Guizhou,19.0,0.33,0.3,5.0,6.0,61.0,69.0,60.0,63.0,15.0,9.0,10.0,5.0,8.0,10.0
20200106,0,Anyang,Henan,180.0,1.97,3.0,82.0,99.0,4.0,8.0,5.0,6.0,117.0,299.0,136.0,297.0,17.0,20.0
20200106,0,Baicheng,Jilin,77.0,0.9,0.75,37.0,29.0,38.0,75.0,38.0,62.0,103.0,54.0,40.0,25.0,13.0,12.0
20200106,0,Baise,Guangxi,57.0,0.9,0.85,15.0,25.0,73.0,85.0,53.0,72.0,63.0,66.0,32.0,35.0,31.0,19.0
20200106,0,Baishan,Jilin,90.0,1.85,1.8,54.0,50.0,10.0,60.0,12.0,42.0,99.0,102.0,67.0,63.0,27.0,37.0
20200106,0,Baiyin,Gansu,54.0,0.6,0.75,17.0,21.0,76.0,76.0,75.0,75.0,58.0,75.0,21.0,32.0,6.0,9.0
20200106,0,Baoding,Hebei,76.0,1.27,1.65,79.0,81.0,3.0,17.0,6.0,12.0,73.0,112.0,56.0,76.0,9.0,21.0
20200106,0,Baoji,Shanxi,125.0,1.64,1.94,41.0,53.0,9.0,43.0,11.0,27.0,95.0,220.0,95.0,205.0,6.0,14.0
20200106,0,Baoshan,Yunnan,30.0,0.6,0.6,17.0,16.0,45.0,66.0,51.0,53.0,14.0,17.0,21.0,24.0,5.0,5.0
20200106,0,Baotou,Neimenggu,160.0,2.2,3.52,76.0,91.0,8.0,20.0,9.0,13.0,124.0,173.0,122.0,149.0,38.0,44.0
20200106,0,Bayannur,Neimenggu,186.0,2.05,2.3,54.0,69.0,19.0,30.0,11.0,18.0,237.0,231.0,140.0,151.0,50.0,46.0
20200106,0,Bazhong,Sichuan,53.0,1.07,0.9,23.0,32.0,2.0,20.0,5.0,10.0,53.0,53.0,37.0,40.0,4.0,4.0
20200106,0,Beihai,Guangxi,46.0,0.53,0.6,13.0,17.0,67.0,105.0,79.0,98.0,41.0,60.0,32.0,41.0,7.0,9.0
20200106,0,Beijing,Beijing,83.0,1.19,1.34,63.0,66.0,10.0,24.0,5.0,13.0,41.0,73.0,61.0,61.0,3.0,6.0
20200106,0,Bengbu,Anhui,80.0,0.82,0.98,56.0,42.0,6.0,79.0,16.0,67.0,66.0,117.0,59.0,98.0,10.0,13.0
20200106,0,Benxi,Liaoning,95.0,2.28,2.68,61.0,65.0,7.0,31.0,9.0,20.0,113.0,143.0,71.0,101.0,24.0,32.0
20200106,0,Bijie,Guizhou,22.0,1.35,1.15,26.0,21.0,28.0,83.0,46.0,69.0,22.0,31.0,14.0,22.0,15.0,11.0
20200106,0,Binzhou,Shandong,149.0,1.67,2.33,57.0,81.0,7.0,10.0,4.0,7.0,95.0,178.0,114.0,158.0,12.0,25.0
20200106,0,Bozhou,Anhui,33.0,0.6,0.8,19.0,23.0,43.0,84.0,53.0,74.0,25.0,122.0,23.0,102.0,5.0,7.0
20200106,0,Cangzhou,Hebei,86.0,1.3,1.77,48.0,71.0,9.0,16.0,7.0,10.0,88.0,133.0,64.0,95.0,10.0,16.0
20200106,0,Changchun,Jilin,129.0,1.36,1.22,58.0,57.0,31.0,71.0,32.0,53.0,93.0,95.0,98.0,90.0,20.0,25.0
20200106,0,Changde,Hunan,86.0,0.95,0.85,33.0,22.0,3.0,21.0,7.0,18.0,43.0,71.0,64.0,103.0,6.0,5.0
20200106,0,Changsha,Hunan,113.0,1.31,1.51,35.0,48.0,3.0,18.0,4.0,11.0,66.0,103.0,85.0,122.0,5.0,7.0
20200106,0,Changzhi,Shanxi,90.0,1.94,2.3,31.0,43.0,50.0,66.0,56.0,58.0,70.0,139.0,67.0,123.0,11.0,14.0
20200106,0,Changzhou,Jiangsu,47.0,0.83,0.92,36.0,51.0,46.0,65.0,29.0,56.0,47.0,85.0,30.0,63.0,10.0,10.0
20200106,0,Chaoyang,Liaoning,94.0,1.2,1.9,36.0,42.0,36.0,58.0,38.0,44.0,83.0,115.0,70.0,76.0,28.0,36.0
20200106,0,Chaozhou,Guangdong,69.0,0.75,0.65,21.0,22.0,61.0,107.0,77.0,94.0,52.0,48.0,50.0,34.0,14.0,10.0
20200106,0,Chengde,Hebei,110.0,2.75,2.38,67.0,59.0,6.0,19.0,7.0,14.0,134.0,108.0,83.0,66.0,30.0,32.0
20200106,0,Chengdu,Sichuan,150.0,1.13,0.94,64.0,52.0,2.0,34.0,7.0,18.0,147.0,124.0,115.0,98.0,5.0,6.0
20200106,0,Chenzhou,Hunan,53.0,0.57,1.0,40.0,36.0,67.0,141.0,103.0,118.0,51.0,74.0,37.0,55.0,22.0,21.0
20200106,0,Chifeng,Neimenggu,59.0,1.18,1.82,45.0,52.0,30.0,42.0,26.0,30.0,67.0,101.0,34.0,50.0,44.0,45.0
20200106,0,Chizhou,Anhui,74.0,1.15,0.9,45.0,45.0,1.0,9.0,2.0,7.0,71.0,54.0,54.0,44.0,4.0,7.0
20200106,0,Chongqing,Chongqing,47.0,1.01,0.98,38.0,39.0,10.0,24.0,7.0,16.0,46.0,54.0,33.0,43.0,7.0,7.0
20200106,0,Chongzuo,Guangxi,57.0,0.4,0.45,28.0,19.0,36.0,82.0,54.0,73.0,64.0,56.0,26.0,30.0,6.0,10.0
20200106,0,Chuzhou,Anhui,70.0,1.32,1.18,76.0,62.0,9.0,63.0,10.0,54.0,74.0,116.0,51.0,91.0,7.0,7.0
20200106,0,Dalian,Liaoning,19.0,0.5,0.77,17.0,39.0,61.0,64.0,55.0,56.0,19.0,50.0,12.0,36.0,8.0,19.0
20200106,0,Dandong,Liaoning,121.0,2.08,1.55,46.0,39.0,27.0,71.0,29.0,56.0,104.0,78.0,92.0,61.0,29.0,31.0
20200106,0,Daqing,Heilongjiang,232.0,1.4,0.98,54.0,47.0,50.0,67.0,52.0,58.0,217.0,118.0,182.0,96.0,15.0,24.0
20200106,0,Datong,Shanxi,86.0,1.6,3.58,56.0,67.0,17.0,29.0,20.0,20.0,90.0,172.0,64.0,86.0,28.0,55.0
20200106,0,Dazhou,Sichuan,34.0,0.8,0.92,32.0,30.0,29.0,38.0,29.0,32.0,29.0,66.0,24.0,54.0,13.0,11.0
20200106,0,Deyang,Sichuan,115.0,1.05,0.88,62.0,41.0,2.0,38.0,12.0,22.0,125.0,98.0,87.0,73.0,6.0,3.0
20200106,0,Dezhou,Shandong,126.0,1.63,2.2,56.0,78.0,5.0,17.0,5.0,9.0,106.0,233.0,96.0,202.0,10.0,26.0
20200106,0,Dingxi,Gansu,63.0,0.5,0.5,22.0,19.0,54.0,66.0,60.0,62.0,76.0,55.0,29.0,29.0,6.0,14.0
20200106,0,Dongguan,Guangdong,27.0,0.5,0.6,33.0,41.0,59.0,131.0,73.0,114.0,27.0,53.0,18.0,50.0,7.0,7.0
20200106,0,Dongying,Shandong,120.0,1.13,1.43,42.0,62.0,24.0,36.0,12.0,21.0,112.0,143.0,91.0,116.0,7.0,12.0
20200106,0,Ezhou,Hubei,57.0,1.13,1.6,31.0,42.0,2.0,4.0,2.0,2.0,63.0,70.0,36.0,48.0,10.0,14.0
20200106,0,Fangchenggang,Guangxi,58.0,0.5,0.53,23.0,24.0,55.0,103.0,58.0,89.0,66.0,65.0,28.0,33.0,5.0,7.0
20200106,0,Foshan,Guangdong,61.0,0.65,0.64,72.0,54.0,18.0,119.0,51.0,97.0,71.0,78.0,30.0,38.0,9.0,8.0
20200106,0,Fushun,Liaoning,128.0,2.1,1.9,62.0,66.0,16.0,80.0,26.0,55.0,129.0,163.0,97.0,126.0,26.0,29.0
20200106,0,Fuxin,Liaoning,100.0,0.98,1.46,41.0,49.0,33.0,71.0,27.0,50.0,87.0,112.0,75.0,88.0,60.0,53.0
20200106,0,Fuyang,Anhui,33.0,0.47,1.0,18.0,27.0,38.0,60.0,28.0,51.0,17.0,107.0,23.0,98.0,8.0,7.0
20200106,0,Fuzhou,Jiangxi,78.0,1.3,1.15,57.0,47.0,2.0,35.0,6.0,21.0,94.0,67.0,57.0,41.0,11.0,7.0
20200106,0,Ganzhou,Jiangxi,36.0,0.85,1.2,19.0,40.0,81.0,139.0,73.0,93.0,36.0,91.0,24.0,55.0,6.0,11.0
20200106,0,Guang'an,Sichuan,59.0,0.95,0.95,31.0,22.0,5.0,29.0,13.0,23.0,56.0,69.0,42.0,51.0,5.0,4.0
20200106,0,Guangyuan,Sichuan,23.0,0.67,0.9,24.0,37.0,49.0,53.0,49.0,49.0,23.0,60.0,14.0,41.0,6.0,8.0
20200106,0,Guangzhou,Guangdong,74.0,0.96,0.79,111.0,67.0,7.0,154.0,42.0,113.0,97.0,77.0,42.0,40.0,7.0,7.0
20200106,0,Guigang,Guangxi,54.0,0.5,1.0,26.0,39.0,58.0,123.0,71.0,107.0,58.0,104.0,30.0,54.0,8.0,12.0
20200106,0,Guilin,Guangxi,201.0,2.87,1.6,77.0,57.0,5.0,52.0,13.0,29.0,221.0,115.0,151.0,80.0,22.0,25.0
20200106,0,Guiyang,Guizhou,23.0,0.43,0.48,15.0,15.0,49.0,64.0,49.0,57.0,23.0,24.0,13.0,13.0,13.0,12.0
20200106,0,Guyuan,Ningxia,76.0,1.25,1.05,31.0,28.0,53.0,78.0,61.0,71.0,102.0,75.0,51.0,64.0,12.0,10.0
20200106,0,Haikou,Hainan,36.0,0.5,0.5,6.0,7.0,82.0,101.0,88.0,94.0,36.0,32.0,16.0,15.0,4.0,4.0
20200106,0,Handan,Hebei,94.0,1.43,2.3,68.0,93.0,6.0,12.0,6.0,10.0,99.0,280.0,70.0,236.0,5.0,12.0
20200106,0,Hangzhou,Zhejiang,61.0,1.23,1.01,45.0,54.0,3.0,47.0,8.0,32.0,71.0,70.0,37.0,41.0,7.0,7.0
20200106,0,Hanzhong,Shanxi,84.0,1.77,1.6,43.0,38.0,4.0,39.0,14.0,32.0,60.0,88.0,62.0,80.0,10.0,9.0
20200106,0,Harbin,Heilongjiang,161.0,1.26,1.21,82.0,75.0,21.0,82.0,32.0,61.0,139.0,161.0,123.0,149.0,59.0,53.0
20200106,0,Hebi,Henan,171.0,2.27,3.1,78.0,89.0,8.0,11.0,7.0,8.0,125.0,243.0,130.0,241.0,17.0,18.0
20200106,0,Hechi,Guangxi,79.0,0.95,1.05,53.0,33.0,7.0,73.0,23.0,52.0,108.0,76.0,45.0,40.0,7.0,8.0
20200106,0,Hefei,Anhui,88.0,1.02,1.1,59.0,62.0,3.0,24.0,9.0,18.0,65.0,73.0,65.0,90.0,7.0,7.0
20200106,0,Hegang,Heilongjiang,60.0,1.3,1.27,15.0,33.0,52.0,72.0,34.0,54.0,64.0,116.0,43.0,75.0,14.0,23.0
20200106,0,Heihe,Heilongjiang,100.0,0.9,0.8,41.0,37.0,11.0,45.0,10.0,33.0,113.0,78.0,75.0,61.0,17.0,26.0
20200106,0,Hengshui,Hebei,111.0,2.07,2.27,65.0,84.0,4.0,8.0,4.0,7.0,111.0,236.0,84.0,181.0,9.0,22.0
20200106,0,Hengyang,Hunan,128.0,2.22,1.62,74.0,57.0,7.0,66.0,22.0,45.0,131.0,132.0,97.0,101.0,14.0,16.0
20200106,0,Heyuan,Guangdong,69.0,1.2,1.0,62.0,33.0,4.0,100.0,43.0,88.0,88.0,67.0,38.0,53.0,8.0,9.0
20200106,0,Heze,Shandong,118.0,2.05,1.37,69.0,48.0,5.0,72.0,36.0,45.0,95.0,176.0,89.0,138.0,6.0,11.0
20200106,0,Hezhou,Guangxi,64.0,0.55,0.95,21.0,33.0,94.0,175.0,99.0,130.0,75.0,89.0,46.0,62.0,9.0,11.0
20200106,0,Hohhot,Neimenggu,128.0,1.78,1.93,64.0,75.0,11.0,25.0,8.0,15.0,99.0,88.0,97.0,70.0,27.0,25.0
20200106,0,Huaibei,Anhui,24.0,0.63,0.9,21.0,26.0,40.0,80.0,48.0,70.0,17.0,108.0,17.0,96.0,6.0,7.0
20200106,0,Huaihua,Hunan,75.0,1.1,1.02,12.0,13.0,13.0,29.0,14.0,23.0,74.0,57.0,55.0,43.0,3.0,4.0
20200106,0,Huainan,Anhui,86.0,1.0,1.08,23.0,29.0,3.0,62.0,13.0,57.0,74.0,106.0,64.0,91.0,7.0,11.0
20200106,0,Huanggang,Hubei,54.0,0.95,1.15,39.0,51.0,2.0,7.0,3.0,5.0,58.0,68.0,34.0,45.0,7.0,12.0
20200106,0,Huangshan,Anhui,40.0,1.0,0.97,21.0,26.0,22.0,38.0,20.0,31.0,40.0,30.0,28.0,21.0,5.0,5.0
20200106,0,Huangshi,Hubei,64.0,1.68,1.28,58.0,52.0,2.0,6.0,2.0,5.0,73.0,55.0,46.0,35.0,12.0,10.0
20200106,0,Huizhou,Guangdong,46.0,0.58,0.62,27.0,26.0,61.0,106.0,72.0,95.0,46.0,54.0,19.0,36.0,7.0,7.0
20200106,0,Huludao,Liaoning,167.0,2.88,2.2,76.0,69.0,7.0,45.0,8.0,26.0,153.0,167.0,127.0,119.0,45.0,55.0
20200106,0,Hulunbuir,Neimenggu,33.0,0.5,0.5,32.0,27.0,37.0,67.0,38.0,54.0,33.0,30.0,22.0,22.0,12.0,6.0
