date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190322,0,Alashanmeng,53.0,0.5329999999999999,0.5329999999999999,9.0,8.0,92.0,105.0,100.0,101.0,54.0,99.0,32.0,32.0,11.0,10.0
20190322,0,Ankang,38.0,0.433,0.5,10.0,20.0,62.0,80.0,66.0,71.0,37.0,123.0,21.0,37.0,18.0,13.0
20190322,0,Anqing,45.0,0.54,0.78,12.0,18.0,65.0,105.0,71.0,89.0,43.0,53.0,31.0,41.0,5.0,6.0
20190322,0,Anshan,58.0,1.157,0.8290000000000001,42.0,22.0,28.0,89.0,59.0,83.0,64.0,48.0,37.0,25.0,20.0,11.0
20190322,0,Anshun,77.0,0.6,0.475,9.0,11.0,117.0,139.0,120.0,129.0,76.0,39.0,56.0,26.0,14.0,11.0
20190322,0,Anyang,61.0,0.52,0.62,45.0,18.0,44.0,102.0,72.0,94.0,69.0,115.0,19.0,9.0,9.0,13.0
20190322,0,Baicheng,59.0,0.35,0.3,28.0,14.0,55.0,99.0,64.0,97.0,66.0,83.0,39.0,25.0,11.0,10.0
20190322,0,Baise,96.0,1.4,1.15,40.0,25.0,8.0,141.0,55.0,113.0,140.0,88.0,64.0,50.0,13.0,13.0
20190322,0,Baishan,59.0,0.55,0.75,11.0,11.0,66.0,102.0,79.0,85.0,65.0,50.0,16.0,30.0,9.0,9.0
20190322,0,Baiyin,85.0,0.55,0.5,19.0,21.0,69.0,92.0,80.0,88.0,117.0,120.0,36.0,36.0,49.0,44.0
20190322,0,Baoding,60.0,0.35,0.22,48.0,13.0,35.0,98.0,68.0,93.0,67.0,36.0,28.0,15.0,8.0,7.0
20190322,0,Baoji,109.0,0.612,0.475,46.0,18.0,22.0,89.0,54.0,82.0,166.0,156.0,55.0,41.0,4.0,5.0
20190322,0,Baoshan,52.0,0.45,0.5,14.0,13.0,82.0,112.0,101.0,107.0,44.0,39.0,27.0,23.0,4.0,5.0
20190322,0,Baotou,40.0,0.483,0.55,15.0,18.0,66.0,89.0,78.0,85.0,25.0,28.0,10.0,12.0,8.0,8.0
20190322,0,Bayannur,39.0,0.5,0.467,17.0,13.0,62.0,96.0,77.0,91.0,34.0,27.0,20.0,17.0,19.0,10.0
20190322,0,Bazhong,27.0,0.25,0.275,15.0,17.0,50.0,87.0,53.0,79.0,26.0,67.0,10.0,25.0,4.0,4.0
20190322,0,Beihai,61.0,0.825,0.725,30.0,20.0,30.0,80.0,52.0,73.0,69.0,57.0,41.0,32.0,9.0,10.0
20190322,0,Beijing,34.0,0.267,0.258,27.0,10.0,47.0,83.0,67.0,79.0,24.0,25.0,11.0,5.0,2.0,2.0
20190322,0,Bengbu,59.0,0.5,0.733,24.0,33.0,56.0,77.0,61.0,70.0,66.0,93.0,25.0,51.0,13.0,11.0
20190322,0,Benxi,34.0,0.667,0.733,29.0,21.0,36.0,91.0,64.0,84.0,33.0,40.0,15.0,27.0,8.0,10.0
20190322,0,Bijie,80.0,0.5,0.55,10.0,16.0,119.0,145.0,132.0,134.0,80.0,83.0,58.0,54.0,6.0,9.0
20190322,0,Binzhou,55.0,1.0,0.667,60.0,22.0,30.0,96.0,68.0,92.0,57.0,40.0,26.0,13.0,17.0,10.0
20190322,0,Bozhou,54.0,0.2,0.45,19.0,20.0,62.0,77.0,70.0,71.0,56.0,103.0,13.0,37.0,4.0,4.0
20190322,0,Cangzhou,52.0,0.5,0.333,59.0,21.0,44.0,95.0,60.0,91.0,52.0,45.0,30.0,19.0,16.0,11.0
20190322,0,Changchun,77.0,0.77,0.59,56.0,28.0,33.0,98.0,53.0,83.0,102.0,92.0,56.0,44.0,10.0,7.0
20190322,0,Changde,45.0,0.68,0.84,8.0,14.0,76.0,99.0,78.0,81.0,44.0,73.0,18.0,37.0,3.0,5.0
20190322,0,Changsha,53.0,0.37,0.62,11.0,18.0,69.0,94.0,67.0,79.0,54.0,65.0,17.0,28.0,4.0,6.0
20190322,0,Changzhi,62.0,0.64,0.46,25.0,19.0,55.0,96.0,71.0,89.0,71.0,78.0,20.0,17.0,11.0,11.0
20190322,0,Changzhou,45.0,0.725,0.883,28.0,39.0,73.0,86.0,62.0,64.0,44.0,90.0,29.0,58.0,10.0,12.0
20190322,0,Chaoyang,35.0,0.775,0.625,24.0,13.0,45.0,91.0,63.0,88.0,34.0,34.0,18.0,18.0,34.0,14.0
20190322,0,Chaozhou,75.0,1.367,1.267,35.0,30.0,6.0,129.0,44.0,113.0,74.0,91.0,54.0,67.0,18.0,17.0
20190322,0,Chengde,36.0,0.44,0.3,36.0,11.0,19.0,90.0,54.0,87.0,35.0,20.0,18.0,12.0,5.0,4.0
20190322,0,Chengdu,72.0,0.578,0.6779999999999999,50.0,43.0,37.0,93.0,67.0,82.0,92.0,87.0,39.0,37.0,5.0,7.0
20190322,0,Chenzhou,55.0,0.56,0.76,10.0,10.0,48.0,91.0,63.0,86.0,57.0,54.0,28.0,28.0,2.0,5.0
20190322,0,Chifeng,27.0,0.5,0.275,20.0,12.0,42.0,80.0,49.0,77.0,26.0,26.0,16.0,10.0,12.0,10.0
20190322,0,Chizhou,65.0,0.6,1.033,29.0,42.0,69.0,106.0,72.0,75.0,47.0,66.0,46.0,56.0,10.0,9.0
20190322,0,Chongqing,54.0,0.636,0.823,31.0,42.0,37.0,78.0,37.0,58.0,56.0,76.0,29.0,48.0,5.0,9.0
20190322,0,Chongzuo,80.0,0.8,0.75,18.0,15.0,48.0,111.0,81.0,96.0,107.0,68.0,49.0,37.0,4.0,4.0
20190322,0,Chuzhou,64.0,0.575,0.8,20.0,36.0,96.0,99.0,75.0,75.0,66.0,96.0,45.0,64.0,9.0,12.0
20190322,0,Dalian,38.0,0.29,0.36,19.0,16.0,69.0,108.0,75.0,83.0,27.0,29.0,12.0,20.0,6.0,6.0
20190322,0,Dandong,41.0,0.3,0.525,5.0,13.0,77.0,99.0,81.0,84.0,34.0,41.0,15.0,27.0,8.0,10.0
20190322,0,Daqing,72.0,0.5,0.34,22.0,11.0,55.0,114.0,75.0,102.0,74.0,81.0,52.0,45.0,9.0,8.0
20190322,0,Datong,31.0,1.067,0.7,32.0,14.0,35.0,89.0,59.0,85.0,30.0,22.0,17.0,11.0,22.0,12.0
20190322,0,Dazhou,27.0,0.36,0.46,29.0,25.0,35.0,74.0,52.0,65.0,20.0,54.0,10.0,32.0,10.0,8.0
20190322,0,Deyang,81.0,0.4,0.4,39.0,27.0,37.0,91.0,69.0,86.0,110.0,95.0,38.0,39.0,5.0,4.0
20190322,0,Dezhou,53.0,0.5,0.467,43.0,18.0,48.0,103.0,79.0,97.0,53.0,70.0,22.0,11.0,10.0,5.0
20190322,0,Dingxi,88.0,0.7,0.45,44.0,21.0,36.0,96.0,66.0,91.0,123.0,118.0,56.0,28.0,8.0,9.0
20190322,0,Dongguan,23.0,0.6,0.66,19.0,27.0,30.0,84.0,39.0,69.0,22.0,38.0,13.0,21.0,5.0,6.0
20190322,0,Dongying,40.0,0.35,0.325,39.0,18.0,54.0,99.0,75.0,94.0,39.0,41.0,20.0,16.0,5.0,6.0
20190322,0,Ezhou,50.0,0.467,0.733,11.0,24.0,56.0,105.0,54.0,87.0,49.0,77.0,17.0,37.0,3.0,6.0
20190322,0,Fangchenggang,34.0,0.733,0.733,14.0,16.0,50.0,53.0,47.0,48.0,33.0,35.0,19.0,18.0,4.0,5.0
20190322,0,Foshan,37.0,0.563,0.6,30.0,31.0,16.0,80.0,29.0,61.0,36.0,40.0,18.0,21.0,8.0,8.0
20190322,0,Fushun,60.0,0.6829999999999999,0.483,38.0,18.0,28.0,93.0,57.0,87.0,67.0,63.0,33.0,30.0,10.0,9.0
20190322,0,Fuxin,40.0,0.46,0.34,32.0,12.0,42.0,92.0,64.0,88.0,39.0,33.0,25.0,16.0,28.0,12.0
20190322,0,Fuyang,55.0,0.233,0.5329999999999999,23.0,25.0,64.0,69.0,60.0,62.0,57.0,128.0,12.0,44.0,5.0,7.0
20190322,0,Fuzhou,36.0,0.78,0.98,5.0,9.0,69.0,78.0,70.0,74.0,29.0,37.0,17.0,21.0,5.0,6.0
20190322,0,Ganzhou,43.0,1.18,1.16,12.0,16.0,75.0,101.0,84.0,94.0,22.0,50.0,12.0,27.0,6.0,7.0
20190322,0,Guang'an,31.0,0.46,0.716,10.0,18.0,61.0,71.0,60.0,60.0,18.0,68.0,9.0,39.0,5.0,10.0
20190322,0,Guangyuan,60.0,0.4,0.4,11.0,10.0,67.0,79.0,69.0,76.0,68.0,102.0,29.0,35.0,9.0,10.0
20190322,0,Guangzhou,45.0,0.66,0.62,48.0,40.0,5.0,106.0,24.0,75.0,44.0,43.0,19.0,22.0,5.0,5.0
20190322,0,Guigang,61.0,0.7,0.675,14.0,22.0,49.0,75.0,49.0,65.0,69.0,62.0,36.0,36.0,8.0,10.0
20190322,0,Guilin,37.0,0.925,0.875,12.0,17.0,65.0,94.0,72.0,77.0,9.0,51.0,13.0,32.0,7.0,8.0
20190322,0,Guiyang,73.0,0.57,0.53,16.0,20.0,89.0,146.0,114.0,135.0,93.0,65.0,52.0,37.0,11.0,14.0
20190322,0,Guyuan,86.0,0.7,0.5670000000000001,60.0,25.0,32.0,100.0,71.0,95.0,119.0,131.0,38.0,27.0,10.0,11.0
20190322,0,Haikou,23.0,0.42,0.44,14.0,17.0,23.0,69.0,36.0,54.0,22.0,32.0,11.0,13.0,4.0,5.0
20190322,0,Handan,60.0,0.4,0.4,24.0,12.0,65.0,111.0,89.0,104.0,68.0,106.0,26.0,21.0,7.0,4.0
20190322,0,Hangzhou,35.0,0.727,0.882,22.0,36.0,74.0,81.0,66.0,68.0,34.0,59.0,20.0,37.0,6.0,7.0
20190322,0,Hanzhong,48.0,0.6,0.6,7.0,11.0,70.0,89.0,70.0,84.0,47.0,102.0,19.0,25.0,4.0,5.0
20190322,0,Harbin,59.0,0.915,0.838,38.0,24.0,47.0,77.0,56.0,70.0,52.0,69.0,41.0,48.0,16.0,12.0
20190322,0,Hebi,60.0,0.2,0.2,45.0,13.0,47.0,100.0,72.0,92.0,68.0,83.0,20.0,19.0,8.0,6.0
