AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
47.375,0.43006250000000007,0.47487499999999994,29.5625,21.75,60.75,91.0,68.0625,82.25,45.6,48.1875,27.875,28.5,9.375,7.8125
50.0,0.208,0.242,6.0,17.0,73.0,87.0,75.0,82.0,49.0,33.0,6.0,7.0,2.0,2.0
31.0,0.732,0.682,35.0,33.0,17.0,50.0,22.0,34.0,30.0,40.0,21.0,26.0,5.0,6.0
32.875,0.516625,0.5840000000000001,16.625,20.625,61.875,82.625,60.5,74.375,18.875,29.0,11.625,17.5,5.125,5.375
67.58333333333333,0.61525,0.5597500000000001,33.75,25.083333333333332,56.416666666666664,110.16666666666667,79.83333333333333,97.25,82.66666666666667,91.0,28.583333333333332,28.583333333333332,23.083333333333332,15.333333333333334
33.523809523809526,0.6474761904761906,0.6720952380952382,17.904761904761905,21.333333333333332,37.857142857142854,63.04761904761905,40.857142857142854,51.333333333333336,26.68421052631579,37.04761904761905,17.333333333333332,20.80952380952381,5.238095238095238,6.571428571428571
49.92307692307692,0.719,0.7792307692307694,15.538461538461538,17.692307692307693,39.38461538461539,78.0,49.23076923076923,65.61538461538461,53.61538461538461,58.0,32.23076923076923,34.61538461538461,9.461538461538462,9.692307692307692
38.0,0.531,0.5496000000000001,12.6,13.2,60.6,104.0,62.8,85.6,31.0,59.0,19.8,37.2,7.6,8.4
26.0,0.42500000000000004,0.45999999999999996,11.5,12.5,29.0,60.5,38.0,49.0,25.0,30.0,14.0,12.0,3.0,3.5
64.0909090909091,0.49863636363636366,0.6348181818181818,29.454545454545453,31.09090909090909,57.0,100.27272727272727,69.36363636363636,92.27272727272727,75.0,60.0,29.90909090909091,24.545454545454547,8.545454545454545,11.909090909090908
62.0,0.6058333333333332,0.49124999999999996,17.0,14.25,63.166666666666664,90.75,68.91666666666667,85.08333333333333,52.75,38.25,39.416666666666664,26.5,7.916666666666667,9.333333333333334
85.6470588235294,0.7032352941176472,0.5797647058823531,42.588235294117645,31.88235294117647,40.705882352941174,96.6470588235294,62.588235294117645,84.29411764705883,98.0,77.52941176470588,56.35294117647059,36.11764705882353,12.470588235294118,10.411764705882353
40.54545454545455,0.5592727272727273,0.6084545454545455,16.0,18.181818181818183,60.90909090909091,77.45454545454545,58.90909090909091,62.45454545454545,38.3,44.72727272727273,21.0,21.363636363636363,4.545454545454546,5.454545454545454
31.53846153846154,0.5353076923076924,0.5405384615384616,13.846153846153847,13.76923076923077,51.92307692307692,71.3076923076923,49.38461538461539,65.84615384615384,21.818181818181817,28.76923076923077,17.23076923076923,15.76923076923077,3.4615384615384617,3.6153846153846154
44.7,0.48460000000000003,0.5081,30.7,22.4,59.9,91.3,68.8,82.0,40.9,39.8,19.6,19.4,7.6,8.1
36.9,0.5452999999999999,0.6427,14.4,13.2,49.1,76.6,50.0,63.0,32.4,34.2,22.4,20.8,5.9,6.1
43.375,0.5345,0.5994999999999999,20.625,23.25,50.5,94.125,62.25,86.875,36.375,62.125,24.625,31.5,8.5,10.125
40.92857142857143,0.6368571428571429,0.7284285714285713,24.428571428571427,27.857142857142858,55.714285714285715,87.92857142857143,61.357142857142854,80.64285714285714,35.0,42.92857142857143,19.714285714285715,22.857142857142858,11.928571428571429,16.5
42.63636363636363,0.4046363636363636,0.48799999999999993,13.545454545454545,15.727272727272727,67.45454545454545,92.0,75.81818181818181,87.36363636363636,35.90909090909091,41.72727272727273,17.181818181818183,17.363636363636363,9.818181818181818,11.818181818181818
67.2,0.9096,0.8238,47.4,32.2,38.6,100.0,73.4,92.2,81.8,75.8,28.0,26.2,24.2,22.0
63.0,0.775,0.875,44.0,27.0,75.0,103.0,84.0,98.0,73.0,79.0,29.0,26.0,16.0,12.0
68.75,0.6429375,0.5984375,39.1875,32.75,54.6875,106.4375,74.5625,97.125,83.0625,62.875,41.1875,27.9375,16.25,13.75
45.0,0.47,0.5,20.0,21.0,89.0,96.0,89.0,92.0,15.0,33.0,8.0,15.0,4.0,4.0
67.0952380952381,0.6584285714285715,0.703904761904762,46.76190476190476,34.95238095238095,36.04761904761905,92.95238095238095,58.0,81.57142857142857,83.71428571428571,75.80952380952381,29.285714285714285,26.904761904761905,11.714285714285714,14.571428571428571
39.44444444444444,0.42861111111111116,0.4480000000000001,23.61111111111111,21.22222222222222,50.388888888888886,82.55555555555556,60.333333333333336,72.27777777777777,36.166666666666664,48.611111111111114,19.5,24.5,5.833333333333333,7.277777777777778
66.0,0.6809999999999999,0.8079999999999999,24.0,44.0,92.0,119.0,65.0,80.0,79.0,72.0,34.0,41.0,13.0,12.0
69.5,0.8045,0.7015,53.0,35.5,44.0,106.0,78.5,94.5,69.5,57.0,42.0,24.5,8.0,7.5
45.0,0.383,0.483,8.0,17.0,89.0,100.0,88.0,95.0,34.0,34.0,9.0,13.0,3.0,4.0
63.375,0.8739999999999999,0.8058750000000001,20.5,17.625,80.375,119.125,97.125,111.5,49.42857142857143,50.25,35.5,28.375,8.5,9.125
42.36363636363637,0.4904545454545455,0.5611818181818181,23.181818181818183,23.181818181818183,61.09090909090909,85.72727272727273,60.09090909090909,75.0909090909091,37.45454545454545,33.81818181818182,18.454545454545453,18.0,5.2727272727272725,5.818181818181818
48.6875,0.41975000000000007,0.4691875,27.875,22.0625,59.125,90.5625,58.25,58.25,47.6,48.0625,29.75,28.5,8.4375,7.8125
42.0,0.2,0.233,5.0,16.0,76.0,87.0,76.0,76.0,41.0,34.0,4.0,7.0,2.0,2.0
31.0,0.7,0.6859999999999999,33.0,33.0,19.0,48.0,18.0,20.0,30.0,39.0,20.0,26.0,5.0,6.0
35.25,0.5145000000000001,0.576625,16.0,20.5,61.375,82.5,61.25,61.75,21.375,27.375,12.0,16.75,5.25,5.25
65.25,0.5388333333333333,0.5485833333333333,33.916666666666664,25.333333333333332,52.25,110.16666666666667,52.333333333333336,52.5,78.16666666666667,89.83333333333333,28.333333333333332,28.416666666666668,22.416666666666668,15.166666666666666
34.714285714285715,0.6525714285714287,0.6735238095238096,17.80952380952381,21.19047619047619,36.61904761904762,63.476190476190474,36.61904761904762,36.61904761904762,29.63157894736842,37.142857142857146,17.952380952380953,21.0,5.571428571428571,6.523809523809524
52.15384615384615,0.7451538461538461,0.7676923076923079,13.538461538461538,17.307692307692307,39.69230769230769,78.0,39.69230769230769,39.69230769230769,54.92307692307692,57.15384615384615,33.53846153846154,34.30769230769231,8.692307692307692,9.615384615384615
33.8,0.48,0.5456000000000001,11.6,13.4,62.8,101.4,62.8,62.8,25.4,57.2,15.2,36.4,6.8,8.0
24.5,0.42500000000000004,0.45999999999999996,11.0,12.5,26.5,60.5,26.5,26.5,23.5,30.0,13.0,12.0,3.5,3.5
63.18181818181818,0.48836363636363633,0.6286363636363637,28.0,31.0,56.90909090909091,100.27272727272727,56.90909090909091,56.90909090909091,75.18181818181819,60.81818181818182,27.727272727272727,24.636363636363637,9.090909090909092,11.909090909090908
60.666666666666664,0.6145833333333333,0.49899999999999994,15.166666666666666,14.25,63.75,90.91666666666667,63.75,63.75,50.166666666666664,39.0,39.25,27.333333333333332,8.5,9.416666666666666
86.0,0.702235294117647,0.5954117647058824,44.23529411764706,32.294117647058826,35.470588235294116,96.70588235294117,35.529411764705884,35.76470588235294,98.6470588235294,78.6470588235294,57.88235294117647,37.35294117647059,12.647058823529411,10.470588235294118
37.0,0.5582727272727273,0.6107272727272728,14.727272727272727,18.272727272727273,57.90909090909091,77.18181818181819,57.27272727272727,57.54545454545455,34.72727272727273,44.27272727272727,20.454545454545453,21.363636363636363,4.909090909090909,5.454545454545454
33.23076923076923,0.5374615384615384,0.5438461538461539,13.615384615384615,14.076923076923077,52.30769230769231,71.07692307692308,52.30769230769231,52.30769230769231,22.833333333333332,27.153846153846153,17.46153846153846,15.461538461538462,3.923076923076923,3.6923076923076925
44.5,0.4826999999999999,0.5035999999999999,28.9,23.0,58.6,91.3,57.2,57.5,42.1,39.5,19.8,19.0,7.7,7.9
36.6,0.5256,0.6404000000000001,12.9,13.5,52.0,73.7,52.2,52.4,32.0,34.0,22.0,20.8,6.2,6.1
40.875,0.5405000000000001,0.6033749999999999,19.875,23.125,47.75,94.125,47.75,47.75,36.625,60.25,22.75,31.0,9.125,10.125
38.785714285714285,0.592,0.7281428571428572,22.928571428571427,27.285714285714285,54.857142857142854,87.85714285714286,54.857142857142854,54.857142857142854,33.57142857142857,42.42857142857143,17.5,22.571428571428573,11.642857142857142,16.285714285714285
39.63636363636363,0.39599999999999996,0.4803636363636363,10.909090909090908,15.454545454545455,70.72727272727273,92.0,70.72727272727273,70.72727272727273,34.27272727272727,41.72727272727273,16.454545454545453,17.454545454545453,8.818181818181818,11.818181818181818
69.4,0.9424000000000001,0.8326,46.8,32.4,34.8,100.0,34.8,34.8,86.2,75.0,27.8,26.0,22.0,21.6
64.0,0.625,0.85,38.0,27.0,76.0,103.0,76.0,76.0,76.0,77.0,26.0,25.0,13.0,12.0
69.0,0.6507500000000002,0.5976249999999999,37.875,33.125,53.5625,106.6875,53.5625,53.5625,82.86666666666666,63.75,42.8125,29.125,17.0,14.4375
42.0,0.49,0.49,22.0,21.0,82.0,96.0,82.0,82.0,16.0,33.0,8.0,15.0,4.0,4.0
67.0,0.655809523809524,0.6974761904761905,44.42857142857143,35.0,36.285714285714285,93.0952380952381,35.57142857142857,35.76190476190476,83.85714285714286,75.80952380952381,28.238095238095237,26.904761904761905,11.238095238095237,14.19047619047619
