date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190329,0,Alashanmeng,63.0,0.3670000000000001,0.4,6.0,5.0,111.0,123.0,114.0,116.0,44.0,65.0,23.0,21.0,10.0,8.0
20190329,0,Ankang,70.0,0.5,0.667,33.0,21.0,34.0,109.0,62.0,101.0,88.0,60.0,26.0,28.0,9.0,13.0
20190329,0,Anqing,56.0,0.78,0.82,23.0,24.0,50.0,75.0,56.0,56.0,49.0,40.0,39.0,29.0,7.0,6.0
20190329,0,Anshan,66.0,1.057,0.957,43.0,31.0,28.0,93.0,54.0,87.0,80.0,62.0,45.0,26.0,18.0,20.0
20190329,0,Anshun,61.0,0.35,0.5,9.0,16.0,103.0,135.0,111.0,119.0,38.0,49.0,23.0,36.0,7.0,17.0
20190329,0,Anyang,74.0,0.6,0.66,30.0,22.0,46.0,90.0,67.0,85.0,96.0,131.0,27.0,31.0,12.0,13.0
20190329,0,Baicheng,47.0,0.45,0.25,27.0,20.0,53.0,104.0,62.0,98.0,46.0,38.0,29.0,20.0,14.0,13.0
20190329,0,Baise,74.0,1.5,1.2,31.0,25.0,14.0,104.0,42.0,79.0,86.0,71.0,53.0,45.0,10.0,14.0
20190329,0,Baishan,50.0,0.7,0.65,19.0,16.0,47.0,101.0,74.0,96.0,49.0,47.0,25.0,24.0,13.0,15.0
20190329,0,Baiyin,96.0,0.3,0.3,9.0,11.0,86.0,104.0,92.0,99.0,140.0,300.0,39.0,85.0,17.0,21.0
20190329,0,Baoding,41.0,0.35,0.3,29.0,18.0,49.0,84.0,64.0,79.0,40.0,47.0,20.0,19.0,12.0,12.0
20190329,0,Baoji,126.0,0.713,0.725,62.0,39.0,25.0,118.0,59.0,105.0,199.0,155.0,66.0,46.0,7.0,9.0
20190329,0,Baoshan,46.0,0.5,0.55,10.0,17.0,68.0,127.0,90.0,112.0,21.0,44.0,20.0,31.0,4.0,5.0
20190329,0,Baotou,46.0,0.517,0.517,23.0,14.0,66.0,98.0,75.0,94.0,45.0,39.0,26.0,18.0,7.0,8.0
