date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190110,0,Alashanmeng,70.0,0.5670000000000001,0.767,23.0,26.0,60.0,75.0,51.0,68.0,76.0,72.0,50.0,48.0,20.0,19.0
20190110,0,Ankang,130.0,1.4,1.5,26.0,28.0,37.0,75.0,41.0,68.0,,140.0,98.0,171.0,21.0,16.0
20190110,0,Anqing,32.0,0.76,0.88,28.0,26.0,31.0,59.0,33.0,46.0,31.0,26.0,17.0,36.0,11.0,7.0
20190110,0,Anshan,58.0,0.757,0.943,21.0,29.0,49.0,63.0,46.0,53.0,64.0,78.0,20.0,26.0,13.0,18.0
20190110,0,Anshun,32.0,0.425,0.625,5.0,10.0,44.0,58.0,51.0,53.0,31.0,10.0,6.0,7.0,10.0,18.0
20190110,0,Anyang,85.0,1.2,1.12,46.0,46.0,17.0,57.0,34.0,43.0,87.0,83.0,62.0,50.0,18.0,28.0
20190110,0,Baicheng,48.0,0.15,0.2,11.0,10.0,54.0,75.0,55.0,68.0,47.0,57.0,14.0,12.0,5.0,6.0
20190110,0,Baise,20.0,1.2,1.15,14.0,16.0,9.0,27.0,13.0,22.0,14.0,17.0,14.0,11.0,12.0,13.0
20190110,0,Baishan,106.0,2.15,1.7,38.0,30.0,8.0,81.0,13.0,41.0,121.0,93.0,79.0,56.0,33.0,31.0
20190110,0,Baiyin,63.0,0.5,1.15,14.0,37.0,40.0,80.0,41.0,60.0,73.0,106.0,36.0,66.0,13.0,138.0
20190110,0,Baoding,141.0,1.817,1.55,75.0,62.0,4.0,41.0,13.0,32.0,163.0,141.0,107.0,88.0,48.0,35.0
20190110,0,Baoji,246.0,1.963,2.225,69.0,69.0,13.0,37.0,15.0,27.0,238.0,253.0,195.0,205.0,10.0,16.0
20190110,0,Baoshan,29.0,0.55,0.5,33.0,12.0,19.0,66.0,45.0,60.0,28.0,18.0,17.0,12.0,6.0,5.0
20190110,0,Baotou,161.0,3.55,2.0,80.0,66.0,10.0,54.0,11.0,30.0,172.0,106.0,122.0,71.0,64.0,56.0
20190110,0,Bayannur,131.0,2.133,1.033,63.0,35.0,8.0,49.0,18.0,42.0,134.0,74.0,99.0,43.0,85.0,32.0
20190110,0,Bazhong,70.0,1.175,1.05,25.0,23.0,11.0,61.0,16.0,48.0,62.0,77.0,50.0,60.0,4.0,4.0
20190110,0,Beihai,29.0,1.25,1.325,16.0,15.0,18.0,26.0,21.0,23.0,28.0,27.0,19.0,21.0,6.0,7.0
20190110,0,Beijing,92.0,1.264,0.8420000000000001,70.0,56.0,5.0,36.0,14.0,26.0,105.0,65.0,68.0,39.0,15.0,11.0
20190110,0,Bengbu,46.0,0.55,0.617,26.0,35.0,33.0,46.0,33.0,36.0,35.0,51.0,32.0,33.0,8.0,10.0
20190110,0,Benxi,56.0,1.117,1.283,32.0,33.0,36.0,65.0,40.0,50.0,60.0,68.0,29.0,32.0,34.0,27.0
20190110,0,Bijie,20.0,1.0,0.95,11.0,16.0,13.0,31.0,15.0,21.0,19.0,35.0,12.0,25.0,9.0,13.0
20190110,0,Binzhou,77.0,1.3330000000000002,1.067,66.0,56.0,4.0,65.0,17.0,48.0,98.0,63.0,56.0,37.0,40.0,26.0
20190110,0,Bozhou,87.0,0.85,0.9,41.0,44.0,25.0,48.0,33.0,43.0,67.0,75.0,64.0,50.0,13.0,9.0
