date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190227,0,Alashanmeng,62.0,0.667,0.667,13.0,10.0,90.0,109.0,99.0,106.0,72.0,67.0,34.0,33.0,11.0,9.0
20190227,0,Ankang,80.0,0.633,0.667,17.0,18.0,89.0,128.0,89.0,122.0,80.0,87.0,58.0,77.0,12.0,15.0
20190227,0,Anqing,85.0,0.76,1.14,12.0,44.0,79.0,85.0,67.0,67.0,58.0,128.0,62.0,102.0,7.0,11.0
20190227,0,Anshan,192.0,1.3,1.514,62.0,49.0,41.0,100.0,65.0,84.0,192.0,114.0,144.0,76.0,26.0,34.0
20190227,0,Anshun,22.0,0.6,0.6,13.0,11.0,39.0,71.0,41.0,54.0,19.0,23.0,15.0,19.0,18.0,14.0
20190227,0,Anyang,297.0,2.08,2.82,75.0,81.0,35.0,60.0,34.0,43.0,233.0,294.0,246.0,228.0,23.0,39.0
20190227,0,Baicheng,113.0,0.5,0.45,23.0,25.0,71.0,131.0,64.0,113.0,114.0,115.0,84.0,77.0,10.0,13.0
20190227,0,Baise,63.0,1.3,1.05,34.0,18.0,6.0,50.0,20.0,40.0,61.0,51.0,44.0,38.0,23.0,17.0
20190227,0,Baishan,111.0,1.35,1.3,32.0,19.0,48.0,108.0,70.0,98.0,111.0,89.0,83.0,60.0,26.0,17.0
20190227,0,Baiyin,70.0,0.75,0.7,16.0,20.0,73.0,92.0,79.0,87.0,87.0,101.0,49.0,46.0,24.0,38.0
20190227,0,Baoding,83.0,1.033,0.917,73.0,63.0,15.0,54.0,28.0,44.0,105.0,82.0,61.0,46.0,18.0,15.0
20190227,0,Baoji,88.0,0.963,0.938,22.0,27.0,53.0,75.0,58.0,65.0,,55.0,65.0,52.0,4.0,4.0
20190227,0,Baoshan,29.0,0.45,0.5,10.0,13.0,46.0,86.0,56.0,75.0,16.0,33.0,11.0,17.0,4.0,4.0
20190227,0,Baotou,72.0,1.083,1.367,36.0,36.0,44.0,96.0,69.0,84.0,92.0,87.0,28.0,45.0,14.0,29.0
20190227,0,Bayannur,83.0,0.733,0.7,24.0,24.0,39.0,89.0,61.0,76.0,113.0,80.0,54.0,40.0,16.0,21.0
20190227,0,Bazhong,66.0,0.725,0.65,27.0,25.0,28.0,78.0,49.0,60.0,59.0,58.0,47.0,44.0,2.0,3.0
20190227,0,Beihai,54.0,1.35,1.25,19.0,16.0,11.0,28.0,14.0,22.0,56.0,48.0,36.0,29.0,7.0,7.0
20190227,0,Beijing,105.0,1.075,0.908,59.0,56.0,36.0,84.0,53.0,58.0,90.0,78.0,78.0,51.0,8.0,9.0
20190227,0,Bengbu,40.0,0.467,0.767,25.0,37.0,63.0,97.0,66.0,77.0,39.0,103.0,27.0,75.0,9.0,12.0
20190227,0,Benxi,136.0,1.083,1.783,45.0,44.0,35.0,110.0,54.0,83.0,141.0,104.0,103.0,69.0,16.0,30.0
20190227,0,Bijie,19.0,0.9,0.9,17.0,17.0,29.0,41.0,28.0,34.0,18.0,37.0,13.0,29.0,7.0,10.0
20190227,0,Binzhou,212.0,2.1,1.7,95.0,80.0,4.0,38.0,11.0,29.0,198.0,147.0,161.0,108.0,40.0,38.0
20190227,0,Bozhou,55.0,0.6,0.65,22.0,24.0,57.0,113.0,76.0,98.0,49.0,152.0,38.0,108.0,3.0,7.0
20190227,0,Cangzhou,66.0,0.8,0.933,79.0,60.0,3.0,69.0,15.0,49.0,75.0,76.0,47.0,42.0,31.0,23.0
20190227,0,Changchun,149.0,1.622,1.122,77.0,47.0,24.0,102.0,41.0,91.0,139.0,111.0,114.0,117.0,17.0,15.0
20190227,0,Changde,138.0,1.267,1.32,18.0,27.0,78.0,79.0,70.0,70.0,,77.0,105.0,78.0,5.0,10.0
20190227,0,Changsha,109.0,1.12,1.01,27.0,36.0,38.0,49.0,35.0,37.0,,47.0,81.0,48.0,4.0,5.0
20190227,0,Changzhi,202.0,1.575,1.8,34.0,35.0,100.0,132.0,118.0,125.0,186.0,173.0,151.0,122.0,21.0,21.0
20190227,0,Changzhou,42.0,0.833,1.044,44.0,44.0,39.0,70.0,46.0,60.0,41.0,79.0,24.0,56.0,12.0,13.0
20190227,0,Chaoyang,78.0,0.875,1.125,22.0,27.0,84.0,94.0,81.0,84.0,92.0,78.0,57.0,49.0,35.0,32.0
20190227,0,Chaozhou,66.0,0.9,0.833,18.0,13.0,68.0,109.0,82.0,94.0,63.0,50.0,47.0,35.0,13.0,10.0
20190227,0,Chengde,72.0,1.14,1.1,31.0,37.0,74.0,84.0,61.0,62.0,88.0,62.0,52.0,30.0,23.0,15.0
20190227,0,Chengdu,78.0,0.838,0.611,55.0,34.0,23.0,69.0,39.0,57.0,86.0,70.0,57.0,48.0,5.0,5.0
20190227,0,Chenzhou,23.0,1.16,1.28,22.0,26.0,15.0,23.0,16.0,19.0,21.0,44.0,16.0,27.0,5.0,7.0
20190227,0,Chifeng,61.0,0.875,0.875,27.0,32.0,50.0,72.0,53.0,62.0,70.0,68.0,43.0,39.0,35.0,35.0
20190227,0,Chizhou,91.0,0.9,1.133,40.0,58.0,62.0,72.0,53.0,58.0,80.0,124.0,67.0,105.0,6.0,11.0
20190227,0,Chongqing,71.0,0.7120000000000001,0.747,38.0,42.0,26.0,59.0,30.0,46.0,72.0,67.0,51.0,46.0,8.0,8.0
