date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190223,0,Alashanmeng,100.0,1.067,0.9,17.0,16.0,115.0,139.0,125.0,127.0,98.0,76.0,75.0,56.0,18.0,17.0
20190223,0,Ankang,74.0,1.033,0.8,44.0,25.0,29.0,88.0,57.0,80.0,96.0,69.0,33.0,57.0,17.0,19.0
20190223,0,Anqing,53.0,0.72,0.66,12.0,11.0,62.0,83.0,69.0,78.0,32.0,21.0,36.0,21.0,8.0,7.0
20190223,0,Anshan,214.0,2.15,3.0,74.0,64.0,21.0,98.0,42.0,72.0,222.0,197.0,163.0,142.0,22.0,37.0
20190223,0,Anshun,23.0,0.65,0.7,9.0,14.0,36.0,59.0,44.0,52.0,13.0,37.0,9.0,30.0,14.0,17.0
20190223,0,Anyang,294.0,3.22,2.86,99.0,58.0,9.0,134.0,58.0,109.0,294.0,288.0,243.0,264.0,24.0,14.0
20190223,0,Baicheng,114.0,1.35,0.5,64.0,29.0,24.0,107.0,44.0,95.0,136.0,81.0,85.0,53.0,22.0,15.0
20190223,0,Baise,54.0,0.95,0.9,8.0,15.0,37.0,57.0,41.0,49.0,56.0,36.0,35.0,22.0,14.0,12.0
20190223,0,Baishan,76.0,1.5,1.45,21.0,21.0,38.0,109.0,58.0,93.0,83.0,72.0,55.0,47.0,15.0,18.0
20190223,0,Baiyin,59.0,0.85,0.85,18.0,20.0,93.0,121.0,92.0,104.0,65.0,64.0,39.0,51.0,10.0,52.0
20190223,0,Baoding,354.0,3.18,3.1830000000000003,135.0,98.0,10.0,122.0,46.0,88.0,401.0,373.0,303.0,283.0,24.0,17.0
20190223,0,Baoji,121.0,1.238,1.3130000000000002,40.0,31.0,23.0,95.0,51.0,78.0,105.0,125.0,91.0,119.0,5.0,5.0
20190223,0,Baoshan,54.0,0.55,0.55,17.0,16.0,65.0,97.0,83.0,93.0,48.0,59.0,37.0,36.0,4.0,6.0
20190223,0,Baotou,106.0,1.567,2.283,60.0,69.0,30.0,99.0,39.0,73.0,134.0,120.0,79.0,84.0,25.0,46.0
20190223,0,Bayannur,65.0,0.6,1.033,22.0,39.0,48.0,102.0,58.0,89.0,77.0,110.0,46.0,71.0,26.0,38.0
20190223,0,Bazhong,94.0,1.025,0.875,44.0,30.0,31.0,99.0,52.0,86.0,98.0,85.0,70.0,58.0,5.0,5.0
20190223,0,Beihai,63.0,1.2,1.125,15.0,13.0,25.0,54.0,34.0,48.0,54.0,37.0,44.0,27.0,6.0,7.0
20190223,0,Beijing,149.0,1.7080000000000002,1.258,79.0,58.0,16.0,76.0,30.0,60.0,87.0,83.0,114.0,95.0,7.0,6.0
20190223,0,Bengbu,135.0,0.883,0.833,31.0,32.0,48.0,96.0,53.0,80.0,132.0,100.0,102.0,77.0,10.0,8.0
20190223,0,Benxi,195.0,2.1,2.333,59.0,60.0,20.0,96.0,42.0,69.0,196.0,152.0,146.0,116.0,14.0,32.0
20190223,0,Bijie,12.0,0.9,0.9,13.0,16.0,29.0,51.0,23.0,46.0,9.0,33.0,7.0,27.0,8.0,11.0
20190223,0,Binzhou,246.0,2.2,1.567,65.0,72.0,69.0,136.0,102.0,127.0,197.0,160.0,195.0,137.0,41.0,37.0
20190223,0,Bozhou,171.0,0.35,0.45,22.0,20.0,69.0,120.0,85.0,107.0,150.0,126.0,129.0,108.0,3.0,4.0
20190223,0,Cangzhou,339.0,3.05,2.4,136.0,82.0,14.0,120.0,47.0,97.0,374.0,250.0,288.0,194.0,30.0,30.0
20190223,0,Changchun,217.0,1.87,1.17,71.0,54.0,24.0,113.0,34.0,84.0,176.0,93.0,166.0,80.0,21.0,24.0
20190223,0,Changde,105.0,0.98,1.2,18.0,21.0,79.0,107.0,88.0,100.0,96.0,91.0,78.0,84.0,7.0,6.0
20190223,0,Changsha,113.0,0.85,0.93,31.0,26.0,65.0,81.0,70.0,73.0,,64.0,84.0,92.0,4.0,5.0
20190223,0,Changzhi,126.0,2.4,1.9,73.0,50.0,33.0,117.0,82.0,109.0,129.0,129.0,95.0,96.0,35.0,32.0
20190223,0,Changzhou,85.0,1.0,0.989,50.0,43.0,24.0,64.0,36.0,49.0,75.0,69.0,62.0,53.0,9.0,11.0
20190223,0,Chaoyang,106.0,2.075,1.575,52.0,38.0,12.0,88.0,36.0,75.0,107.0,96.0,79.0,62.0,62.0,52.0
20190223,0,Chaozhou,31.0,1.0,0.933,10.0,10.0,45.0,77.0,61.0,66.0,18.0,23.0,7.0,14.0,7.0,7.0
20190223,0,Chengde,66.0,1.42,1.28,55.0,43.0,9.0,88.0,24.0,59.0,79.0,70.0,44.0,34.0,17.0,16.0
20190223,0,Chengdu,110.0,1.078,1.222,66.0,64.0,22.0,39.0,26.0,30.0,119.0,116.0,82.0,78.0,6.0,11.0
20190223,0,Chenzhou,60.0,1.08,0.94,20.0,16.0,36.0,61.0,45.0,55.0,58.0,38.0,42.0,25.0,4.0,5.0
20190223,0,Chifeng,82.0,1.5,0.95,39.0,40.0,15.0,83.0,25.0,65.0,90.0,70.0,60.0,40.0,48.0,36.0
20190223,0,Chizhou,94.0,0.7,0.6,56.0,32.0,28.0,79.0,46.0,72.0,83.0,53.0,70.0,32.0,4.0,4.0
20190223,0,Chongqing,104.0,1.12,1.119,57.0,47.0,15.0,55.0,30.0,45.0,109.0,99.0,77.0,72.0,10.0,11.0
20190223,0,Chongzuo,59.0,0.85,0.75,20.0,14.0,31.0,68.0,46.0,58.0,66.0,39.0,34.0,18.0,2.0,3.0
20190223,0,Chuzhou,124.0,0.833,0.8,23.0,23.0,62.0,91.0,68.0,79.0,98.0,96.0,93.0,82.0,7.0,8.0
20190223,0,Dalian,94.0,0.93,1.58,34.0,50.0,65.0,123.0,74.0,106.0,92.0,156.0,70.0,138.0,20.0,25.0
20190223,0,Dandong,117.0,1.725,1.475,30.0,46.0,65.0,92.0,44.0,75.0,114.0,101.0,88.0,80.0,28.0,42.0
20190223,0,Daqing,46.0,0.52,0.36,28.0,23.0,49.0,78.0,54.0,71.0,45.0,43.0,23.0,25.0,18.0,9.0
20190223,0,Datong,100.0,2.783,3.35,60.0,54.0,12.0,73.0,30.0,58.0,105.0,98.0,75.0,66.0,50.0,52.0
20190223,0,Dazhou,126.0,1.24,0.96,70.0,46.0,39.0,113.0,56.0,91.0,141.0,105.0,95.0,75.0,8.0,6.0
20190223,0,Deyang,137.0,1.275,1.175,57.0,48.0,7.0,55.0,28.0,47.0,138.0,121.0,104.0,89.0,5.0,6.0
20190223,0,Dezhou,248.0,2.0,1.8,119.0,71.0,14.0,144.0,63.0,130.0,238.0,223.0,197.0,175.0,30.0,23.0
20190223,0,Dingxi,75.0,1.25,1.0,40.0,26.0,12.0,76.0,37.0,66.0,76.0,76.0,54.0,52.0,10.0,12.0
20190223,0,Dongguan,29.0,1.04,1.06,20.0,24.0,41.0,63.0,50.0,53.0,24.0,21.0,20.0,11.0,7.0,7.0
20190223,0,Dongying,265.0,1.8,1.5,58.0,60.0,47.0,165.0,103.0,143.0,259.0,159.0,214.0,127.0,15.0,31.0
20190223,0,Ezhou,78.0,1.15,0.9,52.0,29.0,4.0,65.0,26.0,58.0,98.0,63.0,57.0,44.0,4.0,4.0
20190223,0,Fangchenggang,60.0,1.133,1.167,17.0,14.0,31.0,49.0,42.0,46.0,46.0,35.0,42.0,23.0,5.0,6.0
20190223,0,Foshan,27.0,1.162,1.1,35.0,29.0,18.0,72.0,37.0,55.0,26.0,25.0,16.0,12.0,5.0,6.0
20190223,0,Fushun,198.0,1.883,1.867,63.0,59.0,23.0,97.0,42.0,80.0,194.0,160.0,148.0,122.0,29.0,40.0
20190223,0,Fuxin,83.0,1.02,0.86,43.0,32.0,23.0,84.0,42.0,79.0,93.0,77.0,61.0,55.0,53.0,55.0
20190223,0,Fuyang,113.0,0.7,0.7,31.0,26.0,50.0,101.0,68.0,88.0,99.0,97.0,84.0,77.0,2.0,3.0
20190223,0,Fuzhou,45.0,0.8,0.74,8.0,12.0,33.0,45.0,35.0,41.0,40.0,35.0,31.0,25.0,4.0,6.0
20190223,0,Ganzhou,33.0,1.46,1.6,7.0,13.0,62.0,73.0,65.0,66.0,18.0,16.0,13.0,9.0,4.0,4.0
20190223,0,Guang'an,115.0,1.08,1.083,37.0,28.0,40.0,67.0,47.0,55.0,121.0,100.0,86.0,73.0,7.0,10.0
20190223,0,Guangyuan,61.0,1.0,1.125,22.0,34.0,57.0,68.0,53.0,60.0,64.0,73.0,43.0,50.0,6.0,6.0
20190223,0,Guangzhou,24.0,1.064,1.082,31.0,27.0,21.0,79.0,40.0,62.0,23.0,23.0,15.0,16.0,4.0,4.0
20190223,0,Guigang,55.0,0.925,0.825,17.0,12.0,28.0,40.0,31.0,36.0,36.0,26.0,38.0,20.0,6.0,6.0
20190223,0,Guilin,48.0,0.825,0.775,13.0,13.0,64.0,66.0,61.0,62.0,32.0,27.0,33.0,25.0,5.0,5.0
20190223,0,Guiyang,25.0,0.6,0.64,14.0,18.0,39.0,61.0,41.0,52.0,21.0,48.0,17.0,33.0,4.0,11.0
