date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190305,0,Alashanmeng,Neimenggu,71.0,0.467,0.6,7.0,11.0,119.0,135.0,123.0,131.0,55.0,59.0,33.0,40.0,9.0,11.0
20190305,0,Ankang,Shanxi,53.0,0.9670000000000001,0.833,40.0,33.0,13.0,41.0,15.0,32.0,45.0,46.0,36.0,30.0,14.0,17.0
20190305,0,Anqing,Anhui,91.0,1.04,1.02,24.0,36.0,78.0,115.0,70.0,92.0,70.0,62.0,67.0,48.0,10.0,8.0
20190305,0,Anshan,Liaoning,276.0,2.229,2.571,73.0,60.0,39.0,146.0,80.0,118.0,316.0,300.0,225.0,212.0,14.0,31.0
20190305,0,Anshun,Guizhou,63.0,0.725,0.625,10.0,11.0,40.0,98.0,60.0,86.0,43.0,50.0,44.0,43.0,10.0,12.0
20190305,0,Anyang,Henan,93.0,1.0,1.22,26.0,37.0,63.0,97.0,71.0,82.0,79.0,135.0,69.0,112.0,13.0,13.0
20190305,0,Baicheng,Jilin,88.0,0.4,0.55,28.0,35.0,64.0,130.0,66.0,118.0,119.0,121.0,65.0,76.0,13.0,18.0
20190305,0,Baise,Guangxi,71.0,1.4,1.05,31.0,16.0,12.0,71.0,38.0,64.0,70.0,48.0,51.0,33.0,26.0,14.0
20190305,0,Baishan,Jilin,259.0,2.3,1.75,44.0,37.0,49.0,144.0,88.0,127.0,267.0,168.0,208.0,117.0,11.0,21.0
20190305,0,Baiyin,Gansu,58.0,0.65,0.85,18.0,30.0,102.0,114.0,108.0,110.0,47.0,62.0,35.0,42.0,7.0,52.0
20190305,0,Baoding,Hebei,244.0,2.083,1.383,113.0,56.0,7.0,135.0,57.0,109.0,271.0,196.0,193.0,140.0,20.0,20.0
20190305,0,Baoji,Shanxi,104.0,1.1,1.125,44.0,33.0,18.0,77.0,37.0,62.0,100.0,83.0,77.0,68.0,6.0,6.0
20190305,0,Baoshan,Yunnan,50.0,0.45,0.55,7.0,11.0,86.0,114.0,98.0,105.0,32.0,41.0,20.0,23.0,4.0,5.0
20190305,0,Baotou,Neimenggu,46.0,0.6829999999999999,1.4169999999999998,22.0,44.0,65.0,115.0,80.0,99.0,45.0,111.0,17.0,65.0,7.0,22.0
20190305,0,Bayannur,Neimenggu,62.0,0.5,0.7,16.0,24.0,67.0,116.0,81.0,101.0,71.0,76.0,35.0,40.0,12.0,22.0
20190305,0,Bazhong,Sichuan,93.0,0.975,0.925,30.0,32.0,9.0,38.0,14.0,29.0,109.0,71.0,69.0,46.0,5.0,4.0
20190305,0,Beihai,Guangxi,34.0,0.55,0.925,5.0,15.0,56.0,101.0,67.0,85.0,14.0,49.0,10.0,35.0,5.0,8.0
20190305,0,Beijing,Beijing,188.0,1.2830000000000001,1.042,81.0,51.0,29.0,106.0,64.0,90.0,158.0,102.0,141.0,105.0,6.0,6.0
20190305,0,Bengbu,Anhui,110.0,0.95,0.7,61.0,35.0,58.0,122.0,90.0,114.0,120.0,106.0,82.0,66.0,19.0,11.0
20190305,0,Benxi,Liaoning,191.0,1.5830000000000002,1.9169999999999998,50.0,61.0,40.0,145.0,72.0,120.0,188.0,217.0,143.0,156.0,12.0,26.0
20190305,0,Bijie,Guizhou,33.0,0.75,0.85,8.0,13.0,77.0,85.0,64.0,66.0,24.0,66.0,18.0,48.0,5.0,7.0
20190305,0,Binzhou,Shandong,241.0,2.2,1.3,105.0,57.0,19.0,138.0,54.0,122.0,269.0,148.0,190.0,111.0,43.0,30.0
20190305,0,Bozhou,Anhui,115.0,0.65,0.65,28.0,28.0,76.0,126.0,93.0,115.0,114.0,107.0,86.0,80.0,11.0,3.0
20190305,0,Cangzhou,Hebei,150.0,1.033,0.833,49.0,44.0,64.0,122.0,67.0,104.0,176.0,159.0,115.0,108.0,27.0,22.0
20190305,0,Changchun,Jilin,252.0,2.67,1.37,80.0,69.0,28.0,114.0,41.0,79.0,231.0,154.0,201.0,120.0,12.0,22.0
20190305,0,Changde,Hunan,55.0,1.02,1.16,11.0,21.0,108.0,131.0,104.0,108.0,16.0,43.0,12.0,33.0,4.0,6.0
20190305,0,Changsha,Hunan,46.0,0.94,1.1,29.0,40.0,61.0,106.0,62.0,87.0,40.0,53.0,32.0,40.0,4.0,6.0
20190305,0,Changzhi,Shanxi,55.0,0.76,1.44,31.0,41.0,79.0,153.0,95.0,125.0,58.0,113.0,36.0,78.0,27.0,17.0
20190305,0,Changzhou,Jiangsu,125.0,1.278,1.067,89.0,50.0,24.0,103.0,51.0,84.0,131.0,116.0,94.0,83.0,14.0,13.0
20190305,0,Chaoyang,Liaoning,103.0,1.35,1.525,49.0,41.0,34.0,133.0,66.0,121.0,149.0,166.0,76.0,108.0,32.0,29.0
20190305,0,Chaozhou,Guangdong,49.0,0.867,0.867,13.0,13.0,86.0,118.0,96.0,105.0,33.0,30.0,24.0,26.0,11.0,9.0
20190305,0,Chengde,Hebei,93.0,1.32,1.4,69.0,59.0,24.0,108.0,41.0,93.0,116.0,151.0,69.0,90.0,10.0,14.0
20190305,0,Chengdu,Sichuan,55.0,0.789,0.7559999999999999,57.0,41.0,26.0,88.0,58.0,74.0,58.0,72.0,34.0,46.0,6.0,8.0
20190305,0,Chenzhou,Hunan,25.0,0.82,1.06,11.0,29.0,63.0,65.0,33.0,33.0,24.0,38.0,16.0,24.0,8.0,9.0
20190305,0,Chifeng,Neimenggu,110.0,1.55,1.225,67.0,40.0,11.0,91.0,42.0,80.0,148.0,98.0,82.0,52.0,35.0,26.0
20190305,0,Chizhou,Anhui,88.0,0.767,0.9,24.0,32.0,98.0,123.0,83.0,105.0,84.0,63.0,65.0,46.0,5.0,8.0
20190305,0,Chongqing,Chongqing,66.0,0.905,0.8640000000000001,49.0,44.0,12.0,51.0,14.0,35.0,69.0,60.0,47.0,39.0,6.0,8.0
