date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190228,0,Alashanmeng,Neimenggu,66.0,0.7,0.633,12.0,12.0,103.0,125.0,106.0,120.0,80.0,79.0,45.0,42.0,13.0,12.0
20190228,0,Ankang,Shanxi,80.0,0.867,0.767,31.0,19.0,57.0,102.0,81.0,96.0,62.0,68.0,58.0,59.0,10.0,14.0
20190228,0,Anqing,Anhui,29.0,0.64,0.64,12.0,15.0,59.0,75.0,56.0,63.0,25.0,27.0,20.0,30.0,8.0,7.0
20190228,0,Anshan,Liaoning,163.0,4.329,1.857,87.0,59.0,26.0,111.0,57.0,91.0,174.0,157.0,123.0,112.0,70.0,36.0
20190228,0,Anshun,Guizhou,38.0,0.725,0.7,10.0,14.0,35.0,47.0,33.0,38.0,32.0,28.0,26.0,23.0,14.0,18.0
20190228,0,Anyang,Henan,148.0,1.28,1.52,52.0,47.0,44.0,133.0,73.0,108.0,139.0,184.0,113.0,154.0,12.0,17.0
20190228,0,Baicheng,Jilin,58.0,0.4,0.55,23.0,20.0,46.0,102.0,66.0,94.0,59.0,137.0,40.0,101.0,13.0,13.0
20190228,0,Baise,Guangxi,63.0,1.5,1.4,37.0,27.0,5.0,72.0,38.0,49.0,63.0,69.0,44.0,50.0,27.0,22.0
20190228,0,Baishan,Jilin,88.0,1.35,1.3,23.0,27.0,43.0,92.0,59.0,82.0,77.0,99.0,65.0,65.0,10.0,17.0
20190228,0,Baiyin,Gansu,56.0,1.0,0.9,43.0,29.0,28.0,89.0,56.0,77.0,59.0,72.0,39.0,46.0,11.0,33.0
20190228,0,Baoding,Hebei,219.0,1.983,1.3,101.0,71.0,13.0,86.0,46.0,71.0,232.0,126.0,168.0,80.0,41.0,21.0
20190228,0,Baoji,Shanxi,85.0,0.986,0.975,39.0,31.0,26.0,79.0,44.0,68.0,75.0,86.0,62.0,78.0,5.0,5.0
