date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190115,0,Alashanmeng,Neimenggu,47.0,0.3670000000000001,0.433,5.0,8.0,79.0,93.0,82.0,91.0,46.0,39.0,22.0,24.0,7.0,8.0
20190115,0,Ankang,Shanxi,185.0,2.0,1.867,47.0,45.0,5.0,15.0,9.0,10.0,172.0,163.0,139.0,124.0,19.0,20.0
20190115,0,Anqing,Anhui,165.0,1.4,1.3,41.0,38.0,28.0,59.0,32.0,48.0,114.0,121.0,125.0,116.0,5.0,9.0
20190115,0,Anshan,Liaoning,78.0,1.043,1.686,25.0,53.0,47.0,57.0,26.0,42.0,103.0,123.0,19.0,75.0,16.0,27.0
20190115,0,Anshun,Guizhou,24.0,0.775,1.0,11.0,15.0,54.0,54.0,47.0,47.0,14.0,17.0,12.0,15.0,24.0,21.0
20190115,0,Anyang,Henan,372.0,3.42,2.94,66.0,57.0,7.0,25.0,8.0,18.0,404.0,299.0,321.0,245.0,16.0,12.0
20190115,0,Baicheng,Jilin,73.0,0.15,0.5,6.0,23.0,67.0,70.0,57.0,59.0,94.0,84.0,19.0,49.0,22.0,13.0
20190115,0,Baise,Guangxi,36.0,1.45,1.45,20.0,23.0,9.0,24.0,14.0,19.0,35.0,44.0,23.0,27.0,23.0,17.0
20190115,0,Baishan,Jilin,150.0,2.95,2.7,39.0,38.0,13.0,60.0,22.0,45.0,182.0,192.0,115.0,145.0,23.0,25.0
20190115,0,Baiyin,Gansu,41.0,0.25,0.35,8.0,14.0,80.0,86.0,80.0,84.0,25.0,40.0,11.0,19.0,7.0,13.0
20190115,0,Baoding,Hebei,121.0,0.33299999999999996,3.8,10.0,91.0,66.0,66.0,29.0,39.0,189.0,422.0,25.0,317.0,3.0,22.0
20190115,0,Baoji,Shanxi,58.0,0.775,1.35,43.0,50.0,36.0,78.0,49.0,60.0,64.0,132.0,25.0,89.0,6.0,10.0
20190115,0,Baoshan,Yunnan,31.0,0.35,0.5,11.0,20.0,51.0,81.0,61.0,71.0,18.0,44.0,11.0,19.0,4.0,5.0
20190115,0,Baotou,Neimenggu,33.0,0.633,1.633,8.0,33.0,63.0,73.0,64.0,68.0,25.0,101.0,7.0,41.0,7.0,24.0
20190115,0,Bayannur,Neimenggu,41.0,0.4,0.767,11.0,22.0,56.0,71.0,58.0,67.0,40.0,120.0,19.0,50.0,10.0,16.0
20190115,0,Bazhong,Sichuan,105.0,1.05,1.2,28.0,31.0,21.0,30.0,17.0,19.0,95.0,121.0,78.0,92.0,4.0,4.0
20190115,0,Beihai,Guangxi,113.0,1.025,0.65,20.0,13.0,59.0,110.0,84.0,102.0,52.0,50.0,84.0,39.0,8.0,9.0
20190115,0,Beijing,Beijing,100.0,0.28300000000000003,1.517,8.0,68.0,56.0,64.0,45.0,46.0,147.0,138.0,9.0,97.0,2.0,7.0
20190115,0,Bengbu,Anhui,221.0,1.55,1.367,53.0,38.0,17.0,51.0,24.0,37.0,207.0,164.0,170.0,121.0,9.0,10.0
20190115,0,Benxi,Liaoning,91.0,1.133,3.133,41.0,62.0,29.0,34.0,18.0,20.0,129.0,206.0,65.0,128.0,29.0,34.0
20190115,0,Bijie,Guizhou,47.0,0.65,0.9,8.0,14.0,80.0,80.0,58.0,71.0,46.0,54.0,32.0,38.0,8.0,9.0
20190115,0,Binzhou,Shandong,320.0,3.2,2.6,87.0,91.0,8.0,80.0,18.0,58.0,304.0,259.0,269.0,219.0,48.0,36.0
20190115,0,Bozhou,Anhui,214.0,1.8,1.5,56.0,34.0,1.0,37.0,9.0,34.0,233.0,190.0,163.0,155.0,6.0,7.0
20190115,0,Cangzhou,Hebei,246.0,0.75,3.133,20.0,89.0,51.0,77.0,24.0,55.0,381.0,300.0,41.0,210.0,14.0,32.0
20190115,0,Changchun,Jilin,59.0,0.72,1.57,26.0,54.0,38.0,59.0,28.0,45.0,65.0,147.0,33.0,120.0,11.0,26.0
20190115,0,Changde,Hunan,175.0,1.72,1.68,39.0,35.0,18.0,51.0,32.0,40.0,110.0,96.0,132.0,111.0,6.0,7.0
20190115,0,Changsha,Hunan,96.0,1.189,1.4780000000000002,31.0,38.0,37.0,37.0,19.0,19.0,,,71.0,86.0,4.0,5.0
20190115,0,Changzhi,Shanxi,103.0,1.36,1.88,63.0,61.0,18.0,89.0,38.0,66.0,121.0,130.0,76.0,83.0,59.0,46.0
20190115,0,Changzhou,Jiangsu,108.0,1.033,1.6,67.0,72.0,13.0,42.0,12.0,27.0,107.0,133.0,80.0,97.0,18.0,20.0
20190115,0,Chaoyang,Liaoning,134.0,0.55,1.575,5.0,34.0,66.0,67.0,47.0,47.0,215.0,121.0,20.0,58.0,12.0,37.0
20190115,0,Chaozhou,Guangdong,60.0,0.9329999999999999,1.067,25.0,27.0,55.0,107.0,68.0,89.0,48.0,56.0,42.0,44.0,9.0,13.0
20190115,0,Chengde,Hebei,76.0,0.36,1.56,5.0,41.0,59.0,73.0,50.0,50.0,99.0,119.0,14.0,37.0,5.0,32.0
20190115,0,Chengdu,Sichuan,96.0,1.133,1.422,66.0,61.0,22.0,59.0,36.0,44.0,112.0,137.0,71.0,93.0,8.0,9.0
20190115,0,Chenzhou,Hunan,38.0,1.38,1.3,34.0,33.0,9.0,19.0,11.0,16.0,37.0,48.0,25.0,31.0,6.0,7.0
20190115,0,Chifeng,Neimenggu,52.0,0.3670000000000001,0.8,7.0,31.0,50.0,61.0,49.0,53.0,52.0,89.0,10.0,38.0,7.0,23.0
20190115,0,Chizhou,Anhui,164.0,1.633,1.4,61.0,67.0,16.0,48.0,15.0,32.0,168.0,170.0,124.0,129.0,6.0,14.0
20190115,0,Chongqing,Chongqing,133.0,1.406,1.4240000000000002,58.0,54.0,6.0,34.0,12.0,18.0,142.0,127.0,101.0,92.0,9.0,10.0
20190115,0,Chongzuo,Guangxi,40.0,1.35,1.45,34.0,24.0,3.0,14.0,8.0,12.0,39.0,52.0,24.0,26.0,2.0,2.0
20190115,0,Chuzhou,Anhui,219.0,1.367,1.367,29.0,32.0,63.0,92.0,59.0,69.0,196.0,166.0,168.0,121.0,9.0,9.0
20190115,0,Dalian,Liaoning,113.0,1.25,1.19,32.0,44.0,59.0,63.0,40.0,47.0,125.0,108.0,84.0,70.0,14.0,23.0
20190115,0,Dandong,Liaoning,209.0,1.925,2.375,39.0,41.0,38.0,67.0,54.0,60.0,202.0,211.0,158.0,166.0,27.0,43.0
20190115,0,Daqing,Heilongjiang,127.0,0.35,0.96,20.0,43.0,42.0,53.0,31.0,39.0,144.0,153.0,96.0,117.0,9.0,25.0
20190115,0,Datong,Shanxi,92.0,0.583,2.767,7.0,30.0,63.0,69.0,63.0,64.0,131.0,126.0,13.0,50.0,12.0,67.0
20190115,0,Dazhou,Sichuan,106.0,1.22,1.22,43.0,50.0,29.0,46.0,28.0,36.0,110.0,106.0,79.0,76.0,6.0,7.0
20190115,0,Deyang,Sichuan,163.0,1.675,1.65,69.0,57.0,2.0,41.0,10.0,25.0,163.0,142.0,123.0,110.0,6.0,5.0
