date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20190202,0,Alashanmeng,Neimenggu,86.0,1.133,0.6,23.0,10.0,68.0,125.0,79.0,115.0,120.0,65.0,60.0,28.0,22.0,11.0
20190202,0,Ankang,Shanxi,103.0,1.367,1.2,23.0,19.0,29.0,55.0,36.0,44.0,95.0,64.0,76.0,55.0,10.0,8.0
20190202,0,Anqing,Anhui,93.0,1.06,1.0,42.0,27.0,31.0,77.0,49.0,69.0,69.0,55.0,69.0,50.0,7.0,8.0
20190202,0,Anshan,Liaoning,111.0,1.057,0.9,24.0,25.0,72.0,73.0,66.0,67.0,170.0,109.0,60.0,34.0,19.0,17.0
20190202,0,Anshun,Guizhou,25.0,0.675,0.95,5.0,10.0,53.0,54.0,31.0,34.0,24.0,16.0,11.0,11.0,8.0,15.0
20190202,0,Anyang,Henan,148.0,1.16,1.4,17.0,29.0,48.0,89.0,67.0,80.0,,103.0,113.0,70.0,7.0,15.0
20190202,0,Baicheng,Jilin,83.0,0.25,0.3,11.0,14.0,54.0,72.0,51.0,62.0,113.0,103.0,31.0,29.0,10.0,15.0
20190202,0,Baise,Guangxi,46.0,1.1,1.05,12.0,10.0,68.0,76.0,64.0,68.0,41.0,29.0,32.0,19.0,18.0,12.0
20190202,0,Baishan,Jilin,76.0,1.6,1.5,21.0,19.0,30.0,80.0,47.0,64.0,92.0,78.0,55.0,40.0,17.0,23.0
20190202,0,Baiyin,Gansu,126.0,0.55,1.3,6.0,34.0,82.0,98.0,64.0,76.0,200.0,110.0,25.0,52.0,4.0,96.0
20190202,0,Baoding,Hebei,131.0,1.45,1.267,31.0,34.0,47.0,85.0,58.0,74.0,150.0,119.0,99.0,62.0,26.0,23.0
20190202,0,Baoji,Shanxi,158.0,1.325,1.038,39.0,29.0,30.0,83.0,55.0,72.0,139.0,106.0,120.0,75.0,5.0,6.0
20190202,0,Baoshan,Yunnan,41.0,0.4,0.6,8.0,12.0,74.0,110.0,80.0,94.0,22.0,33.0,14.0,17.0,5.0,5.0
20190202,0,Baotou,Neimenggu,105.0,1.617,1.217,54.0,38.0,20.0,69.0,37.0,56.0,119.0,100.0,78.0,50.0,36.0,30.0
20190202,0,Bayannur,Neimenggu,97.0,1.5,0.967,41.0,20.0,25.0,81.0,48.0,67.0,118.0,85.0,72.0,42.0,37.0,22.0
20190202,0,Bazhong,Sichuan,66.0,0.975,0.9,21.0,20.0,17.0,49.0,29.0,41.0,59.0,56.0,47.0,45.0,4.0,4.0
20190202,0,Beihai,Guangxi,74.0,1.125,1.15,10.0,12.0,116.0,150.0,127.0,131.0,42.0,46.0,35.0,34.0,6.0,6.0
20190202,0,Beijing,Beijing,89.0,1.3330000000000002,0.908,69.0,46.0,12.0,69.0,28.0,54.0,110.0,83.0,66.0,41.0,14.0,7.0
20190202,0,Bengbu,Anhui,91.0,0.95,0.9,14.0,15.0,75.0,93.0,80.0,82.0,89.0,96.0,67.0,72.0,6.0,5.0
20190202,0,Benxi,Liaoning,70.0,1.483,1.717,33.0,36.0,42.0,65.0,46.0,56.0,86.0,88.0,50.0,46.0,21.0,30.0
20190202,0,Bijie,Guizhou,60.0,1.35,1.15,29.0,16.0,8.0,53.0,14.0,48.0,67.0,33.0,33.0,24.0,9.0,11.0
20190202,0,Binzhou,Shandong,158.0,1.6,1.3,44.0,34.0,44.0,98.0,52.0,82.0,152.0,118.0,120.0,68.0,32.0,26.0
20190202,0,Bozhou,Anhui,99.0,0.8,0.85,18.0,20.0,68.0,82.0,72.0,76.0,99.0,100.0,74.0,80.0,2.0,5.0
20190202,0,Cangzhou,Hebei,106.0,1.167,1.1,22.0,24.0,57.0,89.0,68.0,78.0,132.0,118.0,79.0,59.0,24.0,26.0
20190202,0,Changchun,Jilin,282.0,2.3,1.25,74.0,43.0,29.0,70.0,25.0,56.0,182.0,123.0,231.0,77.0,37.0,26.0
20190202,0,Changde,Hunan,124.0,1.32,1.58,21.0,26.0,72.0,101.0,85.0,92.0,86.0,98.0,93.0,96.0,4.0,5.0
20190202,0,Changsha,Hunan,74.0,1.35,1.18,21.0,24.0,38.0,93.0,57.0,82.0,51.0,49.0,53.0,66.0,5.0,4.0
20190202,0,Changzhi,Shanxi,56.0,1.24,1.14,41.0,37.0,46.0,91.0,53.0,79.0,60.0,60.0,23.0,27.0,42.0,25.0
20190202,0,Changzhou,Jiangsu,92.0,1.056,1.011,36.0,33.0,42.0,69.0,47.0,55.0,84.0,83.0,68.0,62.0,9.0,9.0
20190202,0,Chaoyang,Liaoning,67.0,0.975,1.025,14.0,18.0,67.0,78.0,65.0,73.0,82.0,80.0,28.0,22.0,13.0,18.0
20190202,0,Chaozhou,Guangdong,38.0,0.767,0.933,8.0,7.0,78.0,84.0,75.0,76.0,34.0,28.0,22.0,19.0,7.0,7.0
20190202,0,Chengde,Hebei,78.0,1.48,1.3,48.0,38.0,14.0,68.0,22.0,49.0,103.0,85.0,45.0,32.0,18.0,22.0
20190202,0,Chengdu,Sichuan,83.0,0.956,0.911,45.0,38.0,42.0,86.0,58.0,69.0,83.0,76.0,61.0,57.0,5.0,6.0
20190202,0,Chenzhou,Hunan,58.0,1.18,0.98,27.0,19.0,22.0,82.0,47.0,66.0,62.0,54.0,40.0,41.0,9.0,6.0
20190202,0,Chifeng,Neimenggu,59.0,0.55,0.5,15.0,16.0,59.0,73.0,57.0,66.0,65.0,75.0,25.0,20.0,19.0,17.0
20190202,0,Chizhou,Anhui,71.0,0.867,0.767,39.0,29.0,25.0,83.0,46.0,77.0,71.0,56.0,51.0,47.0,7.0,5.0
20190202,0,Chongqing,Chongqing,42.0,0.969,0.971,33.0,31.0,23.0,46.0,25.0,34.0,41.0,41.0,28.0,31.0,4.0,4.0
20190202,0,Chongzuo,Guangxi,87.0,1.15,1.05,22.0,15.0,57.0,94.0,75.0,88.0,91.0,50.0,64.0,32.0,5.0,4.0
20190202,0,Chuzhou,Anhui,115.0,1.233,0.967,32.0,18.0,63.0,95.0,72.0,84.0,107.0,78.0,86.0,65.0,7.0,8.0
20190202,0,Dalian,Liaoning,77.0,0.87,0.82,21.0,21.0,65.0,80.0,67.0,73.0,101.0,78.0,48.0,37.0,18.0,16.0
20190202,0,Dandong,Liaoning,74.0,1.15,1.4,22.0,30.0,46.0,63.0,46.0,56.0,95.0,85.0,45.0,50.0,22.0,47.0
20190202,0,Daqing,Heilongjiang,82.0,0.76,0.6,24.0,28.0,44.0,71.0,41.0,58.0,93.0,62.0,60.0,40.0,22.0,19.0
20190202,0,Datong,Shanxi,110.0,2.733,1.017,53.0,29.0,11.0,78.0,30.0,67.0,143.0,86.0,82.0,41.0,80.0,41.0
20190202,0,Dazhou,Sichuan,88.0,0.92,0.86,40.0,39.0,28.0,53.0,33.0,42.0,82.0,71.0,65.0,53.0,23.0,12.0
20190202,0,Deyang,Sichuan,113.0,1.075,1.1,34.0,37.0,42.0,87.0,54.0,67.0,94.0,91.0,84.0,71.0,3.0,4.0
20190202,0,Dezhou,Shandong,125.0,0.933,1.033,21.0,24.0,66.0,97.0,74.0,84.0,144.0,143.0,94.0,80.0,12.0,16.0
20190202,0,Dingxi,Gansu,60.0,1.0,1.05,13.0,18.0,52.0,75.0,61.0,70.0,65.0,92.0,42.0,40.0,8.0,14.0
20190202,0,Dongguan,Guangdong,33.0,1.18,1.18,22.0,17.0,48.0,79.0,54.0,72.0,30.0,27.0,23.0,21.0,7.0,6.0
20190202,0,Dongying,Shandong,149.0,1.367,0.925,56.0,30.0,21.0,82.0,50.0,72.0,170.0,126.0,114.0,65.0,36.0,25.0
20190202,0,Ezhou,Hubei,75.0,1.833,1.633,38.0,31.0,42.0,78.0,53.0,71.0,80.0,80.0,54.0,60.0,33.0,17.0
20190202,0,Fangchenggang,Guangxi,82.0,1.367,1.233,29.0,19.0,53.0,108.0,72.0,94.0,88.0,48.0,60.0,33.0,9.0,7.0
20190202,0,Foshan,Guangdong,40.0,1.138,1.1,28.0,21.0,40.0,75.0,53.0,66.0,39.0,34.0,25.0,16.0,6.0,6.0
20190202,0,Fushun,Liaoning,91.0,1.3330000000000002,1.1,42.0,37.0,34.0,69.0,43.0,60.0,122.0,121.0,67.0,50.0,36.0,25.0
20190202,0,Fuxin,Liaoning,131.0,1.76,1.0,53.0,34.0,21.0,73.0,36.0,65.0,200.0,111.0,99.0,58.0,87.0,74.0
20190202,0,Fuyang,Anhui,78.0,0.767,0.733,12.0,14.0,77.0,98.0,85.0,89.0,85.0,95.0,57.0,76.0,2.0,2.0
20190202,0,Fuzhou,Jiangxi,43.0,0.88,0.98,9.0,9.0,45.0,94.0,69.0,87.0,42.0,48.0,25.0,36.0,4.0,5.0
20190202,0,Ganzhou,Jiangxi,47.0,1.52,1.44,26.0,17.0,48.0,110.0,76.0,100.0,46.0,29.0,24.0,18.0,4.0,4.0
20190202,0,Guang'an,Sichuan,72.0,1.067,1.183,17.0,21.0,25.0,40.0,34.0,36.0,68.0,72.0,52.0,52.0,4.0,8.0
20190202,0,Guangyuan,Sichuan,50.0,1.2,1.167,27.0,30.0,24.0,43.0,30.0,35.0,38.0,46.0,35.0,33.0,13.0,11.0
20190202,0,Guangzhou,Guangdong,33.0,1.0,1.073,32.0,23.0,44.0,75.0,55.0,68.0,29.0,26.0,23.0,19.0,4.0,4.0
20190202,0,Guigang,Guangxi,64.0,1.05,0.95,18.0,15.0,68.0,100.0,80.0,88.0,57.0,41.0,45.0,30.0,9.0,9.0
20190202,0,Guilin,Guangxi,104.0,1.125,0.95,33.0,21.0,46.0,105.0,67.0,96.0,99.0,70.0,77.0,64.0,8.0,7.0
20190202,0,Guiyang,Guizhou,20.0,0.74,0.84,12.0,16.0,41.0,70.0,28.0,64.0,18.0,31.0,14.0,22.0,6.0,9.0
20190202,0,Guyuan,Ningxia,52.0,0.867,1.033,9.0,28.0,74.0,91.0,77.0,84.0,52.0,67.0,28.0,29.0,8.0,11.0
20190202,0,Haikou,Hainan,41.0,0.72,0.68,4.0,12.0,65.0,102.0,81.0,93.0,30.0,35.0,14.0,20.0,4.0,5.0
20190202,0,Handan,Hebei,85.0,1.15,1.35,14.0,29.0,52.0,94.0,72.0,87.0,101.0,115.0,62.0,53.0,8.0,19.0
20190202,0,Hangzhou,Zhejiang,117.0,1.045,0.873,26.0,21.0,39.0,80.0,49.0,73.0,112.0,64.0,88.0,51.0,6.0,6.0
20190202,0,Hanzhong,Shanxi,97.0,1.45,1.3,23.0,19.0,22.0,56.0,35.0,47.0,93.0,74.0,72.0,63.0,6.0,5.0
20190202,0,Harbin,Heilongjiang,172.0,1.538,1.269,64.0,46.0,22.0,63.0,25.0,48.0,163.0,142.0,130.0,115.0,42.0,34.0
20190202,0,Hebi,Henan,87.0,0.933,0.833,25.0,32.0,47.0,87.0,67.0,78.0,93.0,83.0,64.0,47.0,4.0,7.0
