date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190124,0,Alashanmeng,Neimenggu,66.0,0.9670000000000001,0.7,35.0,24.0,43.0,93.0,49.0,85.0,71.0,59.0,47.0,37.0,18.0,18.0
20190124,0,Ankang,Shanxi,88.0,1.033,1.0,53.0,43.0,23.0,108.0,50.0,82.0,101.0,99.0,65.0,60.0,13.0,17.0
20190124,0,Anqing,Anhui,98.0,1.24,0.9,92.0,53.0,26.0,126.0,58.0,111.0,115.0,90.0,73.0,72.0,8.0,8.0
20190124,0,Anshan,Liaoning,63.0,0.7170000000000001,1.229,36.0,42.0,35.0,79.0,40.0,69.0,74.0,94.0,38.0,54.0,15.0,25.0
20190124,0,Anshun,Guizhou,43.0,0.975,0.9,17.0,18.0,26.0,50.0,34.0,43.0,34.0,45.0,30.0,35.0,30.0,27.0
20190124,0,Anyang,Henan,192.0,2.56,2.92,97.0,68.0,5.0,98.0,36.0,67.0,200.0,170.0,144.0,100.0,42.0,41.0
20190124,0,Baicheng,Jilin,54.0,0.35,0.45,15.0,17.0,59.0,79.0,47.0,74.0,56.0,49.0,34.0,27.0,7.0,19.0
20190124,0,Baise,Guangxi,94.0,1.2,1.15,30.0,32.0,44.0,71.0,55.0,60.0,94.0,84.0,70.0,56.0,36.0,21.0
20190124,0,Baishan,Jilin,70.0,1.15,1.5,24.0,23.0,22.0,75.0,38.0,70.0,83.0,63.0,50.0,34.0,19.0,19.0
20190124,0,Baiyin,Gansu,63.0,0.7,1.2,25.0,54.0,66.0,79.0,45.0,64.0,73.0,85.0,42.0,56.0,14.0,62.0
20190124,0,Baoding,Hebei,126.0,1.683,1.5330000000000001,80.0,69.0,6.0,66.0,17.0,50.0,151.0,129.0,95.0,77.0,47.0,28.0
20190124,0,Baoji,Shanxi,158.0,1.338,1.15,66.0,50.0,21.0,91.0,45.0,77.0,157.0,104.0,120.0,73.0,8.0,14.0
20190124,0,Baoshan,Yunnan,35.0,0.4,0.35,11.0,15.0,64.0,102.0,69.0,84.0,26.0,34.0,21.0,21.0,5.0,5.0
20190124,0,Baotou,Neimenggu,184.0,3.25,2.9330000000000003,89.0,79.0,7.0,38.0,16.0,30.0,237.0,162.0,138.0,111.0,54.0,62.0
20190124,0,Bayannur,Neimenggu,122.0,1.6,1.6,60.0,45.0,20.0,51.0,22.0,40.0,140.0,124.0,92.0,80.0,61.0,39.0
20190124,0,Bazhong,Sichuan,170.0,1.1,0.925,43.0,40.0,18.0,74.0,27.0,57.0,198.0,127.0,128.0,88.0,5.0,4.0
20190124,0,Beihai,Guangxi,167.0,1.375,1.2,37.0,26.0,70.0,166.0,120.0,148.0,111.0,98.0,126.0,86.0,11.0,13.0
20190124,0,Beijing,Beijing,76.0,0.85,0.642,62.0,45.0,10.0,67.0,27.0,56.0,100.0,51.0,49.0,22.0,6.0,6.0
20190124,0,Bengbu,Anhui,168.0,1.117,1.05,91.0,66.0,32.0,117.0,50.0,98.0,181.0,133.0,127.0,91.0,19.0,17.0
20190124,0,Benxi,Liaoning,59.0,1.05,1.117,38.0,35.0,20.0,72.0,36.0,66.0,66.0,76.0,41.0,44.0,15.0,18.0
20190124,0,Bijie,Guizhou,56.0,1.0,0.95,31.0,28.0,23.0,41.0,30.0,32.0,58.0,78.0,39.0,56.0,18.0,17.0
20190124,0,Binzhou,Shandong,61.0,0.9670000000000001,1.5,61.0,71.0,14.0,72.0,20.0,52.0,61.0,118.0,43.0,81.0,17.0,50.0
20190124,0,Bozhou,Anhui,213.0,1.4,1.25,51.0,43.0,54.0,119.0,64.0,94.0,197.0,134.0,162.0,114.0,16.0,10.0
20190124,0,Cangzhou,Hebei,83.0,1.133,1.2670000000000001,71.0,63.0,6.0,87.0,24.0,62.0,99.0,106.0,61.0,61.0,22.0,34.0
20190124,0,Changchun,Jilin,147.0,2.1,0.79,70.0,34.0,26.0,70.0,28.0,54.0,81.0,44.0,112.0,36.0,23.0,15.0
20190124,0,Changde,Hunan,105.0,1.2,1.12,53.0,37.0,55.0,133.0,89.0,111.0,93.0,77.0,78.0,55.0,8.0,9.0
20190124,0,Changsha,Hunan,141.0,2.12,1.44,100.0,68.0,10.0,114.0,37.0,82.0,167.0,113.0,107.0,81.0,10.0,9.0
20190124,0,Changzhi,Shanxi,87.0,3.08,2.8,72.0,63.0,19.0,74.0,35.0,52.0,109.0,132.0,64.0,74.0,54.0,60.0
20190124,0,Changzhou,Jiangsu,130.0,1.456,1.2,118.0,74.0,8.0,96.0,26.0,68.0,132.0,116.0,98.0,84.0,16.0,16.0
20190124,0,Chaoyang,Liaoning,78.0,1.35,1.475,39.0,34.0,16.0,77.0,38.0,68.0,103.0,95.0,46.0,55.0,69.0,42.0
20190124,0,Chaozhou,Guangdong,83.0,1.033,0.9,35.0,20.0,64.0,142.0,109.0,125.0,76.0,61.0,61.0,43.0,14.0,12.0
20190124,0,Chengde,Hebei,64.0,1.76,1.4,56.0,46.0,8.0,66.0,15.0,45.0,76.0,71.0,44.0,33.0,21.0,20.0
20190124,0,Chengdu,Sichuan,92.0,0.8220000000000001,0.956,67.0,59.0,31.0,89.0,58.0,68.0,113.0,142.0,68.0,89.0,8.0,11.0
20190124,0,Chenzhou,Hunan,93.0,1.48,1.16,52.0,47.0,17.0,103.0,38.0,65.0,102.0,95.0,69.0,61.0,14.0,19.0
20190124,0,Chifeng,Neimenggu,70.0,1.25,1.075,48.0,43.0,4.0,57.0,13.0,43.0,88.0,65.0,47.0,34.0,40.0,43.0
20190124,0,Chizhou,Anhui,85.0,0.9,0.9329999999999999,90.0,57.0,18.0,117.0,46.0,101.0,106.0,96.0,62.0,60.0,4.0,11.0
20190124,0,Chongqing,Chongqing,108.0,1.035,1.0290000000000001,63.0,60.0,11.0,40.0,15.0,26.0,119.0,109.0,80.0,76.0,9.0,11.0
20190124,0,Chongzuo,Guangxi,136.0,1.15,0.9,46.0,36.0,56.0,76.0,57.0,65.0,151.0,109.0,103.0,54.0,9.0,7.0
20190124,0,Chuzhou,Anhui,122.0,1.567,1.367,82.0,79.0,26.0,131.0,43.0,95.0,154.0,152.0,92.0,96.0,11.0,13.0
20190124,0,Dalian,Liaoning,58.0,0.78,1.04,39.0,46.0,39.0,72.0,44.0,61.0,64.0,82.0,32.0,45.0,19.0,22.0
20190124,0,Dandong,Liaoning,42.0,0.633,1.75,12.0,31.0,58.0,72.0,51.0,59.0,41.0,101.0,22.0,63.0,15.0,27.0
20190124,0,Daqing,Heilongjiang,57.0,0.9,0.54,53.0,26.0,22.0,60.0,30.0,54.0,62.0,36.0,39.0,21.0,10.0,9.0
20190124,0,Datong,Shanxi,131.0,2.64,2.5,56.0,54.0,7.0,49.0,12.0,35.0,169.0,125.0,99.0,72.0,92.0,74.0
20190124,0,Dazhou,Sichuan,216.0,2.46,1.88,70.0,67.0,42.0,67.0,42.0,52.0,289.0,204.0,165.0,128.0,8.0,12.0
20190124,0,Deyang,Sichuan,117.0,0.875,0.9,47.0,53.0,39.0,92.0,60.0,69.0,122.0,128.0,88.0,94.0,6.0,7.0
20190124,0,Dezhou,Shandong,122.0,1.7,1.4,81.0,69.0,5.0,85.0,25.0,64.0,145.0,131.0,92.0,77.0,51.0,37.0
20190124,0,Dingxi,Gansu,172.0,2.55,1.55,82.0,48.0,6.0,85.0,37.0,69.0,161.0,102.0,130.0,64.0,49.0,48.0
20190124,0,Dongguan,Guangdong,106.0,1.28,0.94,117.0,53.0,3.0,125.0,51.0,108.0,137.0,79.0,79.0,57.0,13.0,12.0
20190124,0,Dongying,Shandong,60.0,0.625,1.175,44.0,68.0,24.0,47.0,23.0,36.0,68.0,133.0,38.0,78.0,11.0,35.0
20190124,0,Ezhou,Hubei,93.0,1.033,1.2329999999999999,68.0,67.0,43.0,100.0,45.0,71.0,128.0,126.0,69.0,76.0,19.0,16.0
20190124,0,Fangchenggang,Guangxi,99.0,1.35,1.3,36.0,34.0,49.0,120.0,70.0,101.0,119.0,106.0,74.0,72.0,9.0,14.0
20190124,0,Foshan,Guangdong,88.0,1.2,0.963,92.0,63.0,20.0,120.0,58.0,101.0,114.0,90.0,65.0,54.0,11.0,11.0
20190124,0,Fushun,Liaoning,100.0,1.183,1.067,44.0,41.0,21.0,78.0,34.0,67.0,107.0,101.0,75.0,62.0,23.0,22.0
