date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20190307,0,Alashanmeng,Neimenggu,55.0,0.433,0.6,10.0,14.0,100.0,113.0,104.0,108.0,47.0,51.0,25.0,25.0,7.0,13.0
20190307,0,Ankang,Shanxi,84.0,1.033,0.7,48.0,29.0,51.0,83.0,59.0,63.0,116.0,48.0,48.0,29.0,15.0,16.0
20190307,0,Anqing,Anhui,94.0,0.82,0.76,41.0,24.0,55.0,106.0,65.0,93.0,84.0,70.0,70.0,63.0,5.0,7.0
20190307,0,Anshan,Liaoning,72.0,0.8859999999999999,1.429,32.0,38.0,49.0,86.0,54.0,78.0,91.0,129.0,23.0,74.0,23.0,16.0
20190307,0,Anshun,Guizhou,23.0,0.75,0.725,16.0,14.0,42.0,69.0,45.0,62.0,18.0,38.0,14.0,34.0,15.0,16.0
20190307,0,Anyang,Henan,69.0,0.6,1.28,22.0,35.0,61.0,109.0,83.0,98.0,86.0,133.0,16.0,60.0,10.0,17.0
20190307,0,Baicheng,Jilin,85.0,0.5,0.35,19.0,21.0,71.0,100.0,61.0,91.0,88.0,49.0,62.0,27.0,11.0,11.0
20190307,0,Baise,Guangxi,43.0,1.05,1.15,16.0,18.0,42.0,74.0,43.0,58.0,39.0,47.0,30.0,35.0,10.0,10.0
20190307,0,Baishan,Jilin,56.0,0.7,0.8,20.0,15.0,52.0,91.0,83.0,87.0,60.0,59.0,30.0,40.0,9.0,6.0
20190307,0,Baiyin,Gansu,53.0,0.7,0.7,22.0,20.0,95.0,111.0,102.0,106.0,42.0,52.0,36.0,29.0,12.0,67.0
20190307,0,Baoding,Hebei,60.0,0.5670000000000001,0.3,53.0,22.0,26.0,102.0,68.0,98.0,67.0,50.0,31.0,18.0,12.0,4.0
20190307,0,Baoji,Shanxi,137.0,1.187,0.95,70.0,46.0,21.0,112.0,65.0,93.0,145.0,97.0,104.0,60.0,9.0,11.0
20190307,0,Baoshan,Yunnan,48.0,0.5,0.5,20.0,12.0,57.0,90.0,72.0,81.0,42.0,32.0,33.0,19.0,5.0,4.0
20190307,0,Baotou,Neimenggu,78.0,1.0,0.917,72.0,32.0,27.0,110.0,72.0,97.0,79.0,44.0,57.0,24.0,31.0,15.0
20190307,0,Bayannur,Neimenggu,88.0,0.867,0.7,20.0,19.0,71.0,99.0,80.0,92.0,113.0,58.0,65.0,31.0,20.0,18.0
20190307,0,Bazhong,Sichuan,57.0,0.45,0.5,33.0,34.0,40.0,97.0,48.0,69.0,61.0,55.0,35.0,32.0,4.0,4.0
20190307,0,Beihai,Guangxi,32.0,1.125,1.025,13.0,12.0,43.0,63.0,50.0,57.0,24.0,29.0,22.0,18.0,6.0,6.0
20190307,0,Beijing,Beijing,32.0,0.3670000000000001,0.275,33.0,15.0,46.0,93.0,62.0,83.0,25.0,21.0,10.0,7.0,2.0,2.0
20190307,0,Bengbu,Anhui,88.0,0.55,0.867,18.0,38.0,79.0,130.0,84.0,112.0,124.0,147.0,27.0,91.0,10.0,15.0
20190307,0,Benxi,Liaoning,53.0,0.6829999999999999,0.9,20.0,23.0,56.0,96.0,77.0,89.0,53.0,74.0,16.0,47.0,10.0,11.0
20190307,0,Bijie,Guizhou,38.0,0.65,0.5,15.0,15.0,47.0,77.0,49.0,72.0,34.0,35.0,26.0,24.0,6.0,6.0
20190307,0,Binzhou,Shandong,67.0,1.033,0.867,48.0,35.0,32.0,90.0,71.0,74.0,73.0,87.0,48.0,46.0,9.0,13.0
20190307,0,Bozhou,Anhui,79.0,0.3,0.7,16.0,35.0,77.0,107.0,89.0,98.0,105.0,150.0,14.0,92.0,5.0,8.0
20190307,0,Cangzhou,Hebei,57.0,0.633,0.3670000000000001,45.0,19.0,42.0,103.0,60.0,97.0,61.0,81.0,36.0,22.0,16.0,14.0
20190307,0,Changchun,Jilin,72.0,1.01,0.56,63.0,26.0,19.0,89.0,45.0,83.0,73.0,54.0,52.0,24.0,13.0,9.0
20190307,0,Changde,Hunan,92.0,1.14,1.1,41.0,29.0,90.0,118.0,86.0,93.0,93.0,55.0,68.0,37.0,9.0,10.0
20190307,0,Changsha,Hunan,89.0,1.54,1.02,68.0,41.0,8.0,54.0,25.0,42.0,72.0,55.0,66.0,53.0,6.0,6.0
20190307,0,Changzhi,Shanxi,57.0,0.44,1.58,17.0,50.0,93.0,133.0,98.0,115.0,61.0,172.0,21.0,107.0,7.0,18.0
20190307,0,Changzhou,Jiangsu,135.0,1.056,1.0,40.0,46.0,71.0,95.0,62.0,78.0,135.0,105.0,102.0,78.0,12.0,13.0
20190307,0,Chaoyang,Liaoning,46.0,0.8,0.65,27.0,14.0,50.0,92.0,66.0,89.0,45.0,65.0,21.0,19.0,20.0,14.0
20190307,0,Chaozhou,Guangdong,29.0,0.833,0.9,19.0,18.0,36.0,63.0,41.0,46.0,18.0,21.0,20.0,14.0,7.0,8.0
20190307,0,Chengde,Hebei,49.0,0.82,0.52,46.0,26.0,17.0,89.0,45.0,87.0,48.0,35.0,28.0,17.0,8.0,5.0
20190307,0,Chengdu,Sichuan,58.0,0.778,0.711,55.0,45.0,25.0,92.0,38.0,58.0,59.0,55.0,40.0,36.0,4.0,6.0
20190307,0,Chenzhou,Hunan,28.0,0.82,0.92,21.0,20.0,39.0,58.0,47.0,53.0,27.0,30.0,17.0,20.0,6.0,5.0
20190307,0,Chifeng,Neimenggu,26.0,0.425,0.325,15.0,16.0,60.0,77.0,50.0,66.0,21.0,26.0,13.0,12.0,14.0,11.0
20190307,0,Chizhou,Anhui,71.0,0.8,0.8,71.0,41.0,12.0,115.0,60.0,97.0,89.0,87.0,51.0,60.0,8.0,7.0
20190307,0,Chongqing,Chongqing,53.0,0.855,0.8859999999999999,41.0,38.0,14.0,25.0,11.0,16.0,50.0,63.0,36.0,47.0,7.0,7.0
20190307,0,Chongzuo,Guangxi,26.0,0.85,0.8,11.0,9.0,44.0,56.0,48.0,50.0,25.0,24.0,11.0,15.0,3.0,3.0
20190307,0,Chuzhou,Anhui,76.0,0.667,0.8,33.0,33.0,69.0,122.0,87.0,101.0,100.0,116.0,49.0,85.0,10.0,10.0
20190307,0,Dalian,Liaoning,59.0,0.36,1.09,15.0,32.0,74.0,91.0,74.0,78.0,66.0,122.0,18.0,77.0,6.0,7.0
20190307,0,Dandong,Liaoning,43.0,0.35,1.075,5.0,21.0,86.0,89.0,85.0,85.0,33.0,78.0,17.0,55.0,8.0,14.0
20190307,0,Daqing,Heilongjiang,40.0,0.42,0.4,21.0,21.0,61.0,88.0,58.0,79.0,39.0,32.0,26.0,20.0,8.0,8.0
20190307,0,Datong,Shanxi,52.0,1.75,1.1,57.0,24.0,12.0,91.0,54.0,87.0,52.0,34.0,25.0,14.0,44.0,17.0
20190307,0,Dazhou,Sichuan,111.0,1.82,1.12,61.0,49.0,34.0,69.0,40.0,55.0,128.0,80.0,83.0,54.0,5.0,8.0
20190307,0,Deyang,Sichuan,40.0,0.475,0.6,21.0,27.0,57.0,110.0,74.0,84.0,39.0,47.0,28.0,32.0,3.0,4.0
20190307,0,Dezhou,Shandong,92.0,0.633,0.433,30.0,21.0,44.0,100.0,67.0,92.0,131.0,119.0,33.0,16.0,8.0,7.0
20190307,0,Dingxi,Gansu,62.0,0.6,1.0,14.0,34.0,106.0,123.0,113.0,119.0,55.0,84.0,33.0,42.0,9.0,21.0
20190307,0,Dongguan,Guangdong,16.0,0.76,0.68,22.0,35.0,31.0,50.0,21.0,41.0,15.0,23.0,9.0,16.0,7.0,8.0
20190307,0,Dongying,Shandong,48.0,0.5,0.875,28.0,38.0,50.0,107.0,66.0,97.0,43.0,159.0,33.0,89.0,6.0,13.0
20190307,0,Ezhou,Hubei,74.0,0.633,0.833,36.0,38.0,57.0,104.0,56.0,82.0,81.0,66.0,53.0,42.0,4.0,8.0
20190307,0,Fangchenggang,Guangxi,24.0,0.933,0.9,12.0,16.0,51.0,56.0,46.0,50.0,19.0,26.0,10.0,14.0,5.0,5.0
20190307,0,Foshan,Guangdong,22.0,0.95,0.775,34.0,38.0,18.0,36.0,15.0,26.0,21.0,25.0,11.0,12.0,7.0,6.0
20190307,0,Fushun,Liaoning,67.0,0.65,0.5670000000000001,43.0,19.0,26.0,90.0,65.0,84.0,81.0,68.0,35.0,34.0,14.0,12.0
20190307,0,Fuxin,Liaoning,34.0,0.4,0.42,25.0,14.0,53.0,90.0,66.0,86.0,29.0,71.0,13.0,17.0,10.0,31.0
20190307,0,Fuyang,Anhui,81.0,0.733,1.167,24.0,45.0,70.0,138.0,88.0,121.0,109.0,174.0,26.0,123.0,7.0,7.0
20190307,0,Fuzhou,Jiangxi,49.0,0.82,0.86,20.0,11.0,27.0,66.0,40.0,60.0,48.0,38.0,33.0,26.0,20.0,6.0
20190307,0,Ganzhou,Jiangxi,34.0,1.12,1.38,5.0,8.0,65.0,78.0,67.0,68.0,22.0,17.0,14.0,10.0,6.0,6.0
20190307,0,Guang'an,Sichuan,23.0,0.68,0.916,20.0,25.0,30.0,40.0,24.0,28.0,22.0,48.0,13.0,32.0,5.0,9.0
20190307,0,Guangyuan,Sichuan,51.0,0.675,0.75,46.0,41.0,15.0,58.0,29.0,40.0,50.0,56.0,34.0,35.0,10.0,13.0
20190307,0,Guangzhou,Guangdong,17.0,0.967,0.818,33.0,37.0,24.0,45.0,16.0,34.0,14.0,16.0,8.0,9.0,5.0,4.0
20190307,0,Guigang,Guangxi,24.0,0.75,0.85,12.0,12.0,45.0,53.0,47.0,48.0,19.0,18.0,16.0,11.0,7.0,7.0
20190307,0,Guilin,Guangxi,42.0,0.675,0.85,12.0,14.0,77.0,92.0,81.0,85.0,34.0,21.0,29.0,15.0,7.0,6.0
20190307,0,Guiyang,Guizhou,43.0,0.39,0.6,11.0,20.0,73.0,73.0,61.0,61.0,42.0,56.0,29.0,41.0,8.0,11.0
20190307,0,Guyuan,Ningxia,63.0,0.767,0.667,34.0,27.0,94.0,124.0,114.0,118.0,66.0,56.0,35.0,20.0,10.0,10.0
