date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180311,0,Anhui,81.3125,0.8316874999999999,0.74925,64.5,39.1875,48.5625,127.375,76.75,112.25,97.0,87.75,57.375,60.3125,15.0625,12.9375
20180311,0,Beijing,53.0,0.575,1.475,36.0,62.0,56.0,130.0,82.0,111.0,53.0,122.0,35.0,119.0,5.0,15.0
20180311,0,Chongqing,61.0,0.835,0.7879999999999999,58.0,49.0,34.0,95.0,63.0,79.0,70.0,65.0,40.0,30.0,10.0,11.0
20180311,0,Fujian,53.875,0.6625000000000001,0.626375,29.25,23.375,63.125,136.125,87.75,122.125,49.625,54.25,31.375,35.875,8.5,8.25
20180311,0,Gansu,81.66666666666667,0.86475,0.8425000000000001,45.0,36.5,51.5,130.83333333333334,84.25,116.25,108.25,96.16666666666667,48.0,40.666666666666664,18.583333333333332,27.416666666666668
20180311,0,Guangdong,76.38095238095238,0.806142857142857,0.7717619047619048,39.857142857142854,37.0,81.52380952380952,164.14285714285714,112.76190476190476,142.1904761904762,65.0,60.333333333333336,41.80952380952381,38.57142857142857,10.380952380952381,12.19047619047619
20180311,0,Guangxi,92.46153846153847,1.086923076923077,0.9288461538461539,49.07692307692308,35.38461538461539,66.92307692307692,155.30769230769232,105.0,139.46153846153845,104.38461538461539,84.3076923076923,59.30769230769231,50.61538461538461,22.692307692307693,20.153846153846153
20180311,0,Guizhou,72.4,0.717,0.677,26.6,26.0,90.2,127.8,103.6,115.6,80.0,75.0,45.0,39.0,17.8,16.6
20180311,0,Hainan,49.5,0.515,0.51,8.0,8.5,93.5,113.0,97.0,106.0,37.5,34.0,23.5,17.0,3.0,3.5
20180311,0,Hebei,128.1818181818182,1.4300000000000002,1.5564545454545458,52.72727272727273,53.81818181818182,50.81818181818182,127.9090909090909,76.18181818181819,108.18181818181819,148.1818181818182,183.27272727272728,94.63636363636364,110.63636363636364,20.272727272727273,24.454545454545453
20180311,0,Heilongjiang,68.41666666666667,0.8394166666666667,0.6553333333333332,28.666666666666668,24.25,69.5,103.66666666666667,76.75,95.66666666666667,60.5,48.916666666666664,45.416666666666664,32.0,14.083333333333334,18.083333333333332
20180311,0,Henan,196.88235294117646,1.5749411764705883,1.3108823529411762,57.05882352941177,44.294117647058826,51.0,143.11764705882354,83.41176470588235,121.52941176470588,209.47058823529412,158.94117647058823,153.0,115.52941176470588,14.705882352941176,15.176470588235293
20180311,0,Hubei,78.72727272727273,1.0947272727272728,1.0836363636363637,47.72727272727273,38.36363636363637,59.81818181818182,125.45454545454545,85.0,110.0909090909091,91.63636363636364,86.72727272727273,53.81818181818182,52.36363636363637,20.636363636363637,16.90909090909091
20180311,0,Hunan,73.23076923076923,1.004,0.8585384615384615,52.30769230769231,35.15384615384615,42.38461538461539,134.84615384615384,75.76923076923077,118.53846153846153,92.76923076923077,75.38461538461539,43.07692307692308,35.76923076923077,17.615384615384617,15.923076923076923
20180311,0,Jiangsu,114.6,1.0448,1.0030000000000001,82.2,59.4,42.7,125.2,69.1,108.9,130.4,109.8,85.6,78.1,18.8,17.1
20180311,0,Jiangxi,78.3,0.9148,0.8558999999999999,53.2,34.1,29.9,123.2,65.9,109.4,102.8,75.8,47.6,40.4,24.4,20.1
20180311,0,Jilin,83.25,1.125375,0.99125,41.875,26.5,61.75,120.625,86.875,113.75,76.875,65.75,60.25,50.375,12.25,18.5
20180311,0,Liaoning,90.57142857142857,1.3348571428571427,1.0456428571428573,54.57142857142857,32.714285714285715,37.642857142857146,115.64285714285714,65.57142857142857,105.14285714285714,87.0,74.07142857142857,66.64285714285714,57.5,29.571428571428573,30.857142857142858
20180311,0,Neimenggu,92.81818181818181,1.4310909090909092,1.0364545454545453,54.81818181818182,35.63636363636363,41.18181818181818,112.63636363636364,68.54545454545455,99.45454545454545,122.27272727272727,84.63636363636364,63.54545454545455,41.09090909090909,31.727272727272727,27.272727272727273
20180311,0,Ningxia,120.8,1.0224,0.9778,59.4,43.8,44.8,122.8,80.4,108.8,160.8,118.6,89.8,56.0,37.2,44.8
20180311,0,Qinghai,63.0,1.675,1.625,44.0,35.0,39.0,120.0,61.0,109.0,74.0,81.0,25.0,38.0,15.0,23.0
20180311,0,Shandong,155.94117647058823,1.510705882352941,1.2289999999999999,64.17647058823529,46.705882352941174,41.411764705882355,128.1764705882353,72.70588235294117,110.05882352941177,182.47058823529412,160.0,116.29411764705883,97.52941176470588,20.470588235294116,21.823529411764707
20180311,0,Shanghai,117.0,0.7559999999999999,0.73,63.0,57.0,85.0,177.0,108.0,147.0,93.0,66.0,88.0,67.0,11.0,14.0
