date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180110,0,Anhui,54.9375,0.5741249999999999,0.6155624999999999,30.125,32.0625,64.6875,96.125,72.1875,86.75,56.1875,59.5625,30.875,32.125,13.25,14.4375
20180110,0,Beijing,33.0,0.3,0.35,5.0,13.0,66.0,72.0,64.0,69.0,30.0,33.0,5.0,6.0,2.0,3.0
20180110,0,Chongqing,80.0,1.138,1.088,73.0,54.0,21.0,76.0,37.0,56.0,102.0,82.0,58.0,49.0,12.0,13.0
20180110,0,Fujian,42.875,0.753375,0.8524999999999999,28.75,21.875,34.75,73.375,38.625,64.875,42.0,38.375,26.375,23.75,10.75,8.25
20180110,0,Gansu,112.25,1.4400000000000002,1.167,46.58333333333334,35.5,28.41666666666667,88.41666666666669,47.33333333333334,74.08333333333333,145.58333333333334,112.75,66.5,50.58333333333334,32.416666666666664,31.58333333333333
20180110,0,Guangdong,59.42857142857143,0.9588571428571429,1.0518571428571426,30.904761904761905,22.952380952380953,39.857142857142854,67.57142857142857,42.76190476190476,59.523809523809526,52.19047619047619,46.19047619047619,41.66666666666666,35.09523809523809,13.0,9.238095238095235
20180110,0,Guangxi,65.76923076923077,1.0484615384615383,1.0249230769230768,30.461538461538463,19.384615384615387,41.846153846153854,81.61538461538461,54.92307692307693,73.76923076923076,65.61538461538461,54.230769230769226,45.153846153846146,39.846153846153854,14.0,11.923076923076925
20180110,0,Guizhou,76.8,1.026,1.028,25.8,23.6,55.0,75.8,56.0,66.6,84.8,71.0,55.0,47.8,28.6,23.0
20180110,0,Hainan,29.5,0.87,0.905,10.0,12.0,42.5,53.0,39.0,43.0,24.5,21.0,16.5,11.5,3.0,4.0
20180110,0,Hebei,47.36363636363637,0.6067272727272727,0.7805454545454545,19.09090909090909,23.90909090909091,56.18181818181818,79.18181818181819,59.81818181818182,71.9090909090909,49.36363636363637,62.18181818181818,22.09090909090909,23.09090909090909,12.0,15.272727272727273
20180110,0,Heilongjiang,30.91666666666667,0.507,0.5392499999999999,11.5,15.166666666666664,51.16666666666666,64.08333333333333,50.5,57.25,25.16666666666667,31.75,18.0,20.08333333333333,12.916666666666664,14.75
20180110,0,Henan,59.352941176470594,0.893235294117647,0.8323529411764706,34.70588235294117,30.117647058823533,52.470588235294116,95.70588235294115,65.35294117647061,83.94117647058823,64.88235294117646,59.235294117647065,29.411764705882355,23.470588235294123,16.705882352941178,16.647058823529413
20180110,0,Hubei,79.45454545454545,1.3735454545454544,1.1636363636363638,49.27272727272727,40.54545454545455,28.72727272727273,87.81818181818181,43.09090909090909,72.63636363636364,85.81818181818181,71.0,56.90909090909091,43.63636363636363,10.090909090909092,13.090909090909092
20180110,0,Hunan,92.46153846153848,1.5953076923076923,1.2782307692307693,47.846153846153854,38.692307692307686,18.23076923076923,90.53846153846152,38.53846153846154,72.30769230769229,114.15384615384615,85.0,65.38461538461539,55.0,15.384615384615385,17.153846153846153
20180110,0,Jiangsu,58.3,0.7209,0.7601000000000002,32.1,32.6,57.5,79.3,59.3,69.5,64.2,64.1,31.0,27.8,13.8,16.5
20180110,0,Jiangxi,72.4,0.9486,1.0729,42.9,31.2,21.5,89.4,39.4,75.0,84.3,80.0,48.5,54.2,27.5,22.1
20180110,0,Jilin,71.375,1.0966250000000002,0.7917500000000001,38.375,22.875,28.0,68.5,38.125,59.125,66.125,49.875,44.875,24.875,24.375,18.875
20180110,0,Liaoning,53.35714285714285,0.5589285714285714,0.808642857142857,14.214285714285715,25.285714285714285,52.85714285714285,69.57142857142857,48.57142857142857,59.0,56.28571428571429,53.78571428571429,12.5,21.5,15.928571428571427,30.357142857142854
20180110,0,Neimenggu,43.63636363636363,0.4941818181818181,0.5877272727272728,8.454545454545455,13.363636363636365,69.0,78.27272727272727,66.18181818181819,72.9090909090909,41.63636363636363,45.54545454545455,15.636363636363635,17.09090909090909,9.181818181818182,11.818181818181818
20180110,0,Ningxia,91.4,0.5801999999999999,0.473,21.4,13.0,62.6,89.2,74.2,85.0,130.6,86.6,32.8,24.4,28.4,18.2
20180110,0,Qinghai,83.0,1.65,2.35,43.0,46.0,27.0,83.0,38.0,64.0,103.0,109.0,61.0,66.0,29.0,27.0
20180110,0,Shandong,64.0,0.6657647058823529,0.8962352941176471,23.470588235294123,31.294117647058826,49.29411764705882,75.88235294117645,53.11764705882353,65.29411764705883,76.05882352941177,90.41176470588236,15.823529411764708,26.764705882352942,16.411764705882348,23.882352941176467
20180110,0,Shanghai,53.0,0.75,0.81,65.0,47.0,35.0,83.0,41.0,68.0,54.0,54.0,25.0,27.0,12.0,14.0
20180110,0,Shanxi,69.52380952380952,1.1983809523809523,1.1599523809523808,41.42857142857143,34.142857142857146,43.952380952380956,86.7142857142857,53.714285714285715,75.52380952380952,74.47619047619048,74.14285714285714,40.38095238095238,38.285714285714285,39.0,34.333333333333336
20180110,0,Sichuan,111.27777777777777,1.242666666666667,0.9990000000000001,65.55555555555556,47.88888888888889,22.5,97.88888888888887,45.944444444444436,75.16666666666667,132.66666666666666,97.94444444444444,80.72222222222223,56.66666666666666,13.888888888888891,14.777777777777779
20180110,0,Tianjin,35.0,0.8390000000000001,0.889,31.0,39.0,45.0,82.0,47.0,59.0,34.0,63.0,18.0,23.0,12.0,12.0
20180110,0,Xinjiang,211.0,2.3,2.52,68.0,69.0,20.5,41.5,23.5,34.0,243.5,223.5,161.0,158.5,13.5,17.5
20180110,0,Xizang,85.0,2.283,1.25,75.0,37.0,23.0,100.0,59.0,86.0,117.0,75.0,58.0,33.0,15.0,9.0
20180110,0,Yunnan,50.0,0.930875,1.026625,21.5,23.25,44.125,73.375,50.125,63.375,48.125,54.5,28.625,28.875,8.375,12.375
20180110,0,Zhejiang,60.54545454545455,0.8457272727272728,0.8892727272727273,48.27272727272727,31.90909090909091,32.81818181818182,87.72727272727273,41.36363636363637,78.0909090909091,68.0,62.36363636363637,36.72727272727273,37.81818181818182,15.181818181818182,13.909090909090908
20180110,1,Anhui,54.125,0.5401875,0.60925,28.5,31.9375,63.75,96.0625,63.75,63.75,56.1875,59.5625,28.1875,31.9375,13.6875,14.5625
20180110,1,Beijing,33.0,0.317,0.358,5.0,13.0,65.0,72.0,65.0,65.0,25.0,35.0,5.0,7.0,2.0,2.0
20180110,1,Chongqing,83.0,1.287,1.088,73.0,55.0,21.0,77.0,21.0,21.0,109.0,83.0,61.0,49.0,12.0,13.0
20180110,1,Fujian,39.0,0.7112499999999999,0.85,25.125,22.125,37.0,74.0,37.0,37.0,38.375,39.125,25.0,24.125,9.5,8.5
20180110,1,Gansu,100.41666666666669,1.3788333333333334,1.1575,42.0,35.416666666666664,30.0,88.83333333333331,30.0,30.0,126.0,112.66666666666669,61.0,50.25,31.91666666666667,31.41666666666667
20180110,1,Guangdong,57.0,0.8893809523809524,1.0417142857142856,27.0,23.285714285714285,45.0,68.0,45.0,45.0,51.33333333333334,47.23809523809525,39.476190476190474,36.19047619047619,13.238095238095234,9.666666666666666
20180110,1,Guangxi,68.07692307692308,1.0253846153846156,1.021076923076923,27.84615384615385,20.0,41.307692307692314,81.61538461538461,41.307692307692314,41.307692307692314,66.61538461538461,55.30769230769231,46.92307692307693,40.53846153846154,13.769230769230768,12.076923076923075
20180110,1,Guizhou,74.2,1.0174,1.026,25.8,24.4,53.2,76.0,53.2,53.2,81.8,72.6,52.4,48.4,27.0,23.4
20180110,1,Hainan,31.0,0.825,0.905,9.0,12.5,42.0,53.0,42.0,42.0,22.0,21.0,16.0,12.0,3.0,4.0
20180110,1,Hebei,46.72727272727273,0.6415454545454545,0.7753636363636364,20.0,23.72727272727273,55.18181818181818,79.18181818181819,55.18181818181818,55.18181818181818,47.36363636363637,62.27272727272727,22.0,23.181818181818183,13.0,15.181818181818182
20180110,1,Heilongjiang,33.083333333333336,0.4839166666666666,0.5351666666666667,10.416666666666666,14.833333333333336,50.91666666666666,63.66666666666666,50.91666666666666,50.91666666666666,26.33333333333333,31.16666666666667,18.0,19.75,12.666666666666664,14.666666666666664
20180110,1,Henan,59.941176470588225,0.8832352941176471,0.8408823529411764,35.8235294117647,30.64705882352941,48.764705882352935,95.64705882352942,48.764705882352935,48.764705882352935,66.0,59.647058823529406,28.882352941176467,23.882352941176467,20.352941176470583,16.647058823529413
20180110,1,Hubei,78.45454545454545,1.3147272727272727,1.1647272727272728,47.36363636363637,40.63636363636363,27.09090909090909,87.81818181818181,27.09090909090909,27.181818181818183,85.81818181818181,71.72727272727273,55.27272727272727,44.72727272727273,9.272727272727273,12.818181818181818
20180110,1,Hunan,91.07692307692308,1.4470000000000005,1.2802307692307693,43.846153846153854,38.92307692307692,16.23076923076923,90.76923076923076,16.23076923076923,16.23076923076923,110.46153846153848,85.61538461538461,65.84615384615384,55.30769230769231,13.846153846153848,17.23076923076923
20180110,1,Jiangsu,57.8,0.7384999999999999,0.7636999999999999,30.3,32.9,57.9,79.3,57.8,58.2,64.3,64.3,29.1,28.2,13.8,16.4
20180110,1,Jiangxi,70.0,0.9252,1.0546000000000002,41.7,31.5,18.2,91.2,18.2,18.2,81.2,79.7,46.1,53.0,21.7,22.2
20180110,1,Jilin,62.25,0.9755,0.781875,35.875,24.125,29.875,67.625,29.875,29.875,52.57142857142857,47.375,40.375,25.125,23.75,19.5
20180110,1,Liaoning,52.14285714285714,0.5481428571428572,0.8029285714285714,13.0,25.0,53.92857142857143,69.42857142857143,53.92857142857143,53.92857142857143,54.78571428571429,54.28571428571429,11.571428571428573,21.285714285714285,14.071428571428573,30.07142857142857
