date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180119,0,Anhui,196.3125,1.2714999999999999,1.3479375000000002,57.4375,53.9375,30.4375,64.125,39.125,49.75,178.4,161.53333333333333,150.4375,137.9375,12.25,13.8125
20180119,0,Beijing,174.0,2.045,1.25,104.0,77.0,4.0,36.0,6.0,22.0,184.0,102.0,131.0,61.0,20.0,12.0
20180119,0,Chongqing,105.0,1.519,1.465,59.0,60.0,5.0,21.0,7.0,14.0,101.0,126.0,78.0,91.0,13.0,11.0
20180119,0,Fujian,61.25,0.7877500000000001,0.849375,41.625,40.375,46.5,113.375,62.125,97.5,65.5,75.875,41.5,54.125,13.375,12.125
20180119,0,Gansu,90.66666666666667,1.4925,1.2550000000000001,47.916666666666664,42.833333333333336,29.833333333333332,81.16666666666667,42.333333333333336,63.333333333333336,107.91666666666667,102.91666666666667,60.666666666666664,49.833333333333336,37.25,42.083333333333336
20180119,0,Guangdong,115.71428571428571,1.2366190476190477,1.1814285714285713,78.04761904761905,67.57142857142857,49.333333333333336,191.14285714285714,92.47619047619048,150.0,116.47619047619048,109.38095238095238,85.0,79.66666666666667,11.619047619047619,16.857142857142858
20180119,0,Guangxi,117.6923076923077,1.3624615384615384,1.2930000000000001,57.92307692307692,44.07692307692308,41.61538461538461,134.23076923076923,75.92307692307692,108.76923076923077,143.07692307692307,121.46153846153847,86.46153846153847,81.53846153846153,17.76923076923077,20.153846153846153
20180119,0,Guizhou,62.4,1.0759999999999998,1.129,27.8,30.2,40.0,55.6,32.6,46.4,61.4,78.2,43.6,53.2,17.8,20.0
20180119,0,Hainan,47.5,0.6125,0.625,24.5,24.5,53.5,145.0,82.0,121.0,47.5,50.0,31.5,37.0,3.0,5.0
20180119,0,Hebei,191.27272727272728,3.1103636363636364,2.593,88.63636363636364,79.27272727272727,10.272727272727273,48.0,13.090909090909092,32.54545454545455,237.54545454545453,209.9090909090909,150.9090909090909,124.72727272727273,59.36363636363637,46.81818181818182
20180119,0,Heilongjiang,99.66666666666667,1.3958333333333333,1.1766666666666665,42.083333333333336,38.583333333333336,32.416666666666664,73.91666666666667,36.25,60.25,98.66666666666667,98.91666666666667,73.08333333333333,73.41666666666667,30.583333333333332,27.666666666666668
20180119,0,Henan,325.29411764705884,2.7886470588235293,2.8691176470588236,82.29411764705883,78.82352941176471,16.41176470588235,59.470588235294116,26.176470588235293,44.64705882352941,361.5882352941176,340.5882352941176,277.88235294117646,257.70588235294116,21.0,27.235294117647058
20180119,0,Hubei,200.36363636363637,1.714272727272727,1.536454545454545,37.27272727272727,41.18181818181818,33.45454545454545,57.09090909090909,34.90909090909091,44.0,174.6,142.0909090909091,157.0,121.63636363636364,9.727272727272727,10.454545454545455
20180119,0,Hunan,171.92307692307693,1.3522307692307693,1.296769230769231,29.53846153846154,31.76923076923077,37.92307692307692,63.15384615384615,43.53846153846154,51.15384615384615,171.08333333333334,128.53846153846155,130.3846153846154,102.07692307692308,10.923076923076923,12.0
20180119,0,Jiangsu,194.1,1.4344999999999999,1.4923000000000002,66.7,58.6,23.8,71.5,33.6,54.2,187.8,181.0,149.5,140.9,15.4,16.6
20180119,0,Jiangxi,153.0,1.2940999999999998,1.2274,48.1,42.7,23.8,87.9,40.8,69.0,144.2,127.0,115.5,92.5,21.5,28.5
20180119,0,Jilin,95.25,1.34925,1.119,55.5,41.25,19.125,76.75,28.0,62.75,95.875,72.75,70.25,49.25,34.125,30.625
20180119,0,Liaoning,82.14285714285714,1.6734285714285715,1.7557857142857143,51.57142857142857,50.142857142857146,26.071428571428573,65.71428571428571,26.142857142857142,49.0,93.64285714285714,109.42857142857143,55.642857142857146,71.57142857142857,47.07142857142857,46.857142857142854
20180119,0,Neimenggu,64.63636363636364,1.1429090909090907,1.016909090909091,33.54545454545455,29.636363636363637,45.81818181818182,77.36363636363636,48.81818181818182,69.45454545454545,71.9090909090909,58.63636363636363,38.72727272727273,26.818181818181817,26.454545454545453,21.272727272727273
20180119,0,Ningxia,86.4,1.3166,1.2391999999999999,49.2,41.6,22.6,71.0,36.6,55.6,99.2,92.8,55.6,47.6,67.8,62.0
20180119,0,Qinghai,93.0,1.875,1.825,31.0,37.0,24.0,69.0,41.0,54.0,133.0,151.0,64.0,57.0,24.0,31.0
20180119,0,Shandong,217.8235294117647,2.2681176470588236,2.4443529411764713,83.3529411764706,82.11764705882354,15.352941176470589,52.11764705882353,21.529411764705884,38.76470588235294,269.3529411764706,273.5882352941176,175.7058823529412,176.11764705882354,36.05882352941177,42.1764705882353
20180119,0,Shanghai,99.0,0.89,0.9,63.0,60.0,50.0,79.0,60.0,68.0,77.0,69.0,74.0,81.0,10.0,10.0
20180119,0,Shanxi,156.0952380952381,2.4517619047619044,2.0079047619047623,70.57142857142857,63.76190476190476,14.19047619047619,47.476190476190474,18.523809523809526,34.42857142857143,194.0952380952381,153.0952380952381,116.66666666666667,82.61904761904762,93.9047619047619,80.23809523809524
20180119,0,Sichuan,103.11111111111111,1.0164444444444447,1.249611111111111,42.833333333333336,51.0,37.77777777777778,79.0,45.0,59.94444444444444,108.27777777777777,133.94444444444446,75.72222222222223,91.55555555555556,13.722222222222221,17.72222222222222
20180119,0,Tianjin,141.0,2.283,1.939,86.0,81.0,8.0,67.0,9.0,34.0,157.0,115.0,107.0,73.0,38.0,25.0
20180119,0,Xinjiang,184.5,2.3385000000000002,2.307,48.0,49.0,32.0,53.0,32.0,41.5,196.5,151.0,147.0,126.0,6.0,9.0
20180119,0,Xizang,72.0,1.267,0.95,57.0,39.0,26.0,93.0,64.0,83.0,90.0,84.0,52.0,40.0,11.0,7.0
20180119,0,Yunnan,69.75,1.3530000000000002,0.9925,29.25,24.375,41.875,92.625,59.75,80.625,85.5,69.5,43.5,37.625,15.25,15.375
20180119,0,Zhejiang,102.63636363636364,0.9160909090909091,1.0296363636363637,47.81818181818182,52.0,37.90909090909091,77.0,44.18181818181818,61.72727272727273,104.18181818181819,121.45454545454545,75.54545454545455,92.18181818181819,9.909090909090908,12.272727272727273
20180119,1,Anhui,194.125,1.2747500000000003,1.3628750000000003,58.375,54.0625,27.5,63.9375,27.5,27.5,176.33333333333334,164.13333333333333,148.0625,139.1875,12.625,13.5625
20180119,1,Beijing,160.0,2.025,1.308,102.0,80.0,4.0,34.0,4.0,4.0,167.0,108.0,121.0,66.0,17.0,12.0
20180119,1,Chongqing,104.0,1.494,1.5,57.0,61.0,4.0,21.0,4.0,4.0,100.0,127.0,77.0,93.0,13.0,11.0
20180119,1,Fujian,57.0,0.7187499999999999,0.8608750000000001,37.75,40.125,45.625,112.5,45.625,45.625,58.25,75.5,39.875,53.25,12.0,12.125
20180119,1,Gansu,89.83333333333333,1.4991666666666668,1.3075,49.083333333333336,44.416666666666664,24.75,80.5,24.75,24.75,104.41666666666667,105.41666666666667,59.25,51.166666666666664,62.333333333333336,44.583333333333336
