date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180320,0,Anhui,87.8125,0.7681250000000001,0.7802499999999999,28.3125,27.9375,49.0625,72.3125,50.9375,63.3125,76.57142857142857,56.4375,64.0,45.5625,9.6875,10.0625
20180320,0,Beijing,54.0,0.608,0.767,44.0,45.0,48.0,108.0,75.0,97.0,55.0,49.0,31.0,69.0,4.0,4.0
20180320,0,Chongqing,52.0,0.971,0.8059999999999999,51.0,33.0,18.0,87.0,45.0,68.0,51.0,35.0,29.0,19.0,8.0,6.0
20180320,0,Fujian,43.375,0.905625,1.053,35.0,41.75,30.0,81.0,41.75,61.625,49.25,76.75,29.875,47.875,6.125,11.125
20180320,0,Gansu,204.25,0.5741666666666667,0.7328333333333333,17.5,26.75,79.66666666666667,115.25,93.91666666666667,103.58333333333333,291.8333333333333,509.75,89.08333333333333,112.41666666666667,10.083333333333334,16.166666666666668
20180320,0,Guangdong,47.333333333333336,0.8734285714285716,0.8722380952380953,32.61904761904762,32.57142857142857,32.285714285714285,84.52380952380952,42.333333333333336,67.0952380952381,48.888888888888886,52.23809523809524,29.476190476190474,34.95238095238095,8.428571428571429,10.0
20180320,0,Guangxi,32.76923076923077,0.8826923076923078,0.8916153846153846,17.076923076923077,19.384615384615383,47.76923076923077,85.15384615384616,60.84615384615385,70.76923076923077,20.153846153846153,41.30769230769231,12.692307692307692,24.384615384615383,12.307692307692308,12.384615384615385
20180320,0,Guizhou,62.0,0.9700000000000001,0.788,37.0,19.6,34.8,90.2,63.4,82.4,73.4,35.4,33.8,17.4,15.2,9.6
20180320,0,Hainan,41.0,0.645,0.6,22.5,16.5,37.5,69.5,36.5,57.5,40.0,35.0,20.0,18.5,4.0,4.0
20180320,0,Hebei,64.72727272727273,0.8222727272727273,1.142,32.81818181818182,39.90909090909091,70.72727272727273,134.8181818181818,92.54545454545455,121.27272727272727,70.45454545454545,114.54545454545455,38.81818181818182,79.0,13.090909090909092,12.636363636363637
20180320,0,Heilongjiang,41.5,0.44599999999999995,0.43741666666666673,12.666666666666666,11.0,77.41666666666667,110.0,79.58333333333333,98.0,27.5,25.416666666666668,17.0,12.916666666666666,8.666666666666666,10.333333333333334
20180320,0,Henan,131.41176470588235,1.212764705882353,1.3611764705882352,38.88235294117647,38.705882352941174,72.94117647058823,106.76470588235294,82.6470588235294,93.29411764705883,122.5,132.2941176470588,97.58823529411765,118.94117647058823,10.470588235294118,10.352941176470589
20180320,0,Hubei,72.36363636363636,1.237090909090909,1.2312727272727273,22.90909090909091,25.90909090909091,47.27272727272727,62.09090909090909,45.09090909090909,52.36363636363637,65.5,54.63636363636363,52.45454545454545,51.63636363636363,5.181818181818182,6.2727272727272725
20180320,0,Hunan,48.38461538461539,1.0513846153846154,0.9976923076923077,16.615384615384617,17.923076923076923,61.92307692307692,70.38461538461539,58.61538461538461,61.0,36.81818181818182,32.07692307692308,33.15384615384615,25.384615384615383,5.846153846153846,5.923076923076923
