date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180324,0,Anhui,85.3125,0.8594375000000001,0.9019375,56.0,46.8125,70.875,150.5625,98.5,134.9375,106.1875,98.375,59.6875,59.8125,16.75,15.4375
20180324,0,Beijing,91.0,1.2,1.375,87.0,87.0,22.0,86.0,35.0,64.0,101.0,131.0,67.0,108.0,5.0,11.0
20180324,0,Chongqing,74.0,1.035,1.129,65.0,76.0,22.0,52.0,26.0,35.0,96.0,110.0,47.0,45.0,12.0,13.0
20180324,0,Fujian,61.5,0.663375,0.7468750000000001,39.125,31.125,58.125,145.75,89.25,126.25,70.0,72.125,36.375,35.0,10.25,10.875
20180324,0,Gansu,68.41666666666667,0.525,0.6196666666666666,31.25,28.75,67.25,122.66666666666669,92.91666666666669,113.41666666666669,83.83333333333333,83.0,24.75,26.41666666666667,9.75,13.666666666666664
20180324,0,Guangdong,86.66666666666669,0.8571904761904764,0.8219523809523809,50.19047619047619,43.33333333333334,83.38095238095238,204.6190476190476,130.0,171.38095238095238,92.33333333333331,86.57142857142857,48.33333333333334,47.14285714285714,14.095238095238097,14.571428571428573
20180324,0,Guangxi,98.46153846153848,1.0683076923076924,1.017076923076923,48.384615384615394,38.307692307692314,71.92307692307692,159.30769230769232,107.69230769230771,141.30769230769232,125.3846153846154,113.53846153846152,66.76923076923077,64.38461538461539,19.30769230769231,19.53846153846154
20180324,0,Guizhou,72.4,0.8215999999999999,0.8720000000000001,25.0,28.2,71.2,106.4,77.4,92.4,77.4,99.6,49.6,58.6,8.8,13.6
20180324,0,Hainan,56.0,0.585,0.5700000000000001,12.5,12.0,74.5,130.5,88.0,116.0,60.0,54.5,23.0,21.0,4.0,3.5
20180324,0,Hebei,144.45454545454547,1.8424545454545451,1.6070909090909091,78.81818181818181,64.0909090909091,42.0,139.9090909090909,80.0909090909091,119.27272727272728,171.72727272727272,171.0909090909091,107.9090909090909,103.27272727272728,30.54545454545455,30.272727272727273
20180324,0,Heilongjiang,80.5,0.7459166666666666,0.7635,26.91666666666667,28.0,81.75,129.16666666666666,89.16666666666669,114.41666666666669,76.16666666666667,72.5,56.41666666666666,48.83333333333334,15.0,14.416666666666664
20180324,0,Henan,98.58823529411764,1.196235294117647,1.2224705882352944,59.70588235294117,50.235294117647065,61.17647058823529,148.7647058823529,94.41176470588236,132.94117647058823,141.52941176470586,142.82352941176467,60.352941176470594,76.6470588235294,14.176470588235292,19.235294117647054
20180324,0,Hubei,97.0909090909091,1.2089090909090912,1.2419090909090909,53.81818181818182,44.09090909090909,56.18181818181818,135.8181818181818,87.0,116.72727272727272,134.63636363636363,111.36363636363636,60.63636363636363,57.18181818181818,15.454545454545455,16.0
20180324,0,Hunan,100.15384615384615,1.1262307692307691,1.064230769230769,57.0,42.153846153846146,42.07692307692308,136.38461538461542,74.61538461538461,117.0,145.69230769230768,139.0,60.92307692307693,52.769230769230774,16.846153846153847,18.46153846153846
20180324,0,Jiangsu,123.6,1.1759,1.1745,86.7,65.6,48.1,140.6,77.4,123.0,144.3,126.8,91.0,81.0,22.4,19.7
20180324,0,Jiangxi,99.4,1.1083,0.9701,54.5,37.3,33.5,138.3,71.0,119.3,146.1,114.6,54.6,45.9,21.9,22.3
20180324,0,Jilin,155.375,1.58775,1.318375,43.25,37.25,67.0,133.125,88.125,121.625,143.125,111.375,116.875,78.125,19.375,26.0
20180324,0,Liaoning,188.85714285714286,1.7614285714285718,1.7444285714285712,60.92857142857143,57.57142857142857,39.57142857142857,115.14285714285714,58.214285714285715,97.57142857142857,178.5,153.85714285714286,145.92857142857142,123.14285714285714,29.92857142857143,38.857142857142854
20180324,0,Neimenggu,52.18181818181818,0.7906363636363637,0.7248181818181818,29.63636363636364,25.09090909090909,57.72727272727273,107.36363636363636,80.54545454545455,102.0,48.81818181818182,58.27272727272727,19.818181818181817,25.272727272727273,18.363636363636363,16.90909090909091
20180324,0,Ningxia,65.2,0.7914,0.7918000000000001,44.2,33.8,50.0,117.2,83.4,108.4,80.4,101.4,30.0,35.0,36.4,31.0
20180324,0,Qinghai,72.0,0.5329999999999999,1.425,20.0,34.0,99.0,123.0,119.0,106.0,92.0,113.0,27.0,34.0,8.0,14.0
20180324,0,Shandong,134.35294117647058,1.1515294117647061,1.2721176470588234,47.352941176470594,51.235294117647065,88.64705882352942,164.35294117647058,114.94117647058823,145.82352941176467,163.0,166.94117647058823,97.52941176470587,98.64705882352942,21.588235294117645,24.705882352941174
20180324,0,Shanghai,108.0,0.78,0.89,68.0,66.0,74.0,159.0,96.0,138.0,87.0,94.0,80.0,91.0,14.0,15.0
20180324,0,Shanxi,92.85714285714286,1.1412857142857145,1.2541904761904763,60.523809523809526,49.33333333333334,39.904761904761905,126.4761904761905,68.28571428571429,107.42857142857143,126.1904761904762,116.42857142857143,56.42857142857143,53.33333333333334,26.380952380952376,28.476190476190478
20180324,0,Sichuan,92.0,0.9898333333333332,0.9510555555555557,47.611111111111114,48.33333333333334,39.944444444444436,98.77777777777777,55.444444444444436,77.27777777777777,110.11111111111113,100.88888888888887,65.72222222222223,58.27777777777778,13.888888888888891,15.055555555555555
20180324,0,Tianjin,212.0,2.5,1.672,140.0,92.0,18.0,107.0,31.0,73.0,222.0,163.0,161.0,135.0,25.0,24.0
20180324,0,Xinjiang,69.5,0.853,0.9055,26.5,30.5,84.5,137.0,103.0,115.5,85.0,93.5,35.5,37.0,10.0,10.0
20180324,0,Xizang,66.0,0.617,0.583,12.0,12.0,110.0,133.0,117.0,129.0,41.0,41.0,14.0,15.0,4.0,5.0
20180324,0,Yunnan,65.125,0.984875,1.1005,18.375,19.375,90.375,141.0,105.5,123.25,57.75,80.75,37.625,50.125,9.125,10.875
20180324,0,Zhejiang,80.0,0.8743636363636363,0.8294545454545456,65.36363636363636,46.72727272727273,44.81818181818182,143.27272727272728,80.72727272727273,122.63636363636364,98.9090909090909,85.36363636363636,54.54545454545455,51.27272727272727,12.727272727272727,11.818181818181818
20180324,1,Anhui,85.8125,0.8460625,0.9003125000000001,54.8125,46.4375,67.5,150.5625,67.5,67.5,108.25,98.125,60.6875,59.375,21.5625,15.6875
20180324,1,Beijing,81.0,1.025,1.375,82.0,87.0,21.0,86.0,21.0,21.0,101.0,134.0,59.0,106.0,6.0,11.0
20180324,1,Chongqing,74.0,1.0,1.124,62.0,75.0,20.0,50.0,20.0,20.0,95.0,109.0,46.0,46.0,11.0,13.0
20180324,1,Fujian,60.875,0.684625,0.7468750000000001,38.625,31.375,52.875,145.75,52.875,52.875,70.125,72.5,37.125,35.25,12.25,11.0
20180324,1,Gansu,64.41666666666667,0.5410833333333334,0.6238333333333334,35.916666666666664,28.66666666666667,56.16666666666666,122.66666666666669,56.16666666666666,56.16666666666666,76.41666666666667,81.75,23.58333333333333,25.58333333333333,13.75,13.75
20180324,1,Guangdong,76.80952380952381,0.7962857142857144,0.8175238095238095,46.47619047619048,42.80952380952381,82.71428571428571,204.57142857142856,82.71428571428571,82.71428571428571,92.61904761904762,87.14285714285714,46.66666666666666,47.047619047619044,13.714285714285715,14.666666666666664
20180324,1,Guangxi,99.6153846153846,1.0763076923076922,1.0190000000000001,45.230769230769226,37.846153846153854,68.0,159.30769230769232,68.0,68.0,120.92307692307692,113.0,67.92307692307692,64.07692307692308,20.615384615384613,19.615384615384613
20180324,1,Guizhou,66.8,0.7853999999999999,0.8544,20.6,27.2,75.2,106.2,75.2,75.2,70.4,96.2,45.6,57.0,8.8,12.6
20180324,1,Hainan,51.0,0.535,0.5700000000000001,8.5,12.0,81.0,130.0,81.0,81.0,52.0,54.0,21.0,21.0,3.0,3.5
