date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180131,0,Anhui,183.0,1.3690624999999998,1.3075,77.375,63.375,60.5,125.375,77.875,105.6875,166.06666666666666,150.1875,138.875,132.0,22.5625,22.125
20180131,0,Beijing,52.0,0.28300000000000003,0.425,14.0,25.0,69.0,79.0,60.0,74.0,52.0,34.0,7.0,10.0,4.0,6.0
20180131,0,Chongqing,98.0,1.094,0.971,51.0,45.0,14.0,42.0,17.0,32.0,105.0,63.0,73.0,44.0,17.0,11.0
20180131,0,Fujian,39.125,0.7746249999999999,0.754375,20.875,21.125,36.875,52.75,37.125,46.625,33.6,36.75,27.25,27.5,6.375,8.375
20180131,0,Gansu,87.08333333333331,0.8330833333333335,0.6613333333333333,23.41666666666667,17.25,54.83333333333334,80.83333333333333,65.83333333333333,74.83333333333333,116.75,95.33333333333331,43.83333333333334,36.833333333333336,14.0,17.083333333333332
20180131,0,Guangdong,34.8095238095238,0.8766190476190475,0.864952380952381,27.04761904761905,24.904761904761905,18.952380952380953,38.80952380952381,18.61904761904762,33.42857142857143,28.63157894736842,33.38095238095238,22.952380952380953,28.66666666666667,6.761904761904763,7.047619047619048
20180131,0,Guangxi,97.6153846153846,1.1246923076923077,1.0720769230769231,19.153846153846157,18.30769230769231,59.53846153846154,84.84615384615384,63.615384615384606,79.76923076923076,83.22222222222223,84.92307692307692,72.53846153846153,74.15384615384616,10.23076923076923,11.538461538461537
20180131,0,Guizhou,92.8,1.081,1.073,22.2,24.2,54.2,75.2,52.6,63.8,86.0,84.0,67.0,66.2,24.0,24.4
20180131,0,Hainan,17.5,0.8300000000000001,0.835,16.0,15.0,22.5,40.5,27.0,32.0,16.5,17.0,11.0,11.5,2.5,3.0
20180131,0,Hebei,96.36363636363636,1.552818181818182,1.4971818181818182,57.72727272727273,52.18181818181818,29.272727272727273,77.36363636363636,36.90909090909091,62.0,105.9090909090909,96.36363636363636,62.72727272727273,54.63636363636363,39.27272727272727,34.0
20180131,0,Heilongjiang,72.0,0.8863333333333333,0.8273333333333334,29.91666666666667,28.41666666666667,48.83333333333334,76.16666666666667,46.91666666666666,64.66666666666667,66.33333333333333,60.66666666666666,51.33333333333334,41.583333333333336,19.33333333333333,22.0
20180131,0,Henan,105.58823529411764,1.4202941176470592,1.3289411764705878,57.70588235294117,53.70588235294117,32.117647058823536,80.88235294117645,43.647058823529406,68.0,117.94117647058823,105.64705882352942,75.3529411764706,69.35294117647061,26.882352941176467,23.411764705882355
