AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
57.8125,0.542875,0.5378124999999999,27.75,23.4375,63.0625,90.5625,71.875,82.9375,59.3125,52.875,38.3125,29.625,10.25,9.4375
59.0,0.75,0.583,42.0,30.0,43.0,106.0,77.0,95.0,66.0,63.0,41.0,32.0,10.0,7.0
48.0,0.6940000000000001,0.865,33.0,42.0,65.0,113.0,82.0,100.0,47.0,61.0,27.0,34.0,6.0,8.0
46.0,0.6058749999999999,0.738375,19.875,25.0,72.25,122.25,81.625,101.75,36.25,41.5,25.875,31.5,6.125,7.625
184.91666666666666,0.5969166666666667,0.6890833333333334,25.333333333333332,23.25,73.58333333333333,125.08333333333333,90.25,108.16666666666667,258.5,318.9166666666667,62.083333333333336,78.0,11.333333333333334,25.5
73.9047619047619,0.9001428571428571,0.9483333333333333,39.42857142857143,38.714285714285715,59.285714285714285,163.47619047619048,94.19047619047619,133.1904761904762,68.15789473684211,74.14285714285714,49.19047619047619,55.523809523809526,9.428571428571429,10.666666666666666
76.23076923076923,1.0387692307692307,1.0273076923076923,34.53846153846154,31.923076923076923,45.69230769230769,106.0,65.76923076923077,87.76923076923077,81.46153846153847,78.0,54.76923076923077,53.30769230769231,13.615384615384615,17.0
88.2,0.7220000000000001,0.7370000000000001,15.6,26.4,79.0,100.0,83.4,90.4,91.0,86.4,64.0,54.2,8.4,13.0
29.0,0.56,0.5700000000000001,11.5,12.5,42.5,74.0,44.5,62.5,28.0,30.0,16.5,18.5,3.5,3.0
64.18181818181819,0.8636363636363636,0.6960000000000001,42.27272727272727,29.09090909090909,61.18181818181818,110.54545454545455,82.36363636363636,101.45454545454545,74.81818181818181,59.09090909090909,39.27272727272727,26.181818181818183,18.545454545454547,12.181818181818182
49.083333333333336,0.5729166666666666,0.5561666666666667,20.0,19.333333333333332,77.58333333333333,105.08333333333333,82.83333333333333,97.75,44.75,36.416666666666664,27.75,21.166666666666668,15.25,14.5
