date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20180103,0,Anhui,132.5625,1.204,1.2574375,49.8125,54.375,29.125,65.5625,29.5625,47.4375,144.86666666666667,166.5625,100.9375,117.0,12.8125,17.25
20180103,0,Beijing,26.0,0.308,0.917,12.0,34.0,56.0,60.0,51.0,52.0,24.0,47.0,5.0,25.0,2.0,7.0
20180103,0,Chongqing,92.0,1.065,1.2590000000000001,51.0,54.0,8.0,15.0,7.0,10.0,107.0,110.0,68.0,69.0,12.0,15.0
20180103,0,Fujian,54.0,0.8226249999999999,0.8420000000000001,39.875,32.625,34.0,101.875,50.875,87.5,59.5,69.5,30.75,39.0,11.125,10.875
20180103,0,Gansu,82.25,0.6963333333333331,0.8108333333333334,17.75,24.16666666666667,54.41666666666666,72.58333333333333,57.75,65.41666666666667,110.91666666666669,123.08333333333331,35.75,42.583333333333336,22.33333333333333,18.83333333333333
20180103,0,Guangdong,111.0,1.3109523809523809,1.2159523809523811,67.3809523809524,52.19047619047619,40.42857142857143,128.0952380952381,67.14285714285714,106.61904761904762,122.71428571428572,113.0,79.66666666666667,77.90476190476191,16.285714285714285,15.857142857142858
20180103,0,Guangxi,128.30769230769232,1.5462307692307689,1.4478461538461538,49.769230769230774,41.0,33.384615384615394,107.15384615384615,53.07692307692307,87.23076923076924,140.15384615384616,129.84615384615384,96.3846153846154,91.0,21.23076923076923,21.69230769230769
20180103,0,Guizhou,26.4,1.005,1.043,23.8,26.4,21.8,42.0,22.0,31.2,24.4,36.6,15.4,24.6,15.8,18.0
20180103,0,Hainan,45.5,0.6699999999999999,0.7,9.0,11.5,72.0,92.5,79.0,88.0,39.0,51.5,21.5,29.5,3.5,3.0
20180103,0,Hebei,94.8181818181818,1.5863636363636366,1.6010909090909091,55.09090909090909,50.18181818181818,18.545454545454547,47.72727272727273,22.72727272727273,36.45454545454545,109.63636363636364,100.63636363636364,67.0,58.63636363636363,33.63636363636363,30.272727272727273
20180103,0,Heilongjiang,52.5,0.6855833333333333,0.8945833333333333,19.416666666666668,24.83333333333333,45.33333333333334,65.08333333333333,46.41666666666666,56.66666666666666,45.58333333333334,75.33333333333333,33.0,52.91666666666666,14.5,21.0
20180103,0,Henan,118.0,1.5577058823529413,2.144470588235294,44.235294117647065,65.05882352941177,24.35294117647059,40.470588235294116,27.94117647058824,31.176470588235286,149.58823529411762,236.29411764705884,84.05882352941177,144.82352941176467,21.529411764705888,29.117647058823533
20180103,0,Hubei,209.1818181818182,1.8588181818181817,1.5921818181818184,51.63636363636363,58.09090909090909,20.272727272727273,47.45454545454545,25.09090909090909,31.63636363636364,216.6,179.0,162.27272727272728,120.27272727272728,10.181818181818182,15.0
20180103,0,Hunan,78.30769230769229,1.315,1.285,32.846153846153854,37.230769230769226,32.07692307692308,56.46153846153846,37.07692307692308,45.384615384615394,83.0,115.23076923076924,56.46153846153846,73.76923076923076,8.846153846153848,15.461538461538463
20180103,0,Jiangsu,85.4,0.913,0.9499,31.8,48.4,46.6,64.9,39.8,51.4,97.3,99.4,58.7,56.5,12.9,17.4
20180103,0,Jiangxi,113.5,1.2336,1.2193,38.0,41.1,24.7,63.8,30.2,48.6,141.11111111111111,128.8,83.9,78.7,25.1,35.4
20180103,0,Jilin,77.875,1.091125,0.989875,34.875,26.75,28.875,63.25,35.0,55.5,80.25,60.875,51.875,35.5,28.25,27.5
20180103,0,Liaoning,85.64285714285714,1.4137857142857142,1.0727857142857145,38.142857142857146,31.142857142857146,25.285714285714285,63.28571428571429,28.357142857142854,52.78571428571429,97.0,65.92857142857143,55.07142857142857,37.785714285714285,40.07142857142857,40.5
20180103,0,Neimenggu,45.72727272727273,0.6333636363636364,0.6598181818181816,15.636363636363635,16.90909090909091,50.90909090909091,67.63636363636364,51.27272727272727,60.54545454545455,48.09090909090909,46.36363636363637,19.545454545454547,18.454545454545453,14.363636363636365,15.272727272727273
20180103,0,Ningxia,55.8,0.4708,0.6984,17.0,24.8,46.2,63.2,49.0,55.6,61.8,86.0,17.8,31.8,19.2,38.2
20180103,0,Qinghai,111.0,1.125,1.325,37.0,43.0,45.0,70.0,40.0,62.0,169.0,169.0,78.0,69.0,32.0,26.0
20180103,0,Shandong,61.17647058823529,0.8703529411764706,1.5690000000000002,31.35294117647059,49.764705882352935,34.47058823529412,59.529411764705884,37.941176470588225,46.352941176470594,69.88235294117646,173.52941176470588,36.23529411764706,102.70588235294115,19.94117647058824,26.588235294117645
20180103,0,Shanghai,39.0,0.67,0.8,42.0,47.0,55.0,78.0,46.0,66.0,29.0,40.0,27.0,28.0,9.0,10.0
