date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200211,0,Alashanmeng,Neimenggu,34.0,0.4,0.4,5.0,7.0,99.0,105.0,94.0,101.0,33.0,21.0,24.0,17.0,7.0,8.0
20200211,0,Ankang,Shanxi,73.0,0.9,0.75,14.0,13.0,27.0,80.0,43.0,62.0,60.0,46.0,53.0,38.0,5.0,5.0
20200211,0,Anqing,Anhui,46.0,0.7,0.65,13.0,25.0,71.0,98.0,68.0,85.0,31.0,37.0,32.0,38.0,9.0,7.0
20200211,0,Anshan,Liaoning,124.0,1.17,3.65,17.0,51.0,96.0,101.0,73.0,75.0,126.0,195.0,94.0,153.0,12.0,23.0
20200211,0,Anshun,Guizhou,10.0,0.43,0.47,4.0,6.0,33.0,61.0,32.0,57.0,9.0,26.0,4.0,22.0,12.0,16.0
20200211,0,Anyang,Henan,93.0,1.07,0.97,32.0,27.0,55.0,125.0,94.0,114.0,83.0,66.0,69.0,52.0,13.0,13.0
20200211,0,Baicheng,Jilin,81.0,1.15,0.9,19.0,13.0,105.0,116.0,107.0,107.0,111.0,75.0,44.0,31.0,12.0,13.0
20200211,0,Baise,Guangxi,54.0,0.85,0.85,10.0,9.0,32.0,50.0,35.0,44.0,43.0,32.0,38.0,22.0,8.0,15.0
20200211,0,Baishan,Jilin,78.0,2.05,2.0,25.0,21.0,40.0,95.0,48.0,81.0,84.0,85.0,57.0,50.0,20.0,25.0
20200211,0,Baiyin,Gansu,65.0,0.85,0.95,13.0,18.0,65.0,93.0,71.0,85.0,64.0,64.0,47.0,49.0,10.0,31.0
20200211,0,Baoding,Hebei,221.0,2.17,2.08,59.0,39.0,52.0,146.0,87.0,124.0,202.0,193.0,171.0,162.0,13.0,13.0
20200211,0,Baoji,Shanxi,166.0,1.06,0.83,27.0,21.0,52.0,126.0,84.0,110.0,129.0,87.0,126.0,79.0,9.0,13.0
20200211,0,Baoshan,Yunnan,31.0,0.5,0.5,7.0,6.0,71.0,91.0,82.0,83.0,14.0,17.0,22.0,19.0,4.0,4.0
20200211,0,Baotou,Neimenggu,156.0,3.14,2.54,86.0,60.0,11.0,106.0,58.0,93.0,143.0,152.0,119.0,119.0,31.0,37.0
20200211,0,Bayannur,Neimenggu,125.0,1.8,0.75,37.0,15.0,56.0,100.0,74.0,91.0,150.0,64.0,95.0,36.0,43.0,17.0
