date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200319,0,Alashanmeng,Neimenggu,68.0,0.4,0.4,7.0,7.0,71.0,97.0,87.0,93.0,85.0,145.0,24.0,35.0,7.0,6.0
20200319,0,Ankang,Shanxi,81.0,0.55,0.7,46.0,37.0,23.0,123.0,40.0,88.0,111.0,78.0,40.0,34.0,6.0,7.0
20200319,0,Anqing,Anhui,70.0,0.8,0.72,25.0,26.0,96.0,160.0,122.0,144.0,77.0,81.0,51.0,53.0,8.0,11.0
20200319,0,Anshan,Liaoning,53.0,0.87,0.9,20.0,23.0,66.0,151.0,105.0,138.0,55.0,110.0,13.0,52.0,17.0,16.0
20200319,0,Anshun,Guizhou,70.0,0.7,0.63,31.0,26.0,34.0,59.0,48.0,53.0,62.0,40.0,51.0,32.0,49.0,40.0
20200319,0,Anyang,Henan,271.0,0.4,0.67,11.0,32.0,75.0,132.0,93.0,116.0,400.0,141.0,49.0,33.0,6.0,22.0
20200319,0,Baicheng,Jilin,39.0,0.55,0.55,8.0,11.0,53.0,83.0,63.0,79.0,35.0,33.0,27.0,21.0,6.0,8.0
20200319,0,Baise,Guangxi,39.0,0.75,0.75,12.0,12.0,34.0,61.0,44.0,48.0,39.0,33.0,26.0,20.0,6.0,6.0
20200319,0,Baishan,Jilin,54.0,0.85,0.9,12.0,20.0,99.0,131.0,113.0,125.0,58.0,63.0,23.0,33.0,14.0,18.0
20200319,0,Baiyin,Gansu,125.0,0.65,0.55,41.0,21.0,26.0,94.0,71.0,90.0,199.0,135.0,57.0,29.0,5.0,8.0
20200319,0,Baoding,Hebei,33.0,0.17,0.43,6.0,25.0,89.0,110.0,92.0,98.0,33.0,160.0,15.0,32.0,5.0,12.0
20200319,0,Baoji,Shanxi,111.0,0.41,0.4,55.0,35.0,18.0,121.0,58.0,108.0,172.0,92.0,49.0,35.0,7.0,8.0
20200319,0,Baoshan,Yunnan,54.0,0.5,0.55,10.0,14.0,115.0,149.0,129.0,142.0,47.0,54.0,38.0,41.0,5.0,6.0
20200319,0,Baotou,Neimenggu,25.0,0.62,0.96,18.0,28.0,67.0,92.0,81.0,89.0,25.0,127.0,10.0,25.0,6.0,17.0
20200319,0,Bayannur,Neimenggu,64.0,0.55,0.5,12.0,10.0,63.0,93.0,73.0,89.0,78.0,166.0,26.0,31.0,9.0,7.0
20200319,0,Bazhong,Sichuan,61.0,0.67,0.63,59.0,38.0,13.0,137.0,59.0,120.0,71.0,56.0,38.0,29.0,5.0,5.0
20200319,0,Beihai,Guangxi,55.0,0.93,0.8,20.0,13.0,11.0,49.0,23.0,42.0,59.0,33.0,30.0,16.0,10.0,8.0
