date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200105,0,Alashanmeng,Neimenggu,133.0,0.95,0.65,30.0,22.0,59.0,90.0,49.0,79.0,187.0,71.0,101.0,40.0,14.0,12.0
20200105,0,Ankang,Shanxi,187.0,1.7,1.4,51.0,45.0,5.0,17.0,7.0,10.0,176.0,149.0,141.0,108.0,11.0,11.0
20200105,0,Anqing,Anhui,54.0,1.15,0.75,49.0,43.0,16.0,24.0,16.0,19.0,44.0,34.0,38.0,34.0,4.0,6.0
20200105,0,Anshan,Liaoning,120.0,2.1,2.27,53.0,65.0,29.0,56.0,21.0,41.0,111.0,125.0,91.0,100.0,15.0,23.0
20200105,0,Anshun,Guizhou,17.0,0.27,0.87,5.0,17.0,54.0,54.0,36.0,36.0,3.0,15.0,3.0,15.0,13.0,18.0
20200105,0,Anyang,Henan,434.0,3.33,2.23,122.0,90.0,5.0,18.0,7.0,13.0,436.0,311.0,401.0,285.0,33.0,18.0
20200105,0,Baicheng,Jilin,76.0,0.95,0.9,28.0,32.0,33.0,88.0,33.0,63.0,89.0,60.0,56.0,35.0,13.0,16.0
20200105,0,Baise,Guangxi,73.0,1.1,0.85,36.0,22.0,22.0,69.0,43.0,59.0,95.0,64.0,51.0,35.0,14.0,18.0
20200105,0,Baishan,Jilin,85.0,1.95,2.6,50.0,53.0,17.0,63.0,18.0,41.0,99.0,116.0,63.0,73.0,26.0,40.0
20200105,0,Baiyin,Gansu,60.0,0.95,2.25,22.0,61.0,52.0,55.0,32.0,37.0,69.0,155.0,42.0,106.0,62.0,124.0
20200105,0,Baoding,Hebei,104.0,1.48,2.33,96.0,97.0,5.0,31.0,8.0,17.0,114.0,178.0,78.0,122.0,27.0,31.0
20200105,0,Baoji,Shanxi,288.0,1.71,1.36,75.0,57.0,22.0,81.0,44.0,61.0,250.0,157.0,238.0,144.0,13.0,15.0
20200105,0,Baoshan,Yunnan,39.0,0.55,0.5,13.0,15.0,32.0,57.0,44.0,52.0,39.0,17.0,26.0,24.0,5.0,6.0
20200105,0,Baotou,Neimenggu,281.0,4.7,4.08,113.0,106.0,8.0,20.0,8.0,14.0,275.0,252.0,231.0,207.0,36.0,46.0
