date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200129,0,Alashanmeng,Neimenggu,61.0,0.45,0.45,8.0,8.0,84.0,103.0,89.0,100.0,41.0,40.0,44.0,39.0,8.0,8.0
20200129,0,Ankang,Shanxi,44.0,0.75,0.65,7.0,6.0,35.0,78.0,51.0,67.0,37.0,37.0,31.0,32.0,4.0,4.0
20200129,0,Anqing,Anhui,83.0,0.57,0.6,30.0,16.0,34.0,82.0,56.0,74.0,60.0,51.0,61.0,56.0,8.0,9.0
20200129,0,Anshan,Liaoning,160.0,1.6,2.93,32.0,58.0,83.0,111.0,80.0,87.0,157.0,242.0,122.0,189.0,16.0,38.0
20200129,0,Anshun,Guizhou,94.0,0.8,0.7,10.0,10.0,33.0,65.0,48.0,59.0,75.0,34.0,70.0,31.0,27.0,24.0
20200129,0,Anyang,Henan,101.0,0.87,1.03,18.0,22.0,69.0,106.0,83.0,97.0,82.0,69.0,76.0,64.0,16.0,14.0
20200129,0,Baicheng,Jilin,34.0,0.65,1.05,9.0,14.0,79.0,105.0,88.0,101.0,34.0,108.0,19.0,81.0,14.0,19.0
20200129,0,Baise,Guangxi,58.0,0.85,0.7,14.0,8.0,35.0,62.0,48.0,59.0,49.0,35.0,41.0,30.0,9.0,8.0
20200129,0,Baishan,Jilin,74.0,2.2,2.5,31.0,36.0,35.0,74.0,48.0,57.0,76.0,89.0,54.0,58.0,17.0,37.0
20200129,0,Baiyin,Gansu,54.0,0.7,1.0,15.0,19.0,50.0,85.0,64.0,74.0,57.0,74.0,38.0,54.0,9.0,74.0
20200129,0,Baoding,Hebei,288.0,1.68,2.03,49.0,42.0,48.0,97.0,70.0,87.0,286.0,300.0,238.0,250.0,13.0,15.0
20200129,0,Baoji,Shanxi,108.0,1.07,0.94,23.0,18.0,33.0,88.0,53.0,73.0,80.0,58.0,81.0,55.0,7.0,8.0
20200129,0,Baoshan,Yunnan,55.0,0.6,0.55,5.0,6.0,70.0,93.0,79.0,87.0,23.0,20.0,39.0,30.0,4.0,5.0
20200129,0,Baotou,Neimenggu,219.0,2.5,3.14,67.0,65.0,17.0,77.0,15.0,59.0,208.0,216.0,169.0,178.0,23.0,41.0
20200129,0,Bayannur,Neimenggu,189.0,1.65,2.0,42.0,34.0,20.0,65.0,32.0,53.0,210.0,210.0,142.0,153.0,31.0,24.0
20200129,0,Bazhong,Sichuan,64.0,0.97,0.87,16.0,15.0,11.0,61.0,26.0,43.0,56.0,44.0,46.0,36.0,4.0,4.0
20200129,0,Beihai,Guangxi,61.0,0.7,0.63,9.0,7.0,63.0,72.0,67.0,69.0,44.0,35.0,44.0,32.0,7.0,7.0
20200129,0,Beijing,Beijing,249.0,2.51,2.08,47.0,40.0,58.0,130.0,87.0,109.0,170.0,147.0,199.0,171.0,13.0,13.0
20200129,0,Bengbu,Anhui,104.0,0.73,0.72,19.0,12.0,56.0,92.0,69.0,83.0,91.0,86.0,78.0,73.0,9.0,8.0
20200129,0,Benxi,Liaoning,209.0,1.5,1.7,26.0,37.0,87.0,108.0,91.0,95.0,174.0,117.0,159.0,99.0,20.0,29.0
20200129,0,Bijie,Guizhou,30.0,0.65,0.65,12.0,11.0,38.0,47.0,37.0,38.0,24.0,25.0,21.0,23.0,8.0,10.0
20200129,0,Binzhou,Shandong,41.0,0.87,1.53,17.0,29.0,65.0,80.0,62.0,69.0,30.0,117.0,29.0,112.0,12.0,21.0
20200129,0,Bozhou,Anhui,120.0,0.95,0.75,34.0,13.0,25.0,103.0,59.0,95.0,106.0,102.0,91.0,92.0,5.0,5.0
20200129,0,Cangzhou,Hebei,135.0,1.17,2.07,25.0,30.0,39.0,107.0,57.0,96.0,127.0,218.0,103.0,180.0,10.0,20.0
20200129,0,Changchun,Jilin,220.0,1.51,1.76,30.0,47.0,98.0,127.0,112.0,114.0,177.0,184.0,170.0,187.0,32.0,35.0
