date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200303,0,Alashanmeng,Neimenggu,30.0,0.25,0.35,3.0,6.0,87.0,91.0,87.0,89.0,30.0,45.0,12.0,16.0,7.0,8.0
20200303,0,Ankang,Shanxi,56.0,0.55,0.55,19.0,12.0,38.0,93.0,60.0,86.0,50.0,59.0,40.0,47.0,4.0,4.0
20200303,0,Anqing,Anhui,53.0,0.55,0.57,14.0,12.0,78.0,96.0,87.0,89.0,31.0,35.0,37.0,37.0,5.0,4.0
20200303,0,Anshan,Liaoning,78.0,0.97,1.15,29.0,31.0,41.0,77.0,52.0,65.0,82.0,61.0,57.0,43.0,12.0,22.0
20200303,0,Anshun,Guizhou,17.0,0.5,0.47,8.0,8.0,55.0,115.0,53.0,97.0,3.0,30.0,2.0,24.0,8.0,8.0
20200303,0,Anyang,Henan,65.0,0.73,0.83,26.0,25.0,56.0,106.0,78.0,95.0,58.0,66.0,47.0,50.0,8.0,8.0
20200303,0,Baicheng,Jilin,60.0,0.85,0.8,22.0,22.0,39.0,74.0,50.0,67.0,56.0,56.0,43.0,44.0,3.0,4.0
20200303,0,Baise,Guangxi,54.0,0.85,0.75,16.0,14.0,33.0,90.0,57.0,80.0,57.0,63.0,37.0,39.0,20.0,18.0
20200303,0,Baishan,Jilin,54.0,1.15,1.1,17.0,15.0,64.0,90.0,72.0,86.0,57.0,49.0,34.0,29.0,13.0,17.0
20200303,0,Baiyin,Gansu,35.0,0.4,0.55,9.0,14.0,73.0,98.0,85.0,91.0,35.0,51.0,11.0,14.0,4.0,10.0
20200303,0,Baoding,Hebei,79.0,0.6,0.58,26.0,38.0,49.0,90.0,52.0,61.0,79.0,53.0,58.0,35.0,6.0,9.0
20200303,0,Baoji,Shanxi,75.0,0.51,0.41,32.0,22.0,30.0,85.0,55.0,77.0,68.0,56.0,55.0,35.0,6.0,5.0
20200303,0,Baoshan,Yunnan,29.0,0.5,0.65,9.0,11.0,82.0,117.0,93.0,105.0,27.0,25.0,20.0,16.0,5.0,5.0
20200303,0,Baotou,Neimenggu,21.0,0.46,0.86,6.0,29.0,68.0,82.0,73.0,77.0,21.0,78.0,9.0,21.0,4.0,17.0
