date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200217,0,Alashanmeng,Neimenggu,24.0,0.45,0.4,7.0,5.0,68.0,82.0,70.0,77.0,24.0,15.0,12.0,12.0,8.0,8.0
20200217,0,Ankang,Shanxi,41.0,0.4,0.3,9.0,7.0,41.0,86.0,59.0,77.0,38.0,39.0,29.0,22.0,5.0,4.0
20200217,0,Anqing,Anhui,28.0,0.35,0.43,10.0,10.0,90.0,97.0,86.0,90.0,27.0,30.0,12.0,25.0,5.0,5.0
20200217,0,Anshan,Liaoning,73.0,0.82,0.83,17.0,15.0,53.0,69.0,56.0,65.0,95.0,116.0,22.0,21.0,13.0,18.0
20200217,0,Anshun,Guizhou,51.0,0.33,0.3,8.0,6.0,47.0,84.0,67.0,78.0,46.0,24.0,36.0,18.0,25.0,19.0
20200217,0,Anyang,Henan,44.0,0.87,0.63,39.0,16.0,30.0,89.0,63.0,84.0,44.0,33.0,31.0,10.0,12.0,11.0
20200217,0,Baicheng,Jilin,27.0,0.7,0.7,5.0,6.0,69.0,82.0,74.0,81.0,23.0,28.0,19.0,20.0,8.0,9.0
20200217,0,Baise,Guangxi,23.0,0.55,0.45,8.0,6.0,50.0,76.0,60.0,71.0,23.0,16.0,12.0,6.0,4.0,4.0
20200217,0,Baishan,Jilin,35.0,0.95,1.0,6.0,9.0,72.0,85.0,74.0,77.0,35.0,41.0,21.0,16.0,8.0,9.0
20200217,0,Baiyin,Gansu,44.0,0.6,0.85,10.0,15.0,59.0,86.0,74.0,78.0,44.0,51.0,18.0,24.0,5.0,51.0
20200217,0,Baoding,Hebei,24.0,0.3,0.38,12.0,10.0,63.0,80.0,64.0,77.0,24.0,18.0,15.0,13.0,5.0,6.0
20200217,0,Baoji,Shanxi,71.0,0.59,0.4,16.0,13.0,48.0,91.0,64.0,84.0,57.0,35.0,52.0,27.0,7.0,12.0
20200217,0,Baoshan,Yunnan,60.0,0.6,0.6,8.0,8.0,92.0,111.0,101.0,106.0,41.0,34.0,43.0,32.0,5.0,5.0
20200217,0,Baotou,Neimenggu,23.0,0.5,0.54,9.0,10.0,73.0,83.0,79.0,81.0,13.0,17.0,6.0,7.0,4.0,5.0
20200217,0,Bayannur,Neimenggu,47.0,0.45,0.55,9.0,11.0,69.0,85.0,67.0,80.0,47.0,36.0,32.0,21.0,10.0,12.0
20200217,0,Bazhong,Sichuan,74.0,0.57,0.4,17.0,12.0,29.0,88.0,53.0,79.0,85.0,53.0,54.0,30.0,3.0,2.0
20200217,0,Beihai,Guangxi,28.0,0.3,0.37,7.0,6.0,66.0,76.0,72.0,73.0,28.0,15.0,17.0,11.0,10.0,7.0
20200217,0,Beijing,Beijing,21.0,0.24,0.2,5.0,5.0,67.0,74.0,71.0,73.0,7.0,8.0,4.0,3.0,2.0,2.0
20200217,0,Bengbu,Anhui,36.0,0.42,0.48,21.0,12.0,53.0,84.0,70.0,79.0,36.0,43.0,17.0,29.0,9.0,8.0
20200217,0,Benxi,Liaoning,50.0,0.5,0.57,14.0,10.0,56.0,75.0,65.0,71.0,50.0,105.0,15.0,20.0,16.0,14.0
20200217,0,Bijie,Guizhou,35.0,0.3,0.3,5.0,6.0,69.0,84.0,71.0,78.0,35.0,32.0,18.0,16.0,5.0,6.0
20200217,0,Binzhou,Shandong,26.0,0.5,0.47,33.0,16.0,42.0,84.0,64.0,77.0,26.0,15.0,15.0,6.0,9.0,7.0
20200217,0,Bozhou,Anhui,50.0,0.4,0.5,16.0,12.0,55.0,96.0,61.0,87.0,50.0,50.0,30.0,33.0,5.0,5.0
20200217,0,Cangzhou,Hebei,26.0,0.33,0.3,9.0,9.0,62.0,81.0,67.0,78.0,23.0,21.0,18.0,12.0,7.0,8.0
20200217,0,Changchun,Jilin,21.0,0.39,0.39,8.0,8.0,61.0,74.0,66.0,71.0,18.0,29.0,15.0,19.0,9.0,11.0
20200217,0,Changde,Hunan,33.0,0.6,0.53,8.0,3.0,56.0,89.0,73.0,83.0,31.0,24.0,23.0,12.0,8.0,4.0
20200217,0,Changsha,Hunan,27.0,0.46,0.49,11.0,5.0,70.0,91.0,82.0,87.0,27.0,21.0,14.0,12.0,5.0,5.0
20200217,0,Changzhi,Shanxi,38.0,0.66,0.58,24.0,16.0,51.0,90.0,66.0,85.0,38.0,28.0,20.0,13.0,17.0,19.0
20200217,0,Changzhou,Jiangsu,27.0,0.45,0.48,13.0,11.0,63.0,92.0,78.0,87.0,27.0,34.0,17.0,23.0,7.0,8.0
20200217,0,Chaoyang,Liaoning,22.0,0.65,0.6,5.0,4.0,69.0,79.0,74.0,77.0,18.0,19.0,9.0,8.0,7.0,7.0
20200217,0,Chaozhou,Guangdong,19.0,0.4,0.5,4.0,4.0,61.0,65.0,60.0,60.0,11.0,6.0,2.0,2.0,6.0,6.0
20200217,0,Chengde,Hebei,24.0,0.35,0.35,6.0,6.0,78.0,87.0,81.0,85.0,14.0,14.0,11.0,11.0,20.0,7.0
20200217,0,Chengdu,Sichuan,58.0,0.5,0.47,17.0,13.0,65.0,96.0,78.0,89.0,66.0,69.0,32.0,25.0,6.0,5.0
20200217,0,Chenzhou,Hunan,26.0,0.4,0.3,8.0,5.0,27.0,64.0,42.0,60.0,26.0,18.0,13.0,11.0,5.0,5.0
20200217,0,Chifeng,Neimenggu,22.0,0.6,0.55,4.0,3.0,69.0,74.0,69.0,71.0,17.0,15.0,5.0,4.0,10.0,9.0
20200217,0,Chizhou,Anhui,39.0,0.55,0.5,18.0,12.0,29.0,70.0,57.0,66.0,39.0,31.0,25.0,21.0,5.0,5.0
20200217,0,Chongqing,Chongqing,50.0,0.53,0.44,22.0,12.0,54.0,93.0,73.0,84.0,50.0,47.0,30.0,24.0,6.0,6.0
20200217,0,Chongzuo,Guangxi,25.0,0.25,0.35,8.0,8.0,63.0,82.0,67.0,78.0,25.0,15.0,12.0,8.0,6.0,6.0
20200217,0,Chuzhou,Anhui,30.0,0.58,0.67,10.0,9.0,71.0,87.0,75.0,80.0,27.0,39.0,21.0,32.0,9.0,7.0
20200217,0,Dalian,Liaoning,41.0,0.35,0.39,7.0,7.0,73.0,77.0,72.0,75.0,41.0,85.0,9.0,9.0,7.0,7.0
20200217,0,Dandong,Liaoning,59.0,0.38,0.53,5.0,10.0,68.0,84.0,71.0,76.0,67.0,87.0,11.0,21.0,11.0,15.0
20200217,0,Daqing,Heilongjiang,23.0,0.4,0.42,8.0,9.0,66.0,82.0,70.0,78.0,19.0,22.0,16.0,18.0,7.0,12.0
20200217,0,Datong,Shanxi,17.0,0.77,0.65,8.0,9.0,55.0,70.0,62.0,67.0,11.0,22.0,6.0,8.0,14.0,17.0
20200217,0,Dazhou,Sichuan,69.0,0.55,0.4,28.0,19.0,32.0,89.0,53.0,75.0,66.0,47.0,50.0,30.0,8.0,8.0
20200217,0,Deyang,Sichuan,58.0,0.53,0.43,25.0,14.0,41.0,96.0,66.0,87.0,65.0,75.0,40.0,32.0,4.0,4.0
20200217,0,Dezhou,Shandong,47.0,0.63,0.43,19.0,9.0,46.0,84.0,70.0,81.0,47.0,22.0,27.0,8.0,10.0,8.0
