date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200206,0,Alashanmeng,Neimenggu,39.0,0.3,0.45,7.0,8.0,77.0,95.0,80.0,88.0,28.0,31.0,27.0,22.0,8.0,9.0
20200206,0,Ankang,Shanxi,81.0,1.05,0.7,9.0,8.0,57.0,84.0,63.0,75.0,57.0,63.0,60.0,71.0,4.0,4.0
20200206,0,Anqing,Anhui,58.0,0.5,0.53,12.0,15.0,107.0,134.0,114.0,127.0,41.0,59.0,41.0,60.0,6.0,6.0
20200206,0,Anshan,Liaoning,48.0,0.6,0.75,24.0,15.0,42.0,64.0,49.0,59.0,48.0,40.0,32.0,22.0,14.0,15.0
20200206,0,Anshun,Guizhou,13.0,0.4,0.4,5.0,5.0,41.0,59.0,36.0,52.0,6.0,21.0,5.0,16.0,12.0,15.0
20200206,0,Anyang,Henan,58.0,0.73,0.83,15.0,18.0,52.0,65.0,54.0,59.0,45.0,64.0,41.0,47.0,13.0,14.0
20200206,0,Baicheng,Jilin,39.0,0.6,0.6,5.0,6.0,61.0,79.0,66.0,75.0,36.0,31.0,27.0,21.0,9.0,12.0
20200206,0,Baise,Guangxi,21.0,1.0,0.9,10.0,11.0,30.0,48.0,34.0,42.0,19.0,27.0,15.0,19.0,13.0,9.0
20200206,0,Baishan,Jilin,67.0,1.05,1.05,11.0,12.0,45.0,66.0,51.0,61.0,84.0,63.0,42.0,27.0,19.0,17.0
20200206,0,Baiyin,Gansu,34.0,0.65,0.8,14.0,15.0,49.0,69.0,51.0,61.0,34.0,43.0,21.0,31.0,7.0,40.0
20200206,0,Baoding,Hebei,49.0,0.43,0.6,12.0,15.0,42.0,76.0,56.0,71.0,48.0,40.0,34.0,29.0,7.0,9.0
20200206,0,Baoji,Shanxi,199.0,1.34,1.1,19.0,22.0,60.0,90.0,74.0,84.0,149.0,118.0,149.0,114.0,8.0,9.0
20200206,0,Baoshan,Yunnan,33.0,0.4,0.45,4.0,7.0,95.0,103.0,98.0,101.0,16.0,24.0,23.0,22.0,4.0,5.0
20200206,0,Baotou,Neimenggu,90.0,2.72,1.92,57.0,47.0,17.0,78.0,39.0,65.0,92.0,85.0,67.0,63.0,27.0,34.0
20200206,0,Bayannur,Neimenggu,64.0,0.8,0.95,16.0,18.0,72.0,82.0,74.0,76.0,74.0,81.0,46.0,51.0,30.0,29.0
20200206,0,Bazhong,Sichuan,65.0,0.7,0.73,9.0,14.0,27.0,58.0,36.0,44.0,51.0,59.0,47.0,52.0,4.0,4.0
20200206,0,Beihai,Guangxi,109.0,0.83,1.03,12.0,13.0,44.0,46.0,25.0,29.0,60.0,51.0,82.0,43.0,7.0,7.0
20200206,0,Beijing,Beijing,26.0,0.39,0.61,13.0,18.0,45.0,54.0,42.0,48.0,22.0,33.0,18.0,26.0,2.0,3.0
20200206,0,Bengbu,Anhui,42.0,0.28,0.55,7.0,14.0,65.0,74.0,65.0,68.0,42.0,74.0,16.0,52.0,7.0,8.0
20200206,0,Benxi,Liaoning,61.0,0.88,0.57,20.0,14.0,33.0,57.0,44.0,53.0,63.0,39.0,44.0,21.0,11.0,15.0
20200206,0,Bijie,Guizhou,10.0,0.75,0.8,10.0,11.0,32.0,69.0,38.0,45.0,1.0,47.0,1.0,38.0,5.0,11.0
