date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200212,0,Alashanmeng,Neimenggu,28.0,0.35,0.45,7.0,8.0,88.0,128.0,90.0,105.0,27.0,28.0,18.0,22.0,8.0,8.0
20200212,0,Ankang,Shanxi,66.0,0.9,0.85,16.0,12.0,26.0,83.0,44.0,67.0,52.0,50.0,48.0,43.0,5.0,5.0
20200212,0,Anqing,Anhui,47.0,0.9,0.68,24.0,15.0,34.0,81.0,46.0,70.0,37.0,25.0,33.0,23.0,4.0,7.0
20200212,0,Anshan,Liaoning,66.0,0.8,1.02,18.0,20.0,105.0,114.0,102.0,106.0,63.0,95.0,48.0,72.0,13.0,17.0
20200212,0,Anshun,Guizhou,50.0,0.6,0.47,16.0,8.0,29.0,43.0,33.0,34.0,35.0,13.0,35.0,14.0,25.0,23.0
20200212,0,Anyang,Henan,74.0,0.83,1.1,22.0,26.0,54.0,102.0,78.0,92.0,65.0,79.0,54.0,68.0,8.0,13.0
20200212,0,Baicheng,Jilin,88.0,1.5,1.65,13.0,15.0,101.0,114.0,105.0,107.0,125.0,126.0,44.0,55.0,14.0,13.0
20200212,0,Baise,Guangxi,65.0,1.2,1.1,20.0,18.0,12.0,61.0,33.0,43.0,67.0,76.0,47.0,52.0,8.0,14.0
20200212,0,Baishan,Jilin,85.0,2.05,2.0,15.0,18.0,83.0,111.0,87.0,101.0,84.0,81.0,63.0,50.0,18.0,23.0
20200212,0,Baiyin,Gansu,50.0,0.8,0.8,13.0,17.0,60.0,86.0,66.0,79.0,50.0,47.0,31.0,29.0,26.0,16.0
20200212,0,Baoding,Hebei,246.0,1.92,1.93,40.0,39.0,82.0,131.0,101.0,116.0,234.0,202.0,196.0,171.0,15.0,15.0
20200212,0,Baoji,Shanxi,146.0,1.0,0.9,30.0,22.0,46.0,124.0,79.0,111.0,113.0,98.0,112.0,90.0,8.0,14.0
20200212,0,Baoshan,Yunnan,40.0,0.45,0.45,5.0,6.0,77.0,119.0,90.0,107.0,10.0,16.0,28.0,18.0,4.0,4.0
20200212,0,Baotou,Neimenggu,125.0,3.16,2.44,87.0,58.0,13.0,118.0,64.0,100.0,128.0,107.0,95.0,85.0,47.0,36.0
20200212,0,Bayannur,Neimenggu,111.0,1.15,1.85,26.0,35.0,76.0,110.0,91.0,97.0,127.0,179.0,84.0,122.0,26.0,29.0
20200212,0,Bazhong,Sichuan,113.0,0.93,0.87,17.0,14.0,14.0,79.0,36.0,62.0,100.0,82.0,85.0,72.0,3.0,3.0
20200212,0,Beihai,Guangxi,115.0,0.93,0.9,14.0,14.0,68.0,98.0,82.0,91.0,90.0,70.0,87.0,62.0,7.0,8.0
20200212,0,Beijing,Beijing,253.0,2.52,2.35,57.0,56.0,36.0,120.0,63.0,97.0,143.0,141.0,203.0,182.0,3.0,8.0
20200212,0,Bengbu,Anhui,66.0,0.78,0.6,28.0,15.0,20.0,70.0,35.0,59.0,64.0,38.0,48.0,32.0,10.0,8.0
