date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200329,0,Alashanmeng,Neimenggu,61.0,0.4,0.45,8.0,8.0,109.0,117.0,113.0,113.0,71.0,62.0,32.0,27.0,9.0,9.0
20200329,0,Ankang,Shanxi,23.0,0.25,0.3,6.0,10.0,75.0,81.0,68.0,68.0,2.0,14.0,6.0,8.0,4.0,5.0
20200329,0,Anqing,Anhui,22.0,0.38,0.4,18.0,15.0,69.0,90.0,76.0,83.0,10.0,13.0,11.0,9.0,5.0,6.0
20200329,0,Anshan,Liaoning,71.0,2.1,1.23,59.0,30.0,22.0,102.0,55.0,91.0,91.0,85.0,43.0,35.0,56.0,23.0
20200329,0,Anshun,Guizhou,15.0,0.37,0.43,7.0,11.0,47.0,77.0,49.0,63.0,4.0,16.0,2.0,11.0,8.0,9.0
20200329,0,Anyang,Henan,56.0,0.47,0.67,38.0,40.0,62.0,108.0,80.0,98.0,62.0,69.0,29.0,30.0,10.0,12.0
20200329,0,Baicheng,Jilin,105.0,0.9,1.05,18.0,23.0,35.0,84.0,44.0,77.0,85.0,101.0,79.0,88.0,8.0,10.0
20200329,0,Baise,Guangxi,35.0,0.65,0.7,9.0,8.0,43.0,77.0,49.0,71.0,35.0,32.0,10.0,13.0,6.0,5.0
20200329,0,Baishan,Jilin,65.0,0.75,0.6,25.0,11.0,39.0,87.0,59.0,82.0,80.0,54.0,27.0,14.0,11.0,10.0
20200329,0,Baiyin,Gansu,104.0,2.35,1.1,18.0,21.0,51.0,76.0,65.0,71.0,59.0,66.0,24.0,25.0,513.0,67.0
20200329,0,Baoding,Hebei,62.0,0.63,0.32,48.0,23.0,32.0,93.0,65.0,85.0,73.0,36.0,38.0,17.0,12.0,9.0
20200329,0,Baoji,Shanxi,63.0,0.56,0.56,33.0,35.0,16.0,31.0,21.0,25.0,44.0,56.0,45.0,50.0,5.0,6.0
20200329,0,Baoshan,Yunnan,73.0,0.8,0.7,9.0,17.0,146.0,148.0,143.0,143.0,58.0,52.0,53.0,42.0,6.0,6.0
20200329,0,Baotou,Neimenggu,56.0,0.64,0.76,24.0,30.0,52.0,81.0,60.0,72.0,57.0,47.0,40.0,24.0,17.0,21.0
20200329,0,Bayannur,Neimenggu,63.0,0.75,0.7,15.0,20.0,57.0,112.0,84.0,101.0,75.0,60.0,44.0,25.0,9.0,15.0
20200329,0,Bazhong,Sichuan,17.0,0.5,0.53,8.0,12.0,54.0,56.0,53.0,53.0,4.0,8.0,2.0,4.0,3.0,3.0
20200329,0,Beihai,Guangxi,42.0,0.6,0.57,19.0,16.0,21.0,58.0,36.0,51.0,42.0,43.0,22.0,21.0,19.0,12.0
20200329,0,Beijing,Beijing,52.0,0.35,0.25,30.0,17.0,44.0,81.0,64.0,77.0,54.0,28.0,25.0,10.0,3.0,2.0
20200329,0,Bengbu,Anhui,50.0,0.4,0.43,13.0,19.0,64.0,91.0,72.0,85.0,50.0,38.0,20.0,22.0,12.0,14.0
20200329,0,Benxi,Liaoning,59.0,1.08,0.77,39.0,26.0,31.0,91.0,53.0,85.0,68.0,64.0,34.0,22.0,16.0,15.0
20200329,0,Bijie,Guizhou,14.0,0.45,0.45,28.0,23.0,18.0,68.0,20.0,57.0,9.0,17.0,7.0,12.0,14.0,11.0
20200329,0,Binzhou,Shandong,60.0,0.83,0.53,57.0,28.0,19.0,92.0,51.0,88.0,70.0,43.0,22.0,13.0,29.0,22.0
20200329,0,Bozhou,Anhui,52.0,0.2,0.2,16.0,17.0,73.0,112.0,87.0,103.0,53.0,51.0,35.0,25.0,4.0,7.0
20200329,0,Cangzhou,Hebei,48.0,0.5,0.6,27.0,20.0,62.0,92.0,78.0,86.0,48.0,36.0,27.0,15.0,10.0,10.0
20200329,0,Changchun,Jilin,55.0,0.52,0.41,28.0,18.0,52.0,84.0,58.0,78.0,60.0,41.0,37.0,17.0,8.0,7.0
20200329,0,Changde,Hunan,27.0,0.73,0.6,7.0,7.0,62.0,78.0,59.0,75.0,16.0,14.0,19.0,13.0,3.0,2.0
20200329,0,Changsha,Hunan,31.0,0.69,0.56,29.0,15.0,24.0,64.0,35.0,61.0,13.0,12.0,22.0,15.0,4.0,4.0
20200329,0,Changzhi,Shanxi,47.0,0.46,0.64,20.0,26.0,88.0,98.0,91.0,93.0,47.0,62.0,18.0,27.0,13.0,15.0
20200329,0,Changzhou,Jiangsu,52.0,0.52,0.47,51.0,37.0,32.0,71.0,31.0,58.0,53.0,43.0,26.0,20.0,8.0,6.0
20200329,0,Chaoyang,Liaoning,46.0,0.85,0.72,24.0,17.0,40.0,88.0,59.0,82.0,46.0,43.0,22.0,15.0,9.0,10.0
20200329,0,Chaozhou,Guangdong,20.0,0.65,0.7,12.0,12.0,59.0,62.0,59.0,59.0,20.0,27.0,6.0,15.0,9.0,7.0
