date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200208,0,Alashanmeng,Neimenggu,47.0,0.4,0.5,9.0,9.0,81.0,111.0,90.0,102.0,34.0,33.0,33.0,27.0,10.0,10.0
20200208,0,Ankang,Shanxi,41.0,0.7,0.6,7.0,6.0,38.0,84.0,58.0,77.0,27.0,22.0,29.0,21.0,4.0,4.0
20200208,0,Anqing,Anhui,34.0,0.55,0.42,8.0,8.0,64.0,76.0,69.0,73.0,18.0,12.0,24.0,13.0,8.0,7.0
20200208,0,Anshan,Liaoning,55.0,0.75,1.4,28.0,26.0,49.0,82.0,58.0,64.0,52.0,78.0,39.0,57.0,10.0,16.0
20200208,0,Anshun,Guizhou,10.0,0.57,0.47,6.0,6.0,33.0,53.0,39.0,51.0,5.0,24.0,5.0,23.0,15.0,20.0
20200208,0,Anyang,Henan,106.0,1.0,1.03,25.0,16.0,30.0,89.0,61.0,78.0,70.0,82.0,80.0,78.0,8.0,8.0
20200208,0,Baicheng,Jilin,38.0,0.65,0.6,5.0,6.0,75.0,89.0,77.0,84.0,38.0,35.0,18.0,21.0,9.0,10.0
20200208,0,Baise,Guangxi,14.0,0.9,0.85,7.0,8.0,32.0,37.0,33.0,34.0,14.0,19.0,10.0,11.0,6.0,7.0
20200208,0,Baishan,Jilin,66.0,1.5,1.95,9.0,18.0,69.0,79.0,71.0,74.0,74.0,81.0,48.0,48.0,20.0,33.0
20200208,0,Baiyin,Gansu,42.0,0.75,0.85,9.0,11.0,82.0,87.0,79.0,79.0,42.0,51.0,26.0,38.0,26.0,34.0
20200208,0,Baoding,Hebei,207.0,1.98,1.32,34.0,24.0,18.0,61.0,34.0,50.0,198.0,133.0,157.0,109.0,13.0,10.0
20200208,0,Baoji,Shanxi,89.0,1.0,1.06,15.0,17.0,31.0,42.0,35.0,37.0,65.0,85.0,66.0,84.0,6.0,6.0
20200208,0,Baoshan,Yunnan,41.0,0.5,0.5,5.0,7.0,86.0,111.0,97.0,108.0,23.0,29.0,29.0,28.0,5.0,5.0
20200208,0,Baotou,Neimenggu,167.0,2.7,3.22,76.0,67.0,16.0,94.0,40.0,72.0,148.0,157.0,127.0,127.0,22.0,43.0
20200208,0,Bayannur,Neimenggu,51.0,0.65,0.9,17.0,22.0,75.0,86.0,70.0,80.0,43.0,77.0,36.0,50.0,13.0,33.0
20200208,0,Bazhong,Sichuan,61.0,0.9,0.9,17.0,16.0,15.0,77.0,36.0,60.0,52.0,35.0,44.0,30.0,3.0,4.0
20200208,0,Beihai,Guangxi,30.0,0.97,0.8,9.0,8.0,17.0,74.0,21.0,69.0,28.0,37.0,21.0,22.0,7.0,6.0
20200208,0,Beijing,Beijing,119.0,1.23,1.11,49.0,35.0,19.0,61.0,34.0,50.0,62.0,52.0,90.0,72.0,2.0,4.0
20200208,0,Bengbu,Anhui,54.0,0.48,0.42,22.0,11.0,32.0,63.0,45.0,58.0,46.0,34.0,38.0,27.0,8.0,7.0
20200208,0,Benxi,Liaoning,74.0,1.38,1.47,39.0,39.0,26.0,68.0,43.0,56.0,79.0,80.0,54.0,62.0,18.0,25.0
20200208,0,Bijie,Guizhou,13.0,0.65,0.6,6.0,7.0,42.0,57.0,36.0,52.0,6.0,24.0,4.0,21.0,6.0,7.0
20200208,0,Binzhou,Shandong,118.0,0.87,1.07,16.0,24.0,51.0,52.0,33.0,39.0,90.0,125.0,89.0,97.0,5.0,10.0
20200208,0,Bozhou,Anhui,80.0,0.5,0.5,10.0,8.0,41.0,78.0,50.0,67.0,75.0,46.0,59.0,41.0,4.0,4.0
20200208,0,Cangzhou,Hebei,121.0,1.13,1.07,16.0,16.0,43.0,49.0,44.0,46.0,132.0,112.0,92.0,89.0,10.0,10.0
20200208,0,Changchun,Jilin,71.0,0.82,0.84,32.0,23.0,49.0,93.0,61.0,78.0,56.0,63.0,52.0,57.0,17.0,19.0
20200208,0,Changde,Hunan,50.0,0.72,0.7,2.0,2.0,46.0,52.0,47.0,47.0,25.0,26.0,35.0,34.0,2.0,2.0
20200208,0,Changsha,Hunan,46.0,0.67,0.67,8.0,7.0,42.0,42.0,37.0,37.0,22.0,26.0,32.0,35.0,4.0,4.0
20200208,0,Changzhi,Shanxi,103.0,1.56,0.98,28.0,19.0,52.0,94.0,57.0,82.0,97.0,65.0,77.0,55.0,15.0,12.0
20200208,0,Changzhou,Jiangsu,58.0,0.6,0.58,21.0,20.0,54.0,75.0,48.0,71.0,51.0,41.0,41.0,32.0,7.0,7.0
20200208,0,Chaoyang,Liaoning,139.0,2.15,1.7,42.0,27.0,23.0,84.0,50.0,71.0,119.0,87.0,106.0,71.0,27.0,23.0
20200208,0,Chaozhou,Guangdong,27.0,0.6,0.7,7.0,11.0,27.0,62.0,42.0,55.0,22.0,34.0,19.0,31.0,6.0,6.0
20200208,0,Chengde,Hebei,55.0,1.03,1.2,38.0,31.0,25.0,71.0,33.0,59.0,41.0,61.0,39.0,48.0,16.0,20.0
20200208,0,Chengdu,Sichuan,64.0,0.91,0.74,17.0,13.0,31.0,56.0,34.0,47.0,53.0,49.0,46.0,44.0,5.0,5.0
20200208,0,Chenzhou,Hunan,36.0,0.57,0.55,7.0,8.0,22.0,31.0,23.0,28.0,31.0,21.0,25.0,16.0,4.0,4.0
20200208,0,Chifeng,Neimenggu,21.0,0.63,1.05,8.0,15.0,66.0,78.0,71.0,74.0,16.0,49.0,11.0,34.0,13.0,17.0
20200208,0,Chizhou,Anhui,27.0,0.55,0.45,14.0,11.0,45.0,56.0,45.0,52.0,21.0,14.0,19.0,13.0,13.0,8.0
20200208,0,Chongqing,Chongqing,43.0,0.81,0.78,22.0,17.0,27.0,56.0,39.0,49.0,37.0,38.0,30.0,31.0,5.0,6.0
20200208,0,Chongzuo,Guangxi,18.0,0.6,0.6,10.0,11.0,28.0,36.0,32.0,34.0,18.0,14.0,9.0,8.0,5.0,5.0
20200208,0,Chuzhou,Anhui,49.0,0.78,0.68,19.0,18.0,49.0,64.0,52.0,60.0,32.0,27.0,34.0,27.0,6.0,5.0
20200208,0,Dalian,Liaoning,150.0,1.63,1.03,30.0,22.0,46.0,68.0,50.0,58.0,133.0,90.0,115.0,75.0,17.0,13.0
20200208,0,Dandong,Liaoning,90.0,1.32,1.1,29.0,22.0,34.0,76.0,47.0,67.0,76.0,63.0,67.0,51.0,17.0,28.0
20200208,0,Daqing,Heilongjiang,59.0,0.76,0.68,16.0,14.0,57.0,77.0,65.0,72.0,51.0,46.0,42.0,37.0,13.0,14.0
20200208,0,Datong,Shanxi,27.0,0.67,1.93,15.0,32.0,56.0,88.0,66.0,79.0,27.0,111.0,17.0,68.0,18.0,30.0
20200208,0,Dazhou,Sichuan,50.0,0.98,0.9,26.0,17.0,19.0,79.0,38.0,67.0,50.0,36.0,35.0,29.0,7.0,10.0
20200208,0,Deyang,Sichuan,80.0,0.92,0.75,22.0,12.0,18.0,54.0,39.0,50.0,70.0,45.0,59.0,39.0,4.0,4.0
20200208,0,Dezhou,Shandong,111.0,0.93,0.97,22.0,13.0,36.0,57.0,48.0,53.0,102.0,106.0,84.0,82.0,8.0,8.0
20200208,0,Dingxi,Gansu,103.0,1.15,0.65,23.0,11.0,24.0,75.0,51.0,70.0,100.0,53.0,77.0,40.0,14.0,8.0
20200208,0,Dongguan,Guangdong,11.0,0.6,0.58,8.0,12.0,34.0,48.0,38.0,40.0,5.0,25.0,5.0,25.0,8.0,10.0
20200208,0,Dongying,Shandong,131.0,0.6,0.7,8.0,16.0,51.0,51.0,36.0,36.0,117.0,126.0,100.0,92.0,5.0,8.0
20200208,0,Ezhou,Hubei,44.0,0.73,0.83,11.0,13.0,37.0,45.0,39.0,43.0,30.0,31.0,31.0,29.0,6.0,6.0
20200208,0,Fangchenggang,Guangxi,16.0,1.0,1.0,6.0,8.0,30.0,37.0,33.0,35.0,16.0,17.0,11.0,8.0,6.0,6.0
20200208,0,Foshan,Guangdong,10.0,0.65,0.63,13.0,18.0,27.0,37.0,30.0,33.0,10.0,23.0,7.0,14.0,6.0,5.0
20200208,0,Fushun,Liaoning,108.0,1.18,1.14,35.0,32.0,33.0,88.0,60.0,75.0,95.0,87.0,81.0,71.0,15.0,22.0
20200208,0,Fuxin,Liaoning,66.0,0.86,0.86,20.0,18.0,40.0,84.0,56.0,77.0,64.0,64.0,48.0,50.0,30.0,26.0
20200208,0,Fuyang,Anhui,61.0,0.47,0.37,23.0,18.0,33.0,54.0,41.0,49.0,56.0,42.0,44.0,37.0,6.0,5.0
20200208,0,Fuzhou,Jiangxi,24.0,0.63,0.6,8.0,8.0,48.0,68.0,57.0,64.0,24.0,18.0,17.0,11.0,6.0,5.0
20200208,0,Ganzhou,Jiangxi,24.0,0.77,0.78,4.0,4.0,52.0,64.0,57.0,60.0,24.0,20.0,14.0,8.0,2.0,2.0
20200208,0,Guang'an,Sichuan,61.0,1.13,0.88,26.0,14.0,13.0,63.0,31.0,51.0,57.0,34.0,44.0,25.0,3.0,3.0
20200208,0,Guangyuan,Sichuan,61.0,0.87,0.87,22.0,18.0,29.0,61.0,40.0,53.0,55.0,49.0,44.0,39.0,7.0,8.0
20200208,0,Guangzhou,Guangdong,10.0,0.72,0.75,13.0,20.0,31.0,41.0,34.0,36.0,7.0,21.0,5.0,15.0,4.0,4.0
20200208,0,Guigang,Guangxi,12.0,0.8,0.9,8.0,8.0,29.0,37.0,31.0,34.0,12.0,9.0,8.0,6.0,5.0,5.0
20200208,0,Guilin,Guangxi,17.0,0.77,0.87,8.0,8.0,53.0,55.0,48.0,53.0,12.0,11.0,11.0,7.0,5.0,5.0
20200208,0,Guiyang,Guizhou,18.0,0.64,0.7,4.0,7.0,57.0,59.0,54.0,55.0,17.0,26.0,12.0,18.0,7.0,11.0
20200208,0,Guyuan,Ningxia,91.0,1.85,1.0,43.0,17.0,37.0,97.0,68.0,88.0,76.0,49.0,68.0,43.0,18.0,11.0
20200208,0,Haikou,Hainan,28.0,0.5,0.53,3.0,3.0,88.0,96.0,87.0,89.0,25.0,41.0,14.0,16.0,3.0,3.0
20200208,0,Handan,Hebei,176.0,1.55,1.22,35.0,18.0,19.0,65.0,39.0,51.0,167.0,123.0,133.0,97.0,5.0,4.0
20200208,0,Hangzhou,Zhejiang,46.0,0.67,0.59,11.0,9.0,58.0,80.0,63.0,73.0,41.0,16.0,32.0,13.0,6.0,5.0
20200208,0,Hanzhong,Shanxi,129.0,1.63,1.1,18.0,12.0,29.0,89.0,54.0,79.0,96.0,42.0,98.0,42.0,6.0,5.0
20200208,0,Harbin,Heilongjiang,144.0,0.99,0.93,30.0,32.0,62.0,105.0,73.0,87.0,110.0,100.0,110.0,91.0,33.0,38.0
20200208,0,Hebi,Henan,85.0,0.7,0.8,17.0,16.0,48.0,82.0,60.0,73.0,74.0,72.0,63.0,65.0,5.0,9.0
20200208,0,Hechi,Guangxi,24.0,0.85,0.85,7.0,12.0,36.0,48.0,36.0,44.0,17.0,14.0,17.0,11.0,6.0,6.0
20200208,0,Hefei,Anhui,36.0,0.53,0.49,21.0,17.0,33.0,51.0,40.0,48.0,21.0,18.0,25.0,20.0,4.0,4.0
20200208,0,Hegang,Heilongjiang,36.0,0.5,0.57,5.0,8.0,63.0,71.0,65.0,69.0,34.0,47.0,25.0,29.0,11.0,13.0
20200208,0,Heihe,Heilongjiang,30.0,0.55,0.6,5.0,8.0,69.0,75.0,66.0,72.0,24.0,21.0,21.0,17.0,6.0,9.0
20200208,0,Hengshui,Hebei,95.0,0.63,0.73,17.0,13.0,44.0,60.0,53.0,56.0,85.0,87.0,71.0,74.0,3.0,5.0
20200208,0,Hengyang,Hunan,55.0,0.86,0.74,11.0,8.0,23.0,29.0,25.0,27.0,40.0,31.0,39.0,30.0,6.0,6.0
20200208,0,Heyuan,Guangdong,12.0,0.65,0.75,7.0,9.0,37.0,41.0,35.0,38.0,4.0,12.0,6.0,10.0,5.0,6.0
20200208,0,Heze,Shandong,56.0,0.4,0.4,6.0,7.0,56.0,62.0,53.0,57.0,47.0,47.0,40.0,36.0,4.0,5.0
20200208,0,Hezhou,Guangxi,20.0,0.65,0.75,6.0,6.0,30.0,43.0,34.0,41.0,14.0,8.0,14.0,8.0,7.0,6.0
20200208,0,Hohhot,Neimenggu,252.0,3.1,1.97,61.0,40.0,46.0,123.0,76.0,100.0,201.0,104.0,202.0,95.0,19.0,23.0
20200208,0,Huaibei,Anhui,68.0,0.57,0.5,11.0,11.0,50.0,76.0,53.0,67.0,52.0,38.0,49.0,36.0,6.0,5.0
20200208,0,Huaihua,Hunan,30.0,0.7,0.8,3.0,3.0,46.0,57.0,52.0,54.0,27.0,22.0,21.0,16.0,2.0,2.0
20200208,0,Huainan,Anhui,66.0,0.52,0.38,14.0,10.0,29.0,57.0,38.0,53.0,59.0,39.0,48.0,30.0,6.0,6.0
20200208,0,Huanggang,Hubei,39.0,0.55,0.6,11.0,11.0,33.0,48.0,41.0,45.0,39.0,40.0,25.0,20.0,4.0,4.0
20200208,0,Huangshan,Anhui,18.0,0.3,0.27,9.0,10.0,46.0,74.0,48.0,64.0,18.0,9.0,5.0,4.0,5.0,6.0
20200208,0,Huangshi,Hubei,37.0,1.23,1.3,13.0,14.0,36.0,47.0,40.0,42.0,28.0,23.0,26.0,19.0,5.0,7.0
20200208,0,Huizhou,Guangdong,11.0,0.52,0.56,5.0,7.0,35.0,59.0,39.0,51.0,5.0,20.0,3.0,14.0,6.0,6.0
20200208,0,Huludao,Liaoning,130.0,1.5,1.3,41.0,32.0,32.0,81.0,50.0,72.0,111.0,100.0,99.0,80.0,42.0,42.0
20200208,0,Hulunbuir,Neimenggu,78.0,0.9,0.5,29.0,14.0,25.0,65.0,41.0,60.0,64.0,30.0,57.0,27.0,3.0,4.0
20200208,0,Huzhou,Zhejiang,29.0,0.5,0.47,11.0,10.0,57.0,83.0,71.0,80.0,25.0,19.0,20.0,15.0,3.0,3.0
20200208,0,Ji'an,Jiangxi,28.0,0.65,0.63,10.0,10.0,52.0,66.0,46.0,58.0,28.0,24.0,14.0,11.0,10.0,8.0
20200208,0,Jiamusi,Heilongjiang,93.0,0.8,0.53,19.0,12.0,45.0,77.0,55.0,74.0,81.0,40.0,69.0,36.0,10.0,12.0
20200208,0,Jiangmen,Guangdong,11.0,0.73,0.67,14.0,18.0,27.0,58.0,28.0,39.0,11.0,29.0,6.0,18.0,4.0,4.0
20200208,0,Jiaozuo,Henan,133.0,1.53,0.97,31.0,15.0,19.0,83.0,49.0,73.0,137.0,95.0,101.0,74.0,7.0,8.0
20200208,0,Jiaxing,Zhejiang,40.0,0.67,0.6,11.0,11.0,58.0,80.0,64.0,76.0,37.0,24.0,28.0,25.0,6.0,6.0
20200208,0,Jiayuguan,Gansu,54.0,0.45,0.5,11.0,8.0,64.0,88.0,76.0,84.0,57.0,43.0,18.0,19.0,4.0,13.0
20200208,0,Jieyang,Guangdong,29.0,0.77,0.75,8.0,8.0,29.0,91.0,45.0,74.0,20.0,35.0,20.0,33.0,8.0,9.0
20200208,0,Jilin,Jilin,93.0,0.95,0.97,21.0,22.0,73.0,102.0,87.0,96.0,80.0,69.0,69.0,55.0,20.0,22.0
20200208,0,Jinan,Shandong,75.0,0.7,0.89,17.0,21.0,55.0,70.0,56.0,61.0,61.0,86.0,55.0,75.0,9.0,16.0
20200208,0,Jinchang,Gansu,36.0,0.85,0.7,17.0,11.0,57.0,95.0,80.0,92.0,36.0,47.0,17.0,24.0,51.0,14.0
20200208,0,Jincheng,Shanxi,118.0,1.72,1.28,17.0,16.0,58.0,87.0,68.0,80.0,115.0,94.0,89.0,65.0,11.0,12.0
20200208,0,Jingdezhen,Jiangxi,16.0,0.33,0.4,5.0,4.0,39.0,56.0,47.0,54.0,13.0,9.0,11.0,6.0,4.0,4.0
20200208,0,Jingmen,Hubei,58.0,0.7,0.6,12.0,9.0,40.0,72.0,56.0,69.0,27.0,31.0,41.0,40.0,8.0,8.0
20200208,0,Jingzhou,Hubei,36.0,0.67,0.67,9.0,7.0,43.0,61.0,48.0,55.0,30.0,38.0,25.0,29.0,5.0,5.0
20200208,0,Jinhua,Zhejiang,20.0,0.33,0.33,9.0,8.0,50.0,64.0,50.0,58.0,9.0,7.0,14.0,4.0,4.0,4.0
20200208,0,Jining,Shandong,69.0,0.6,0.6,10.0,10.0,52.0,68.0,59.0,66.0,52.0,49.0,50.0,46.0,8.0,6.0
20200208,0,Jinzhong,Shanxi,129.0,1.5,1.58,36.0,30.0,34.0,98.0,60.0,82.0,116.0,126.0,98.0,100.0,38.0,41.0
20200208,0,Jinzhou,Liaoning,233.0,2.72,1.4,68.0,37.0,13.0,85.0,37.0,73.0,202.0,102.0,183.0,89.0,40.0,36.0
20200208,0,Jiujiang,Jiangxi,50.0,0.64,0.53,12.0,9.0,34.0,58.0,35.0,54.0,43.0,18.0,35.0,17.0,6.0,6.0
20200208,0,Jiuquan,Gansu,53.0,0.5,0.55,7.0,12.0,61.0,88.0,72.0,84.0,55.0,57.0,32.0,26.0,4.0,11.0
20200208,0,Jixi,Heilongjiang,86.0,1.35,0.85,25.0,15.0,42.0,74.0,47.0,70.0,98.0,54.0,64.0,40.0,13.0,8.0
20200208,0,Kaifeng,Henan,65.0,0.73,0.78,9.0,11.0,47.0,75.0,57.0,68.0,40.0,55.0,47.0,56.0,6.0,6.0
20200208,0,Karamay,Xinjiang,150.0,1.76,1.6,24.0,23.0,79.0,106.0,91.0,97.0,132.0,114.0,115.0,90.0,9.0,10.0
20200208,0,Kunming,Yunnan,51.0,0.55,0.57,23.0,16.0,62.0,118.0,90.0,109.0,36.0,37.0,36.0,30.0,8.0,13.0
20200208,0,Laibin,Guangxi,17.0,0.95,0.95,14.0,10.0,21.0,42.0,29.0,39.0,17.0,12.0,12.0,7.0,6.0,6.0
20200208,0,Langfang,Hebei,179.0,1.27,1.23,32.0,30.0,33.0,69.0,42.0,58.0,171.0,107.0,135.0,85.0,5.0,5.0
20200208,0,Lanzhou,Gansu,53.0,1.1,1.35,57.0,42.0,39.0,126.0,75.0,107.0,56.0,63.0,37.0,44.0,14.0,20.0
20200208,0,Leshan,Sichuan,85.0,0.87,0.73,23.0,15.0,4.0,34.0,17.0,27.0,79.0,66.0,63.0,53.0,5.0,6.0
20200208,0,Lhasa,Xizang,52.0,0.65,0.7,4.0,8.0,85.0,98.0,84.0,92.0,54.0,28.0,18.0,12.0,4.0,6.0
20200208,0,Lianyungang,Jiangsu,85.0,0.83,0.75,22.0,25.0,38.0,66.0,43.0,55.0,60.0,33.0,63.0,29.0,11.0,12.0
20200208,0,Liaocheng,Shandong,75.0,0.67,0.67,15.0,12.0,43.0,66.0,52.0,61.0,58.0,61.0,55.0,56.0,2.0,3.0
20200208,0,Liaoyang,Liaoning,111.0,1.27,0.93,36.0,20.0,19.0,86.0,47.0,67.0,80.0,63.0,84.0,56.0,5.0,8.0
20200208,0,Liaoyuan,Jilin,75.0,1.15,1.1,27.0,23.0,54.0,100.0,81.0,92.0,63.0,75.0,55.0,57.0,12.0,18.0
20200208,0,Lijiang,Yunnan,27.0,0.6,0.6,5.0,5.0,85.0,111.0,92.0,104.0,20.0,19.0,15.0,15.0,6.0,6.0
20200208,0,Lincang,Yunnan,69.0,0.85,0.8,10.0,10.0,63.0,106.0,83.0,102.0,47.0,41.0,50.0,35.0,7.0,7.0
20200208,0,Linfen,Shanxi,151.0,1.86,2.12,35.0,31.0,21.0,81.0,45.0,66.0,131.0,106.0,116.0,97.0,26.0,31.0
20200208,0,Linyi,Shandong,120.0,0.63,0.75,14.0,15.0,59.0,79.0,68.0,75.0,76.0,52.0,91.0,46.0,9.0,9.0
20200208,0,Lishui,Zhejiang,14.0,0.47,0.4,5.0,5.0,46.0,61.0,54.0,58.0,6.0,6.0,4.0,3.0,3.0,4.0
20200208,0,Liupanshui,Guizhou,34.0,0.73,0.7,6.0,9.0,32.0,57.0,40.0,50.0,24.0,41.0,24.0,33.0,11.0,13.0
20200208,0,Liuzhou,Guangxi,23.0,1.0,1.1,14.0,14.0,32.0,44.0,32.0,38.0,18.0,13.0,16.0,11.0,14.0,11.0
20200208,0,Longnan,Gansu,47.0,0.7,0.5,18.0,10.0,39.0,81.0,58.0,71.0,33.0,25.0,33.0,20.0,21.0,18.0
20200208,0,Longyan,Fujian,14.0,0.53,0.5,10.0,8.0,37.0,62.0,38.0,51.0,11.0,9.0,10.0,7.0,4.0,4.0
20200208,0,Loudi,Hunan,47.0,0.88,0.68,9.0,7.0,38.0,45.0,40.0,41.0,40.0,25.0,33.0,20.0,3.0,3.0
