date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20200109,0,Alashanmeng,Neimenggu,104.0,1.0,0.7,33.0,22.0,50.0,100.0,74.0,90.0,93.0,62.0,78.0,49.0,17.0,15.0
20200109,0,Ankang,Shanxi,16.0,1.15,1.35,12.0,31.0,52.0,52.0,15.0,15.0,8.0,62.0,4.0,52.0,5.0,8.0
20200109,0,Anqing,Anhui,71.0,0.52,0.78,16.0,23.0,58.0,88.0,62.0,80.0,51.0,40.0,52.0,43.0,4.0,5.0
20200109,0,Anshan,Liaoning,78.0,1.23,1.07,44.0,33.0,23.0,68.0,34.0,58.0,71.0,66.0,57.0,53.0,11.0,17.0
20200109,0,Anshun,Guizhou,40.0,0.37,0.33,6.0,7.0,77.0,80.0,77.0,77.0,34.0,26.0,28.0,21.0,9.0,13.0
20200109,0,Anyang,Henan,183.0,1.77,1.83,63.0,46.0,10.0,40.0,16.0,30.0,148.0,103.0,138.0,110.0,8.0,12.0
20200109,0,Baicheng,Jilin,124.0,1.25,0.75,32.0,20.0,35.0,81.0,39.0,70.0,124.0,51.0,94.0,35.0,12.0,13.0
20200109,0,Baise,Guangxi,65.0,0.9,0.85,42.0,28.0,13.0,92.0,46.0,71.0,79.0,73.0,39.0,39.0,15.0,16.0
20200109,0,Baishan,Jilin,109.0,1.55,2.05,26.0,28.0,42.0,59.0,47.0,48.0,107.0,131.0,82.0,102.0,25.0,25.0
20200109,0,Baiyin,Gansu,89.0,0.95,1.3,20.0,35.0,72.0,82.0,72.0,75.0,75.0,92.0,66.0,68.0,12.0,88.0
20200109,0,Baoding,Hebei,187.0,1.73,1.32,71.0,58.0,19.0,79.0,35.0,55.0,161.0,105.0,141.0,83.0,16.0,15.0
20200109,0,Baoji,Shanxi,176.0,1.33,1.21,55.0,51.0,12.0,24.0,12.0,17.0,149.0,130.0,133.0,110.0,10.0,9.0
20200109,0,Baoshan,Yunnan,50.0,0.45,0.5,13.0,12.0,45.0,84.0,69.0,80.0,19.0,22.0,35.0,26.0,6.0,6.0
20200109,0,Baotou,Neimenggu,234.0,2.92,2.54,102.0,78.0,9.0,70.0,20.0,45.0,198.0,152.0,184.0,136.0,39.0,48.0
20200109,0,Bayannur,Neimenggu,203.0,2.6,1.35,89.0,44.0,16.0,69.0,33.0,60.0,225.0,122.0,153.0,85.0,44.0,33.0
