AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
87.75,0.8117499999999999,0.6886875,56.125,40.3125,16.625,53.0625,24.4375,43.6875,109.875,92.4375,60.75,44.0625,10.125,9.75
86.0,1.217,0.85,70.0,54.0,2.0,59.0,13.0,37.0,111.0,70.0,63.0,36.0,10.0,9.0
97.0,0.8,0.8059999999999999,48.0,41.0,23.0,73.0,35.0,56.0,100.0,75.0,72.0,56.0,9.0,7.0
29.0,0.9385,0.8898750000000001,22.625,21.375,31.375,54.875,32.5,45.0,22.75,23.125,15.875,12.875,5.5,5.625
72.33333333333333,0.8860833333333334,0.8375,40.0,32.0,26.0,75.75,44.583333333333336,65.41666666666667,87.08333333333333,70.58333333333333,46.833333333333336,37.083333333333336,23.25,24.25
40.80952380952381,1.2348095238095236,1.1983809523809523,29.38095238095238,24.476190476190474,20.047619047619047,45.38095238095238,26.238095238095237,37.095238095238095,37.95238095238095,35.666666666666664,26.238095238095237,22.142857142857142,9.619047619047619,7.904761904761905
51.15384615384615,1.1882307692307692,1.051,19.153846153846153,17.23076923076923,30.692307692307693,56.30769230769231,34.38461538461539,51.07692307692308,37.44444444444444,41.61538461538461,35.61538461538461,34.46153846153846,10.76923076923077,8.76923076923077
77.2,1.065,0.8949999999999999,29.0,22.8,41.6,79.8,52.2,69.8,72.4,49.8,56.2,38.2,41.8,21.6
47.0,1.1,0.98,11.0,10.5,47.0,126.5,62.5,77.5,35.0,37.0,20.0,24.5,6.5,5.5
103.27272727272727,1.5410909090909088,1.2143636363636363,62.90909090909091,48.72727272727273,12.090909090909092,54.18181818181818,17.454545454545453,41.90909090909091,143.45454545454547,110.0909090909091,71.9090909090909,48.36363636363637,36.45454545454545,28.727272727272727
33.583333333333336,0.3790833333333334,0.47433333333333333,7.833333333333333,12.166666666666666,54.916666666666664,63.5,51.25,55.333333333333336,31.666666666666668,41.166666666666664,16.166666666666668,19.416666666666668,12.75,11.5
95.05882352941177,0.9841176470588235,0.8188235294117647,48.05882352941177,42.05882352941177,20.11764705882353,58.0,27.88235294117647,48.529411764705884,132.05882352941177,119.70588235294117,66.05882352941177,43.8235294117647,12.705882352941176,14.352941176470589
110.81818181818181,1.2444545454545455,0.9638181818181818,49.72727272727273,36.63636363636363,12.272727272727273,53.27272727272727,20.636363636363637,42.18181818181818,145.1818181818182,112.72727272727273,77.9090909090909,55.90909090909091,9.272727272727273,10.0
97.61538461538461,1.1616923076923076,1.2094615384615384,35.15384615384615,30.692307692307693,17.923076923076923,46.46153846153846,26.23076923076923,38.84615384615385,96.3076923076923,110.84615384615384,72.3076923076923,80.6923076923077,5.615384615384615,6.923076923076923
85.3,0.8508000000000001,0.7266000000000001,58.2,36.6,14.6,60.4,26.3,50.2,114.0,77.7,59.1,35.9,9.9,10.1
82.5,1.3935999999999997,1.5108000000000001,34.2,28.9,17.2,52.1,24.6,41.3,89.22222222222223,97.3,60.3,67.8,9.4,9.3
71.625,1.070625,0.8195,33.75,24.0,22.625,60.75,29.375,52.875,83.75,63.5,47.875,29.75,17.375,15.125
111.57142857142857,1.8327142857142857,1.1649285714285715,55.642857142857146,39.785714285714285,13.428571428571429,63.92857142857143,21.785714285714285,50.642857142857146,118.85714285714286,79.92857142857143,81.35714285714286,41.142857142857146,45.57142857142857,33.5
80.63636363636364,1.5534545454545452,1.054909090909091,45.0,34.72727272727273,27.181818181818183,61.18181818181818,31.181818181818183,50.09090909090909,88.18181818181819,62.90909090909091,52.27272727272727,33.09090909090909,34.45454545454545,28.727272727272727
103.0,1.8326,1.2814,58.2,39.2,10.8,57.4,22.0,47.6,114.6,70.8,75.0,36.6,39.8,34.6
69.0,1.575,2.05,49.0,46.0,30.0,87.0,39.0,63.0,85.0,76.0,49.0,41.0,28.0,22.0
95.94117647058823,1.0821764705882353,0.8151764705882352,57.529411764705884,42.23529411764706,15.647058823529411,60.705882352941174,23.58823529411765,51.8235294117647,133.76470588235293,86.76470588235294,63.76470588235294,33.76470588235294,27.58823529411765,21.058823529411764
70.0,0.737,0.59,72.0,42.0,16.0,65.0,31.0,55.0,83.0,58.0,50.0,30.0,9.0,8.0
95.52380952380952,1.445,1.2224761904761905,53.666666666666664,46.142857142857146,16.285714285714285,54.0,20.571428571428573,40.666666666666664,119.66666666666667,95.95238095238095,66.57142857142857,47.476190476190474,43.095238095238095,38.714285714285715
90.05555555555556,0.8566666666666667,0.8148333333333334,39.611111111111114,35.111111111111114,33.55555555555556,82.33333333333333,49.05555555555556,67.27777777777777,93.22222222222223,78.33333333333333,65.94444444444444,51.72222222222222,9.38888888888889,10.333333333333334
105.0,1.639,1.272,73.0,58.0,11.0,63.0,13.0,34.0,137.0,107.0,78.0,51.0,36.0,23.0
93.5,1.5085,1.593,60.0,55.0,30.5,58.5,36.0,47.0,80.0,102.5,69.0,79.5,9.5,9.5
55.0,1.383,0.667,51.0,23.0,36.0,112.0,58.0,88.0,57.0,28.0,23.0,14.0,9.0,5.0
59.625,1.0985,0.865625,32.375,21.25,26.375,83.125,49.125,70.375,67.0,42.375,31.25,20.875,15.25,10.25
76.18181818181819,0.8801818181818182,0.9418181818181819,39.09090909090909,31.545454545454547,28.0,67.63636363636364,29.09090909090909,54.27272727272727,87.72727272727273,75.72727272727273,52.63636363636363,49.54545454545455,6.636363636363637,7.2727272727272725
85.5625,0.7895,0.6909374999999999,52.25,41.25,18.4375,52.75,18.4375,18.4375,106.4375,93.125,59.125,45.0,9.9375,9.9375
87.0,1.209,0.836,71.0,58.0,2.0,60.0,2.0,2.0,98.0,75.0,64.0,39.0,28.0,10.0
93.0,0.794,0.8,46.0,41.0,23.0,73.0,23.0,23.0,93.0,76.0,69.0,56.0,9.0,8.0
30.125,0.9239999999999999,0.8955000000000001,21.5,21.375,32.25,54.625,32.25,32.25,25.25,23.25,17.125,13.125,5.625,5.5
66.5,0.8985833333333333,0.7971666666666666,36.166666666666664,31.666666666666668,29.416666666666668,78.66666666666667,29.416666666666668,29.583333333333332,75.58333333333333,70.0,42.083333333333336,36.583333333333336,20.0,24.416666666666668
41.61904761904762,1.2382857142857144,1.2005714285714286,29.38095238095238,24.523809523809526,18.80952380952381,45.23809523809524,18.80952380952381,18.80952380952381,39.76190476190476,35.857142857142854,25.61904761904762,22.19047619047619,9.952380952380953,8.0
49.61538461538461,1.1736923076923076,1.061923076923077,17.53846153846154,17.46153846153846,31.615384615384617,56.15384615384615,31.615384615384617,31.615384615384617,36.18181818181818,41.76923076923077,34.30769230769231,34.84615384615385,10.384615384615385,8.615384615384615
77.2,1.103,0.914,27.6,23.2,38.4,79.8,38.4,38.4,73.8,51.8,56.0,39.6,36.2,23.0
36.5,1.1125,0.9875,11.5,11.0,41.0,98.5,41.0,41.0,28.0,36.5,19.0,23.5,6.5,5.5
108.63636363636364,1.6152727272727274,1.2257272727272726,61.90909090909091,49.27272727272727,11.818181818181818,54.18181818181818,11.818181818181818,11.818181818181818,149.8181818181818,112.36363636363636,76.27272727272727,50.0,37.72727272727273,29.272727272727273
32.25,0.40075,0.46541666666666665,8.916666666666666,12.25,53.5,63.333333333333336,53.5,53.5,29.583333333333332,41.083333333333336,16.083333333333332,19.583333333333332,14.083333333333334,11.75
95.41176470588235,0.9715882352941176,0.8348823529411766,48.11764705882353,42.588235294117645,18.470588235294116,58.0,18.470588235294116,18.470588235294116,130.47058823529412,121.05882352941177,65.58823529411765,45.35294117647059,13.352941176470589,14.235294117647058
106.36363636363636,1.1721818181818182,0.9777272727272727,46.0,37.27272727272727,12.272727272727273,53.27272727272727,11.454545454545455,11.818181818181818,136.36363636363637,112.63636363636364,75.63636363636364,55.36363636363637,8.727272727272727,9.909090909090908
96.23076923076923,1.1396153846153847,1.2009230769230768,34.15384615384615,30.923076923076923,15.461538461538462,45.0,15.461538461538462,15.461538461538462,98.53846153846153,108.15384615384616,71.07692307692308,78.46153846153847,5.923076923076923,6.769230769230769
84.1,0.8509,0.7398999999999999,56.6,37.8,13.5,60.4,13.5,13.8,109.5,79.7,58.6,37.3,9.9,10.2
79.0,1.4007,1.5151,34.1,29.2,16.0,52.0,16.9,16.9,87.88888888888889,97.7,57.3,68.0,12.5,9.6
60.125,0.921375,0.8338749999999999,29.5,24.25,26.125,60.625,26.125,26.125,67.5,64.875,40.875,30.75,17.375,15.5
