date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190314,0,Anhui,79.5625,0.6583749999999999,0.6991874999999999,53.9375,41.875,48.5,111.1875,68.0,94.1875,100.5625,99.75,53.0625,51.125,12.6875,13.0
20190314,0,Beijing,33.0,0.258,0.3,19.0,21.0,61.0,84.0,65.0,78.0,17.0,29.0,4.0,7.0,2.0,2.0
20190314,0,Chongqing,74.0,0.789,0.986,39.0,52.0,26.0,44.0,22.0,30.0,79.0,96.0,53.0,65.0,7.0,9.0
20190314,0,Fujian,72.5,0.6312500000000001,0.6685,23.5,25.125,94.875,155.25,118.375,141.0,65.625,67.75,43.75,42.25,7.5,8.5
20190314,0,Gansu,56.166666666666664,0.6888333333333333,0.5653333333333334,39.0,26.0,44.25,107.41666666666667,72.25,99.41666666666667,60.25,50.0,28.416666666666668,23.25,9.416666666666666,14.583333333333334
20190314,0,Guangdong,74.04761904761905,0.8360000000000001,0.8729523809523808,38.333333333333336,39.904761904761905,76.33333333333333,151.52380952380952,98.85714285714286,128.28571428571428,69.66666666666667,69.66666666666667,49.476190476190474,45.857142857142854,7.428571428571429,9.333333333333334
20190314,0,Guangxi,118.23076923076923,1.1506923076923077,1.0887692307692307,33.92307692307692,35.23076923076923,47.0,115.76923076923077,66.6923076923077,94.92307692307692,109.61538461538461,107.61538461538461,88.76923076923077,74.84615384615384,14.692307692307692,13.384615384615385
20190314,0,Guizhou,54.4,0.7254,0.76,24.6,25.2,54.0,90.4,62.6,75.0,41.6,73.8,30.6,54.0,11.2,15.4
20190314,0,Hainan,38.5,0.665,0.69,8.5,8.0,61.5,93.0,71.0,86.5,37.5,38.5,22.0,21.0,3.0,3.0
20190314,0,Hebei,64.0,1.0107272727272727,0.669,49.0,31.636363636363637,32.0,94.0909090909091,61.54545454545455,88.45454545454545,77.45454545454545,57.45454545454545,32.72727272727273,23.0,18.272727272727273,12.545454545454545
20190314,0,Heilongjiang,41.0,0.4795833333333334,0.47924999999999995,14.583333333333334,13.833333333333334,58.75,80.5,58.5,72.75,34.333333333333336,34.833333333333336,24.916666666666668,20.5,7.75,8.333333333333334
20190314,0,Henan,90.94117647058823,0.7913529411764707,0.7518235294117648,55.588235294117645,45.1764705882353,28.176470588235293,85.0,47.88235294117647,70.0,115.05882352941177,103.23529411764706,60.470588235294116,47.529411764705884,13.352941176470589,14.176470588235293
20190314,0,Hubei,70.45454545454545,0.7205454545454546,0.8182727272727274,29.09090909090909,42.81818181818182,59.09090909090909,97.18181818181819,54.81818181818182,77.45454545454545,80.18181818181819,106.0909090909091,47.81818181818182,50.72727272727273,5.181818181818182,11.909090909090908
20190314,0,Hunan,86.76923076923077,0.7939999999999999,0.9396153846153846,23.384615384615383,43.61538461538461,63.84615384615385,103.53846153846153,64.61538461538461,80.53846153846153,84.0,94.76923076923077,63.07692307692308,56.69230769230769,7.153846153846154,13.538461538461538
20190314,0,Jiangsu,76.1,0.7946000000000002,0.7072,59.0,41.7,40.6,94.9,53.1,81.7,97.0,81.6,46.7,34.1,13.6,11.4
20190314,0,Jiangxi,74.3,0.7018,0.7449,30.3,34.5,70.4,124.9,84.2,105.8,96.1,90.2,44.2,43.4,17.1,20.5
20190314,0,Jilin,70.125,0.7788750000000001,0.6117499999999999,36.25,17.625,27.0,80.75,43.625,74.75,79.125,55.75,44.75,20.375,11.5,8.5
