date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200315,0,Alashanmeng,22.0,0.55,0.4,8.0,6.0,70.0,94.0,84.0,92.0,18.0,20.0,11.0,11.0,8.0,7.0
20200315,0,Ankang,69.0,0.3,0.35,27.0,24.0,38.0,106.0,56.0,89.0,87.0,90.0,35.0,35.0,6.0,7.0
20200315,0,Anqing,68.0,0.57,0.45,73.0,25.0,30.0,127.0,83.0,112.0,85.0,55.0,39.0,28.0,4.0,6.0
20200315,0,Anshan,46.0,1.72,1.23,30.0,29.0,49.0,94.0,59.0,83.0,46.0,66.0,21.0,33.0,23.0,23.0
20200315,0,Anshun,73.0,0.67,0.53,20.0,16.0,66.0,104.0,87.0,97.0,65.0,48.0,53.0,39.0,37.0,22.0
20200315,0,Anyang,67.0,2.3,0.73,61.0,36.0,26.0,101.0,57.0,95.0,84.0,64.0,27.0,22.0,24.0,16.0
20200315,0,Baicheng,23.0,0.45,0.5,5.0,7.0,70.0,81.0,72.0,79.0,19.0,23.0,16.0,15.0,9.0,10.0
20200315,0,Baise,74.0,0.9,0.7,38.0,15.0,42.0,94.0,70.0,88.0,97.0,56.0,38.0,31.0,24.0,8.0
20200315,0,Baishan,44.0,0.6,0.85,8.0,17.0,65.0,89.0,72.0,83.0,44.0,54.0,18.0,20.0,9.0,20.0
20200315,0,Baiyin,91.0,1.7,0.85,29.0,22.0,54.0,94.0,79.0,88.0,131.0,126.0,46.0,37.0,186.0,36.0
20200315,0,Baoding,29.0,0.3,0.33,17.0,22.0,72.0,97.0,78.0,92.0,29.0,46.0,12.0,19.0,6.0,9.0
20200315,0,Baoji,99.0,0.53,0.43,47.0,30.0,31.0,105.0,63.0,94.0,145.0,130.0,74.0,48.0,9.0,8.0
20200315,0,Baoshan,50.0,0.6,0.5,8.0,14.0,109.0,131.0,120.0,124.0,45.0,36.0,35.0,23.0,5.0,6.0
20200315,0,Baotou,42.0,0.94,0.98,34.0,30.0,46.0,86.0,59.0,83.0,42.0,54.0,21.0,20.0,11.0,25.0
20200315,0,Bayannur,60.0,0.7,0.6,25.0,13.0,52.0,93.0,66.0,89.0,70.0,35.0,34.0,15.0,12.0,10.0
20200315,0,Bazhong,79.0,0.67,0.57,55.0,38.0,9.0,104.0,39.0,79.0,107.0,80.0,47.0,36.0,5.0,4.0
20200315,0,Beihai,75.0,0.87,0.83,20.0,14.0,68.0,99.0,87.0,92.0,70.0,53.0,55.0,34.0,11.0,9.0
20200315,0,Beijing,37.0,0.2,0.26,10.0,12.0,71.0,89.0,81.0,86.0,37.0,37.0,5.0,8.0,2.0,2.0
20200315,0,Bengbu,93.0,0.6,0.53,59.0,34.0,31.0,98.0,57.0,85.0,135.0,69.0,54.0,38.0,18.0,14.0
20200315,0,Benxi,40.0,0.54,1.08,7.0,26.0,74.0,90.0,77.0,82.0,40.0,62.0,7.0,26.0,8.0,23.0
20200315,0,Bijie,66.0,0.55,0.45,21.0,22.0,39.0,96.0,39.0,88.0,60.0,64.0,48.0,51.0,12.0,11.0
20200315,0,Binzhou,79.0,0.93,0.87,71.0,39.0,8.0,91.0,47.0,83.0,108.0,76.0,41.0,35.0,22.0,15.0
20200315,0,Bozhou,77.0,0.3,0.35,26.0,20.0,61.0,103.0,64.0,96.0,104.0,77.0,31.0,38.0,7.0,5.0
20200315,0,Cangzhou,56.0,0.9,0.7,88.0,31.0,5.0,100.0,52.0,94.0,62.0,53.0,34.0,24.0,17.0,12.0
20200315,0,Changchun,30.0,0.56,0.61,23.0,19.0,47.0,78.0,60.0,73.0,30.0,51.0,16.0,22.0,6.0,8.0
20200315,0,Changde,83.0,0.58,0.55,60.0,25.0,33.0,124.0,76.0,113.0,115.0,93.0,49.0,44.0,12.0,9.0
20200315,0,Changsha,84.0,0.72,0.77,74.0,25.0,23.0,129.0,82.0,117.0,118.0,90.0,38.0,59.0,7.0,6.0
20200315,0,Changzhi,53.0,0.5,0.46,44.0,29.0,45.0,98.0,67.0,93.0,55.0,51.0,28.0,18.0,12.0,11.0
20200315,0,Changzhou,70.0,0.68,0.53,65.0,30.0,30.0,107.0,70.0,92.0,90.0,52.0,47.0,26.0,9.0,8.0
20200315,0,Chaoyang,22.0,0.53,0.78,8.0,19.0,70.0,85.0,76.0,82.0,18.0,51.0,6.0,18.0,9.0,10.0
20200315,0,Chaozhou,51.0,0.75,0.9,9.0,13.0,84.0,87.0,76.0,76.0,35.0,26.0,36.0,29.0,7.0,7.0
20200315,0,Chengde,52.0,0.72,0.6,25.0,22.0,40.0,93.0,73.0,90.0,54.0,47.0,15.0,13.0,8.0,9.0
20200315,0,Chengdu,85.0,0.93,0.74,80.0,62.0,9.0,69.0,37.0,49.0,119.0,128.0,51.0,45.0,8.0,9.0
20200315,0,Chenzhou,79.0,0.88,0.83,28.0,23.0,6.0,60.0,29.0,52.0,80.0,82.0,58.0,56.0,6.0,9.0
20200315,0,Chifeng,24.0,0.5,0.57,4.0,8.0,76.0,82.0,76.0,81.0,14.0,25.0,6.0,6.0,7.0,7.0
20200315,0,Chizhou,61.0,0.75,0.45,75.0,21.0,13.0,101.0,67.0,90.0,71.0,54.0,33.0,27.0,7.0,7.0
20200315,0,Chongqing,68.0,0.9,0.71,55.0,36.0,14.0,69.0,32.0,51.0,75.0,55.0,49.0,35.0,6.0,7.0
20200315,0,Chongzuo,52.0,0.6,0.55,15.0,14.0,70.0,83.0,69.0,77.0,54.0,46.0,36.0,26.0,5.0,5.0
20200315,0,Chuzhou,69.0,0.85,0.73,30.0,19.0,64.0,98.0,77.0,91.0,88.0,49.0,44.0,28.0,8.0,6.0
20200315,0,Dalian,53.0,0.7,0.66,44.0,30.0,43.0,93.0,50.0,81.0,55.0,55.0,27.0,26.0,15.0,14.0
20200315,0,Dandong,111.0,2.02,1.13,37.0,22.0,28.0,99.0,52.0,90.0,107.0,63.0,84.0,48.0,23.0,23.0
20200315,0,Daqing,26.0,0.28,0.38,7.0,12.0,78.0,101.0,85.0,92.0,25.0,25.0,18.0,17.0,8.0,8.0
20200315,0,Datong,25.0,0.47,0.45,18.0,14.0,61.0,89.0,74.0,87.0,25.0,43.0,13.0,12.0,27.0,16.0
20200315,0,Dazhou,89.0,1.38,0.65,65.0,42.0,23.0,93.0,50.0,75.0,122.0,66.0,66.0,33.0,8.0,9.0
20200315,0,Deyang,65.0,0.63,0.6,45.0,36.0,34.0,89.0,64.0,74.0,80.0,95.0,36.0,41.0,6.0,6.0
20200315,0,Dezhou,71.0,0.67,0.63,36.0,27.0,43.0,96.0,67.0,90.0,91.0,82.0,21.0,23.0,13.0,13.0
20200315,0,Dingxi,73.0,0.85,0.55,65.0,29.0,11.0,113.0,80.0,108.0,95.0,99.0,34.0,35.0,12.0,11.0
20200315,0,Dongguan,54.0,0.68,0.68,15.0,14.0,83.0,123.0,84.0,100.0,54.0,25.0,38.0,17.0,10.0,9.0
20200315,0,Dongying,74.0,0.53,0.53,58.0,39.0,24.0,93.0,51.0,85.0,97.0,95.0,39.0,40.0,20.0,15.0
20200315,0,Ezhou,72.0,1.2,1.23,21.0,21.0,91.0,124.0,107.0,118.0,94.0,76.0,37.0,38.0,19.0,17.0
20200315,0,Fangchenggang,73.0,0.9,0.77,11.0,9.0,92.0,96.0,90.0,91.0,73.0,48.0,53.0,33.0,8.0,7.0
20200315,0,Foshan,54.0,0.83,0.81,27.0,20.0,64.0,132.0,85.0,109.0,58.0,33.0,38.0,20.0,6.0,6.0
20200315,0,Fushun,59.0,0.38,0.7,11.0,22.0,63.0,82.0,71.0,77.0,67.0,69.0,13.0,25.0,9.0,17.0
20200315,0,Fuxin,22.0,0.32,0.52,9.0,18.0,69.0,86.0,76.0,83.0,17.0,64.0,6.0,30.0,6.0,15.0
20200315,0,Fuyang,75.0,0.57,0.43,42.0,23.0,43.0,103.0,65.0,94.0,100.0,73.0,51.0,34.0,6.0,5.0
20200315,0,Fuzhou,82.0,0.5,0.53,36.0,18.0,42.0,121.0,73.0,114.0,114.0,57.0,41.0,25.0,31.0,7.0
20200315,0,Ganzhou,66.0,1.13,1.1,49.0,17.0,23.0,124.0,89.0,115.0,81.0,54.0,42.0,33.0,14.0,9.0
20200315,0,Guang'an,94.0,1.08,0.68,41.0,20.0,10.0,87.0,50.0,73.0,103.0,51.0,70.0,29.0,4.0,4.0
20200315,0,Guangyuan,81.0,0.5,0.57,50.0,40.0,35.0,99.0,69.0,85.0,111.0,92.0,42.0,33.0,14.0,19.0
20200315,0,Guangzhou,60.0,0.8,0.81,26.0,19.0,73.0,125.0,90.0,110.0,62.0,37.0,43.0,23.0,5.0,6.0
20200315,0,Guigang,75.0,0.87,0.73,19.0,13.0,80.0,112.0,98.0,106.0,84.0,59.0,55.0,39.0,10.0,8.0
20200315,0,Guilin,64.0,0.83,0.87,24.0,16.0,85.0,117.0,97.0,108.0,78.0,73.0,33.0,38.0,9.0,9.0
20200315,0,Guiyang,65.0,0.6,0.58,16.0,12.0,81.0,97.0,87.0,92.0,79.0,60.0,47.0,38.0,11.0,9.0
20200315,0,Guyuan,76.0,1.25,0.8,74.0,39.0,9.0,106.0,53.0,99.0,101.0,105.0,51.0,35.0,16.0,10.0
20200315,0,Haikou,23.0,0.82,0.72,6.0,10.0,73.0,97.0,83.0,84.0,13.0,21.0,6.0,9.0,4.0,3.0
20200315,0,Handan,68.0,0.6,0.8,56.0,35.0,18.0,100.0,61.0,95.0,86.0,67.0,38.0,23.0,9.0,14.0
20200315,0,Hangzhou,59.0,0.61,0.55,63.0,30.0,14.0,96.0,45.0,83.0,67.0,40.0,23.0,17.0,5.0,5.0
20200315,0,Hanzhong,104.0,0.8,0.6,65.0,35.0,8.0,114.0,56.0,98.0,147.0,109.0,78.0,46.0,13.0,13.0
20200315,0,Harbin,27.0,0.5,0.48,16.0,16.0,73.0,88.0,73.0,82.0,21.0,25.0,19.0,19.0,12.0,13.0
20200315,0,Hebi,68.0,0.4,0.37,53.0,30.0,25.0,103.0,47.0,96.0,86.0,55.0,28.0,23.0,10.0,9.0
20200315,0,Hechi,74.0,0.9,0.8,31.0,15.0,55.0,95.0,71.0,88.0,83.0,55.0,54.0,31.0,9.0,8.0
20200315,0,Hefei,70.0,0.53,0.4,78.0,37.0,26.0,103.0,56.0,92.0,89.0,56.0,35.0,22.0,6.0,6.0
20200315,0,Hegang,39.0,0.67,0.67,9.0,12.0,66.0,81.0,65.0,73.0,39.0,53.0,22.0,24.0,10.0,10.0
20200315,0,Heihe,48.0,0.35,0.45,10.0,13.0,73.0,84.0,74.0,78.0,48.0,39.0,14.0,23.0,14.0,14.0
20200315,0,Hengshui,58.0,0.53,0.5,34.0,26.0,53.0,105.0,72.0,97.0,65.0,64.0,27.0,24.0,13.0,10.0
20200315,0,Hengyang,80.0,1.2,0.88,67.0,28.0,15.0,121.0,70.0,109.0,109.0,93.0,51.0,49.0,9.0,9.0
20200315,0,Heyuan,52.0,0.8,0.75,23.0,15.0,74.0,100.0,89.0,95.0,54.0,32.0,36.0,20.0,9.0,7.0
20200315,0,Heze,72.0,0.47,0.47,32.0,24.0,52.0,97.0,69.0,90.0,94.0,88.0,30.0,34.0,19.0,12.0
20200315,0,Hezhou,69.0,0.7,0.7,14.0,14.0,66.0,97.0,61.0,86.0,77.0,61.0,50.0,39.0,8.0,9.0
20200315,0,Hohhot,26.0,0.63,0.65,19.0,16.0,63.0,91.0,78.0,88.0,26.0,44.0,11.0,16.0,18.0,17.0
20200315,0,Huaibei,74.0,0.8,0.63,61.0,32.0,27.0,96.0,57.0,85.0,97.0,75.0,43.0,46.0,14.0,11.0
