AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
82.375,0.7062499999999999,0.615,31.6875,22.125,45.4375,92.3125,64.0,82.5625,70.9375,47.75,60.75,38.5625,7.375,7.9375
145.0,1.17,1.18,26.0,38.0,61.0,81.0,60.0,68.0,74.0,51.0,111.0,58.0,4.0,10.0
89.0,0.69,0.75,25.0,23.0,47.0,87.0,64.0,76.0,78.0,105.0,66.0,85.0,6.0,6.0
35.25,0.43124999999999997,0.39124999999999993,14.25,11.5,60.875,104.5,77.625,94.625,29.625,25.875,22.375,16.25,6.5,6.0
209.25,0.6525000000000001,0.7291666666666665,19.666666666666668,19.166666666666668,71.83333333333333,98.33333333333333,79.58333333333333,89.08333333333333,307.5,192.75,57.166666666666664,55.25,11.833333333333334,16.0
45.142857142857146,0.6076190476190476,0.5557142857142857,28.142857142857142,21.238095238095237,52.42857142857143,111.0952380952381,77.0,97.71428571428571,40.38095238095238,35.61904761904762,31.142857142857142,25.571428571428573,6.428571428571429,7.285714285714286
126.15384615384616,0.8684615384615384,0.7107692307692309,24.23076923076923,21.23076923076923,48.23076923076923,95.38461538461539,66.6923076923077,83.76923076923077,104.07692307692308,71.46153846153847,95.23076923076923,59.92307692307692,9.692307692307692,10.0
87.6,0.698,0.5660000000000001,19.2,13.0,57.6,105.0,76.8,89.6,82.6,53.6,65.0,41.2,19.4,18.2
35.0,0.45999999999999996,0.475,4.0,4.5,87.0,104.0,88.5,99.0,35.0,30.0,17.0,18.0,4.0,4.0
117.9090909090909,1.3127272727272727,1.3409090909090908,41.63636363636363,36.72727272727273,40.27272727272727,96.36363636363636,59.90909090909091,81.54545454545455,112.54545454545455,85.0909090909091,88.63636363636364,61.27272727272727,16.272727272727273,19.09090909090909
43.333333333333336,0.605,0.6050000000000001,12.833333333333334,12.666666666666666,66.66666666666667,88.83333333333333,72.25,83.16666666666667,35.25,38.416666666666664,29.75,29.666666666666668,8.583333333333334,11.0
