date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200107,0,Alashanmeng,134.0,1.1,0.75,21.0,19.0,56.0,82.0,57.0,76.0,122.0,85.0,102.0,58.0,12.0,14.0
20200107,0,Ankang,17.0,1.35,1.3,17.0,25.0,31.0,36.0,31.0,31.0,8.0,23.0,12.0,17.0,6.0,6.0
20200107,0,Anqing,30.0,0.8,0.88,30.0,33.0,17.0,35.0,21.0,30.0,23.0,49.0,21.0,43.0,5.0,5.0
20200107,0,Anshan,88.0,2.17,1.03,53.0,35.0,14.0,62.0,36.0,54.0,78.0,49.0,65.0,32.0,23.0,12.0
20200107,0,Anshun,31.0,0.67,0.37,12.0,7.0,34.0,73.0,60.0,68.0,28.0,13.0,22.0,9.0,16.0,12.0
20200107,0,Anyang,140.0,1.63,1.63,41.0,52.0,38.0,39.0,30.0,30.0,90.0,89.0,107.0,103.0,19.0,16.0
20200107,0,Baicheng,201.0,1.5,1.45,37.0,42.0,50.0,64.0,51.0,58.0,206.0,175.0,151.0,112.0,23.0,18.0
20200107,0,Baise,58.0,0.9,0.75,32.0,16.0,20.0,68.0,48.0,63.0,66.0,48.0,37.0,25.0,14.0,16.0
20200107,0,Baishan,96.0,2.5,1.95,62.0,55.0,6.0,28.0,7.0,20.0,101.0,93.0,72.0,58.0,31.0,37.0
20200107,0,Baiyin,52.0,0.8,0.8,22.0,27.0,48.0,78.0,39.0,72.0,54.0,59.0,34.0,28.0,19.0,34.0
20200107,0,Baoding,125.0,1.52,1.12,66.0,59.0,3.0,37.0,6.0,26.0,117.0,80.0,95.0,64.0,12.0,9.0
20200107,0,Baoji,136.0,1.27,1.49,49.0,42.0,17.0,66.0,30.0,48.0,138.0,119.0,104.0,98.0,9.0,8.0
20200107,0,Baoshan,39.0,0.5,0.45,11.0,9.0,49.0,92.0,64.0,85.0,17.0,18.0,27.0,23.0,6.0,5.0
20200107,0,Baotou,29.0,0.93,0.86,29.0,26.0,54.0,81.0,68.0,75.0,27.0,41.0,20.0,29.0,13.0,15.0
20200107,0,Bayannur,59.0,0.85,1.5,28.0,33.0,56.0,79.0,59.0,70.0,64.0,118.0,42.0,75.0,13.0,22.0
20200107,0,Bazhong,24.0,0.87,1.0,25.0,23.0,25.0,42.0,26.0,26.0,23.0,31.0,17.0,23.0,3.0,4.0
20200107,0,Beihai,48.0,0.53,0.57,8.0,11.0,69.0,99.0,77.0,90.0,48.0,46.0,18.0,21.0,6.0,7.0
