date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200120,0,Alashanmeng,31.0,0.25,0.25,12.0,15.0,76.0,90.0,75.0,85.0,31.0,41.0,22.0,19.0,8.0,8.0
20200120,0,Ankang,86.0,0.95,1.2,33.0,33.0,15.0,59.0,27.0,37.0,95.0,112.0,64.0,93.0,5.0,6.0
20200120,0,Anqing,160.0,1.15,0.8,66.0,34.0,41.0,117.0,77.0,103.0,113.0,87.0,122.0,92.0,5.0,6.0
20200120,0,Anshan,60.0,1.2,1.77,43.0,42.0,35.0,70.0,40.0,63.0,69.0,110.0,40.0,73.0,9.0,17.0
20200120,0,Anshun,54.0,0.93,0.9,14.0,16.0,43.0,54.0,45.0,50.0,44.0,31.0,38.0,28.0,21.0,24.0
20200120,0,Anyang,95.0,1.57,1.73,66.0,48.0,12.0,81.0,36.0,70.0,137.0,142.0,71.0,91.0,14.0,14.0
20200120,0,Baicheng,140.0,1.5,1.4,44.0,33.0,39.0,106.0,43.0,93.0,152.0,139.0,107.0,98.0,21.0,21.0
20200120,0,Baise,73.0,1.45,1.15,21.0,18.0,38.0,54.0,45.0,48.0,64.0,47.0,53.0,37.0,35.0,13.0
20200120,0,Baishan,56.0,1.75,2.45,16.0,35.0,59.0,71.0,63.0,67.0,62.0,90.0,38.0,58.0,17.0,26.0
20200120,0,Baiyin,56.0,0.85,0.9,51.0,37.0,14.0,62.0,35.0,52.0,58.0,52.0,40.0,32.0,35.0,48.0
20200120,0,Baoding,103.0,1.27,1.47,65.0,44.0,15.0,76.0,38.0,65.0,130.0,122.0,77.0,69.0,18.0,13.0
20200120,0,Baoji,94.0,0.93,0.79,43.0,41.0,20.0,69.0,30.0,55.0,100.0,69.0,70.0,47.0,9.0,10.0
20200120,0,Baoshan,39.0,0.45,0.5,7.0,11.0,66.0,96.0,79.0,91.0,12.0,23.0,27.0,31.0,6.0,6.0
20200120,0,Baotou,52.0,1.36,1.62,54.0,57.0,23.0,75.0,38.0,58.0,53.0,99.0,27.0,48.0,17.0,20.0
20200120,0,Bayannur,83.0,0.95,0.55,52.0,20.0,20.0,82.0,48.0,80.0,92.0,69.0,61.0,24.0,23.0,13.0
20200120,0,Bazhong,96.0,0.93,0.9,42.0,29.0,5.0,87.0,27.0,67.0,105.0,76.0,72.0,55.0,6.0,6.0
20200120,0,Beihai,68.0,1.05,1.0,15.0,15.0,28.0,38.0,31.0,34.0,43.0,50.0,49.0,44.0,6.0,8.0
20200120,0,Beijing,31.0,0.24,0.54,11.0,24.0,64.0,70.0,52.0,60.0,31.0,69.0,4.0,28.0,2.0,2.0
20200120,0,Bengbu,260.0,1.78,1.18,80.0,43.0,12.0,89.0,39.0,74.0,261.0,157.0,210.0,126.0,12.0,11.0
20200120,0,Benxi,60.0,1.73,1.42,54.0,41.0,10.0,67.0,28.0,58.0,67.0,79.0,43.0,54.0,14.0,20.0
20200120,0,Bijie,61.0,1.0,1.05,19.0,19.0,28.0,38.0,26.0,35.0,47.0,29.0,44.0,24.0,12.0,11.0
20200120,0,Binzhou,161.0,1.63,1.6,73.0,49.0,20.0,83.0,38.0,62.0,160.0,188.0,123.0,143.0,19.0,16.0
20200120,0,Bozhou,280.0,1.75,1.35,55.0,40.0,9.0,110.0,40.0,83.0,298.0,198.0,230.0,150.0,5.0,7.0
20200120,0,Cangzhou,153.0,1.7,1.63,65.0,40.0,10.0,74.0,34.0,60.0,181.0,163.0,117.0,103.0,23.0,10.0
20200120,0,Changchun,205.0,1.28,1.46,51.0,57.0,68.0,107.0,72.0,84.0,149.0,139.0,155.0,150.0,21.0,27.0
20200120,0,Changde,120.0,0.98,0.83,36.0,18.0,38.0,99.0,69.0,84.0,82.0,79.0,91.0,90.0,6.0,5.0
20200120,0,Changsha,149.0,1.97,1.24,72.0,37.0,10.0,109.0,54.0,91.0,124.0,72.0,114.0,88.0,8.0,6.0
20200120,0,Changzhi,73.0,1.36,0.92,61.0,37.0,35.0,94.0,63.0,84.0,90.0,74.0,53.0,43.0,23.0,17.0
20200120,0,Changzhou,163.0,1.42,1.08,60.0,45.0,35.0,100.0,59.0,85.0,152.0,116.0,124.0,97.0,10.0,10.0
20200120,0,Chaoyang,115.0,2.07,1.23,50.0,29.0,14.0,86.0,30.0,78.0,112.0,76.0,87.0,40.0,33.0,26.0
20200120,0,Chaozhou,18.0,0.75,0.8,13.0,13.0,36.0,77.0,45.0,60.0,18.0,33.0,9.0,20.0,5.0,6.0
20200120,0,Chengde,67.0,0.8,0.95,29.0,35.0,45.0,79.0,36.0,65.0,83.0,78.0,30.0,31.0,11.0,16.0
20200120,0,Chengdu,79.0,0.92,0.89,69.0,39.0,16.0,99.0,51.0,82.0,80.0,68.0,58.0,54.0,5.0,5.0
20200120,0,Chenzhou,78.0,1.2,0.95,36.0,27.0,14.0,59.0,34.0,47.0,71.0,58.0,57.0,49.0,5.0,5.0
20200120,0,Chifeng,36.0,0.4,0.55,5.0,19.0,69.0,74.0,62.0,65.0,36.0,45.0,9.0,12.0,7.0,13.0
20200120,0,Chizhou,121.0,1.0,0.9,27.0,25.0,50.0,86.0,65.0,76.0,110.0,93.0,92.0,73.0,5.0,6.0
20200120,0,Chongqing,94.0,1.15,1.13,54.0,44.0,19.0,62.0,28.0,41.0,93.0,93.0,70.0,68.0,7.0,7.0
20200120,0,Chongzuo,83.0,0.65,0.5,20.0,14.0,31.0,45.0,38.0,40.0,69.0,32.0,61.0,20.0,5.0,5.0
20200120,0,Chuzhou,173.0,1.4,1.18,60.0,34.0,54.0,103.0,63.0,83.0,149.0,103.0,131.0,97.0,11.0,10.0
20200120,0,Dalian,70.0,1.11,1.11,45.0,36.0,35.0,80.0,45.0,74.0,89.0,92.0,51.0,67.0,17.0,15.0
20200120,0,Dandong,48.0,0.85,1.3,24.0,29.0,46.0,73.0,51.0,64.0,48.0,83.0,28.0,58.0,17.0,21.0
20200120,0,Daqing,283.0,1.9,2.08,69.0,59.0,57.0,111.0,75.0,95.0,270.0,284.0,233.0,237.0,24.0,26.0
20200120,0,Datong,62.0,1.3,1.07,38.0,36.0,36.0,72.0,45.0,65.0,74.0,93.0,38.0,31.0,23.0,31.0
20200120,0,Dazhou,115.0,1.13,1.18,43.0,38.0,21.0,74.0,32.0,53.0,122.0,114.0,87.0,82.0,8.0,10.0
20200120,0,Deyang,109.0,0.97,0.92,65.0,51.0,21.0,83.0,47.0,68.0,119.0,92.0,82.0,69.0,5.0,5.0
20200120,0,Dezhou,187.0,1.8,2.1,59.0,45.0,22.0,71.0,38.0,55.0,223.0,198.0,141.0,152.0,17.0,11.0
20200120,0,Dingxi,105.0,1.45,0.95,53.0,30.0,10.0,75.0,42.0,64.0,106.0,76.0,79.0,49.0,21.0,18.0
20200120,0,Dongguan,26.0,0.94,0.98,21.0,22.0,26.0,39.0,31.0,35.0,19.0,35.0,18.0,32.0,13.0,10.0
20200120,0,Dongying,125.0,1.23,1.23,68.0,46.0,23.0,81.0,27.0,61.0,161.0,197.0,95.0,137.0,38.0,19.0
20200120,0,Ezhou,141.0,1.43,1.27,67.0,41.0,32.0,88.0,56.0,75.0,145.0,110.0,108.0,78.0,11.0,13.0
20200120,0,Fangchenggang,60.0,0.73,0.73,13.0,16.0,49.0,49.0,39.0,39.0,46.0,32.0,43.0,21.0,6.0,5.0
20200120,0,Foshan,28.0,1.13,1.16,30.0,28.0,12.0,24.0,14.0,21.0,28.0,38.0,17.0,21.0,7.0,7.0
20200120,0,Fushun,114.0,1.34,1.22,46.0,44.0,18.0,69.0,32.0,61.0,112.0,106.0,86.0,83.0,13.0,18.0
20200120,0,Fuxin,96.0,1.72,0.88,44.0,28.0,21.0,86.0,38.0,79.0,97.0,71.0,72.0,54.0,69.0,45.0
20200120,0,Fuyang,129.0,1.07,1.07,76.0,37.0,19.0,83.0,36.0,70.0,142.0,123.0,98.0,87.0,6.0,6.0
20200120,0,Fuzhou,103.0,0.8,0.75,34.0,23.0,36.0,93.0,58.0,81.0,101.0,68.0,77.0,50.0,10.0,15.0
20200120,0,Ganzhou,50.0,1.13,1.13,14.0,15.0,52.0,73.0,51.0,60.0,42.0,40.0,35.0,29.0,3.0,4.0
20200120,0,Guang'an,116.0,1.23,1.18,42.0,34.0,8.0,79.0,33.0,54.0,128.0,110.0,88.0,74.0,4.0,4.0
20200120,0,Guangyuan,55.0,0.6,0.5,57.0,38.0,14.0,94.0,46.0,81.0,59.0,44.0,36.0,27.0,7.0,7.0
20200120,0,Guangzhou,27.0,0.99,1.1,25.0,28.0,24.0,35.0,24.0,28.0,27.0,38.0,17.0,25.0,5.0,5.0
20200120,0,Guigang,52.0,0.87,0.8,26.0,18.0,21.0,42.0,33.0,39.0,53.0,46.0,34.0,34.0,7.0,6.0
20200120,0,Guilin,76.0,1.2,1.17,34.0,21.0,51.0,85.0,57.0,76.0,83.0,59.0,56.0,49.0,8.0,6.0
20200120,0,Guiyang,59.0,0.8,0.89,15.0,24.0,50.0,56.0,36.0,47.0,58.0,69.0,42.0,51.0,18.0,24.0
20200120,0,Guyuan,55.0,1.35,0.75,59.0,26.0,22.0,88.0,53.0,84.0,51.0,42.0,39.0,16.0,18.0,10.0
20200120,0,Haikou,42.0,0.88,0.8,6.0,11.0,89.0,120.0,108.0,108.0,42.0,31.0,24.0,20.0,3.0,3.0
