AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
93.4375,0.7425,0.8975000000000001,22.6875,22.625,74.5625,123.75,88.8125,111.25,76.0625,91.75,69.75,84.0,8.6875,8.875
22.0,0.26,0.77,9.0,27.0,70.0,89.0,76.0,80.0,14.0,47.0,5.0,44.0,2.0,4.0
71.0,1.01,0.97,27.0,26.0,19.0,52.0,27.0,42.0,62.0,65.0,52.0,55.0,7.0,7.0
45.0,0.48875,0.49,9.5,8.125,65.75,106.625,81.625,99.875,33.25,35.5,31.625,29.875,5.125,5.625
52.416666666666664,0.7958333333333333,0.8875000000000001,18.833333333333332,20.25,60.416666666666664,93.0,72.5,83.75,48.25,49.333333333333336,36.833333333333336,34.583333333333336,13.416666666666666,20.083333333333332
50.0,0.6319047619047619,0.5961904761904764,20.714285714285715,13.238095238095237,62.666666666666664,112.38095238095238,84.23809523809524,104.47619047619048,41.285714285714285,35.857142857142854,35.38095238095238,31.047619047619047,6.666666666666667,7.190476190476191
112.6923076923077,0.8953846153846154,0.7892307692307691,24.76923076923077,19.23076923076923,59.92307692307692,118.92307692307692,85.76923076923077,107.3076923076923,97.15384615384616,74.92307692307692,85.23076923076923,64.92307692307692,9.23076923076923,9.0
43.2,0.606,0.614,9.8,9.2,67.8,78.4,66.0,72.2,35.6,32.4,30.0,26.4,14.2,14.2
30.0,0.39,0.42500000000000004,4.5,6.0,97.0,111.0,101.5,106.5,23.0,26.0,18.5,18.0,4.0,4.0
151.0909090909091,1.717272727272727,1.6281818181818182,34.63636363636363,29.818181818181817,55.45454545454545,106.36363636363636,74.72727272727273,93.18181818181819,145.0,117.63636363636364,115.63636363636364,91.54545454545455,16.09090909090909,18.363636363636363
139.83333333333334,1.375,1.1175,39.166666666666664,31.5,43.416666666666664,80.25,51.666666666666664,69.66666666666667,134.16666666666666,103.5,107.66666666666667,87.66666666666667,19.333333333333332,20.5
132.41176470588235,1.2358823529411764,1.1152941176470588,27.529411764705884,19.764705882352942,64.70588235294117,122.52941176470588,91.11764705882354,110.70588235294117,110.41176470588235,105.29411764705883,100.6470588235294,96.23529411764706,9.352941176470589,10.058823529411764
102.0909090909091,1.049090909090909,1.0454545454545454,24.09090909090909,19.272727272727273,70.9090909090909,124.63636363636364,94.27272727272727,113.72727272727273,86.18181818181819,77.45454545454545,76.63636363636364,67.36363636363636,10.363636363636363,10.090909090909092
89.84615384615384,1.0523076923076922,0.8592307692307694,26.076923076923077,16.692307692307693,41.07692307692308,101.53846153846153,68.84615384615384,90.92307692307692,75.3076923076923,58.15384615384615,66.92307692307692,51.92307692307692,5.846153846153846,5.769230769230769
84.9,0.867,0.9349999999999999,32.5,23.7,61.5,115.5,79.1,105.0,70.5,77.3,62.8,67.7,8.3,10.0
72.3,0.766,0.8540000000000001,17.9,13.7,55.5,113.5,80.0,102.9,63.8,60.7,52.8,49.6,7.9,11.1
167.5,1.85125,1.43875,44.625,38.5,47.625,99.25,57.0,83.625,160.5,132.0,131.5,109.25,16.375,22.625
179.71428571428572,2.1078571428571427,1.487857142857143,51.857142857142854,34.92857142857143,28.357142857142858,87.78571428571429,46.5,74.21428571428571,157.21428571428572,108.0,139.35714285714286,92.28571428571429,28.214285714285715,31.428571428571427
91.27272727272727,1.1636363636363636,1.3072727272727271,24.818181818181817,27.272727272727273,58.90909090909091,88.54545454545455,68.72727272727273,78.0909090909091,97.18181818181819,102.54545454545455,67.72727272727273,79.27272727272727,17.636363636363637,20.272727272727273
54.0,0.96,1.0799999999999998,24.8,26.4,57.6,103.8,75.8,93.4,51.6,58.2,34.2,40.0,22.4,24.0
55.0,0.9,1.53,22.0,27.0,87.0,123.0,88.0,96.0,46.0,49.0,39.0,41.0,20.0,21.0
142.25,1.2949999999999997,1.03125,30.3125,24.125,72.25,118.8125,86.3125,107.0625,124.3125,82.0,107.875,66.5625,18.625,17.1875
41.0,0.73,0.9,77.0,34.0,16.0,97.0,53.0,89.0,31.0,41.0,29.0,49.0,5.0,9.0
108.19047619047619,1.277142857142857,1.2619047619047616,35.904761904761905,29.428571428571427,43.523809523809526,110.38095238095238,69.76190476190476,96.42857142857143,94.71428571428571,90.80952380952381,80.9047619047619,75.42857142857143,25.666666666666668,24.523809523809526
64.38888888888889,0.8922222222222224,0.8755555555555555,15.833333333333334,16.38888888888889,32.666666666666664,59.22222222222222,41.611111111111114,51.27777777777778,56.611111111111114,54.22222222222222,46.44444444444444,45.22222222222222,5.888888888888889,6.777777777777778
141.0,1.07,1.41,34.0,41.0,60.0,106.0,73.0,91.0,79.0,86.0,108.0,90.0,7.0,17.0
100.0,1.265,1.255,36.5,29.5,49.0,79.0,60.5,68.0,76.0,75.5,75.0,75.0,6.0,7.5
27.0,0.77,0.63,16.0,11.0,62.0,94.0,76.0,90.0,27.0,21.0,17.0,10.0,6.0,6.0
45.75,0.7687499999999999,0.70125,9.875,8.125,58.75,91.5,70.625,82.875,34.5,30.875,30.375,26.25,6.5,5.875
70.0,0.7599999999999999,0.8281818181818181,17.818181818181817,13.636363636363637,63.81818181818182,117.27272727272727,87.45454545454545,109.9090909090909,60.0,70.9090909090909,50.90909090909091,59.54545454545455,5.090909090909091,6.909090909090909
92.625,0.7137500000000001,0.885,20.25,22.1875,74.0,123.75,74.0,74.0,74.6875,90.375,69.1875,82.5625,8.5625,8.8125
22.0,0.25,0.75,8.0,26.0,69.0,89.0,69.0,69.0,14.0,45.0,5.0,42.0,2.0,4.0
69.0,0.97,0.97,25.0,25.0,19.0,52.0,19.0,19.0,60.0,65.0,50.0,55.0,7.0,7.0
44.875,0.49,0.48625,9.0,8.125,62.375,106.625,62.375,62.375,34.125,35.625,31.125,29.625,4.875,5.625
50.25,0.7891666666666667,0.8874999999999998,16.583333333333332,19.916666666666668,61.5,93.0,61.5,61.5,43.666666666666664,48.75,34.833333333333336,34.416666666666664,13.083333333333334,19.916666666666668
49.523809523809526,0.6180952380952381,0.5957142857142858,19.523809523809526,13.380952380952381,59.476190476190474,112.38095238095238,59.476190476190474,59.476190476190474,40.61904761904762,35.904761904761905,35.095238095238095,31.0,6.666666666666667,7.190476190476191
108.46153846153847,0.8753846153846153,0.7861538461538462,22.23076923076923,19.153846153846153,58.61538461538461,118.92307692307692,58.61538461538461,58.61538461538461,93.46153846153847,75.46153846153847,81.53846153846153,65.6923076923077,9.0,9.0
45.4,0.602,0.614,9.2,9.0,67.0,77.8,67.0,67.0,38.6,32.8,32.2,26.6,13.2,14.0
30.0,0.41500000000000004,0.42500000000000004,4.5,6.0,95.0,111.0,95.0,95.0,25.0,26.0,18.5,18.0,3.5,4.0
145.0909090909091,1.6527272727272724,1.6372727272727274,32.63636363636363,29.90909090909091,57.09090909090909,106.54545454545455,57.09090909090909,57.09090909090909,135.9090909090909,119.27272727272727,110.9090909090909,93.0909090909091,15.0,18.454545454545453
130.83333333333334,1.3558333333333332,1.1274999999999997,34.0,31.5,47.75,80.41666666666667,47.75,47.75,127.66666666666667,105.25,99.41666666666667,89.08333333333333,17.583333333333332,20.666666666666668
137.0,1.2870588235294118,1.119411764705882,27.0,19.941176470588236,62.0,122.52941176470588,62.0,62.0,114.76470588235294,105.17647058823529,104.11764705882354,96.17647058823529,9.705882352941176,10.117647058823529
102.0909090909091,1.0890909090909089,1.048181818181818,22.363636363636363,19.09090909090909,65.9090909090909,124.63636363636364,65.9090909090909,65.9090909090909,85.27272727272727,77.63636363636364,76.63636363636364,67.54545454545455,9.818181818181818,10.181818181818182
91.76923076923077,1.0269230769230768,0.8661538461538463,24.153846153846153,16.692307692307693,39.53846153846154,101.53846153846153,39.53846153846154,39.53846153846154,77.23076923076923,58.53846153846154,68.38461538461539,52.30769230769231,5.769230769230769,5.846153846153846
