date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200319,0,Alashanmeng,68.0,0.4,0.4,7.0,7.0,71.0,97.0,87.0,93.0,85.0,145.0,24.0,35.0,7.0,6.0
20200319,0,Ankang,81.0,0.55,0.7,46.0,37.0,23.0,123.0,40.0,88.0,111.0,78.0,40.0,34.0,6.0,7.0
20200319,0,Anqing,70.0,0.8,0.72,25.0,26.0,96.0,160.0,122.0,144.0,77.0,81.0,51.0,53.0,8.0,11.0
20200319,0,Anshan,53.0,0.87,0.9,20.0,23.0,66.0,151.0,105.0,138.0,55.0,110.0,13.0,52.0,17.0,16.0
20200319,0,Anshun,70.0,0.7,0.63,31.0,26.0,34.0,59.0,48.0,53.0,62.0,40.0,51.0,32.0,49.0,40.0
20200319,0,Anyang,271.0,0.4,0.67,11.0,32.0,75.0,132.0,93.0,116.0,400.0,141.0,49.0,33.0,6.0,22.0
20200319,0,Baicheng,39.0,0.55,0.55,8.0,11.0,53.0,83.0,63.0,79.0,35.0,33.0,27.0,21.0,6.0,8.0
20200319,0,Baise,39.0,0.75,0.75,12.0,12.0,34.0,61.0,44.0,48.0,39.0,33.0,26.0,20.0,6.0,6.0
20200319,0,Baishan,54.0,0.85,0.9,12.0,20.0,99.0,131.0,113.0,125.0,58.0,63.0,23.0,33.0,14.0,18.0
20200319,0,Baiyin,125.0,0.65,0.55,41.0,21.0,26.0,94.0,71.0,90.0,199.0,135.0,57.0,29.0,5.0,8.0
20200319,0,Baoding,33.0,0.17,0.43,6.0,25.0,89.0,110.0,92.0,98.0,33.0,160.0,15.0,32.0,5.0,12.0
20200319,0,Baoji,111.0,0.41,0.4,55.0,35.0,18.0,121.0,58.0,108.0,172.0,92.0,49.0,35.0,7.0,8.0
20200319,0,Baoshan,54.0,0.5,0.55,10.0,14.0,115.0,149.0,129.0,142.0,47.0,54.0,38.0,41.0,5.0,6.0
20200319,0,Baotou,25.0,0.62,0.96,18.0,28.0,67.0,92.0,81.0,89.0,25.0,127.0,10.0,25.0,6.0,17.0
20200319,0,Bayannur,64.0,0.55,0.5,12.0,10.0,63.0,93.0,73.0,89.0,78.0,166.0,26.0,31.0,9.0,7.0
20200319,0,Bazhong,61.0,0.67,0.63,59.0,38.0,13.0,137.0,59.0,120.0,71.0,56.0,38.0,29.0,5.0,5.0
20200319,0,Beihai,55.0,0.93,0.8,20.0,13.0,11.0,49.0,23.0,42.0,59.0,33.0,30.0,16.0,10.0,8.0
20200319,0,Beijing,40.0,0.18,0.44,6.0,34.0,78.0,91.0,85.0,85.0,40.0,127.0,5.0,36.0,2.0,4.0
20200319,0,Bengbu,83.0,0.77,0.72,34.0,41.0,73.0,134.0,90.0,124.0,115.0,110.0,59.0,53.0,19.0,22.0
20200319,0,Benxi,58.0,0.47,1.0,11.0,29.0,82.0,145.0,124.0,137.0,66.0,97.0,25.0,48.0,10.0,21.0
20200319,0,Bijie,39.0,0.35,0.45,18.0,24.0,82.0,97.0,88.0,91.0,39.0,43.0,25.0,29.0,12.0,13.0
20200319,0,Binzhou,369.0,0.5,1.13,13.0,46.0,75.0,128.0,92.0,120.0,475.0,213.0,49.0,49.0,4.0,23.0
20200319,0,Bozhou,64.0,0.7,0.65,12.0,19.0,94.0,145.0,114.0,134.0,77.0,105.0,33.0,45.0,6.0,8.0
20200319,0,Cangzhou,50.0,0.45,0.7,9.0,20.0,82.0,151.0,94.0,116.0,50.0,174.0,23.0,36.0,6.0,16.0
20200319,0,Changchun,34.0,0.44,0.67,17.0,26.0,59.0,114.0,67.0,100.0,34.0,59.0,13.0,29.0,7.0,11.0
20200319,0,Changde,59.0,0.65,0.53,35.0,20.0,53.0,134.0,93.0,117.0,64.0,57.0,42.0,36.0,9.0,7.0
20200319,0,Changsha,61.0,0.9,0.86,55.0,31.0,39.0,127.0,73.0,107.0,72.0,58.0,36.0,49.0,11.0,8.0
20200319,0,Changzhi,88.0,0.46,0.66,17.0,31.0,78.0,124.0,90.0,115.0,126.0,108.0,22.0,33.0,9.0,12.0
20200319,0,Changzhou,70.0,0.66,0.75,62.0,51.0,83.0,159.0,104.0,145.0,89.0,85.0,49.0,47.0,11.0,13.0
20200319,0,Chaoyang,21.0,0.6,0.93,8.0,23.0,67.0,100.0,76.0,87.0,21.0,97.0,6.0,31.0,8.0,16.0
20200319,0,Chaozhou,100.0,1.45,1.05,37.0,32.0,11.0,85.0,38.0,66.0,65.0,62.0,75.0,51.0,16.0,12.0
20200319,0,Chengde,25.0,0.33,0.68,8.0,33.0,81.0,98.0,89.0,90.0,17.0,73.0,14.0,20.0,6.0,13.0
20200319,0,Chengdu,86.0,1.14,0.71,102.0,70.0,6.0,121.0,53.0,89.0,122.0,88.0,62.0,46.0,9.0,9.0
20200319,0,Chenzhou,24.0,0.9,0.75,28.0,22.0,19.0,57.0,26.0,42.0,22.0,28.0,17.0,21.0,9.0,8.0
20200319,0,Chifeng,23.0,0.7,0.8,4.0,22.0,73.0,89.0,70.0,80.0,9.0,66.0,6.0,23.0,5.0,10.0
20200319,0,Chizhou,85.0,1.05,0.75,33.0,26.0,71.0,127.0,104.0,115.0,99.0,81.0,63.0,46.0,44.0,13.0
20200319,0,Chongqing,63.0,0.94,0.71,69.0,46.0,35.0,120.0,68.0,99.0,76.0,63.0,42.0,35.0,8.0,8.0
20200319,0,Chongzuo,29.0,0.4,0.4,10.0,14.0,34.0,53.0,36.0,45.0,24.0,25.0,20.0,14.0,3.0,4.0
20200319,0,Chuzhou,59.0,0.82,0.82,13.0,24.0,116.0,146.0,124.0,137.0,67.0,71.0,32.0,36.0,7.0,7.0
20200319,0,Dalian,83.0,0.34,0.73,10.0,33.0,80.0,163.0,126.0,148.0,116.0,106.0,16.0,59.0,6.0,12.0
20200319,0,Dandong,68.0,0.68,1.03,9.0,17.0,156.0,158.0,137.0,137.0,84.0,86.0,49.0,53.0,13.0,17.0
20200319,0,Daqing,53.0,0.5,0.62,18.0,23.0,70.0,90.0,58.0,73.0,44.0,40.0,37.0,27.0,8.0,10.0
20200319,0,Datong,32.0,0.47,0.43,16.0,17.0,66.0,116.0,76.0,91.0,32.0,136.0,13.0,21.0,29.0,16.0
20200319,0,Dazhou,95.0,0.95,0.9,89.0,55.0,25.0,120.0,51.0,97.0,134.0,102.0,71.0,57.0,9.0,9.0
20200319,0,Deyang,87.0,0.97,0.75,90.0,57.0,9.0,113.0,62.0,93.0,124.0,94.0,55.0,44.0,8.0,7.0
20200319,0,Dezhou,57.0,0.27,0.57,10.0,22.0,84.0,130.0,99.0,116.0,64.0,128.0,8.0,35.0,5.0,16.0
20200319,0,Dingxi,102.0,0.85,0.65,53.0,33.0,15.0,110.0,62.0,94.0,154.0,97.0,59.0,36.0,15.0,18.0
20200319,0,Dongguan,90.0,0.82,0.68,51.0,46.0,14.0,74.0,37.0,58.0,76.0,74.0,67.0,55.0,10.0,10.0
20200319,0,Dongying,137.0,0.22,0.63,11.0,43.0,85.0,133.0,93.0,120.0,224.0,204.0,31.0,49.0,6.0,17.0
20200319,0,Ezhou,59.0,0.87,1.07,17.0,20.0,82.0,134.0,95.0,127.0,68.0,86.0,42.0,45.0,11.0,14.0
20200319,0,Fangchenggang,31.0,0.63,0.7,13.0,12.0,25.0,55.0,30.0,47.0,31.0,19.0,17.0,10.0,5.0,6.0
20200319,0,Foshan,49.0,0.71,0.76,58.0,57.0,14.0,71.0,36.0,53.0,49.0,57.0,30.0,34.0,5.0,6.0
20200319,0,Fushun,60.0,0.32,0.76,8.0,25.0,77.0,149.0,105.0,132.0,69.0,98.0,9.0,44.0,12.0,19.0
20200319,0,Fuxin,22.0,0.24,0.62,6.0,24.0,70.0,104.0,80.0,88.0,22.0,84.0,4.0,49.0,17.0,25.0
20200319,0,Fuyang,70.0,0.4,0.43,12.0,23.0,104.0,134.0,104.0,127.0,89.0,97.0,42.0,47.0,5.0,5.0
20200319,0,Fuzhou,47.0,0.75,0.65,34.0,18.0,21.0,135.0,67.0,107.0,47.0,50.0,31.0,29.0,5.0,6.0
20200319,0,Ganzhou,47.0,1.32,1.1,39.0,24.0,13.0,76.0,14.0,70.0,44.0,40.0,33.0,28.0,5.0,5.0
20200319,0,Guang'an,74.0,0.75,0.6,44.0,28.0,59.0,120.0,85.0,111.0,90.0,64.0,54.0,36.0,7.0,6.0
20200319,0,Guangyuan,73.0,0.63,0.57,63.0,51.0,26.0,125.0,56.0,98.0,96.0,56.0,34.0,24.0,15.0,19.0
20200319,0,Guangzhou,52.0,0.87,0.83,79.0,57.0,4.0,77.0,38.0,60.0,54.0,58.0,33.0,33.0,8.0,7.0
20200319,0,Guigang,11.0,0.83,0.93,21.0,25.0,21.0,49.0,13.0,45.0,6.0,23.0,6.0,14.0,6.0,6.0
20200319,0,Guilin,24.0,0.87,1.03,24.0,26.0,48.0,69.0,44.0,50.0,21.0,36.0,17.0,29.0,7.0,11.0
20200319,0,Guiyang,74.0,1.14,0.82,52.0,45.0,4.0,53.0,9.0,37.0,82.0,73.0,54.0,42.0,21.0,26.0
20200319,0,Guyuan,138.0,0.85,0.65,50.0,33.0,34.0,94.0,66.0,92.0,225.0,161.0,63.0,36.0,9.0,7.0
20200319,0,Haikou,33.0,0.55,0.55,9.0,10.0,57.0,86.0,68.0,78.0,33.0,38.0,16.0,17.0,4.0,3.0
20200319,0,Handan,326.0,0.28,0.72,16.0,35.0,71.0,145.0,90.0,118.0,441.0,142.0,50.0,34.0,3.0,14.0
20200319,0,Hangzhou,80.0,0.84,0.71,92.0,46.0,22.0,147.0,82.0,134.0,109.0,79.0,55.0,41.0,7.0,6.0
20200319,0,Hanzhong,78.0,0.93,0.97,69.0,45.0,6.0,105.0,48.0,84.0,90.0,83.0,57.0,41.0,13.0,28.0
20200319,0,Harbin,54.0,0.7,0.73,45.0,32.0,31.0,86.0,47.0,77.0,42.0,48.0,38.0,34.0,16.0,18.0
20200319,0,Hebi,143.0,0.3,0.43,18.0,36.0,78.0,132.0,97.0,124.0,235.0,101.0,36.0,33.0,6.0,10.0
20200319,0,Hechi,55.0,0.8,0.75,19.0,19.0,27.0,54.0,28.0,43.0,46.0,42.0,39.0,33.0,8.0,8.0
20200319,0,Hefei,79.0,0.64,0.6,74.0,58.0,51.0,139.0,87.0,122.0,107.0,90.0,48.0,40.0,8.0,8.0
20200319,0,Hegang,33.0,0.67,0.73,6.0,17.0,60.0,96.0,60.0,72.0,29.0,66.0,23.0,37.0,9.0,12.0
20200319,0,Heihe,28.0,0.3,0.45,8.0,17.0,90.0,99.0,88.0,92.0,23.0,38.0,18.0,25.0,9.0,14.0
20200319,0,Hengshui,55.0,0.25,0.67,11.0,25.0,90.0,141.0,101.0,124.0,47.0,167.0,39.0,38.0,5.0,15.0
20200319,0,Hengyang,61.0,0.92,0.88,29.0,25.0,29.0,73.0,48.0,63.0,57.0,56.0,44.0,37.0,18.0,20.0
20200319,0,Heyuan,50.0,0.9,0.8,44.0,26.0,14.0,74.0,50.0,65.0,45.0,29.0,35.0,29.0,8.0,7.0
20200319,0,Heze,81.0,0.37,0.5,26.0,27.0,55.0,124.0,94.0,115.0,111.0,136.0,51.0,38.0,22.0,16.0
20200319,0,Hezhou,21.0,0.65,0.65,15.0,15.0,34.0,57.0,33.0,52.0,14.0,14.0,15.0,11.0,7.0,8.0
20200319,0,Hohhot,27.0,0.45,0.77,8.0,29.0,86.0,102.0,88.0,92.0,21.0,110.0,4.0,34.0,7.0,12.0
20200319,0,Huaibei,65.0,0.6,0.83,19.0,39.0,83.0,134.0,99.0,122.0,79.0,122.0,47.0,65.0,7.0,14.0
20200319,0,Huaihua,63.0,0.8,0.85,21.0,21.0,52.0,125.0,80.0,109.0,75.0,76.0,37.0,42.0,10.0,8.0
20200319,0,Huainan,73.0,0.56,0.56,21.0,26.0,108.0,158.0,117.0,145.0,94.0,95.0,53.0,47.0,8.0,11.0
20200319,0,Huanggang,57.0,1.0,1.25,22.0,21.0,86.0,131.0,100.0,125.0,64.0,88.0,38.0,50.0,9.0,10.0
20200319,0,Huangshan,54.0,0.53,0.5,26.0,15.0,61.0,139.0,93.0,126.0,57.0,56.0,37.0,32.0,6.0,5.0
20200319,0,Huangshi,52.0,0.96,1.22,20.0,22.0,82.0,154.0,114.0,140.0,53.0,83.0,33.0,44.0,31.0,33.0
20200319,0,Huizhou,54.0,0.74,0.66,34.0,28.0,28.0,81.0,54.0,67.0,50.0,52.0,38.0,37.0,7.0,8.0
20200319,0,Huludao,40.0,0.38,0.93,10.0,31.0,83.0,116.0,83.0,97.0,40.0,118.0,4.0,66.0,9.0,18.0
20200319,0,Hulunbuir,23.0,0.4,0.4,7.0,7.0,68.0,91.0,71.0,84.0,14.0,20.0,16.0,17.0,3.0,3.0
20200319,0,Huzhou,78.0,0.73,0.57,72.0,56.0,62.0,156.0,88.0,134.0,106.0,80.0,51.0,32.0,10.0,8.0
20200319,0,Ji'an,54.0,0.7,0.63,26.0,20.0,29.0,107.0,45.0,85.0,58.0,57.0,33.0,33.0,19.0,13.0
20200319,0,Jiamusi,45.0,0.4,0.53,12.0,18.0,51.0,99.0,55.0,80.0,45.0,60.0,29.0,40.0,5.0,9.0
