date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200219,0,Alashanmeng,179.0,0.45,0.6,9.0,8.0,74.0,92.0,75.0,88.0,308.0,181.0,83.0,49.0,8.0,8.0
20200219,0,Ankang,59.0,0.6,0.55,13.0,16.0,33.0,87.0,40.0,69.0,59.0,42.0,42.0,32.0,5.0,5.0
20200219,0,Anqing,50.0,0.38,0.42,26.0,22.0,68.0,121.0,76.0,113.0,39.0,31.0,35.0,26.0,6.0,10.0
20200219,0,Anshan,66.0,1.4,1.38,40.0,36.0,30.0,72.0,41.0,66.0,63.0,55.0,48.0,37.0,14.0,25.0
20200219,0,Anshun,37.0,0.4,0.37,9.0,9.0,69.0,83.0,73.0,79.0,31.0,35.0,26.0,28.0,21.0,20.0
20200219,0,Anyang,40.0,0.67,0.8,16.0,22.0,73.0,110.0,89.0,100.0,40.0,53.0,25.0,33.0,8.0,10.0
20200219,0,Baicheng,27.0,0.7,0.8,5.0,9.0,86.0,96.0,75.0,92.0,25.0,28.0,19.0,20.0,10.0,12.0
20200219,0,Baise,65.0,0.75,0.65,19.0,15.0,46.0,103.0,73.0,96.0,65.0,50.0,47.0,33.0,11.0,13.0
20200219,0,Baishan,65.0,2.95,1.9,43.0,30.0,34.0,80.0,46.0,71.0,74.0,68.0,47.0,44.0,22.0,24.0
20200219,0,Baiyin,71.0,0.7,0.6,15.0,11.0,49.0,91.0,73.0,84.0,92.0,67.0,32.0,22.0,14.0,27.0
20200219,0,Baoding,63.0,0.58,0.8,35.0,32.0,40.0,88.0,60.0,71.0,59.0,53.0,45.0,39.0,10.0,12.0
20200219,0,Baoji,103.0,0.69,0.56,29.0,21.0,53.0,109.0,77.0,102.0,85.0,54.0,77.0,44.0,10.0,12.0
20200219,0,Baoshan,69.0,0.5,0.55,6.0,10.0,106.0,125.0,110.0,118.0,33.0,38.0,50.0,32.0,5.0,5.0
20200219,0,Baotou,59.0,1.02,1.36,39.0,37.0,37.0,82.0,56.0,70.0,67.0,57.0,28.0,32.0,13.0,29.0
20200219,0,Bayannur,170.0,0.55,0.6,14.0,14.0,63.0,85.0,68.0,77.0,289.0,94.0,60.0,32.0,11.0,12.0
20200219,0,Bazhong,114.0,0.8,0.67,26.0,22.0,20.0,73.0,35.0,54.0,120.0,84.0,86.0,60.0,3.0,3.0
20200219,0,Beihai,55.0,0.53,0.47,10.0,9.0,88.0,100.0,92.0,93.0,48.0,34.0,39.0,25.0,7.0,8.0
20200219,0,Beijing,39.0,0.65,0.49,53.0,33.0,16.0,72.0,36.0,63.0,34.0,23.0,27.0,17.0,2.0,3.0
20200219,0,Bengbu,53.0,0.47,0.43,11.0,14.0,93.0,111.0,102.0,107.0,48.0,39.0,37.0,27.0,9.0,10.0
20200219,0,Benxi,73.0,1.68,1.53,56.0,46.0,15.0,74.0,26.0,53.0,74.0,70.0,53.0,46.0,18.0,29.0
20200219,0,Bijie,39.0,0.5,0.5,8.0,10.0,47.0,82.0,52.0,69.0,32.0,76.0,27.0,56.0,7.0,10.0
20200219,0,Binzhou,74.0,0.8,0.83,49.0,29.0,34.0,101.0,59.0,88.0,71.0,42.0,54.0,28.0,19.0,18.0
20200219,0,Bozhou,56.0,0.45,0.45,9.0,12.0,85.0,109.0,87.0,100.0,56.0,49.0,40.0,36.0,7.0,6.0
20200219,0,Cangzhou,89.0,1.03,0.9,47.0,26.0,39.0,109.0,56.0,91.0,93.0,66.0,66.0,44.0,24.0,20.0
20200219,0,Changchun,74.0,0.8,0.66,34.0,24.0,44.0,79.0,53.0,70.0,66.0,45.0,54.0,37.0,17.0,14.0
20200219,0,Changde,59.0,0.8,0.65,31.0,14.0,35.0,98.0,70.0,94.0,44.0,40.0,42.0,35.0,5.0,4.0
20200219,0,Changsha,54.0,0.79,0.62,38.0,17.0,45.0,115.0,78.0,105.0,51.0,32.0,38.0,25.0,6.0,7.0
20200219,0,Changzhi,41.0,0.74,1.1,22.0,28.0,72.0,103.0,82.0,93.0,41.0,42.0,22.0,22.0,27.0,32.0
20200219,0,Changzhou,49.0,0.7,0.55,39.0,23.0,53.0,100.0,79.0,93.0,46.0,34.0,34.0,24.0,10.0,10.0
20200219,0,Chaoyang,60.0,1.23,1.08,27.0,16.0,35.0,87.0,66.0,79.0,50.0,41.0,43.0,25.0,26.0,17.0
20200219,0,Chaozhou,29.0,0.55,0.5,8.0,6.0,83.0,108.0,98.0,102.0,29.0,26.0,15.0,16.0,6.0,7.0
20200219,0,Chengde,44.0,1.18,0.83,46.0,34.0,14.0,83.0,29.0,71.0,39.0,30.0,31.0,19.0,10.0,11.0
20200219,0,Chengdu,61.0,0.56,0.63,14.0,21.0,74.0,94.0,80.0,83.0,66.0,79.0,44.0,49.0,6.0,9.0
20200219,0,Chenzhou,34.0,0.5,0.38,20.0,11.0,24.0,95.0,54.0,88.0,34.0,24.0,24.0,15.0,5.0,7.0
20200219,0,Chifeng,54.0,1.23,1.0,35.0,23.0,27.0,81.0,47.0,72.0,49.0,34.0,38.0,27.0,21.0,21.0
20200219,0,Chizhou,46.0,0.65,0.55,17.0,15.0,54.0,92.0,65.0,85.0,39.0,34.0,32.0,25.0,4.0,9.0
20200219,0,Chongqing,105.0,0.84,0.7,37.0,30.0,27.0,64.0,44.0,52.0,100.0,78.0,79.0,56.0,8.0,9.0
20200219,0,Chongzuo,106.0,0.6,0.35,36.0,17.0,24.0,116.0,73.0,105.0,101.0,56.0,80.0,41.0,7.0,7.0
