date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180316,0,Alashanmeng,Neimenggu,145.0,0.467,0.5,10.0,11.0,100.0,109.0,102.0,102.0,238.0,440.0,60.0,70.0,12.0,14.0
20180316,0,Ankang,Shanxi,105.0,0.733,1.0,10.0,24.0,137.0,178.0,117.0,147.0,137.0,85.0,78.0,50.0,11.0,19.0
20180316,0,Anqing,Anhui,43.0,0.65,0.6,16.0,22.0,42.0,127.0,84.0,118.0,15.0,47.0,7.0,37.0,12.0,11.0
20180316,0,Anshan,Liaoning,36.0,0.7,1.157,22.0,28.0,72.0,97.0,70.0,84.0,31.0,42.0,18.0,26.0,21.0,18.0
20180316,0,Anshun,Guizhou,76.0,0.725,0.775,39.0,29.0,68.0,134.0,103.0,122.0,79.0,65.0,55.0,45.0,30.0,34.0
20180316,0,Anyang,Henan,41.0,0.82,1.28,17.0,23.0,68.0,82.0,73.0,76.0,40.0,180.0,15.0,65.0,10.0,13.0
20180316,0,Baicheng,Jilin,54.0,0.4,0.4,14.0,12.0,65.0,97.0,47.0,92.0,55.0,31.0,34.0,17.0,13.0,11.0
20180316,0,Baise,Guangxi,86.0,1.45,1.35,25.0,25.0,63.0,113.0,82.0,96.0,83.0,64.0,63.0,40.0,32.0,26.0
20180316,0,Baishan,Jilin,48.0,0.6,0.7,22.0,12.0,72.0,121.0,95.0,105.0,31.0,36.0,25.0,23.0,67.0,15.0
20180316,0,Baiyin,Gansu,219.0,0.7,0.75,19.0,10.0,61.0,100.0,82.0,92.0,362.0,413.0,44.0,57.0,10.0,12.0
20180316,0,Baoding,Hebei,59.0,0.583,0.733,29.0,28.0,55.0,103.0,69.0,94.0,65.0,158.0,31.0,56.0,11.0,10.0
20180316,0,Baoji,Shanxi,174.0,1.075,0.925,29.0,43.0,100.0,184.0,140.0,165.0,296.0,121.0,104.0,61.0,8.0,18.0
20180316,0,Baoshan,Yunnan,71.0,0.8,0.75,10.0,13.0,116.0,135.0,123.0,126.0,58.0,62.0,40.0,33.0,5.0,6.0
20180316,0,Baotou,Neimenggu,69.0,1.133,0.95,45.0,22.0,53.0,113.0,69.0,102.0,85.0,129.0,36.0,28.0,32.0,15.0
20180316,0,Bayannur,Neimenggu,68.0,0.833,0.5329999999999999,34.0,18.0,54.0,106.0,77.0,100.0,84.0,67.0,40.0,18.0,8.0,6.0
20180316,0,Bazhong,Sichuan,82.0,0.95,1.0,38.0,33.0,54.0,153.0,78.0,122.0,94.0,96.0,60.0,62.0,4.0,4.0
