date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180309,0,Alashanmeng,Neimenggu,54.0,0.55,0.633,8.0,10.0,111.0,119.0,103.0,112.0,52.0,40.0,26.0,21.0,11.0,11.0
20180309,0,Ankang,Shanxi,58.0,0.9,0.9,26.0,19.0,28.0,84.0,50.0,70.0,63.0,54.0,25.0,29.0,9.0,15.0
20180309,0,Anqing,Anhui,56.0,0.4,0.45,26.0,18.0,70.0,111.0,85.0,102.0,47.0,41.0,39.0,28.0,7.0,11.0
20180309,0,Anshan,Liaoning,88.0,1.671,1.4569999999999999,53.0,35.0,36.0,95.0,60.0,85.0,93.0,78.0,65.0,48.0,31.0,33.0
20180309,0,Anshun,Guizhou,58.0,0.6,0.6,29.0,15.0,76.0,134.0,103.0,120.0,63.0,43.0,29.0,25.0,34.0,20.0
20180309,0,Anyang,Henan,115.0,1.52,1.58,63.0,38.0,35.0,105.0,70.0,96.0,118.0,126.0,86.0,98.0,15.0,16.0
20180309,0,Baicheng,Jilin,42.0,0.3,0.4,9.0,15.0,80.0,100.0,82.0,96.0,30.0,37.0,19.0,27.0,9.0,11.0
20180309,0,Baise,Guangxi,64.0,1.3,1.25,42.0,23.0,15.0,88.0,47.0,76.0,76.0,41.0,25.0,21.0,11.0,12.0
20180309,0,Baishan,Jilin,63.0,1.25,1.0,38.0,15.0,65.0,118.0,101.0,112.0,52.0,37.0,44.0,31.0,30.0,12.0
20180309,0,Baiyin,Gansu,92.0,1.5,1.1,46.0,32.0,29.0,107.0,65.0,95.0,131.0,109.0,36.0,30.0,74.0,49.0
20180309,0,Baoding,Hebei,96.0,1.2,1.167,50.0,50.0,47.0,113.0,74.0,99.0,105.0,118.0,71.0,78.0,18.0,16.0
20180309,0,Baoji,Shanxi,146.0,1.113,1.0,64.0,43.0,16.0,112.0,54.0,91.0,181.0,132.0,111.0,69.0,9.0,15.0
20180309,0,Baoshan,Yunnan,64.0,0.6,0.6,21.0,16.0,89.0,148.0,115.0,129.0,39.0,53.0,24.0,29.0,10.0,9.0
20180309,0,Baotou,Neimenggu,82.0,1.7,1.0,86.0,41.0,4.0,91.0,41.0,85.0,110.0,48.0,60.0,25.0,30.0,20.0
20180309,0,Bayannur,Neimenggu,44.0,0.433,0.633,31.0,26.0,63.0,112.0,79.0,96.0,43.0,53.0,15.0,20.0,22.0,27.0
20180309,0,Bazhong,Sichuan,56.0,0.625,0.675,33.0,23.0,30.0,100.0,53.0,87.0,59.0,42.0,27.0,20.0,3.0,4.0
20180309,0,Beihai,Guangxi,29.0,0.85,0.9,14.0,12.0,52.0,66.0,57.0,61.0,24.0,18.0,17.0,13.0,8.0,7.0
20180309,0,Beijing,Beijing,105.0,1.158,0.742,59.0,36.0,31.0,83.0,57.0,75.0,87.0,63.0,78.0,44.0,7.0,6.0
20180309,0,Bengbu,Anhui,213.0,1.183,0.7,79.0,35.0,22.0,103.0,59.0,93.0,205.0,100.0,162.0,75.0,9.0,9.0
20180309,0,Benxi,Liaoning,56.0,1.1,0.95,35.0,23.0,48.0,104.0,75.0,98.0,52.0,63.0,39.0,51.0,21.0,25.0
20180309,0,Bijie,Guizhou,89.0,1.0,0.9,47.0,22.0,30.0,138.0,86.0,124.0,125.0,54.0,50.0,27.0,9.0,12.0
20180309,0,Binzhou,Shandong,35.0,0.833,0.6,34.0,20.0,47.0,92.0,68.0,88.0,30.0,43.0,16.0,38.0,25.0,13.0
20180309,0,Bozhou,Anhui,98.0,0.8,0.8,31.0,27.0,79.0,118.0,94.0,105.0,105.0,84.0,73.0,59.0,53.0,17.0
20180309,0,Cangzhou,Hebei,67.0,0.5329999999999999,0.867,47.0,43.0,46.0,107.0,63.0,99.0,70.0,75.0,48.0,51.0,25.0,24.0
20180309,0,Changchun,Jilin,100.0,1.61,1.06,90.0,53.0,23.0,109.0,48.0,95.0,99.0,57.0,75.0,58.0,27.0,29.0
20180309,0,Changde,Hunan,54.0,0.78,0.86,14.0,20.0,72.0,112.0,88.0,100.0,42.0,39.0,37.0,26.0,6.0,10.0
20180309,0,Changsha,Hunan,89.0,0.76,0.64,43.0,27.0,51.0,119.0,80.0,100.0,71.0,44.0,66.0,40.0,9.0,7.0
20180309,0,Changzhi,Shanxi,117.0,1.26,1.4,20.0,32.0,94.0,125.0,91.0,107.0,140.0,132.0,88.0,70.0,13.0,17.0
20180309,0,Changzhou,Jiangsu,88.0,1.067,1.044,46.0,42.0,48.0,69.0,42.0,55.0,84.0,86.0,65.0,63.0,12.0,14.0
20180309,0,Chaoyang,Liaoning,76.0,1.3,0.85,42.0,22.0,36.0,95.0,64.0,92.0,60.0,42.0,55.0,33.0,44.0,45.0
20180309,0,Chaozhou,Guangdong,26.0,0.733,0.867,8.0,9.0,49.0,53.0,50.0,50.0,12.0,13.0,9.0,9.0,8.0,7.0
20180309,0,Chengde,Hebei,59.0,1.34,0.78,57.0,30.0,18.0,96.0,40.0,89.0,66.0,45.0,37.0,25.0,13.0,10.0
20180309,0,Chengdu,Sichuan,82.0,0.767,0.767,68.0,45.0,41.0,142.0,89.0,124.0,100.0,71.0,60.0,39.0,11.0,11.0
20180309,0,Chenzhou,Hunan,50.0,0.86,0.68,32.0,22.0,13.0,83.0,42.0,73.0,49.0,43.0,28.0,28.0,7.0,9.0
20180309,0,Chifeng,Neimenggu,74.0,1.475,0.95,42.0,23.0,17.0,71.0,38.0,65.0,96.0,56.0,48.0,32.0,40.0,29.0
20180309,0,Chizhou,Anhui,64.0,0.5,0.3,70.0,25.0,24.0,109.0,63.0,98.0,63.0,44.0,45.0,33.0,16.0,15.0
20180309,0,Chongqing,Chongqing,62.0,1.012,0.8590000000000001,64.0,41.0,32.0,97.0,58.0,77.0,71.0,48.0,27.0,22.0,8.0,7.0
20180309,0,Chongzuo,Guangxi,36.0,0.7,0.75,38.0,14.0,22.0,97.0,71.0,82.0,26.0,14.0,18.0,6.0,7.0,5.0
20180309,0,Chuzhou,Anhui,127.0,0.767,0.633,58.0,29.0,51.0,96.0,63.0,87.0,125.0,98.0,96.0,72.0,8.0,8.0
20180309,0,Dalian,Liaoning,47.0,0.69,0.72,13.0,16.0,89.0,101.0,92.0,97.0,22.0,36.0,11.0,21.0,9.0,10.0
20180309,0,Dandong,Liaoning,45.0,0.675,0.875,12.0,20.0,85.0,101.0,88.0,97.0,39.0,45.0,30.0,37.0,13.0,17.0
20180309,0,Daqing,Heilongjiang,99.0,1.14,0.9,51.0,44.0,67.0,100.0,63.0,88.0,85.0,60.0,74.0,46.0,36.0,14.0
20180309,0,Datong,Shanxi,97.0,2.75,1.517,54.0,28.0,8.0,80.0,38.0,73.0,124.0,64.0,72.0,28.0,54.0,45.0
20180309,0,Dazhou,Sichuan,84.0,0.98,1.04,59.0,40.0,31.0,101.0,50.0,82.0,116.0,70.0,54.0,36.0,13.0,13.0
20180309,0,Deyang,Sichuan,91.0,0.775,0.85,54.0,39.0,46.0,134.0,78.0,108.0,100.0,88.0,67.0,52.0,6.0,8.0
20180309,0,Dezhou,Shandong,54.0,1.133,1.433,44.0,31.0,51.0,114.0,77.0,108.0,55.0,82.0,35.0,58.0,13.0,14.0
20180309,0,Dingxi,Gansu,86.0,1.05,0.9,57.0,36.0,16.0,111.0,64.0,101.0,119.0,150.0,60.0,55.0,17.0,36.0
20180309,0,Dongguan,Guangdong,27.0,0.68,0.86,20.0,23.0,65.0,65.0,53.0,53.0,23.0,15.0,15.0,9.0,5.0,6.0
20180309,0,Dongying,Shandong,41.0,0.45,0.525,37.0,13.0,59.0,97.0,80.0,94.0,31.0,47.0,11.0,28.0,11.0,9.0
20180309,0,Ezhou,Hubei,65.0,0.633,0.633,30.0,31.0,51.0,87.0,60.0,80.0,64.0,51.0,46.0,36.0,5.0,5.0
20180309,0,Fangchenggang,Guangxi,36.0,0.667,0.667,12.0,14.0,74.0,76.0,71.0,71.0,21.0,21.0,14.0,8.0,9.0,8.0
20180309,0,Foshan,Guangdong,28.0,0.55,0.562,30.0,26.0,39.0,51.0,36.0,43.0,27.0,18.0,14.0,7.0,6.0,4.0
20180309,0,Fushun,Liaoning,71.0,0.733,0.65,41.0,21.0,65.0,120.0,91.0,111.0,62.0,62.0,51.0,49.0,19.0,18.0
20180309,0,Fuxin,Liaoning,60.0,1.04,0.5,49.0,16.0,33.0,97.0,58.0,93.0,63.0,27.0,42.0,21.0,99.0,46.0
20180309,0,Fuyang,Anhui,122.0,0.867,0.667,48.0,27.0,17.0,87.0,39.0,81.0,122.0,79.0,92.0,58.0,5.0,5.0
20180309,0,Fuzhou,Jiangxi,40.0,0.5,0.56,7.0,7.0,62.0,93.0,78.0,87.0,35.0,28.0,24.0,20.0,5.0,5.0
20180309,0,Ganzhou,Jiangxi,50.0,0.975,1.02,14.0,13.0,76.0,83.0,75.0,77.0,41.0,31.0,35.0,24.0,10.0,8.0
20180309,0,Guang'an,Sichuan,86.0,1.04,0.9329999999999999,56.0,34.0,21.0,99.0,58.0,85.0,119.0,79.0,52.0,37.0,9.0,15.0
20180309,0,Guangyuan,Sichuan,56.0,0.725,0.775,49.0,38.0,52.0,108.0,77.0,92.0,60.0,49.0,18.0,15.0,23.0,20.0
20180309,0,Guangzhou,Guangdong,24.0,0.591,0.6729999999999999,32.0,28.0,49.0,53.0,42.0,44.0,23.0,16.0,15.0,10.0,7.0,6.0
20180309,0,Guigang,Guangxi,56.0,0.825,0.65,35.0,13.0,19.0,99.0,58.0,87.0,58.0,26.0,39.0,15.0,12.0,7.0
20180309,0,Guilin,Guangxi,54.0,0.55,0.55,12.0,10.0,105.0,110.0,103.0,104.0,42.0,26.0,28.0,16.0,9.0,7.0
20180309,0,Guiyang,Guizhou,59.0,0.46,0.49,25.0,15.0,72.0,116.0,89.0,107.0,65.0,48.0,27.0,20.0,16.0,11.0
20180309,0,Guyuan,Ningxia,86.0,1.0,0.7,54.0,32.0,32.0,107.0,79.0,101.0,114.0,86.0,63.0,30.0,9.0,10.0
20180309,0,Haikou,Hainan,20.0,0.58,0.72,7.0,12.0,39.0,44.0,30.0,30.0,19.0,20.0,6.0,9.0,4.0,4.0
20180309,0,Handan,Hebei,103.0,0.975,1.2,36.0,36.0,64.0,114.0,79.0,102.0,129.0,144.0,76.0,88.0,18.0,15.0
20180309,0,Hangzhou,Zhejiang,156.0,1.209,0.809,36.0,26.0,39.0,84.0,60.0,77.0,106.0,47.0,118.0,35.0,8.0,6.0
20180309,0,Hanzhong,Shanxi,80.0,1.2,1.075,40.0,28.0,10.0,75.0,32.0,59.0,108.0,77.0,57.0,47.0,6.0,6.0
20180309,0,Harbin,Heilongjiang,172.0,2.0909999999999997,1.3,85.0,57.0,35.0,118.0,69.0,106.0,139.0,80.0,130.0,85.0,34.0,44.0
20180309,0,Hebi,Henan,105.0,1.033,1.2670000000000001,74.0,47.0,38.0,101.0,65.0,91.0,120.0,122.0,78.0,75.0,12.0,14.0
20180309,0,Hechi,Guangxi,61.0,0.5,0.5,35.0,15.0,34.0,97.0,63.0,86.0,70.0,37.0,16.0,10.0,10.0,9.0
20180309,0,Hefei,Anhui,78.0,0.64,0.59,37.0,23.0,46.0,94.0,58.0,86.0,61.0,52.0,57.0,38.0,2.0,2.0
20180309,0,Hegang,Heilongjiang,49.0,1.025,0.925,15.0,22.0,71.0,110.0,73.0,100.0,46.0,70.0,34.0,35.0,7.0,13.0
20180309,0,Heihe,Heilongjiang,57.0,0.767,0.6,16.0,11.0,66.0,92.0,77.0,87.0,62.0,38.0,30.0,18.0,30.0,23.0
20180309,0,Hengshui,Hebei,57.0,0.767,1.2,29.0,36.0,70.0,109.0,82.0,99.0,61.0,93.0,39.0,64.0,8.0,11.0
20180309,0,Hengyang,Hunan,55.0,0.867,0.75,35.0,24.0,62.0,105.0,78.0,96.0,51.0,46.0,38.0,34.0,13.0,12.0
20180309,0,Heyuan,Guangdong,32.0,0.5670000000000001,0.767,9.0,12.0,72.0,72.0,63.0,63.0,19.0,16.0,15.0,10.0,6.0,5.0
20180309,0,Heze,Shandong,86.0,1.433,1.2670000000000001,70.0,35.0,33.0,114.0,77.0,104.0,113.0,96.0,63.0,52.0,8.0,10.0
20180309,0,Hezhou,Guangxi,63.0,0.7,0.65,23.0,13.0,55.0,99.0,64.0,92.0,73.0,39.0,38.0,22.0,7.0,6.0
20180309,0,Hohhot,Neimenggu,91.0,2.262,1.188,80.0,48.0,9.0,90.0,41.0,82.0,114.0,56.0,67.0,26.0,35.0,26.0
20180309,0,Huaibei,Anhui,119.0,1.133,0.767,67.0,34.0,48.0,113.0,83.0,103.0,128.0,84.0,89.0,62.0,19.0,15.0
20180309,0,Huaihua,Hunan,66.0,0.74,0.62,33.0,17.0,38.0,115.0,74.0,101.0,79.0,49.0,34.0,20.0,7.0,8.0
20180309,0,Huainan,Anhui,121.0,0.7170000000000001,0.5329999999999999,31.0,20.0,51.0,87.0,65.0,83.0,122.0,72.0,91.0,56.0,15.0,12.0
