date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180109,0,Alashanmeng,53.0,1.067,0.733,26.0,15.0,68.0,94.0,76.0,91.0,50.0,44.0,36.0,27.0,14.0,10.0
20180109,0,Ankang,52.0,0.733,0.867,28.0,21.0,39.0,91.0,62.0,81.0,51.0,51.0,27.0,35.0,13.0,12.0
20180109,0,Anqing,72.0,0.75,0.9,92.0,41.0,29.0,112.0,56.0,100.0,87.0,92.0,52.0,76.0,8.0,13.0
20180109,0,Anshan,56.0,1.9,1.514,36.0,33.0,35.0,59.0,32.0,52.0,59.0,65.0,29.0,36.0,30.0,30.0
20180109,0,Anshun,55.0,0.9,0.9,10.0,14.0,66.0,67.0,61.0,61.0,53.0,24.0,38.0,15.0,21.0,18.0
20180109,0,Anyang,46.0,1.0,1.08,36.0,27.0,42.0,77.0,52.0,73.0,45.0,80.0,19.0,40.0,26.0,24.0
20180109,0,Baicheng,35.0,0.6,0.6,16.0,15.0,63.0,77.0,68.0,74.0,33.0,33.0,11.0,13.0,9.0,11.0
20180109,0,Baise,42.0,1.55,1.55,21.0,22.0,9.0,22.0,11.0,19.0,41.0,28.0,22.0,15.0,14.0,15.0
20180109,0,Baishan,54.0,0.85,1.9,8.0,42.0,61.0,66.0,44.0,47.0,41.0,97.0,37.0,73.0,15.0,61.0
20180109,0,Baiyin,79.0,0.9,0.85,35.0,25.0,24.0,76.0,37.0,64.0,105.0,98.0,36.0,36.0,33.0,23.0
20180109,0,Baoding,54.0,0.65,0.7170000000000001,45.0,28.0,35.0,82.0,56.0,79.0,55.0,95.0,29.0,46.0,11.0,12.0
20180109,0,Baoji,86.0,1.275,1.075,45.0,40.0,32.0,82.0,32.0,62.0,90.0,91.0,63.0,47.0,41.0,28.0
20180109,0,Baoshan,37.0,0.55,0.65,11.0,12.0,62.0,89.0,72.0,85.0,18.0,31.0,14.0,14.0,7.0,10.0
20180109,0,Baotou,75.0,1.767,1.3,50.0,26.0,26.0,75.0,42.0,68.0,97.0,113.0,37.0,22.0,38.0,25.0
20180109,0,Bayannur,41.0,0.4,0.3670000000000001,15.0,13.0,71.0,84.0,74.0,80.0,40.0,53.0,14.0,13.0,5.0,7.0
20180109,0,Bazhong,61.0,0.8,0.9,34.0,28.0,24.0,84.0,37.0,70.0,69.0,63.0,40.0,43.0,4.0,6.0
20180109,0,Beihai,50.0,1.325,1.25,12.0,15.0,57.0,57.0,51.0,51.0,,20.0,35.0,14.0,8.0,7.0
20180109,0,Beijing,31.0,0.317,0.325,8.0,11.0,61.0,69.0,61.0,66.0,21.0,58.0,5.0,12.0,3.0,4.0
20180109,0,Bengbu,53.0,0.483,0.867,43.0,29.0,60.0,101.0,82.0,93.0,54.0,102.0,29.0,90.0,23.0,17.0
20180109,0,Benxi,57.0,0.7170000000000001,1.217,25.0,36.0,42.0,50.0,42.0,44.0,62.0,73.0,23.0,39.0,25.0,31.0
20180109,0,Bijie,55.0,1.05,1.1,10.0,15.0,82.0,82.0,72.0,72.0,51.0,31.0,38.0,20.0,6.0,8.0
20180109,0,Binzhou,78.0,0.8,1.133,25.0,28.0,34.0,68.0,46.0,58.0,104.0,139.0,20.0,68.0,17.0,20.0
20180109,0,Bozhou,35.0,0.45,0.7,25.0,26.0,67.0,89.0,69.0,83.0,31.0,103.0,14.0,80.0,25.0,15.0
20180109,0,Cangzhou,76.0,0.967,0.933,42.0,33.0,21.0,76.0,43.0,70.0,99.0,117.0,41.0,55.0,34.0,26.0
20180109,0,Changchun,34.0,0.54,0.97,18.0,37.0,52.0,57.0,45.0,48.0,33.0,66.0,22.0,52.0,19.0,33.0
20180109,0,Changde,86.0,1.46,1.34,42.0,30.0,25.0,100.0,49.0,84.0,80.0,70.0,63.0,69.0,7.0,11.0
20180109,0,Changsha,67.0,0.94,0.92,61.0,33.0,25.0,97.0,54.0,83.0,82.0,68.0,45.0,77.0,10.0,10.0
20180109,0,Changzhi,50.0,0.82,0.72,32.0,17.0,52.0,85.0,63.0,81.0,49.0,55.0,24.0,31.0,38.0,28.0
20180109,0,Changzhou,44.0,1.013,1.422,35.0,44.0,53.0,64.0,53.0,54.0,43.0,96.0,29.0,84.0,15.0,17.0
20180109,0,Chaoyang,33.0,0.425,0.425,7.0,10.0,65.0,77.0,65.0,72.0,29.0,52.0,7.0,12.0,18.0,22.0
20180109,0,Chaozhou,20.0,1.067,1.033,13.0,25.0,48.0,48.0,38.0,38.0,5.0,19.0,5.0,11.0,6.0,9.0
20180109,0,Chengde,34.0,0.5,0.42,13.0,8.0,56.0,81.0,66.0,79.0,22.0,47.0,13.0,13.0,15.0,8.0
20180109,0,Chengdu,82.0,1.122,0.6890000000000001,69.0,37.0,27.0,94.0,52.0,80.0,108.0,71.0,60.0,39.0,8.0,7.0
20180109,0,Chenzhou,98.0,1.62,1.26,34.0,24.0,19.0,68.0,39.0,62.0,105.0,66.0,73.0,47.0,7.0,8.0
20180109,0,Chifeng,27.0,0.833,0.775,7.0,11.0,58.0,70.0,53.0,64.0,21.0,38.0,10.0,11.0,11.0,10.0
20180109,0,Chizhou,59.0,0.7,0.867,75.0,34.0,28.0,111.0,51.0,98.0,66.0,74.0,37.0,62.0,12.0,13.0
20180109,0,Chongqing,77.0,1.224,0.924,61.0,41.0,14.0,71.0,29.0,58.0,90.0,61.0,56.0,39.0,11.0,10.0
20180109,0,Chongzuo,30.0,1.0,1.2,7.0,14.0,61.0,71.0,59.0,59.0,19.0,8.0,10.0,4.0,5.0,5.0
20180109,0,Chuzhou,58.0,0.333,0.833,12.0,21.0,69.0,100.0,84.0,90.0,63.0,117.0,20.0,96.0,12.0,13.0
20180109,0,Dalian,41.0,0.69,1.12,10.0,33.0,71.0,72.0,62.0,62.0,40.0,64.0,15.0,39.0,10.0,17.0
20180109,0,Dandong,37.0,0.5670000000000001,1.45,14.0,38.0,54.0,58.0,43.0,43.0,36.0,84.0,18.0,59.0,15.0,37.0
20180109,0,Daqing,35.0,0.52,1.16,13.0,30.0,58.0,70.0,61.0,62.0,34.0,90.0,20.0,69.0,21.0,26.0
20180109,0,Datong,48.0,1.183,0.867,25.0,17.0,36.0,88.0,40.0,69.0,47.0,62.0,28.0,17.0,31.0,21.0
